prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,Has License,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,Has Version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,implements,Implements,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,Developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,is developed by,Is Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.3077; semantic=0.5057; sequence_match=0.4167,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,Accepts Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6619; levenshtein=0.2727; semantic=0.5040; sequence_match=0.3000,False,0.4886,False,top-3 avg score 0.4886 < final_threshold 0.7
ObjectProperty,has output,Has License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,implements,Creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.5359; sequence_match=0.3529,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has function,Implemented In,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.5713; sequence_match=0.3333,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.7
ObjectProperty,implements,Modifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5749; sequence_match=0.3333,False,0.4861,False,top-3 avg score 0.4861 < final_threshold 0.7
ObjectProperty,has output,Accepts Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5289; sequence_match=0.3704,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,has specified data output,Has License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,uses platform,Has Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5564; sequence_match=0.3636,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,Performs Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has specified data input,Has License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,is software for,Is Performed By,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5971; levenshtein=0.2308; semantic=0.3886; sequence_match=0.4615,False,0.4824,False,top-3 avg score 0.4824 < final_threshold 0.7
ObjectProperty,has format specification,Has License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has interface,Licenses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.5281; sequence_match=0.3000,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,is encoded in,Has Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.4873; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,is encoded in,Is Accepted By,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.5707; levenshtein=0.4167; semantic=0.4155; sequence_match=0.4348,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,has clause,Is Used By,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.5378; sequence_match=0.4706,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
ObjectProperty,implements,Performs Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has input,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.5024; sequence_match=0.3000,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,has interface,Is Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.1538; semantic=0.4175; sequence_match=0.4000,False,0.4719,False,top-3 avg score 0.4719 < final_threshold 0.7
ObjectProperty,uses software,Is Used By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6651; sequence_match=0.3000,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,is software for,Uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,uses software,Produces Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2500; semantic=0.4650; sequence_match=0.3750,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,has format specification,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2727; semantic=0.4663; sequence_match=0.3636,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.7
ObjectProperty,uses software,Is Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.4032; sequence_match=0.4000,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.7
ObjectProperty,has format specification,Compatible With Output Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5152; levenshtein=0.1818; semantic=0.5675; sequence_match=0.3182,False,0.467,False,top-3 avg score 0.4670 < final_threshold 0.7
ObjectProperty,is encoded in,Uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,uses platform,Is Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.4898; sequence_match=0.3478,False,0.4649,False,top-3 avg score 0.4649 < final_threshold 0.7
ObjectProperty,has license,Implemented In,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.3077; semantic=0.5495; sequence_match=0.3478,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,has interface,Is Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.0833; semantic=0.4735; sequence_match=0.3478,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.7
ObjectProperty,uses software,Performs Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,has interface,Implements,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.6130; sequence_match=0.2727,False,0.4638,False,top-3 avg score 0.4638 < final_threshold 0.7
ObjectProperty,has clause,Licenses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.5556; sequence_match=0.3529,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
ObjectProperty,has interface,Creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5154; sequence_match=0.3158,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.7
ObjectProperty,has version,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5117; sequence_match=0.2857,False,0.4607,False,top-3 avg score 0.4607 < final_threshold 0.7
ObjectProperty,is developed by,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3077; semantic=0.3961; sequence_match=0.3810,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.7
ObjectProperty,uses software,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4294; sequence_match=0.4000,False,0.4589,False,top-3 avg score 0.4589 < final_threshold 0.7
ObjectProperty,has format specification,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.2273; semantic=0.4801; sequence_match=0.3333,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.7
ObjectProperty,has specified data input,Compatible With Output Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5436; levenshtein=0.2273; semantic=0.5059; sequence_match=0.3256,False,0.4584,False,top-3 avg score 0.4584 < final_threshold 0.7
ObjectProperty,uses platform,Is Used By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6305; sequence_match=0.3000,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.7
ObjectProperty,has specified data input,Implemented In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.2381; semantic=0.4799; sequence_match=0.3529,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.7
ObjectProperty,implements,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.4815; sequence_match=0.3333,False,0.4577,False,top-3 avg score 0.4577 < final_threshold 0.7
ObjectProperty,has format specification,Is Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.2273; semantic=0.5007; sequence_match=0.3636,False,0.4577,False,top-3 avg score 0.4577 < final_threshold 0.7
ObjectProperty,uses platform,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.4314; sequence_match=0.3000,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,is software for,Performs Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,has version,Accepts Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.4785; sequence_match=0.3571,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.7
ObjectProperty,has version,Develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5681; sequence_match=0.3333,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,is alternative format of,Compatible With Output Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.2273; semantic=0.4693; sequence_match=0.3721,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
ObjectProperty,has declared status,Created By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4164; sequence_match=0.3846,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,implements,Develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.5645; sequence_match=0.2222,False,0.4539,False,top-3 avg score 0.4539 < final_threshold 0.7
ObjectProperty,uses platform,Licenses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0000; semantic=0.5321; sequence_match=0.3000,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,uses software,Has License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,is software for,Produces Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.2500; semantic=0.4406; sequence_match=0.3636,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,uses platform,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1667; semantic=0.4729; sequence_match=0.3333,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,has clause,Is Feature Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.5312; sequence_match=0.3000,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,has function,Is Version Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.1818; semantic=0.4933; sequence_match=0.3636,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is alternative format of,Has Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,uses software,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4599; sequence_match=0.3333,False,0.4496,False,top-3 avg score 0.4496 < final_threshold 0.7
ObjectProperty,is alternative format of,Uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,has clause,Uses Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has version,Is Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.1538; semantic=0.4264; sequence_match=0.3478,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,has declared status,Develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4481; sequence_match=0.3200,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is encoded in,Has License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has interface,Implemented In,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.5530; sequence_match=0.3200,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,is developed by,Has Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,has license,Is Used By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5574; sequence_match=0.3333,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.7
ObjectProperty,has output,Runs On,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,has specified data input,Is Used By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.5064; sequence_match=0.2759,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,has license,Runs On,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5719; sequence_match=0.2500,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,has specified data output,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2727; semantic=0.4569; sequence_match=0.3030,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,uses software,Licenses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5839; sequence_match=0.3000,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.7
ObjectProperty,has interface,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5213; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,has format specification,Output Compatible With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1364; semantic=0.5224; sequence_match=0.2857,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.7
ObjectProperty,has output,Runs Software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2500; semantic=0.5307; sequence_match=0.2857,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,uses platform,Develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5283; sequence_match=0.1000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,is encoded in,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.2727; semantic=0.3911; sequence_match=0.3636,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,has function,Accepts Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5989; levenshtein=0.1667; semantic=0.4484; sequence_match=0.2759,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,has input,Creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5440; sequence_match=0.2667,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
ObjectProperty,uses software,Has Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5087; sequence_match=0.2963,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,has version,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.4292; sequence_match=0.3333,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.7
ObjectProperty,has license,Creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.5084; sequence_match=0.2353,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,has license,Is Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.0909; semantic=0.5118; sequence_match=0.2857,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.7
ObjectProperty,is software for,Licenses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.0769; semantic=0.5086; sequence_match=0.2857,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.7
ObjectProperty,has clause,Is Accepted By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5185; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,implements,Is Version Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5231; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,is alternative format of,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.4702; sequence_match=0.3030,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
ObjectProperty,has output,Creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5601; sequence_match=0.2500,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
ObjectProperty,has version,Licenses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5314; sequence_match=0.3333,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.7
ObjectProperty,is alternative format of,Has Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2381; semantic=0.4687; sequence_match=0.2778,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has version,Uses Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,Uses Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is developed by,Licenses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.5041; sequence_match=0.2857,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,Uses Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,implements,Is Accepted By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.2500; semantic=0.5297; sequence_match=0.2727,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has clause,Creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.5519; sequence_match=0.2500,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,implements,Is Feature Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5151; sequence_match=0.2857,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,has format specification,Modifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5882; levenshtein=0.1818; semantic=0.4486; sequence_match=0.2667,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,implements,Compatible With Output Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.5333; sequence_match=0.3125,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,uses platform,Implements,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5303; sequence_match=0.2727,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,is software for,Is Accepted By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.4411; sequence_match=0.3200,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.7
ObjectProperty,has input,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.0909; semantic=0.5234; sequence_match=0.2105,False,0.4313,False,top-3 avg score 0.4313 < final_threshold 0.7
ObjectProperty,has input,Compatible With Output Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.2273; semantic=0.5414; sequence_match=0.2667,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,has input,Produces Output Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5231; sequence_match=0.2857,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,is encoded in,Modifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.1818; semantic=0.4163; sequence_match=0.3158,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,has declared status,Has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.3538; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,has function,Runs Software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0833; semantic=0.5130; sequence_match=0.2609,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,has output,Is Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1111; semantic=0.4861; sequence_match=0.2353,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
ObjectProperty,has specified data input,Is Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5137; levenshtein=0.2381; semantic=0.4599; sequence_match=0.3125,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
ObjectProperty,has clause,Develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5729; sequence_match=0.1176,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.7
ObjectProperty,has specified data input,Is Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4022; sequence_match=0.3529,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,implements,Output Compatible With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5005; sequence_match=0.3333,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,has license,Uses Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,has declared status,Performs Task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4510; levenshtein=0.2941; semantic=0.4130; sequence_match=0.4138,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,has specified data output,Is Used By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5508; levenshtein=0.1364; semantic=0.4602; sequence_match=0.2667,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,uses platform,Created By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4639; sequence_match=0.2857,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.7
ObjectProperty,is developed by,Has Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.5058; sequence_match=0.2609,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,has function,Performs Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.7038; sequence_match=0.1739,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,is software for,Has Modification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4338; sequence_match=0.1429,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,has specified data output,Creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.1818; semantic=0.4672; sequence_match=0.2069,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.7
