prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has character,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.1667; semantic=0.4826; sequence_match=0.3810,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.7
ObjectProperty,is event associated to player,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6124; levenshtein=0.2800; semantic=0.4420; sequence_match=0.4000,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1579; semantic=0.5539; sequence_match=0.3030,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,is character in session,is area of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6278; levenshtein=0.3000; semantic=0.3892; sequence_match=0.4286,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,owns character,is contained in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5703; levenshtein=0.1176; semantic=0.5390; sequence_match=0.3333,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.7
ObjectProperty,owns achievement,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2000; semantic=0.5050; sequence_match=0.3077,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.7
ObjectProperty,has feature,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2500; semantic=0.4271; sequence_match=0.3636,False,0.4784,False,top-3 avg score 0.4784 < final_threshold 0.7
ObjectProperty,is player in session,is genre of,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6176; levenshtein=0.3529; semantic=0.3121; sequence_match=0.4615,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,has playing area,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4849; sequence_match=0.4000,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.7
ObjectProperty,is character in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.2500; semantic=0.4715; sequence_match=0.3448,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,is character in game,game has area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.2353; semantic=0.5345; sequence_match=0.2857,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,involves player,is owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.4366; sequence_match=0.3478,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
ObjectProperty,is character in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4766; levenshtein=0.2941; semantic=0.5644; sequence_match=0.3846,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,has feature,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.5340; sequence_match=0.3571,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.7
ObjectProperty,owns achievement,player has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.1333; semantic=0.5458; sequence_match=0.2857,False,0.4742,False,top-3 avg score 0.4742 < final_threshold 0.7
ObjectProperty,involves character,game has area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.2941; semantic=0.4774; sequence_match=0.3571,False,0.474,False,top-3 avg score 0.4740 < final_threshold 0.7
ObjectProperty,owns character,is earned by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.5788; sequence_match=0.3478,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,owns character,game has area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.4746; sequence_match=0.3333,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,involves player,is contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5420; levenshtein=0.2353; semantic=0.5568; sequence_match=0.3226,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has playing area,is contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.2941; semantic=0.5389; sequence_match=0.3871,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
ObjectProperty,has leaderboard,is owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2143; semantic=0.4932; sequence_match=0.3478,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.7
ObjectProperty,owns achievement,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5608; sequence_match=0.3333,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,involves character,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.2941; semantic=0.4711; sequence_match=0.3571,False,0.4719,False,top-3 avg score 0.4719 < final_threshold 0.7
ObjectProperty,has feature,is genre of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6148; levenshtein=0.2000; semantic=0.3798; sequence_match=0.4211,False,0.4719,False,top-3 avg score 0.4719 < final_threshold 0.7
ObjectProperty,plays game,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.6191; sequence_match=0.2963,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6526; levenshtein=0.2632; semantic=0.3922; sequence_match=0.3704,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.7
ObjectProperty,purchases game offering,is offered by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4347; levenshtein=0.2381; semantic=0.6040; sequence_match=0.3750,False,0.4712,False,top-3 avg score 0.4712 < final_threshold 0.7
ObjectProperty,owns character,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.4698; sequence_match=0.4000,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,involves character,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.5002; sequence_match=0.3704,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,involves character,is purchase of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5874; levenshtein=0.2353; semantic=0.4081; sequence_match=0.4138,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,lives in,player has item,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.3814; sequence_match=0.4000,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.7
ObjectProperty,is character in game,is played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5451; levenshtein=0.2353; semantic=0.5648; sequence_match=0.2963,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,is character in game,is area of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6454; levenshtein=0.3529; semantic=0.3604; sequence_match=0.4000,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.7
ObjectProperty,has item,made purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5001; sequence_match=0.4211,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has leaderboard,is offered by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.2143; semantic=0.4821; sequence_match=0.3200,False,0.4682,False,top-3 avg score 0.4682 < final_threshold 0.7
ObjectProperty,lives in,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4772; sequence_match=0.3529,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,lives in,is contained in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.2353; semantic=0.4640; sequence_match=0.3333,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.7
ObjectProperty,is leaderboard in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4729; levenshtein=0.3158; semantic=0.5693; sequence_match=0.3571,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.7
ObjectProperty,is character in session,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3000; semantic=0.4294; sequence_match=0.3333,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,involves character,is contained in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5752; levenshtein=0.1176; semantic=0.5283; sequence_match=0.2941,False,0.4659,False,top-3 avg score 0.4659 < final_threshold 0.7
ObjectProperty,plays game,is contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3922; levenshtein=0.2941; semantic=0.6191; sequence_match=0.3846,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
ObjectProperty,owns character,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.2308; semantic=0.4111; sequence_match=0.3810,False,0.4649,False,top-3 avg score 0.4649 < final_threshold 0.7
ObjectProperty,is character in game,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.2941; semantic=0.4270; sequence_match=0.3704,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,involves player,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.4943; sequence_match=0.3333,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,purchases game offering,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6561; levenshtein=0.1905; semantic=0.4029; sequence_match=0.3333,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,lives in,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.1111; semantic=0.4284; sequence_match=0.3750,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.7
ObjectProperty,has leaderboard,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.4361; sequence_match=0.3333,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,is character in session,has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6048; levenshtein=0.3000; semantic=0.4828; sequence_match=0.2353,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.7
ObjectProperty,has playing area,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.2222; semantic=0.5062; sequence_match=0.3750,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,is player in session,is earned by,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6319; levenshtein=0.3529; semantic=0.4011; sequence_match=0.2963,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.7
ObjectProperty,has character,is contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5065; levenshtein=0.1765; semantic=0.5337; sequence_match=0.3448,False,0.4617,False,top-3 avg score 0.4617 < final_threshold 0.7
ObjectProperty,has achievement,is contained in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5973; levenshtein=0.1176; semantic=0.5284; sequence_match=0.2581,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
ObjectProperty,is leaderboard in game,game has area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2632; semantic=0.4959; sequence_match=0.2667,False,0.4611,False,top-3 avg score 0.4611 < final_threshold 0.7
ObjectProperty,involves character,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4097; sequence_match=0.4000,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.7
ObjectProperty,has achievement,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4875; sequence_match=0.3077,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.7
ObjectProperty,has character,is earned by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.5236; sequence_match=0.3636,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,has leaderboard,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4019; sequence_match=0.3636,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.7
ObjectProperty,is friend with player,is offered by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6275; levenshtein=0.2222; semantic=0.4053; sequence_match=0.3448,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,has achievement,is earned by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.6556; sequence_match=0.1667,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,is achievement in game,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.2632; semantic=0.4337; sequence_match=0.3704,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.7
ObjectProperty,is achievement in game,game has area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5254; levenshtein=0.2105; semantic=0.5811; sequence_match=0.2667,False,0.4577,False,top-3 avg score 0.4577 < final_threshold 0.7
ObjectProperty,has leaderboard,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.2222; semantic=0.5699; sequence_match=0.3125,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.7
ObjectProperty,lives in,is owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.1111; semantic=0.5291; sequence_match=0.2500,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.7
ObjectProperty,has leaderboard,player has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.1429; semantic=0.4652; sequence_match=0.2963,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,plays game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4749; sequence_match=0.3333,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,has item,is purchase of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4939; sequence_match=0.4211,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,is achievement in game,is earned by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5275; levenshtein=0.2105; semantic=0.5598; sequence_match=0.2759,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has achievement,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2143; semantic=0.4963; sequence_match=0.2727,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,is leaderboard in game,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5468; levenshtein=0.2105; semantic=0.5974; sequence_match=0.2162,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,involves character,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1176; semantic=0.5244; sequence_match=0.2581,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.7
ObjectProperty,is friend with player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1111; semantic=0.5958; sequence_match=0.3704,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.1600; semantic=0.4567; sequence_match=0.3077,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,is character in session,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4091; sequence_match=0.3448,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,owns achievement,is earned by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.6486; sequence_match=0.1600,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.7
ObjectProperty,has leaderboard,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.1429; semantic=0.4842; sequence_match=0.3200,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,is session in game,is earned by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.3939; sequence_match=0.4000,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.2105; semantic=0.4380; sequence_match=0.3571,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is offered by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2632; semantic=0.4195; sequence_match=0.3333,False,0.448,False,top-3 avg score 0.4480 < final_threshold 0.7
ObjectProperty,is event associated to player,player has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4633; levenshtein=0.2400; semantic=0.5637; sequence_match=0.3158,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.3795; sequence_match=0.3571,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,is event associated to player,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2400; semantic=0.4412; sequence_match=0.4000,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is achievement in game,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5368; levenshtein=0.1579; semantic=0.5284; sequence_match=0.2759,False,0.447,False,top-3 avg score 0.4470 < final_threshold 0.7
ObjectProperty,owns character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2222; semantic=0.5352; sequence_match=0.2581,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,owns achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.4689; sequence_match=0.2609,False,0.4451,False,top-3 avg score 0.4451 < final_threshold 0.7
ObjectProperty,is session in game,game has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.2000; semantic=0.5633; sequence_match=0.3077,False,0.4445,False,top-3 avg score 0.4445 < final_threshold 0.7
ObjectProperty,is achievement in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.2632; semantic=0.5911; sequence_match=0.3571,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,is player in session,is area of,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.5730; levenshtein=0.3529; semantic=0.3516; sequence_match=0.4000,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,is leaderboard in game,game has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5254; levenshtein=0.2632; semantic=0.5310; sequence_match=0.2667,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,has character,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4336; sequence_match=0.3333,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,owns item,is earned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5469; sequence_match=0.2222,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,lives in,is area of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5621; sequence_match=0.2667,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.7
ObjectProperty,involves character,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6174; levenshtein=0.2353; semantic=0.3566; sequence_match=0.3448,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.7
ObjectProperty,is character in game,is purchase of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5698; levenshtein=0.2353; semantic=0.3352; sequence_match=0.4138,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.7
ObjectProperty,involves character,has genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.5006; sequence_match=0.3200,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.7
ObjectProperty,has feature,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4671; sequence_match=0.3158,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,is session in game,game has achievement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4757; levenshtein=0.2778; semantic=0.5605; sequence_match=0.2424,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.7
ObjectProperty,has character,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.4238; sequence_match=0.3333,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
ObjectProperty,is achievement in game,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2105; semantic=0.4134; sequence_match=0.3571,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
ObjectProperty,purchases game offering,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6885; levenshtein=0.2381; semantic=0.3415; sequence_match=0.2759,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.7
ObjectProperty,is achievement in game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2105; semantic=0.4312; sequence_match=0.2963,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,is friend with player,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.0556; semantic=0.5043; sequence_match=0.3125,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,is session in game,is area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.3646; sequence_match=0.3478,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.7
ObjectProperty,has playing area,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2143; semantic=0.3749; sequence_match=0.3478,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.7
ObjectProperty,is achievement in game,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.4270; sequence_match=0.3226,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.7
ObjectProperty,has achievement,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4590; sequence_match=0.3077,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.7
ObjectProperty,purchases game offering,has friend,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4646; levenshtein=0.2857; semantic=0.3663; sequence_match=0.4667,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,has game genre,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4062; sequence_match=0.3333,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
ObjectProperty,has leaderboard,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5042; levenshtein=0.2143; semantic=0.5294; sequence_match=0.2609,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,is character in session,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.2500; semantic=0.4061; sequence_match=0.2857,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.7
ObjectProperty,owns character,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4273; sequence_match=0.3200,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.7
ObjectProperty,involves player,is offered by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4221; sequence_match=0.3200,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,is event associated to player,is owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5800; levenshtein=0.2400; semantic=0.3553; sequence_match=0.3529,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,plays game,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.3988; sequence_match=0.3333,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
ObjectProperty,owns achievement,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.4744; sequence_match=0.2963,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
ObjectProperty,involves player,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.0000; semantic=0.4968; sequence_match=0.2857,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
ObjectProperty,plays game,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.3959; sequence_match=0.3810,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
ObjectProperty,is session in game,is genre of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.2667; semantic=0.3874; sequence_match=0.3333,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,is character in session,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.1500; semantic=0.3977; sequence_match=0.2581,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,is event associated to player,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4959; levenshtein=0.2400; semantic=0.4512; sequence_match=0.3333,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,is event associated to player,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5489; levenshtein=0.2000; semantic=0.4523; sequence_match=0.2791,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,owns character,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5068; sequence_match=0.2727,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.7
