prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,uses platform,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5839; sequence_match=0.3333,False,0.5002,False,top-3 avg score 0.5002 < final_threshold 0.7
ObjectProperty,is software for,documentation for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5634; levenshtein=0.2500; semantic=0.5923; sequence_match=0.3448,False,0.5002,False,top-3 avg score 0.5002 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has function,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5215; sequence_match=0.3846,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,implements,performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5256; sequence_match=0.3810,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.7
ObjectProperty,is alternative format of,available location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6232; levenshtein=0.2381; semantic=0.3659; sequence_match=0.5000,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,has declared status,has homepage,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6328; levenshtein=0.2941; semantic=0.4268; sequence_match=0.4286,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.7
ObjectProperty,has version,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2667; semantic=0.5396; sequence_match=0.3200,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,uses platform,performed by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6263; levenshtein=0.0833; semantic=0.4232; sequence_match=0.4348,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
ObjectProperty,is encoded in,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6591; levenshtein=0.3125; semantic=0.4548; sequence_match=0.3704,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
ObjectProperty,has declared status,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6261; levenshtein=0.2353; semantic=0.4167; sequence_match=0.4375,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,uses software,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5621; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
ObjectProperty,has function,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5584; sequence_match=0.4000,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.7
ObjectProperty,uses software,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5394; sequence_match=0.3636,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,has input,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5522; sequence_match=0.3529,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,implements,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5021; sequence_match=0.3810,False,0.4903,False,top-3 avg score 0.4903 < final_threshold 0.7
ObjectProperty,has interface,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5800; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6535; levenshtein=0.3182; semantic=0.4910; sequence_match=0.3243,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,uses platform,input format for,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5794; levenshtein=0.3571; semantic=0.4246; sequence_match=0.4615,False,0.4885,False,top-3 avg score 0.4885 < final_threshold 0.7
ObjectProperty,has specified data output,compatible with data from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6385; levenshtein=0.1818; semantic=0.5532; sequence_match=0.2727,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.7
ObjectProperty,is alternative format of,modification of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.4848; sequence_match=0.4000,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.7
ObjectProperty,has output,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,has declared status,has software type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6728; levenshtein=0.3529; semantic=0.3318; sequence_match=0.4375,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has version,available location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5830; levenshtein=0.2632; semantic=0.4656; sequence_match=0.4138,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has specified data input,has software type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6615; levenshtein=0.3333; semantic=0.4669; sequence_match=0.3333,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,has function,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.5713; sequence_match=0.3333,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.7
ObjectProperty,has format specification,platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2727; semantic=0.4633; sequence_match=0.4242,False,0.4865,False,top-3 avg score 0.4865 < final_threshold 0.7
ObjectProperty,is alternative format of,license for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6280; levenshtein=0.2857; semantic=0.4439; sequence_match=0.3871,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,has interface,implementation of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.1250; semantic=0.5941; sequence_match=0.2857,False,0.4861,False,top-3 avg score 0.4861 < final_threshold 0.7
ObjectProperty,has format specification,implementation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6080; levenshtein=0.2273; semantic=0.4809; sequence_match=0.3684,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,uses platform,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5564; sequence_match=0.3636,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,implements,documentation for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1875; semantic=0.5953; sequence_match=0.3077,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.7
ObjectProperty,has format specification,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has interface,input format for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4802; sequence_match=0.3846,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has input,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5144; sequence_match=0.3478,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has interface,license for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.2500; semantic=0.5060; sequence_match=0.2727,False,0.4815,False,top-3 avg score 0.4815 < final_threshold 0.7
ObjectProperty,uses platform,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.5559; sequence_match=0.3571,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,uses platform,homepage of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5049; sequence_match=0.3636,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.7
ObjectProperty,has specified data input,modification of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.4607; sequence_match=0.4000,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has interface,software type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.1429; semantic=0.5330; sequence_match=0.3077,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has specified data input,input format for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1905; semantic=0.6859; sequence_match=0.2857,False,0.4789,False,top-3 avg score 0.4789 < final_threshold 0.7
ObjectProperty,has specified data input,implementation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.2381; semantic=0.5051; sequence_match=0.3784,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
ObjectProperty,has license,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5747; sequence_match=0.3158,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,is alternative format of,documentation for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.3333; semantic=0.4887; sequence_match=0.3784,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
ObjectProperty,has clause,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.5114; sequence_match=0.4000,False,0.4769,False,top-3 avg score 0.4769 < final_threshold 0.7
ObjectProperty,is encoded in,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.4873; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,is alternative format of,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.5351; sequence_match=0.3333,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.7
ObjectProperty,has version,homepage of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5111; sequence_match=0.4000,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,is developed by,license for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.5181; sequence_match=0.3478,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,uses platform,compatible with data from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6086; levenshtein=0.2273; semantic=0.4628; sequence_match=0.3529,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.7
ObjectProperty,uses software,has homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.3333; semantic=0.5188; sequence_match=0.3478,False,0.4746,False,top-3 avg score 0.4746 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has interface,homepage of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5495; sequence_match=0.3636,False,0.4729,False,top-3 avg score 0.4729 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has format specification,compatible with data from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6503; levenshtein=0.2273; semantic=0.4493; sequence_match=0.3182,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,has specified data input,compatible with data from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5945; levenshtein=0.2273; semantic=0.5891; sequence_match=0.2326,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,has specified data output,output format for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4465; levenshtein=0.2273; semantic=0.6425; sequence_match=0.3243,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is encoded in,implementation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5960; levenshtein=0.2500; semantic=0.4456; sequence_match=0.3704,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,is alternative format of,provides data for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6312; levenshtein=0.2381; semantic=0.3913; sequence_match=0.3889,False,0.4705,False,top-3 avg score 0.4705 < final_threshold 0.7
ObjectProperty,has format specification,software type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6104; levenshtein=0.1818; semantic=0.4639; sequence_match=0.3333,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.7
ObjectProperty,is encoded in,used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.4634; sequence_match=0.3529,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,has clause,used by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5796; sequence_match=0.4000,False,0.4685,False,top-3 avg score 0.4685 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has function,available location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.3158; semantic=0.4908; sequence_match=0.4000,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.7
ObjectProperty,uses software,documentation for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1250; semantic=0.5083; sequence_match=0.3571,False,0.4654,False,top-3 avg score 0.4654 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,has output,created data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.5590; sequence_match=0.3000,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,has declared status,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2941; semantic=0.4440; sequence_match=0.4286,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,has license,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.3077; semantic=0.5495; sequence_match=0.3478,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,uses platform,software type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.1429; semantic=0.4635; sequence_match=0.3077,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,has declared status,can collaborate with,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6024; levenshtein=0.2222; semantic=0.3855; sequence_match=0.4000,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
ObjectProperty,has specified data output,implementation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5932; levenshtein=0.2273; semantic=0.4725; sequence_match=0.3158,False,0.4605,False,top-3 avg score 0.4605 < final_threshold 0.7
ObjectProperty,has clause,homepage of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5168; sequence_match=0.3158,False,0.459,False,top-3 avg score 0.4590 < final_threshold 0.7
ObjectProperty,has format specification,can collaborate with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5700; levenshtein=0.2273; semantic=0.4054; sequence_match=0.4000,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,has clause,license for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.5276; sequence_match=0.3158,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.7
ObjectProperty,implements,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.5951; sequence_match=0.3077,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.7
ObjectProperty,has specified data input,implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.2381; semantic=0.4799; sequence_match=0.3529,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.7
ObjectProperty,is alternative format of,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4341; sequence_match=0.3750,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,has version,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5681; sequence_match=0.3333,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,has specified data input,has homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4926; sequence_match=0.3125,False,0.4555,False,top-3 avg score 0.4555 < final_threshold 0.7
ObjectProperty,uses software,provides data for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4820; sequence_match=0.2963,False,0.4555,False,top-3 avg score 0.4555 < final_threshold 0.7
ObjectProperty,is encoded in,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.0909; semantic=0.5286; sequence_match=0.3000,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,has format specification,available location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6146; levenshtein=0.3182; semantic=0.3600; sequence_match=0.3902,False,0.4549,False,top-3 avg score 0.4549 < final_threshold 0.7
ObjectProperty,has declared status,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4164; sequence_match=0.3846,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has interface,performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5657; levenshtein=0.0000; semantic=0.4485; sequence_match=0.3478,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,implements,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.5645; sequence_match=0.2222,False,0.4539,False,top-3 avg score 0.4539 < final_threshold 0.7
ObjectProperty,has format specification,created data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2727; semantic=0.4406; sequence_match=0.3636,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,has interface,platform for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.5287; sequence_match=0.3478,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,is alternative format of,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.4672; sequence_match=0.3243,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,uses platform,has homepage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.5182; sequence_match=0.3478,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has clause,can collaborate with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2778; semantic=0.4376; sequence_match=0.3704,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.7
ObjectProperty,has function,homepage of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5414; sequence_match=0.2857,False,0.4505,False,top-3 avg score 0.4505 < final_threshold 0.7
ObjectProperty,has output,software type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4702; sequence_match=0.3478,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.7
ObjectProperty,is alternative format of,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses software,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5533; sequence_match=0.2857,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,has input,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4830; sequence_match=0.3158,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has license,used by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5867; sequence_match=0.2500,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has output,homepage of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.4998; sequence_match=0.3158,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.7
ObjectProperty,has license,homepage of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5292; sequence_match=0.3000,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.7
ObjectProperty,is encoded in,documentation for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5960; levenshtein=0.1250; semantic=0.4531; sequence_match=0.2963,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.7
ObjectProperty,has declared status,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4481; sequence_match=0.3200,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,has specified data output,has homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4819; sequence_match=0.3030,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has interface,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.5530; sequence_match=0.3200,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,is developed by,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,has output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,is alternative format of,compatible with data from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6248; levenshtein=0.1364; semantic=0.3845; sequence_match=0.3256,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,has interface,can collaborate with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.1667; semantic=0.5059; sequence_match=0.2667,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
