prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,inheritFrom,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.2727; semantic=0.5417; sequence_match=0.3158,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
ObjectProperty,hasPolicy,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.2000; semantic=0.5206; sequence_match=0.3333,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,remedy,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4399; sequence_match=0.3750,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,inheritFrom,is nested in,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5498; sequence_match=0.1905,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,prohibition,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5693; levenshtein=0.2143; semantic=0.5965; sequence_match=0.2400,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,action,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.5293; sequence_match=0.2857,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,inheritFrom,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5693; levenshtein=0.2857; semantic=0.5143; sequence_match=0.3200,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.7
ObjectProperty,function,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.5177; sequence_match=0.3846,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,consequence,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.3571; semantic=0.5321; sequence_match=0.4000,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
ObjectProperty,and,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7193; levenshtein=0.1579; semantic=0.4067; sequence_match=0.2727,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,conflict,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.3571; semantic=0.5073; sequence_match=0.3636,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,action,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.4459; sequence_match=0.3200,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,target,is party assigned to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4477; levenshtein=0.2941; semantic=0.5154; sequence_match=0.4348,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,inheritRelation,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5766; levenshtein=0.1333; semantic=0.4753; sequence_match=0.3448,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.7
ObjectProperty,scope,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5860; levenshtein=0.2105; semantic=0.4774; sequence_match=0.3333,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.7
ObjectProperty,inheritRelation,uses operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.3333; semantic=0.4856; sequence_match=0.3704,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,constraint,is operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5272; sequence_match=0.3636,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,consequence,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5606; sequence_match=0.3000,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
ObjectProperty,assigner,is operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5682; sequence_match=0.3000,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
ObjectProperty,obligation,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.2143; semantic=0.5544; sequence_match=0.2500,False,0.4649,False,top-3 avg score 0.4649 < final_threshold 0.7
ObjectProperty,permission,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0667; semantic=0.5745; sequence_match=0.3200,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,permission,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.2727; semantic=0.5029; sequence_match=0.2857,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,partOf,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.2857; semantic=0.5300; sequence_match=0.4000,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,action,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4879; sequence_match=0.4000,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
ObjectProperty,Only One,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4690; sequence_match=0.3810,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.7
ObjectProperty,constraint,is party assigned to,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6087; levenshtein=0.2941; semantic=0.4819; sequence_match=0.0741,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,implies,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4566; sequence_match=0.3529,False,0.4611,False,top-3 avg score 0.4611 < final_threshold 0.7
ObjectProperty,action,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4855; sequence_match=0.3000,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.7
ObjectProperty,inheritFrom,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5394; sequence_match=0.3478,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,or,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5623; sequence_match=0.2857,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,relation,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.1429; semantic=0.4877; sequence_match=0.2727,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,relation,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4823; sequence_match=0.3200,False,0.4584,False,top-3 avg score 0.4584 < final_threshold 0.7
ObjectProperty,permission,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.4733; sequence_match=0.3333,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.7
ObjectProperty,implies,is operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5039; sequence_match=0.3158,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.7
ObjectProperty,operator,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,consequence,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.4036; sequence_match=0.3810,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,implies,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2857,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,assigner,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2143; semantic=0.5007; sequence_match=0.2727,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.7
ObjectProperty,action,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.2353; semantic=0.4672; sequence_match=0.3478,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.7
ObjectProperty,target,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.1429; semantic=0.4940; sequence_match=0.3000,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,inheritRelation,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5987; levenshtein=0.1765; semantic=0.4541; sequence_match=0.3125,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,hasPolicy,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2632; semantic=0.4686; sequence_match=0.3571,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,inheritFrom,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5498; levenshtein=0.0714; semantic=0.4934; sequence_match=0.3200,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,duty,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.2000; semantic=0.6066; sequence_match=0.3158,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.7
ObjectProperty,assigner,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2667; semantic=0.4265; sequence_match=0.3478,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,partOf,uses operator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4722; levenshtein=0.3333; semantic=0.4436; sequence_match=0.4444,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,scope,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5024; sequence_match=0.3077,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,target,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,or,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5188; sequence_match=0.3077,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,action,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1333; semantic=0.5099; sequence_match=0.2857,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,scope,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5178; sequence_match=0.2500,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.7
ObjectProperty,leftOperand,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.4888; sequence_match=0.3158,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,permission,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,andSequence,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4821; sequence_match=0.2857,False,0.4509,False,top-3 avg score 0.4509 < final_threshold 0.7
ObjectProperty,constraint,applies to asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.2857; semantic=0.5312; sequence_match=0.3333,False,0.4501,False,top-3 avg score 0.4501 < final_threshold 0.7
ObjectProperty,scope,is nested in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5497; sequence_match=0.2667,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.7
ObjectProperty,prohibition,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,obligation,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.4632; sequence_match=0.3333,False,0.4496,False,top-3 avg score 0.4496 < final_threshold 0.7
ObjectProperty,or,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,assigner,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.4387; sequence_match=0.3333,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.7
ObjectProperty,scope,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5184; sequence_match=0.2857,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,obligation,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5232; sequence_match=0.3200,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,operand,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2105; semantic=0.5238; sequence_match=0.3077,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.7
ObjectProperty,scope,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2000; semantic=0.4374; sequence_match=0.3200,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,operand,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5294; levenshtein=0.1333; semantic=0.5385; sequence_match=0.2727,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,operand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5017; sequence_match=0.2500,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,assigner,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.4175; sequence_match=0.3529,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.7
ObjectProperty,andSequence,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2632; semantic=0.4146; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,operand,is party assigned to,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5189; levenshtein=0.2941; semantic=0.5226; sequence_match=0.0833,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,action,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4665; sequence_match=0.3000,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,scope,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5073; sequence_match=0.2857,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,obligation,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4971; sequence_match=0.2963,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,scope,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.2143; semantic=0.4878; sequence_match=0.3158,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,failure,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.0000; semantic=0.4310; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
ObjectProperty,inheritRelation,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2105; semantic=0.4567; sequence_match=0.2941,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.7
ObjectProperty,relation,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.5376; sequence_match=0.2963,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.7
ObjectProperty,and,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,operator,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.1579; semantic=0.4670; sequence_match=0.2963,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,leftOperand,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4904; sequence_match=0.3000,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,action,is activated by failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.2273; semantic=0.5186; sequence_match=0.3571,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,obligation,is asset of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6148; levenshtein=0.2000; semantic=0.5104; sequence_match=0.1053,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,inheritFrom,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.4504; sequence_match=0.3571,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,action,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4591; sequence_match=0.3750,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,function,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5366; sequence_match=0.2727,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.7
ObjectProperty,relation,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4532; sequence_match=0.3158,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
ObjectProperty,inheritFrom,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.2727; semantic=0.4589; sequence_match=0.2727,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,andSequence,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.4219; sequence_match=0.3333,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,consequence,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.4742; sequence_match=0.3333,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,obligation,is conflict strategy of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5405; levenshtein=0.3000; semantic=0.3744; sequence_match=0.4000,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,inheritFrom,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4601; levenshtein=0.2667; semantic=0.5454; sequence_match=0.3077,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
ObjectProperty,consequence,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.4699; sequence_match=0.3333,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,function,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4534; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,operator,is party assigned to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.4966; sequence_match=0.3200,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,function,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1333; semantic=0.5450; sequence_match=0.2609,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,constraint,assigned to party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5551; sequence_match=0.1600,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,scope,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4990; sequence_match=0.3000,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
ObjectProperty,permission,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.5738; sequence_match=0.2500,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,inheritRelation,is rule of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5056; levenshtein=0.2667; semantic=0.5363; sequence_match=0.2609,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
ObjectProperty,relation,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.5511; sequence_match=0.2667,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,target,is operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5023; sequence_match=0.2222,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.7
ObjectProperty,or,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5364; sequence_match=0.2222,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,constraint,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.5754; sequence_match=0.2353,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.7
ObjectProperty,permission,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1333; semantic=0.4854; sequence_match=0.3200,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,function,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5745; sequence_match=0.3000,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,assigner,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4456; sequence_match=0.2963,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.7
ObjectProperty,partOf,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4319; sequence_match=0.3000,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.7
ObjectProperty,action,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4840; sequence_match=0.2857,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,inheritRelation,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6495; levenshtein=0.1579; semantic=0.4712; sequence_match=0.1765,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,partOf,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,andSequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2353,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,hasPolicy,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.5344; sequence_match=0.1739,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.7
ObjectProperty,failure,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.1250; semantic=0.4486; sequence_match=0.1333,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
ObjectProperty,permission,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5521; sequence_match=0.2105,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,assignee,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5094; sequence_match=0.2727,False,0.4313,False,top-3 avg score 0.4313 < final_threshold 0.7
ObjectProperty,inheritRelation,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5629; sequence_match=0.1818,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,leftOperand,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4359; sequence_match=0.3636,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,operator,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4367; sequence_match=0.3158,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,target,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4730; sequence_match=0.2857,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
ObjectProperty,operator,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.4866; sequence_match=0.3077,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
