gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Point,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2667; semantic=0.4797; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
Temporal entity,tariff period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5849; sequence_match=0.2308,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.6
Actuator,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5163; sequence_match=0.2564,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.6
Water property,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5584; sequence_match=0.2857,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.6
Device,water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4865; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
Key Performance Indicator,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1739; semantic=0.4649; sequence_match=0.2857,False,0.4511,False,top-3 avg score 0.4511 < final_threshold 0.6
Measurement,physical property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.5789; sequence_match=0.2222,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.6
Water asset,chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5058; sequence_match=0.3077,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
FeatureOfInterest,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1765; semantic=0.4535; sequence_match=0.3200,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
Water,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.4846; sequence_match=0.3077,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
Temporal duration,water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1250; semantic=0.4626; sequence_match=0.3077,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal entity,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.1429; semantic=0.4947; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Tariff,water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4706; sequence_match=0.3000,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.6
Measurement,water indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.5559; sequence_match=0.2400,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
Temporal entity,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5317; sequence_match=0.2727,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Acceptability property,water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2381; semantic=0.4154; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
FeatureOfInterest,physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4736; levenshtein=0.1176; semantic=0.4940; sequence_match=0.3636,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
Time-based tariff,actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3478,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.6
Point,physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5348; sequence_match=0.2857,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
Water property,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.0769; semantic=0.5072; sequence_match=0.2857,False,0.4427,False,top-3 avg score 0.4427 < final_threshold 0.6
Tariff,actuator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.4286,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
Water asset,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5882; sequence_match=0.2500,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
Measurement,water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Water,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Point,water indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5143; sequence_match=0.3158,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Actuator,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.2105,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Water infrastructure,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.1053; semantic=0.4564; sequence_match=0.2963,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.6
Key Performance Indicator,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5565; levenshtein=0.1935; semantic=0.4314; sequence_match=0.3333,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Water infrastructure,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.2105; semantic=0.5205; sequence_match=0.3200,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
Water infrastructure,sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5424; levenshtein=0.2105; semantic=0.5669; sequence_match=0.1600,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
Acceptability property,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5575; levenshtein=0.2381; semantic=0.3938; sequence_match=0.3636,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.6
Sensor,physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5908; sequence_match=0.2727,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.6
Geometry,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5624; sequence_match=0.2500,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.6
Geometry,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5623; sequence_match=0.2500,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.6
Water asset,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5456; sequence_match=0.2500,False,0.4356,False,top-3 avg score 0.4356 < final_threshold 0.6
Tariff,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5982; levenshtein=0.1290; semantic=0.4922; sequence_match=0.2162,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Device,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5647; sequence_match=0.2353,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Measurement,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5647; sequence_match=0.2353,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Acceptability property,billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4320; sequence_match=0.2857,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Key Performance Indicator,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5302; levenshtein=0.1739; semantic=0.5643; sequence_match=0.2069,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
Temporal duration,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1250; semantic=0.4983; sequence_match=0.2857,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Device,water meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5395; sequence_match=0.2500,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
Water meter,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5395; sequence_match=0.2500,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
Key Performance Indicator,water meter,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5729; levenshtein=0.2609; semantic=0.4664; sequence_match=0.1818,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Device,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6889; sequence_match=0.1667,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.6
Sensor,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6889; sequence_match=0.1667,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.6
Water,physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5055; sequence_match=0.2857,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.6
FeatureOfInterest,tariff period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6117; levenshtein=0.2941; semantic=0.3932; sequence_match=0.2759,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.6
Key Performance Indicator,physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.1304; semantic=0.4855; sequence_match=0.2564,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.6
Key Performance Indicator,chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6007; levenshtein=0.1304; semantic=0.4366; sequence_match=0.2564,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
Key Performance Indicator,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3907; levenshtein=0.2609; semantic=0.5149; sequence_match=0.3871,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Water property,measurement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5133; sequence_match=0.1667,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.6
Acceptability property,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.1905; semantic=0.4452; sequence_match=0.2759,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.6
Water meter,physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4403; sequence_match=0.3077,False,0.4285,False,top-3 avg score 0.4285 < final_threshold 0.6
FeatureOfInterest,tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6732; levenshtein=0.1765; semantic=0.4299; sequence_match=0.1739,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
Water,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1333; semantic=0.4558; sequence_match=0.3000,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Water meter,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4980; sequence_match=0.2727,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
ChemicalProperty,water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Water,chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Acceptability property,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6143; levenshtein=0.0952; semantic=0.4364; sequence_match=0.2222,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.6
Device,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.6327; sequence_match=0.1818,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Water infrastructure,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2632; semantic=0.4326; sequence_match=0.2941,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Actuator,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.4893; sequence_match=0.2609,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
ChemicalProperty,water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.4107; sequence_match=0.3333,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
Key Performance Indicator,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4808; levenshtein=0.1739; semantic=0.4618; sequence_match=0.3226,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.6
Temporal entity,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1935; semantic=0.4610; sequence_match=0.2667,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Water property,sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.5634; sequence_match=0.2105,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.6
Temporal entity,water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.4480; sequence_match=0.2857,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
Tariff,water meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Water meter,tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Time-based tariff,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5901; levenshtein=0.1613; semantic=0.4466; sequence_match=0.2174,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
ChemicalProperty,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.4237; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
Point,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5855; sequence_match=0.2000,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
Water asset,tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5132; sequence_match=0.2500,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
ChemicalProperty,water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
Water meter,chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
FeatureOfInterest,water distribution infrastructure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5742; levenshtein=0.2581; semantic=0.4150; sequence_match=0.2500,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
Measurement,water distribution infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4779; levenshtein=0.1613; semantic=0.4795; sequence_match=0.2857,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
Sensor,chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5166; sequence_match=0.2727,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.6
Measurement,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2353,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.6
Temporal entity,asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.6001; sequence_match=0.1053,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.6
Time-based tariff,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4463; sequence_match=0.3000,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
Meter,chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.4614; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.6
Point,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5933; sequence_match=0.1818,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
Water infrastructure,tariff period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2632; semantic=0.4558; sequence_match=0.2581,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.6
Water property,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5201; sequence_match=0.2105,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
Tariff,billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.6206; sequence_match=0.1538,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
Temporal entity,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5171; sequence_match=0.2000,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.6
Point,water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5597; levenshtein=0.1290; semantic=0.4270; sequence_match=0.2222,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.6
Acceptability property,water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.3687; sequence_match=0.3226,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
Time-based tariff,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.4654; sequence_match=0.2857,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
Actuator,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.6308; sequence_match=0.1429,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
Device,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.6308; sequence_match=0.1429,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
ChemicalProperty,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.3857; sequence_match=0.2857,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.6
Acceptability property,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4698; levenshtein=0.1905; semantic=0.4229; sequence_match=0.3077,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.6
Water asset,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4859; sequence_match=0.2222,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
Point,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5520; sequence_match=0.1818,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.6
Tariff,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.3753; sequence_match=0.2857,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.6
Measurement,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4980; sequence_match=0.2105,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.6
Temporal entity,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.2143; semantic=0.4253; sequence_match=0.3000,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.6
Actuator,tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.2857,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
Tariff,measurement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4964; sequence_match=0.1176,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
FeatureOfInterest,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4810; levenshtein=0.1765; semantic=0.5190; sequence_match=0.1818,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
Tariff,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5374; sequence_match=0.1818,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.6
Sensor,water distribution infrastructure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5315; levenshtein=0.1290; semantic=0.5111; sequence_match=0.1081,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Water property,tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4953; sequence_match=0.2105,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Point,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5758; sequence_match=0.1538,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
Temporal duration,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4514; levenshtein=0.2500; semantic=0.4428; sequence_match=0.2727,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.6
Point,chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1875; semantic=0.4588; sequence_match=0.2857,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
Water infrastructure,billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.5470; sequence_match=0.1538,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
Device,water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5269; sequence_match=0.1818,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
Water,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5269; sequence_match=0.1818,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
Device,billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5729; sequence_match=0.1538,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.6
Measurement,tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4767; sequence_match=0.1739,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.6
ChemicalProperty,sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5166; sequence_match=0.1818,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.6
Temporal entity,billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4882; sequence_match=0.1905,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.6
Geometry,water indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4631; sequence_match=0.2727,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
Water asset,tariff period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0833; semantic=0.4681; sequence_match=0.2727,False,0.384,False,top-3 avg score 0.3840 < final_threshold 0.6
Meter,physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1250; semantic=0.5400; sequence_match=0.1905,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
Sensor,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5745; sequence_match=0.1429,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.6
Device,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4671; sequence_match=0.1905,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
Water infrastructure,physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4591; levenshtein=0.1579; semantic=0.4568; sequence_match=0.2286,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
Acceptability property,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.5195; sequence_match=0.1481,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
Actuator,tariff period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4978; sequence_match=0.2000,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
Sensor,tariff period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5018; sequence_match=0.2222,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.6
Tariff,temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.3962; sequence_match=0.2857,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
FeatureOfInterest,sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.5124; sequence_match=0.1739,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
Acceptability property,measurement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4309; levenshtein=0.2381; semantic=0.4662; sequence_match=0.1875,False,0.3784,False,top-3 avg score 0.3784 < final_threshold 0.6
ChemicalProperty,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4679; sequence_match=0.2500,False,0.3782,False,top-3 avg score 0.3782 < final_threshold 0.6
Key Performance Indicator,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.1304; semantic=0.4911; sequence_match=0.2069,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.6
Actuator,physical property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.5255; sequence_match=0.1667,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
Water meter,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.4237; sequence_match=0.2222,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
