prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,obligation,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,obligation,assigned Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5023; sequence_match=0.3478,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,relation,is Constrained By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.5646; sequence_match=0.2609,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,action,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.4703; sequence_match=0.2857,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,inheritFrom,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5846; levenshtein=0.2500; semantic=0.4637; sequence_match=0.2963,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,obligation,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,target,has Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.6014; sequence_match=0.2500,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,scope,operand Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5118; levenshtein=0.1176; semantic=0.5558; sequence_match=0.2727,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,function,has Sequence Step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.4651; sequence_match=0.3478,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.7
ObjectProperty,obligation,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.4069; sequence_match=0.3529,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
ObjectProperty,relation,has Assignment,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5353; levenshtein=0.2308; semantic=0.5686; sequence_match=0.1905,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,function,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,failure,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.0000; semantic=0.4310; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
ObjectProperty,scope,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,andSequence,operand Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.4335; sequence_match=0.3571,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,function,operand Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.5037; sequence_match=0.3200,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.7
ObjectProperty,and,has Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,action,assigned Party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5769; levenshtein=0.2308; semantic=0.5164; sequence_match=0.2105,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.7
ObjectProperty,operand,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5140; sequence_match=0.2857,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.7
ObjectProperty,function,sequenced Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.4694; sequence_match=0.2857,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.7
ObjectProperty,implies,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5423; levenshtein=0.2500; semantic=0.4290; sequence_match=0.3478,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,relation,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4532; sequence_match=0.3158,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
ObjectProperty,inheritRelation,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5528; levenshtein=0.1875; semantic=0.5068; sequence_match=0.2581,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,inheritFrom,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.2727; semantic=0.4589; sequence_match=0.2727,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,implies,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5071; sequence_match=0.2857,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,inheritFrom,has Membership,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.5066; sequence_match=0.3333,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.7
ObjectProperty,action,operand Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4673; levenshtein=0.2353; semantic=0.4981; sequence_match=0.3478,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,leftOperand,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5484; levenshtein=0.3125; semantic=0.3936; sequence_match=0.3704,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,implies,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5095; sequence_match=0.2727,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,inheritRelation,negates,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.3341; sequence_match=0.3636,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,target,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.1429; semantic=0.4222; sequence_match=0.3077,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,andSequence,contained Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.4942; sequence_match=0.3333,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,duty,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.4648; sequence_match=0.3000,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.7
ObjectProperty,scope,has Sequence Step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4927; sequence_match=0.3000,False,0.4346,False,top-3 avg score 0.4346 < final_threshold 0.7
ObjectProperty,assignee,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4118; sequence_match=0.4000,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,operand,assigned Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5587; sequence_match=0.2000,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,assignee,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.4346; sequence_match=0.2703,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,constraint,assigned Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5761; levenshtein=0.1538; semantic=0.5499; sequence_match=0.1739,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,obligation,contained Item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5761; levenshtein=0.2308; semantic=0.4905; sequence_match=0.1739,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,inheritFrom,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.3965; sequence_match=0.3333,False,0.4323,False,top-3 avg score 0.4323 < final_threshold 0.7
ObjectProperty,partOf,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,operator,contained Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4913; sequence_match=0.2857,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
ObjectProperty,assignee,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4628; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,andSequence,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,leftOperand,contained Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.4877; sequence_match=0.2500,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.7
ObjectProperty,inheritRelation,operand Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.1765; semantic=0.4888; sequence_match=0.1875,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,leftOperand,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4359; sequence_match=0.3636,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,operator,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4367; sequence_match=0.3158,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,inheritFrom,is Constrained By,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.4862; sequence_match=0.2308,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,andSequence,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.3989; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,operand,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.6089; sequence_match=0.2000,False,0.4296,False,top-3 avg score 0.4296 < final_threshold 0.7
ObjectProperty,remedy,sequenced Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.4420; sequence_match=0.3077,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.7
ObjectProperty,conflict,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4507; sequence_match=0.3333,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
ObjectProperty,failure,assigned Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4405; sequence_match=0.3000,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,prohibition,has Operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0000; semantic=0.4919; sequence_match=0.2857,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,constraint,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4727; sequence_match=0.2353,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,failure,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.1333; semantic=0.4611; sequence_match=0.2727,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,Only One,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,remedy,assigned Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.4643; sequence_match=0.3158,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,constraint,is Linked To Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1875; semantic=0.5010; sequence_match=0.3077,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,inheritFrom,sequenced Requirement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5596; levenshtein=0.2500; semantic=0.4644; sequence_match=0.1935,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.7
ObjectProperty,inheritFrom,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,inheritRelation,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.1333; semantic=0.4808; sequence_match=0.2857,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.7
ObjectProperty,scope,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4948; sequence_match=0.2500,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,assigner,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4386; sequence_match=0.3333,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,inheritRelation,has Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,prohibition,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5960; levenshtein=0.1250; semantic=0.4526; sequence_match=0.2222,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.7
ObjectProperty,implies,has Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5699; sequence_match=0.2353,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,prohibition,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,target,is Constrained By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4926; sequence_match=0.2857,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.7
ObjectProperty,operator,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4995; sequence_match=0.2609,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,failure,contained Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4120; sequence_match=0.3000,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.7
ObjectProperty,failure,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.4551; sequence_match=0.2857,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,obligation,has Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5419; sequence_match=0.3000,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,partOf,has Operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4907; sequence_match=0.2500,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.7
ObjectProperty,permission,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,assignee,operand Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.5356; sequence_match=0.3200,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,inheritRelation,sequenced Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4555; sequence_match=0.2857,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,action,has Sequence Step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4846; sequence_match=0.2857,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,permission,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.1250; semantic=0.4577; sequence_match=0.3077,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,scope,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5142; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,Only One,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,and,contained Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4402; levenshtein=0.2308; semantic=0.4384; sequence_match=0.3750,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,inheritRelation,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4393; levenshtein=0.0667; semantic=0.5270; sequence_match=0.2857,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.7
ObjectProperty,target,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,andSequence,has Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4393; sequence_match=0.3333,False,0.4155,False,top-3 avg score 0.4155 < final_threshold 0.7
ObjectProperty,implies,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.5035; sequence_match=0.3000,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.7
ObjectProperty,conflict,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.5857; sequence_match=0.1905,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,operator,assigned Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5330; sequence_match=0.2857,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,relation,contained Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5144; sequence_match=0.1905,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,partOf,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4943; sequence_match=0.2353,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,remedy,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3873; sequence_match=0.3077,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.7
ObjectProperty,implies,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4441; sequence_match=0.3333,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,duty,is Remedy For,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5184; sequence_match=0.2667,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,assigner,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.3764; sequence_match=0.3158,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,inheritRelation,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.3850; sequence_match=0.3077,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,and,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.4266; sequence_match=0.3333,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,inheritRelation,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2000; semantic=0.4620; sequence_match=0.2000,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,constraint,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.4778; sequence_match=0.2609,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.7
ObjectProperty,obligation,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.2500; semantic=0.4238; sequence_match=0.3077,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,hasPolicy,is Constrained By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.4751; sequence_match=0.2500,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
ObjectProperty,assignee,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.3672; sequence_match=0.3158,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,scope,assigned Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.4992; sequence_match=0.2222,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,Only One,operand Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5361; levenshtein=0.2353; semantic=0.4337; sequence_match=0.2500,False,0.4066,False,top-3 avg score 0.4066 < final_threshold 0.7
ObjectProperty,scope,sequenced Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1500; semantic=0.5036; sequence_match=0.2400,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,permission,sequenced Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.4979; sequence_match=0.2667,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,target,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4735; sequence_match=0.2353,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,function,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.5548; sequence_match=0.1905,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.7
ObjectProperty,partOf,contained Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5341; sequence_match=0.2105,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,operand,sequenced Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.1500; semantic=0.4778; sequence_match=0.2222,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,scope,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4256; levenshtein=0.1538; semantic=0.5575; sequence_match=0.2222,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,consequence,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,remedy,has Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,prohibition,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4508; sequence_match=0.2500,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,conflict,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4208; sequence_match=0.2667,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,failure,is Linked To Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5387; levenshtein=0.1250; semantic=0.3994; sequence_match=0.2609,False,0.3997,False,top-3 avg score 0.3997 < final_threshold 0.7
ObjectProperty,prohibition,has Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4751; sequence_match=0.2500,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,Only One,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.3879; sequence_match=0.2857,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,target,has Membership,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4908; sequence_match=0.2105,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
