gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
LeftOperand,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.5906; sequence_match=0.2667,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.6
Asset,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5286; levenshtein=0.2857; semantic=0.5667; sequence_match=0.3158,False,0.4704,False,top-3 avg score 0.4704 < final_threshold 0.6
Action,Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6060; levenshtein=0.2308; semantic=0.4891; sequence_match=0.3158,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.6
Action,Contract Party Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.2353; semantic=0.4850; sequence_match=0.3478,False,0.4695,False,top-3 avg score 0.4695 < final_threshold 0.6
ConflictTerm,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.1538; semantic=0.4375; sequence_match=0.4000,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.6
Duty,ODRL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6500; sequence_match=0.2500,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
Action,Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2222; semantic=0.4955; sequence_match=0.3333,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Duty,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Rule,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Action,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.3384; levenshtein=0.3636; semantic=0.5629; sequence_match=0.4706,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
LeftOperand,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.1818; semantic=0.5259; sequence_match=0.3000,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.6
LogicalConstraint,Negation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5343; levenshtein=0.2353; semantic=0.5372; sequence_match=0.3200,False,0.4638,False,top-3 avg score 0.4638 < final_threshold 0.6
AssetCollection,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5872; levenshtein=0.1923; semantic=0.4130; sequence_match=0.3902,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
ConflictTerm,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2105; semantic=0.3972; sequence_match=0.3871,False,0.4632,False,top-3 avg score 0.4632 < final_threshold 0.6
LogicalConstraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5636; sequence_match=0.2857,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.6
AssetScope,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5053; sequence_match=0.3333,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.6
ConflictTerm,Policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.4417; sequence_match=0.4444,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Operator,Transfer Rights,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.1429; semantic=0.5191; sequence_match=0.2727,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
Constraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Prohibition,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Party,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Asset,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Permission,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Rule,Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6752; sequence_match=0.2222,False,0.4603,False,top-3 avg score 0.4603 < final_threshold 0.6
Constraint,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.2000; semantic=0.5158; sequence_match=0.2222,False,0.4599,False,top-3 avg score 0.4599 < final_threshold 0.6
ConflictTerm,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.0769; semantic=0.4131; sequence_match=0.4000,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.6
Rule,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.6074; sequence_match=0.2222,False,0.4591,False,top-3 avg score 0.4591 < final_threshold 0.6
AssetCollection,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.3333; semantic=0.4600; sequence_match=0.3846,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.6
Constraint,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5570; sequence_match=0.3000,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.6
Constraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5966; sequence_match=0.1905,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
AssetScope,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.4862; sequence_match=0.3333,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
Permission,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Policy,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
LeftOperand,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.5261; sequence_match=0.3478,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.6
LogicalConstraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
LeftOperand,Xor Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5474; sequence_match=0.3333,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
Action,Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.1765; semantic=0.5187; sequence_match=0.2609,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.6
LeftOperand,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.2105; semantic=0.5154; sequence_match=0.4000,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
LeftOperand,Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.2353; semantic=0.4755; sequence_match=0.2857,False,0.4496,False,top-3 avg score 0.4496 < final_threshold 0.6
AssetScope,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5260; sequence_match=0.3000,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
LeftOperand,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.5124; sequence_match=0.2667,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
AssetCollection,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4305; sequence_match=0.3704,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.6
Asset,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5400; sequence_match=0.2667,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
LogicalConstraint,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1765; semantic=0.5059; sequence_match=0.2581,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.6
Asset,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.2222; semantic=0.6161; sequence_match=0.2857,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Action,Disaggregation,sequence_match+semantic+levenshtein,jaro_winkler=0.3254; levenshtein=0.3571; semantic=0.4817; sequence_match=0.5000,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Constraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Permission,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
LogicalConstraint,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.5990; sequence_match=0.2857,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.6
Action,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.2105; semantic=0.5348; sequence_match=0.3200,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.6
Action,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5419; levenshtein=0.1923; semantic=0.4786; sequence_match=0.3125,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
LogicalConstraint,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Party,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.0769; semantic=0.4800; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Operator,And Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5132; sequence_match=0.3810,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.6
Party,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.4713; sequence_match=0.3077,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.6
Policy,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.1923; semantic=0.5759; sequence_match=0.3125,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
AssetCollection,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.4724; sequence_match=0.3158,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Prohibition,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.1818; semantic=0.4986; sequence_match=0.2667,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.6
Constraint,Disaggregation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.5462; sequence_match=0.1667,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
Prohibition,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.5742; sequence_match=0.2609,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
LeftOperand,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.0909; semantic=0.5471; sequence_match=0.2500,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.6
Permission,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5776; levenshtein=0.1923; semantic=0.4679; sequence_match=0.2778,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
Party,ODRL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6123; sequence_match=0.2222,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.6
ConflictTerm,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.4756; sequence_match=0.3000,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.6
Party,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5070; sequence_match=0.3158,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.6
LeftOperand,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4913; levenshtein=0.1429; semantic=0.5028; sequence_match=0.3200,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
AssetScope,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4806; sequence_match=0.3000,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.6
LeftOperand,And Constraint,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5246; sequence_match=0.2500,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
Asset,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Rule,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
LeftOperand,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4503; sequence_match=0.3529,False,0.4361,False,top-3 avg score 0.4361 < final_threshold 0.6
Party,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.2143; semantic=0.4765; sequence_match=0.3158,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Asset,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1250; semantic=0.4514; sequence_match=0.3077,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.6
AssetCollection,Negation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5056; levenshtein=0.3333; semantic=0.3654; sequence_match=0.4348,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.6
Action,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4717; sequence_match=0.3333,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Policy,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.2500,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Prohibition,Xor Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.2308; semantic=0.5488; sequence_match=0.2500,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
Duty,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.5144; sequence_match=0.2353,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
Duty,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5873; sequence_match=0.2667,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Rule,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5305; sequence_match=0.2222,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Prohibition,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5342; sequence_match=0.2727,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.6
Policy,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.5126; sequence_match=0.2667,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.6
Permission,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5556; sequence_match=0.2500,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.6
LeftOperand,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.4802; sequence_match=0.2857,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
Permission,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5118; sequence_match=0.2727,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
AssetScope,Contract Party Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.4512; sequence_match=0.2963,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.6
AssetCollection,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.2105; semantic=0.4636; sequence_match=0.2941,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
AssetCollection,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.2000; semantic=0.4005; sequence_match=0.3571,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.6
Policy,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
Rule,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
AssetCollection,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.1333; semantic=0.5346; sequence_match=0.2500,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.6
LeftOperand,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.5566; sequence_match=0.3000,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.6
Action,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6039; sequence_match=0.2000,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
Policy,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4908; sequence_match=0.2667,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Duty,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Policy,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Prohibition,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.1923; semantic=0.4111; sequence_match=0.3243,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
AssetScope,Transfer Rights,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3952; levenshtein=0.2143; semantic=0.4630; sequence_match=0.4167,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.6
Operator,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5180; sequence_match=0.3158,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Operator,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.1923; semantic=0.4380; sequence_match=0.2941,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
Asset,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5655; sequence_match=0.2222,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.6
AssetScope,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5211; sequence_match=0.3158,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Asset,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.5126; sequence_match=0.2353,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Action,Sequencing,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3444; levenshtein=0.1000; semantic=0.5495; sequence_match=0.3750,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.6
Permission,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5820; sequence_match=0.2105,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
Action,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4915; levenshtein=0.2308; semantic=0.4514; sequence_match=0.3158,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.6
LogicalConstraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
ConflictTerm,ODRL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4520; sequence_match=0.2500,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
Prohibition,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5381; sequence_match=0.2000,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
Party,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3741; levenshtein=0.1111; semantic=0.5960; sequence_match=0.2857,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.6
Rule,Contract Party Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.1765; semantic=0.5336; sequence_match=0.2857,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Constraint,Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.1250,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
Permission,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.5311; sequence_match=0.3000,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
LeftOperand,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.2308; semantic=0.3890; sequence_match=0.3243,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
AssetCollection,Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5233; levenshtein=0.1111; semantic=0.4266; sequence_match=0.3030,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
Rule,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1154; semantic=0.4988; sequence_match=0.2000,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
Asset,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5084; sequence_match=0.2222,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.6
Policy,Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.5353; sequence_match=0.1667,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.6
AssetCollection,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.5068; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
Asset,Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5794; sequence_match=0.2000,False,0.4154,False,top-3 avg score 0.4154 < final_threshold 0.6
Rule,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.5596; sequence_match=0.2857,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
Constraint,Right,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.6087; sequence_match=0.1333,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.6
AssetScope,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.3586; sequence_match=0.3333,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.6
Rule,Exclusive Permission,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5249; levenshtein=0.1053; semantic=0.6082; sequence_match=0.0870,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Duty,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
Operator,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
LeftOperand,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4496; sequence_match=0.3200,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.6
Prohibition,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1429; semantic=0.4999; sequence_match=0.2400,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.6
Permission,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4799; sequence_match=0.2609,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.6
ConflictTerm,Transfer Rights,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.3947; sequence_match=0.3077,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.6
LeftOperand,Requirement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4924; levenshtein=0.2727; semantic=0.4677; sequence_match=0.1818,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
