prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has phenomenon time,is produced by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4395; levenshtein=0.1765; semantic=0.3333; sequence_match=0.2069,False,0.3266,False,top-3 avg score 0.3266 < final_threshold 0.7
ObjectProperty,has phenomenon time,is billed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4392; levenshtein=0.1176; semantic=0.3641; sequence_match=0.1481,False,0.3171,False,top-3 avg score 0.3171 < final_threshold 0.7
ObjectProperty,has key performance indicator,is billed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4346; levenshtein=0.1154; semantic=0.3342; sequence_match=0.1667,False,0.3118,False,top-3 avg score 0.3118 < final_threshold 0.7
ObjectProperty,makes measurement,is billed by,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2750; levenshtein=0.1250; semantic=0.3970; sequence_match=0.0769,False,0.2657,False,top-3 avg score 0.2657 < final_threshold 0.7
DatatypeProperty,has fabrication number,has fabrication number,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has firmware version,has firmware version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has manufacturer,has manufacturer,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has model,has model,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has timestamp,has property timestamp,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8289; levenshtein=0.6000; semantic=0.8813; sequence_match=0.7500,False,0.8201,True,selected
DatatypeProperty,has start timestamp,has measurement timestamp,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8423; levenshtein=0.6522; semantic=0.7354; sequence_match=0.7500,False,0.7759,True,selected
DatatypeProperty,has hardware version,has firmware version,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9067; levenshtein=0.8333; semantic=0.7383; sequence_match=0.8333,False,0.8578,False,pred already taken by 'has firmware version'
DatatypeProperty,has firmware version,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8496; levenshtein=0.5556; semantic=0.8193; sequence_match=0.7143,False,0.7944,False,gold already mapped to 'has firmware version'
DatatypeProperty,has version,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8496; levenshtein=0.5556; semantic=0.8193; sequence_match=0.7143,False,0.7944,False,gold already mapped to 'has version'
DatatypeProperty,has start timestamp,has property timestamp,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8555; levenshtein=0.7000; semantic=0.7409; sequence_match=0.7568,False,0.7844,False,pred already taken by 'has timestamp'
DatatypeProperty,has hardware version,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8730; levenshtein=0.5556; semantic=0.7599; sequence_match=0.7143,False,0.7824,False,pred already taken by 'has version'
DatatypeProperty,has timestamp,has measurement timestamp,semantic+sequence_match+jaro_winkler,jaro_winkler=0.6560; levenshtein=0.5217; semantic=0.8355; sequence_match=0.6857,False,0.7258,False,gold already mapped to 'has property timestamp'
DatatypeProperty,operates at radio frequency,has radio frequency level,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7079; levenshtein=0.4583; semantic=0.6829; sequence_match=0.6957,False,0.6955,False,top-3 avg score 0.6955 < final_threshold 0.7
DatatypeProperty,has model,has power,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8250; levenshtein=0.6250; semantic=0.6078; sequence_match=0.6250,False,0.6917,False,top-3 avg score 0.6917 < final_threshold 0.7
DatatypeProperty,requires power,has power,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5705; levenshtein=0.4615; semantic=0.8516; sequence_match=0.5714,False,0.6645,False,top-3 avg score 0.6645 < final_threshold 0.7
DatatypeProperty,has fabrication number,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has manufacturer,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has model,has longitude,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8069; levenshtein=0.4167; semantic=0.5586; sequence_match=0.6000,False,0.6552,False,top-3 avg score 0.6552 < final_threshold 0.7
DatatypeProperty,has version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8094; levenshtein=0.3000; semantic=0.5924; sequence_match=0.5556,False,0.6525,False,top-3 avg score 0.6525 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8085; levenshtein=0.3889; semantic=0.5542; sequence_match=0.5714,False,0.6447,False,top-3 avg score 0.6447 < final_threshold 0.7
DatatypeProperty,has model,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7967; levenshtein=0.3636; semantic=0.6056; sequence_match=0.5263,False,0.6429,False,top-3 avg score 0.6429 < final_threshold 0.7
DatatypeProperty,has model,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7958; levenshtein=0.3750; semantic=0.6043; sequence_match=0.5000,False,0.6334,False,top-3 avg score 0.6334 < final_threshold 0.7
DatatypeProperty,has timestamp,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8003; levenshtein=0.3333; semantic=0.5624; sequence_match=0.5217,False,0.6281,False,top-3 avg score 0.6281 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6680; levenshtein=0.2632; semantic=0.5879; sequence_match=0.5556,False,0.6038,False,top-3 avg score 0.6038 < final_threshold 0.7
DatatypeProperty,has manufacturer,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8363; levenshtein=0.3684; semantic=0.4889; sequence_match=0.4706,False,0.5986,False,top-3 avg score 0.5986 < final_threshold 0.7
DatatypeProperty,has timestamp,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6672; levenshtein=0.3684; semantic=0.5784; sequence_match=0.5161,False,0.5872,False,top-3 avg score 0.5872 < final_threshold 0.7
DatatypeProperty,has model,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has fabrication number,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has firmware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has firmware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6130; sequence_match=0.4615,False,0.5711,False,top-3 avg score 0.5711 < final_threshold 0.7
DatatypeProperty,has timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6620; levenshtein=0.3333; semantic=0.5833; sequence_match=0.4667,False,0.5707,False,top-3 avg score 0.5707 < final_threshold 0.7
DatatypeProperty,has timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.5284; sequence_match=0.5000,False,0.5696,False,top-3 avg score 0.5696 < final_threshold 0.7
DatatypeProperty,has hardware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5865; sequence_match=0.4615,False,0.5623,False,top-3 avg score 0.5623 < final_threshold 0.7
DatatypeProperty,has start timestamp,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6493; levenshtein=0.4118; semantic=0.5370; sequence_match=0.5000,False,0.5621,False,top-3 avg score 0.5621 < final_threshold 0.7
DatatypeProperty,has manufacturer,has latitude,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6534; levenshtein=0.4667; semantic=0.4784; sequence_match=0.5385,False,0.5567,False,top-3 avg score 0.5567 < final_threshold 0.7
DatatypeProperty,has hardware version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6503; sequence_match=0.3846,False,0.5564,False,top-3 avg score 0.5564 < final_threshold 0.7
DatatypeProperty,has firmware version,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6391; levenshtein=0.2632; semantic=0.5249; sequence_match=0.4865,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.7
DatatypeProperty,has firmware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has manufacturer,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has fabrication number,has latitude,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6674; levenshtein=0.4000; semantic=0.4543; sequence_match=0.5161,False,0.5459,False,top-3 avg score 0.5459 < final_threshold 0.7
DatatypeProperty,has timestamp,has longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.6097; sequence_match=0.4167,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has fabrication number,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has model,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6294; levenshtein=0.3158; semantic=0.5632; sequence_match=0.4444,False,0.5457,False,top-3 avg score 0.5457 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff end date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6852; levenshtein=0.4000; semantic=0.4500; sequence_match=0.5000,False,0.5451,False,top-3 avg score 0.5451 < final_threshold 0.7
DatatypeProperty,has version,has longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.5337; sequence_match=0.4545,False,0.5442,False,top-3 avg score 0.5442 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff end date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6639; levenshtein=0.3125; semantic=0.4499; sequence_match=0.5161,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6204; levenshtein=0.4444; semantic=0.4751; sequence_match=0.5333,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
DatatypeProperty,has firmware version,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has model,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has hardware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.5661; sequence_match=0.4848,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has manufacturer,has longitude,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6357; levenshtein=0.4667; semantic=0.4717; sequence_match=0.5185,False,0.542,False,top-3 avg score 0.5420 < final_threshold 0.7
DatatypeProperty,has firmware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.2727; semantic=0.5559; sequence_match=0.4000,False,0.5414,False,top-3 avg score 0.5414 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff end date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6389; levenshtein=0.4375; semantic=0.4832; sequence_match=0.5000,False,0.5407,False,top-3 avg score 0.5407 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff end date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6711; levenshtein=0.4118; semantic=0.4660; sequence_match=0.4848,False,0.5406,False,top-3 avg score 0.5406 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.4727; sequence_match=0.4706,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.7
DatatypeProperty,has manufacturer,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has model,has manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has manufacturer,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5883; sequence_match=0.4348,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
DatatypeProperty,has hardware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5031; sequence_match=0.4737,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.7
DatatypeProperty,has version,has property value,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6028; levenshtein=0.3125; semantic=0.6120; sequence_match=0.3846,False,0.5331,False,top-3 avg score 0.5331 < final_threshold 0.7
DatatypeProperty,has timestamp,has property value,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6260; levenshtein=0.3750; semantic=0.5966; sequence_match=0.3571,False,0.5325,False,top-3 avg score 0.5325 < final_threshold 0.7
DatatypeProperty,has start timestamp,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6208; levenshtein=0.4211; semantic=0.5319; sequence_match=0.4444,False,0.5324,False,top-3 avg score 0.5324 < final_threshold 0.7
DatatypeProperty,has timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.5815; sequence_match=0.3636,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.7
DatatypeProperty,has hardware version,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.2778; semantic=0.5483; sequence_match=0.4138,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.7
DatatypeProperty,has model,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6834; levenshtein=0.2727; semantic=0.5022; sequence_match=0.4000,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
DatatypeProperty,has hardware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.3182; semantic=0.5166; sequence_match=0.4000,False,0.5284,False,top-3 avg score 0.5284 < final_threshold 0.7
DatatypeProperty,has hardware version,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6088; levenshtein=0.2632; semantic=0.5396; sequence_match=0.4324,False,0.5269,False,top-3 avg score 0.5269 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff end date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6602; levenshtein=0.3333; semantic=0.4430; sequence_match=0.4706,False,0.5246,False,top-3 avg score 0.5246 < final_threshold 0.7
DatatypeProperty,has firmware version,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6055; levenshtein=0.2609; semantic=0.5270; sequence_match=0.4390,False,0.5239,False,top-3 avg score 0.5239 < final_threshold 0.7
DatatypeProperty,has fabrication number,has longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6593; levenshtein=0.3500; semantic=0.4729; sequence_match=0.4375,False,0.5232,False,top-3 avg score 0.5232 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6126; levenshtein=0.3684; semantic=0.5050; sequence_match=0.4516,False,0.5231,False,top-3 avg score 0.5231 < final_threshold 0.7
DatatypeProperty,has start timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2941; semantic=0.5415; sequence_match=0.3704,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6704; levenshtein=0.2778; semantic=0.4523; sequence_match=0.4444,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6598; levenshtein=0.3500; semantic=0.4279; sequence_match=0.4737,False,0.5205,False,top-3 avg score 0.5205 < final_threshold 0.7
DatatypeProperty,has timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5410; sequence_match=0.4000,False,0.5174,False,top-3 avg score 0.5174 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6717; levenshtein=0.3000; semantic=0.4469; sequence_match=0.4324,False,0.517,False,top-3 avg score 0.5170 < final_threshold 0.7
DatatypeProperty,has version,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3000; semantic=0.5005; sequence_match=0.4000,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.7
DatatypeProperty,has start timestamp,has fabrication number,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5961; levenshtein=0.3000; semantic=0.4635; sequence_match=0.4865,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
DatatypeProperty,has firmware version,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6505; levenshtein=0.2778; semantic=0.5409; sequence_match=0.3529,False,0.5148,False,top-3 avg score 0.5148 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6407; levenshtein=0.3889; semantic=0.4177; sequence_match=0.4848,False,0.5144,False,top-3 avg score 0.5144 < final_threshold 0.7
DatatypeProperty,has start timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2353; semantic=0.5005; sequence_match=0.4000,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
DatatypeProperty,has model,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4903; sequence_match=0.4545,False,0.513,False,top-3 avg score 0.5130 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6269; levenshtein=0.2778; semantic=0.5001; sequence_match=0.4118,False,0.5129,False,top-3 avg score 0.5129 < final_threshold 0.7
DatatypeProperty,has timestamp,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2500; semantic=0.4993; sequence_match=0.4375,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.5594; sequence_match=0.3846,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.7
DatatypeProperty,has version,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.3158; semantic=0.5391; sequence_match=0.3448,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.7
DatatypeProperty,has version,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.2727; semantic=0.5552; sequence_match=0.3810,False,0.508,False,top-3 avg score 0.5080 < final_threshold 0.7
DatatypeProperty,has start timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2222; semantic=0.5409; sequence_match=0.3429,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
DatatypeProperty,has hardware version,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.2778; semantic=0.5480; sequence_match=0.3529,False,0.5048,False,top-3 avg score 0.5048 < final_threshold 0.7
DatatypeProperty,has model,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4605; sequence_match=0.4000,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.7
DatatypeProperty,has fabrication number,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6187; levenshtein=0.2500; semantic=0.4741; sequence_match=0.4103,False,0.501,False,top-3 avg score 0.5010 < final_threshold 0.7
DatatypeProperty,has fabrication number,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5143; sequence_match=0.4286,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6556; levenshtein=0.2667; semantic=0.4307; sequence_match=0.4138,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
DatatypeProperty,has version,has tariff end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6649; levenshtein=0.3125; semantic=0.4493; sequence_match=0.3846,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6327; levenshtein=0.2500; semantic=0.4558; sequence_match=0.4103,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.2222; semantic=0.5397; sequence_match=0.3750,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.7
DatatypeProperty,has firmware version,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.2500; semantic=0.4960; sequence_match=0.3684,False,0.498,False,top-3 avg score 0.4980 < final_threshold 0.7
DatatypeProperty,has version,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6326; levenshtein=0.2609; semantic=0.4943; sequence_match=0.3636,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
DatatypeProperty,has manufacturer,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6338; levenshtein=0.3478; semantic=0.4330; sequence_match=0.4211,False,0.496,False,top-3 avg score 0.4960 < final_threshold 0.7
DatatypeProperty,has fabrication number,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5852; levenshtein=0.2609; semantic=0.4831; sequence_match=0.4186,False,0.4956,False,top-3 avg score 0.4956 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5838; levenshtein=0.2105; semantic=0.4697; sequence_match=0.4324,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.7
DatatypeProperty,has manufacturer,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1875; semantic=0.4971; sequence_match=0.3871,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
DatatypeProperty,requires power,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2273; semantic=0.5240; sequence_match=0.3429,False,0.4916,False,top-3 avg score 0.4916 < final_threshold 0.7
DatatypeProperty,has start timestamp,has longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5655; sequence_match=0.3448,False,0.4908,False,top-3 avg score 0.4908 < final_threshold 0.7
DatatypeProperty,has version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5163; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5838; levenshtein=0.2632; semantic=0.5059; sequence_match=0.3784,False,0.4894,False,top-3 avg score 0.4894 < final_threshold 0.7
DatatypeProperty,has manufacturer,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,has version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,has firmware version,has latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2222; semantic=0.5477; sequence_match=0.3448,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
DatatypeProperty,has hardware version,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.2609; semantic=0.5081; sequence_match=0.3902,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
DatatypeProperty,has hardware version,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6519; levenshtein=0.2500; semantic=0.4404; sequence_match=0.3684,False,0.4869,False,top-3 avg score 0.4869 < final_threshold 0.7
DatatypeProperty,requires power,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6197; levenshtein=0.2222; semantic=0.5754; sequence_match=0.2581,False,0.4844,False,top-3 avg score 0.4844 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.2778; semantic=0.5078; sequence_match=0.3429,False,0.4844,False,top-3 avg score 0.4844 < final_threshold 0.7
DatatypeProperty,has start timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.2353; semantic=0.4402; sequence_match=0.3750,False,0.4836,False,top-3 avg score 0.4836 < final_threshold 0.7
DatatypeProperty,requires power,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.0625; semantic=0.5423; sequence_match=0.3448,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.7
