prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has leaderboard,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.5112; sequence_match=0.4800,False,0.5312,False,top-3 avg score 0.5312 < final_threshold 0.7
ObjectProperty,has leaderboard,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.3571; semantic=0.5875; sequence_match=0.3810,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
ObjectProperty,is session in game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.5167; sequence_match=0.4667,False,0.5297,False,top-3 avg score 0.5297 < final_threshold 0.7
ObjectProperty,is character in game,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.3529; semantic=0.5451; sequence_match=0.4138,False,0.5293,False,top-3 avg score 0.5293 < final_threshold 0.7
ObjectProperty,has leaderboard,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2857; semantic=0.4979; sequence_match=0.4444,False,0.5293,False,top-3 avg score 0.5293 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,is character in session,is player in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.4000; semantic=0.4733; sequence_match=0.4706,False,0.5273,False,top-3 avg score 0.5273 < final_threshold 0.7
ObjectProperty,has item,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.5129; sequence_match=0.4545,False,0.5267,False,top-3 avg score 0.5267 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,is achievement in game,purchase for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5431; levenshtein=0.3684; semantic=0.6161; sequence_match=0.4118,False,0.5236,False,top-3 avg score 0.5236 < final_threshold 0.7
ObjectProperty,owns character,has player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.3077; semantic=0.5724; sequence_match=0.4545,False,0.5232,False,top-3 avg score 0.5232 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is session in game,is player in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2667; semantic=0.5453; sequence_match=0.4138,False,0.5223,False,top-3 avg score 0.5223 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,is character in game,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.2941; semantic=0.4535; sequence_match=0.4375,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.7
ObjectProperty,lives in,has location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.6665; sequence_match=0.3333,False,0.5205,False,top-3 avg score 0.5205 < final_threshold 0.7
ObjectProperty,is character in game,is location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6650; levenshtein=0.2941; semantic=0.4132; sequence_match=0.4828,False,0.5203,False,top-3 avg score 0.5203 < final_threshold 0.7
ObjectProperty,has playing area,used in game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5651; levenshtein=0.4286; semantic=0.4931; sequence_match=0.5000,False,0.5194,False,top-3 avg score 0.5194 < final_threshold 0.7
ObjectProperty,is achievement in game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5681; levenshtein=0.2105; semantic=0.5163; sequence_match=0.4706,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,owns character,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.2000; semantic=0.4900; sequence_match=0.4286,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has playing area,is played by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5651; levenshtein=0.3571; semantic=0.4862; sequence_match=0.5000,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is game in stat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5553; levenshtein=0.3158; semantic=0.6086; sequence_match=0.3871,False,0.517,False,top-3 avg score 0.5170 < final_threshold 0.7
ObjectProperty,is session in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.3333; semantic=0.6207; sequence_match=0.4545,False,0.5161,False,top-3 avg score 0.5161 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has game genre,is game of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.3750; semantic=0.5387; sequence_match=0.4286,False,0.5152,False,top-3 avg score 0.5152 < final_threshold 0.7
ObjectProperty,has playing area,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.3571; semantic=0.5167; sequence_match=0.4444,False,0.5151,False,top-3 avg score 0.5151 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is event associated to player,has player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4515; levenshtein=0.3200; semantic=0.6190; sequence_match=0.4706,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,is friend with player,is playing area of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5233; levenshtein=0.1667; semantic=0.5868; sequence_match=0.4242,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
ObjectProperty,is achievement in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5258; levenshtein=0.2632; semantic=0.6227; sequence_match=0.3846,False,0.5111,False,top-3 avg score 0.5111 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,has game genre,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.4785; sequence_match=0.4000,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,owns item,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.5282; sequence_match=0.4000,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
ObjectProperty,has item,is type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.5159; sequence_match=0.4000,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,is session in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4167,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.2632; semantic=0.4636; sequence_match=0.4138,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,owns achievement,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.2000; semantic=0.6034; sequence_match=0.3636,False,0.5054,False,top-3 avg score 0.5054 < final_threshold 0.7
ObjectProperty,owns character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5089; sequence_match=0.3810,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,has achievement,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2143; semantic=0.5286; sequence_match=0.3846,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,is event associated to player,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6778; levenshtein=0.2400; semantic=0.4493; sequence_match=0.3784,False,0.5018,False,top-3 avg score 0.5018 < final_threshold 0.7
ObjectProperty,is friend with player,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6098; levenshtein=0.2778; semantic=0.4952; sequence_match=0.4000,False,0.5017,False,top-3 avg score 0.5017 < final_threshold 0.7
ObjectProperty,is character in session,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3500; semantic=0.4448; sequence_match=0.4375,False,0.5015,False,top-3 avg score 0.5015 < final_threshold 0.7
ObjectProperty,is player in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5554; sequence_match=0.3846,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,has item,is purchase made by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6329; levenshtein=0.2500; semantic=0.4341; sequence_match=0.4348,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.7
ObjectProperty,lives in,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.1667; semantic=0.4367; sequence_match=0.4211,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2632; semantic=0.6047; sequence_match=0.3846,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,purchases game offering,is game in stat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.5765; sequence_match=0.4242,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.7
ObjectProperty,is player in session,is location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6174; levenshtein=0.2941; semantic=0.3932; sequence_match=0.4828,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.7
ObjectProperty,has leaderboard,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5387; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,is leaderboard in game,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5977; levenshtein=0.3684; semantic=0.4808; sequence_match=0.4118,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,is friend with player,is ability of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.3333; semantic=0.4343; sequence_match=0.4138,False,0.4962,False,top-3 avg score 0.4962 < final_threshold 0.7
ObjectProperty,lives in,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2667; semantic=0.4812; sequence_match=0.3636,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.7
ObjectProperty,has leaderboard,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4840; sequence_match=0.3810,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
ObjectProperty,owns achievement,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.5355; sequence_match=0.3571,False,0.4946,False,top-3 avg score 0.4946 < final_threshold 0.7
ObjectProperty,owns achievement,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6176; sequence_match=0.3200,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6310; levenshtein=0.2105; semantic=0.4979; sequence_match=0.3529,False,0.4939,False,top-3 avg score 0.4939 < final_threshold 0.7
ObjectProperty,owns character,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5383; sequence_match=0.4000,False,0.4938,False,top-3 avg score 0.4938 < final_threshold 0.7
ObjectProperty,owns character,has usable item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5299; levenshtein=0.2308; semantic=0.5665; sequence_match=0.3846,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,has game genre,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6237; levenshtein=0.2500; semantic=0.4223; sequence_match=0.4348,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,is character in game,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6493; levenshtein=0.1765; semantic=0.4005; sequence_match=0.4286,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.7
ObjectProperty,has leaderboard,is purchase made by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5870; levenshtein=0.1875; semantic=0.3565; sequence_match=0.5333,False,0.4923,False,top-3 avg score 0.4923 < final_threshold 0.7
ObjectProperty,has item,is game in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.2500; semantic=0.4856; sequence_match=0.3158,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
ObjectProperty,is achievement in game,is item of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6294; levenshtein=0.2632; semantic=0.4744; sequence_match=0.3704,False,0.4914,False,top-3 avg score 0.4914 < final_threshold 0.7
ObjectProperty,is character in session,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6702; levenshtein=0.3000; semantic=0.4607; sequence_match=0.3429,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.7
ObjectProperty,has feature,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.4204; sequence_match=0.4000,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.7
ObjectProperty,owns character,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6297; levenshtein=0.1538; semantic=0.5099; sequence_match=0.3333,False,0.491,False,top-3 avg score 0.4910 < final_threshold 0.7
ObjectProperty,plays game,is game of purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.5561; sequence_match=0.4000,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.7
ObjectProperty,has feature,is purchase made by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6417; levenshtein=0.2500; semantic=0.3666; sequence_match=0.4615,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.7
ObjectProperty,lives in,is player in stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2857; semantic=0.4368; sequence_match=0.3810,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.7
ObjectProperty,is character in game,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.2353; semantic=0.4729; sequence_match=0.4000,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.7
ObjectProperty,owns character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.6309; sequence_match=0.2963,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4664; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has item,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,plays game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,purchases game offering,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2857; semantic=0.4724; sequence_match=0.3448,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.7
ObjectProperty,is friend with player,is item of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2222; semantic=0.4341; sequence_match=0.3846,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.7
ObjectProperty,has character,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.1667; semantic=0.4826; sequence_match=0.3810,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.7
ObjectProperty,owns character,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6139; sequence_match=0.4000,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
ObjectProperty,is session in game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6095; levenshtein=0.3333; semantic=0.4321; sequence_match=0.4138,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.7
ObjectProperty,involves player,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2143; semantic=0.4992; sequence_match=0.4286,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1579; semantic=0.5539; sequence_match=0.3030,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has item,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2667; semantic=0.4463; sequence_match=0.3636,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,owns achievement,is purchase made by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.2500; semantic=0.4660; sequence_match=0.3871,False,0.4825,False,top-3 avg score 0.4825 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.5398; sequence_match=0.3571,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
ObjectProperty,owns item,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.5530; sequence_match=0.3333,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,is character in session,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6079; levenshtein=0.2500; semantic=0.3841; sequence_match=0.4516,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.7
ObjectProperty,involves character,is purchase made by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6603; levenshtein=0.1765; semantic=0.3591; sequence_match=0.4242,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.7
ObjectProperty,lives in,is item of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.4347; sequence_match=0.4000,False,0.4806,False,top-3 avg score 0.4806 < final_threshold 0.7
ObjectProperty,is session in game,is game of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5917; levenshtein=0.2500; semantic=0.4605; sequence_match=0.3871,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,has feature,makes purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6509; levenshtein=0.3077; semantic=0.4392; sequence_match=0.3478,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
ObjectProperty,is player in session,is genre of,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6176; levenshtein=0.3529; semantic=0.3121; sequence_match=0.4615,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,has game genre,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.5208; sequence_match=0.3704,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,has game genre,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.4900; sequence_match=0.3636,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,owns character,makes purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.0769; semantic=0.4492; sequence_match=0.3846,False,0.477,False,top-3 avg score 0.4770 < final_threshold 0.7
ObjectProperty,lives in,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6159; levenshtein=0.2000; semantic=0.5419; sequence_match=0.2727,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,is character in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.2500; semantic=0.4715; sequence_match=0.3448,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6030; levenshtein=0.2632; semantic=0.4383; sequence_match=0.3871,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.7
ObjectProperty,is character in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4766; levenshtein=0.2941; semantic=0.5644; sequence_match=0.3846,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,is character in game,is game of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6152; levenshtein=0.2941; semantic=0.4459; sequence_match=0.3636,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.7
