gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Point,pH,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.6297; sequence_match=0.2857,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.6
Measurement,Water Quality Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5322; levenshtein=0.2222; semantic=0.6022; sequence_match=0.3448,False,0.4931,False,top-3 avg score 0.4931 < final_threshold 0.6
Tariff,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
Water,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
Water infrastructure,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.5255; sequence_match=0.3200,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
Temporal entity,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.3571; semantic=0.4684; sequence_match=0.4348,False,0.4914,False,top-3 avg score 0.4914 < final_threshold 0.6
Temporal duration,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5634; levenshtein=0.1875; semantic=0.6346; sequence_match=0.2759,False,0.4913,False,top-3 avg score 0.4913 < final_threshold 0.6
Actuator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6159; sequence_match=0.3077,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.6
Actuator,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.0000; semantic=0.5512; sequence_match=0.3529,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.6
Water,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.0000; semantic=0.6455; sequence_match=0.2857,False,0.4907,False,top-3 avg score 0.4907 < final_threshold 0.6
Sensor,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.2857; semantic=0.6099; sequence_match=0.4000,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
Meter,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6065; sequence_match=0.3077,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.6
Temporal duration,Location,sequence_match+jaro_winkler+semantic,jaro_winkler=0.5000; levenshtein=0.3750; semantic=0.4634; sequence_match=0.5000,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Acceptability property,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6207; levenshtein=0.2857; semantic=0.4288; sequence_match=0.4103,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.6
Tariff,Motor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.0000; semantic=0.5115; sequence_match=0.3636,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
Temporal duration,Water Indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6798; levenshtein=0.3125; semantic=0.4598; sequence_match=0.2667,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
Sensor,Dissolved Oxygen,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5611; levenshtein=0.1333; semantic=0.6047; sequence_match=0.2857,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.6
Water asset,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5833; sequence_match=0.3158,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.6
Temporal entity,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5718; sequence_match=0.3000,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.6
ChemicalProperty,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.1875; semantic=0.4088; sequence_match=0.3871,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.6
FeatureOfInterest,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6166; levenshtein=0.2941; semantic=0.4403; sequence_match=0.3846,False,0.4805,False,top-3 avg score 0.4805 < final_threshold 0.6
Temporal duration,Water Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5856; levenshtein=0.2381; semantic=0.4742; sequence_match=0.3784,False,0.4794,False,top-3 avg score 0.4794 < final_threshold 0.6
Temporal duration,Actuator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6280; levenshtein=0.3125; semantic=0.4964; sequence_match=0.2500,False,0.479,False,top-3 avg score 0.4790 < final_threshold 0.6
Geometry,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.4794; sequence_match=0.3478,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.6
Water asset,Flow Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6159; sequence_match=0.3000,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
Temporal entity,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2143; semantic=0.4576; sequence_match=0.3333,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
Measurement,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.3158,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
FeatureOfInterest,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5951; levenshtein=0.2353; semantic=0.4679; sequence_match=0.3636,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
Water infrastructure,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5165; sequence_match=0.4000,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.6
Geometry,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5668; sequence_match=0.3077,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.6
Geometry,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.5785; sequence_match=0.3000,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.6
Water meter,Temporal Setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6270; levenshtein=0.2000; semantic=0.3924; sequence_match=0.4000,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
Key Performance Indicator,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.3043; semantic=0.4311; sequence_match=0.4211,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
Acceptability property,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.1429; semantic=0.6038; sequence_match=0.2308,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Key Performance Indicator,Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2609; semantic=0.5546; sequence_match=0.2941,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Meter,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.4709; sequence_match=0.3000,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Measurement,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2667; semantic=0.4789; sequence_match=0.3077,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.6
Meter,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.6035; sequence_match=0.3158,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.6
Water property,Asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4991; levenshtein=0.2308; semantic=0.6827; sequence_match=0.2222,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
Temporal entity,Motor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6119; levenshtein=0.2143; semantic=0.4826; sequence_match=0.3158,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.6
Temporal duration,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5735; levenshtein=0.1935; semantic=0.4536; sequence_match=0.3830,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.6
Water meter,Motor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5333; levenshtein=0.3000; semantic=0.5761; sequence_match=0.2667,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.6
FeatureOfInterest,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6130; levenshtein=0.2941; semantic=0.4739; sequence_match=0.3226,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.6
Sensor,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Water meter,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Meter,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5411; sequence_match=0.4000,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
Water meter,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.3000; semantic=0.4851; sequence_match=0.4000,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
Temporal duration,Water Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5856; levenshtein=0.1905; semantic=0.4421; sequence_match=0.3784,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.6
Temporal entity,Chlorine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.2143; semantic=0.4598; sequence_match=0.2727,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.6
Geometry,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5476; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.6
Water,Hardness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5475; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.6
Water asset,Pressure Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.5163; sequence_match=0.3333,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.6
Water property,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2667; semantic=0.4530; sequence_match=0.3571,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.6
Water asset,Valve,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6012; sequence_match=0.2667,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.6
Sensor,Temperature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.6595; sequence_match=0.2353,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.6
Sensor,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5486; sequence_match=0.2857,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
Acceptability property,Billing Period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5821; levenshtein=0.2381; semantic=0.4003; sequence_match=0.4118,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.6
Geometry,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1818; semantic=0.6229; sequence_match=0.3158,False,0.4644,False,top-3 avg score 0.4644 < final_threshold 0.6
Meter,Tariff Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5315; sequence_match=0.3529,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.6
Point,Motor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5224; sequence_match=0.4000,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.6
Temporal duration,Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.5505; sequence_match=0.2727,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
FeatureOfInterest,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.3992; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
Water infrastructure,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5458; sequence_match=0.2500,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
FeatureOfInterest,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4949; sequence_match=0.2400,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
Temporal duration,Measurement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5484; levenshtein=0.2500; semantic=0.5808; sequence_match=0.2222,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
Measurement,Water Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4412; sequence_match=0.3750,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.6
Temporal entity,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.2857; semantic=0.4852; sequence_match=0.3636,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.6
Time-based tariff,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.3333; semantic=0.4329; sequence_match=0.3846,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.6
Actuator,Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5208; sequence_match=0.3158,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.6
Water meter,Valve,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5734; sequence_match=0.2667,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.6
FeatureOfInterest,Pressure Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.2941; semantic=0.4095; sequence_match=0.3871,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.6
Water property,Pump,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.5856; sequence_match=0.2353,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.6
ChemicalProperty,Measurement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4745; sequence_match=0.2963,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Device,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5659; sequence_match=0.3333,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Meter,Pressure Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5606; sequence_match=0.3158,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.6
Water,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2500; semantic=0.4723; sequence_match=0.3529,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.6
Device,Dissolved Oxygen,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5228; sequence_match=0.2857,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.6
Time-based tariff,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4471; sequence_match=0.4000,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Time-based tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.1333; semantic=0.4568; sequence_match=0.2759,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Point,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2667; semantic=0.4797; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
Actuator,Flow Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6624; sequence_match=0.2222,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.6
Temporal entity,Tariff Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5849; sequence_match=0.2308,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.6
Device,Valve,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.6072; sequence_match=0.1818,False,0.4556,False,top-3 avg score 0.4556 < final_threshold 0.6
Actuator,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5163; sequence_match=0.2564,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.6
Water property,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5584; sequence_match=0.2857,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.6
Acceptability property,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5777; levenshtein=0.1905; semantic=0.4703; sequence_match=0.3125,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
ChemicalProperty,Alkalinity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.2500; semantic=0.5137; sequence_match=0.3077,False,0.453,False,top-3 avg score 0.4530 < final_threshold 0.6
Device,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4865; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
ChemicalProperty,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5097; levenshtein=0.2500; semantic=0.5621; sequence_match=0.2857,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.6
Water property,Pressure Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4761; sequence_match=0.2963,False,0.4522,False,top-3 avg score 0.4522 < final_threshold 0.6
Key Performance Indicator,Pressure Sensor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6040; levenshtein=0.2609; semantic=0.4907; sequence_match=0.2162,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.6
Meter,Water Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6794; levenshtein=0.1429; semantic=0.4442; sequence_match=0.2308,False,0.4514,False,top-3 avg score 0.4514 < final_threshold 0.6
Key Performance Indicator,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1739; semantic=0.4649; sequence_match=0.2857,False,0.4511,False,top-3 avg score 0.4511 < final_threshold 0.6
Sensor,Hardness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5513; sequence_match=0.2857,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
ChemicalProperty,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5935; levenshtein=0.2222; semantic=0.4630; sequence_match=0.2941,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.6
Temporal duration,Motor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2500; semantic=0.4643; sequence_match=0.2857,False,0.45,False,top-3 avg score 0.4500 < final_threshold 0.6
FeatureOfInterest,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2778; semantic=0.4053; sequence_match=0.3429,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.6
Device,Hardness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5344; sequence_match=0.2857,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.6
Device,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5419; sequence_match=0.2500,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
FeatureOfInterest,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1765; semantic=0.4535; sequence_match=0.3200,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
Measurement,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5109; sequence_match=0.3000,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.6
Actuator,Pump,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.7208; sequence_match=0.1667,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
Water,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.4846; sequence_match=0.3077,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
Temporal duration,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2222; semantic=0.4382; sequence_match=0.2353,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal duration,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1250; semantic=0.4626; sequence_match=0.3077,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal entity,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.1429; semantic=0.4947; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Water meter,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1000; semantic=0.4783; sequence_match=0.3158,False,0.4462,False,top-3 avg score 0.4462 < final_threshold 0.6
Sensor,Chlorine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5248; sequence_match=0.2857,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.6
Tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4706; sequence_match=0.3000,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.6
Key Performance Indicator,Alkalinity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5092; levenshtein=0.2174; semantic=0.4624; sequence_match=0.3636,False,0.4451,False,top-3 avg score 0.4451 < final_threshold 0.6
Tariff,Chlorine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5214; sequence_match=0.2857,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.6
Measurement,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.5559; sequence_match=0.2400,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
Geometry,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4891; sequence_match=0.3529,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.6
Temporal entity,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5317; sequence_match=0.2727,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Temporal duration,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.4555; sequence_match=0.3200,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Acceptability property,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2381; semantic=0.4154; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Actuator,Pressure Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.2143; semantic=0.6385; sequence_match=0.2727,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.6
Time-based tariff,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3478,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.6
Tariff,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4709; sequence_match=0.3529,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.6
Water property,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.0769; semantic=0.5072; sequence_match=0.2857,False,0.4427,False,top-3 avg score 0.4427 < final_threshold 0.6
Tariff,Actuator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.4286,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
Water asset,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5882; sequence_match=0.2500,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
FeatureOfInterest,Water Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2857; semantic=0.4228; sequence_match=0.3158,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Meter,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.0000; semantic=0.5001; sequence_match=0.2857,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.6
Measurement,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Water,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Point,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5143; sequence_match=0.3158,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Actuator,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.2105,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Water infrastructure,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.1053; semantic=0.4564; sequence_match=0.2963,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.6
Temporal duration,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1875; semantic=0.5071; sequence_match=0.3571,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.6
