gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Acceptability property,Billing period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5821; levenshtein=0.2381; semantic=0.4003; sequence_match=0.4118,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.6
Temporal duration,Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.5505; sequence_match=0.2727,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
FeatureOfInterest,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.3992; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
Water asset,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5386; sequence_match=0.3077,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
Water infrastructure,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5458; sequence_match=0.2500,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
FeatureOfInterest,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4949; sequence_match=0.2400,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
Temporal entity,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.2857; semantic=0.4852; sequence_match=0.3636,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.6
Time-based tariff,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.3333; semantic=0.4329; sequence_match=0.3846,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.6
Water infrastructure,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4961; levenshtein=0.2632; semantic=0.5071; sequence_match=0.3704,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.6
Measurement,Chemical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4745; sequence_match=0.2963,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Device,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5659; sequence_match=0.3333,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Device,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4522; sequence_match=0.3636,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
Time-based tariff,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4471; sequence_match=0.4000,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Point,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2667; semantic=0.4797; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
Device,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5549; sequence_match=0.2857,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Geometry,Water measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5125; levenshtein=0.2500; semantic=0.5224; sequence_match=0.3333,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Actuator,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5163; sequence_match=0.2564,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.6
Water property,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5584; sequence_match=0.2857,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.6
Acceptability property,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5777; levenshtein=0.1905; semantic=0.4703; sequence_match=0.3125,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
ChemicalProperty,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5097; levenshtein=0.2500; semantic=0.5621; sequence_match=0.2857,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.6
Measurement,Physical property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.5789; sequence_match=0.2222,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.6
Water asset,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5058; sequence_match=0.3077,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
Sensor,Water measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.6262; sequence_match=0.2727,False,0.4501,False,top-3 avg score 0.4501 < final_threshold 0.6
FeatureOfInterest,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1765; semantic=0.4535; sequence_match=0.3200,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
Measurement,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5109; sequence_match=0.3000,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.6
Key Performance Indicator,Water measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5402; levenshtein=0.1739; semantic=0.4953; sequence_match=0.3077,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.6
Water,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.4846; sequence_match=0.3077,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
Temporal duration,Water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1250; semantic=0.4626; sequence_match=0.3077,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal entity,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.1429; semantic=0.4947; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Water meter,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1000; semantic=0.4783; sequence_match=0.3158,False,0.4462,False,top-3 avg score 0.4462 < final_threshold 0.6
Temporal duration,Pressure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.2500; semantic=0.5071; sequence_match=0.2500,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.6
ChemicalProperty,Pressure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1875; semantic=0.4801; sequence_match=0.3333,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.6
Geometry,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4891; sequence_match=0.3529,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.6
Temporal entity,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5317; sequence_match=0.2727,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Temporal duration,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.4555; sequence_match=0.3200,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
FeatureOfInterest,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4736; levenshtein=0.1176; semantic=0.4940; sequence_match=0.3636,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
Actuator,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5808; sequence_match=0.2500,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.6
Time-based tariff,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3478,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.6
Tariff,Temperature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4709; sequence_match=0.3529,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.6
Point,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5348; sequence_match=0.2857,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
Water property,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.0769; semantic=0.5072; sequence_match=0.2857,False,0.4427,False,top-3 avg score 0.4427 < final_threshold 0.6
Tariff,Actuator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.4286,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
Water asset,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5882; sequence_match=0.2500,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
Meter,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.0000; semantic=0.5001; sequence_match=0.2857,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.6
Measurement,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Water infrastructure,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.1053; semantic=0.4564; sequence_match=0.2963,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.6
Temporal duration,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1875; semantic=0.5071; sequence_match=0.3571,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.6
Key Performance Indicator,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5565; levenshtein=0.1935; semantic=0.4314; sequence_match=0.3333,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Water infrastructure,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5424; levenshtein=0.2105; semantic=0.5669; sequence_match=0.1600,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
Time-based tariff,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.4074; sequence_match=0.3333,False,0.4395,False,top-3 avg score 0.4395 < final_threshold 0.6
Point,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.4912; sequence_match=0.2857,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.6
Sensor,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5908; sequence_match=0.2727,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.6
Actuator,Water measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.4841; sequence_match=0.2500,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
Geometry,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5624; sequence_match=0.2500,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.6
Geometry,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5623; sequence_match=0.2500,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.6
Water meter,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5072; sequence_match=0.3333,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.6
Tariff,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5982; levenshtein=0.1290; semantic=0.4922; sequence_match=0.2162,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Water infrastructure,Turbidity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5517; levenshtein=0.1579; semantic=0.5385; sequence_match=0.2143,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.6
Key Performance Indicator,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5302; levenshtein=0.1739; semantic=0.5643; sequence_match=0.2069,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
Temporal duration,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1250; semantic=0.4983; sequence_match=0.2857,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Device,Water meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5395; sequence_match=0.2500,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
Key Performance Indicator,Water meter,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5729; levenshtein=0.2609; semantic=0.4664; sequence_match=0.1818,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Device,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6889; sequence_match=0.1667,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.6
Water,Physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5055; sequence_match=0.2857,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.6
Key Performance Indicator,Physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.1304; semantic=0.4855; sequence_match=0.2564,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.6
Key Performance Indicator,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6007; levenshtein=0.1304; semantic=0.4366; sequence_match=0.2564,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
Key Performance Indicator,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3907; levenshtein=0.2609; semantic=0.5149; sequence_match=0.3871,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Meter,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.2500; semantic=0.6013; sequence_match=0.3077,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
Acceptability property,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.1905; semantic=0.4452; sequence_match=0.2759,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.6
Water meter,Physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4403; sequence_match=0.3077,False,0.4285,False,top-3 avg score 0.4285 < final_threshold 0.6
FeatureOfInterest,Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6732; levenshtein=0.1765; semantic=0.4299; sequence_match=0.1739,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
Water,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1333; semantic=0.4558; sequence_match=0.3000,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
ChemicalProperty,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Water,Chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Device,Temperature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5336; sequence_match=0.2353,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
Acceptability property,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6143; levenshtein=0.0952; semantic=0.4364; sequence_match=0.2222,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.6
Device,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.6327; sequence_match=0.1818,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Water infrastructure,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2632; semantic=0.4326; sequence_match=0.2941,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Actuator,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.4893; sequence_match=0.2609,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
Time-based tariff,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4538; levenshtein=0.2000; semantic=0.5272; sequence_match=0.2857,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.6
Water,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5754; sequence_match=0.3077,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
Key Performance Indicator,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4808; levenshtein=0.1739; semantic=0.4618; sequence_match=0.3226,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.6
Key Performance Indicator,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4864; levenshtein=0.2174; semantic=0.4915; sequence_match=0.2857,False,0.4212,False,top-3 avg score 0.4212 < final_threshold 0.6
Geometry,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5400; sequence_match=0.2500,False,0.4207,False,top-3 avg score 0.4207 < final_threshold 0.6
Temporal entity,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.1429; semantic=0.5939; sequence_match=0.1481,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Temporal entity,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1935; semantic=0.4610; sequence_match=0.2667,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Water property,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.5634; sequence_match=0.2105,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.6
FeatureOfInterest,Pressure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.4335; sequence_match=0.3200,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.6
Tariff,Water meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Water meter,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Time-based tariff,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5901; levenshtein=0.1613; semantic=0.4466; sequence_match=0.2174,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
ChemicalProperty,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.4237; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
Point,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5855; sequence_match=0.2000,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
Water asset,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5132; sequence_match=0.2500,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
Temporal entity,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4579; levenshtein=0.2143; semantic=0.4823; sequence_match=0.3077,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
ChemicalProperty,Water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
Water meter,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
FeatureOfInterest,Water distribution infrastructure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5742; levenshtein=0.2581; semantic=0.4150; sequence_match=0.2500,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
Measurement,Water distribution infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4779; levenshtein=0.1613; semantic=0.4795; sequence_match=0.2857,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
Water property,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4936; levenshtein=0.1538; semantic=0.5079; sequence_match=0.2400,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.6
Sensor,Chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5166; sequence_match=0.2727,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.6
Temporal entity,Pressure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.4538; sequence_match=0.2727,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Key Performance Indicator,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.1304; semantic=0.4298; sequence_match=0.2778,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.6
Measurement,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2353,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.6
Temporal entity,Asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.6001; sequence_match=0.1053,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.6
Time-based tariff,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4463; sequence_match=0.3000,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
Meter,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4919; sequence_match=0.2222,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.6
Meter,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.4614; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.6
Point,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5933; sequence_match=0.1818,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
ChemicalProperty,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1875; semantic=0.5060; sequence_match=0.2400,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.6
ChemicalProperty,Water measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.2500; semantic=0.4298; sequence_match=0.2500,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.6
Point,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5597; levenshtein=0.1290; semantic=0.4270; sequence_match=0.2222,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.6
Acceptability property,Water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1905; semantic=0.3687; sequence_match=0.3226,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
Time-based tariff,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.4654; sequence_match=0.2857,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
Sensor,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4991; sequence_match=0.2105,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
Device,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.6308; sequence_match=0.1429,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
Acceptability property,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4698; levenshtein=0.1905; semantic=0.4229; sequence_match=0.3077,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.6
Water property,pH,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5394; sequence_match=0.1333,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
ChemicalProperty,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.2500; semantic=0.3485; sequence_match=0.3448,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
Measurement,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.1667; semantic=0.5709; sequence_match=0.1739,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
Water asset,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4859; sequence_match=0.2222,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
Water,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4504; sequence_match=0.2222,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.6
Key Performance Indicator,Pressure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5475; levenshtein=0.1304; semantic=0.5119; sequence_match=0.1290,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
Tariff,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.3753; sequence_match=0.2857,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.6
Device,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4935; sequence_match=0.2667,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
Measurement,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4980; sequence_match=0.2105,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.6
Temporal entity,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.2143; semantic=0.4253; sequence_match=0.3000,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.6
Actuator,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.2857,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
FeatureOfInterest,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4810; levenshtein=0.1765; semantic=0.5190; sequence_match=0.1818,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
Tariff,Water measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.4577; sequence_match=0.2727,False,0.3939,False,top-3 avg score 0.3939 < final_threshold 0.6
Point,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4403; sequence_match=0.2222,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.6
