role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,playsgame,playsgame,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasachievement,hasachievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasitem,hasitem,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,livesin,livesin,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasplayingarea,hasplayingarea,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,releasedate,hasreleasedate,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9390; sequence_match=0.8800,False,0.8754,True,selected
property,releasedate,hasitem,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4997; sequence_match=0.4444,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
property,isfriendwithplayer,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4356; sequence_match=0.3750,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
property,username,hastimestamp,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.3333; semantic=0.5498; sequence_match=0.4000,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.6
property,purchasesgameoffering,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2857; semantic=0.4082; sequence_match=0.3448,False,0.4646,False,top-3 avg score 0.4646 < final_threshold 0.6
property,playsgame,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5042; levenshtein=0.2857; semantic=0.4545; sequence_match=0.4348,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
property,hasachievement,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5810; sequence_match=0.3333,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.6
property,ownsachievement,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.1333; semantic=0.5061; sequence_match=0.2759,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.6
property,ownsachievement,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1333; semantic=0.5130; sequence_match=0.2857,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.6
property,ownsitem,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4286; sequence_match=0.3750,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.6
property,isfriendwithplayer,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.1111; semantic=0.4667; sequence_match=0.3200,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
property,hasgamegenre,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2667; semantic=0.4244; sequence_match=0.3704,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
property,ownsachievement,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.2667; semantic=0.5709; sequence_match=0.3636,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.6
property,hasgamegenre,madepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4916; sequence_match=0.3333,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
property,iseventassociatedtoplayer,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.1600; semantic=0.4803; sequence_match=0.3077,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.6
property,livesin,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2500; semantic=0.5054; sequence_match=0.3478,False,0.4590,False,top-3 avg score 0.4590 < final_threshold 0.6
property,purchasesgameoffering,hasreleasedate,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.3962; sequence_match=0.4000,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.6
property,ownsachievement,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.5085; sequence_match=0.2609,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.6
property,purchasesgameoffering,hasreceived,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5777; levenshtein=0.2381; semantic=0.4190; sequence_match=0.3750,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
property,releasedate,occursat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4127; sequence_match=0.4211,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
property,iseventassociatedtoplayer,hasobtained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6149; levenshtein=0.2000; semantic=0.4228; sequence_match=0.3333,False,0.4570,False,top-3 avg score 0.4570 < final_threshold 0.6
property,username,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.6123; sequence_match=0.2667,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.6
property,iseventassociatedtoplayer,hasreleasedate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6510; levenshtein=0.2800; semantic=0.4366; sequence_match=0.2564,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.6
property,hasgamegenre,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4508; sequence_match=0.3333,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
property,releasedate,madepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.2500; semantic=0.5044; sequence_match=0.3478,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
property,hasplayingarea,hastimestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.4718; sequence_match=0.3077,False,0.4556,False,top-3 avg score 0.4556 < final_threshold 0.6
property,ownsachievement,hasmadepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.0667; semantic=0.5432; sequence_match=0.3333,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.6
property,isfriendwithplayer,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.5848; sequence_match=0.2069,False,0.4541,False,top-3 avg score 0.4541 < final_threshold 0.6
property,eventtime,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4378; sequence_match=0.3529,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.6
property,eventtime,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5053; levenshtein=0.2222; semantic=0.4789; sequence_match=0.3750,False,0.4531,False,top-3 avg score 0.4531 < final_threshold 0.6
property,hasitem,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6017; sequence_match=0.2667,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.6
property,isfriendwithplayer,hasachievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.0556; semantic=0.5560; sequence_match=0.3125,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.6
property,purchasesgameoffering,hasfriend,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4646; levenshtein=0.2857; semantic=0.4206; sequence_match=0.4667,False,0.4506,False,top-3 avg score 0.4506 < final_threshold 0.6
property,hasitem,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5079; levenshtein=0.0000; semantic=0.5572; sequence_match=0.2857,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
property,livesin,hasitem,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5079; levenshtein=0.0000; semantic=0.5572; sequence_match=0.2857,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
property,hasitem,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5307; sequence_match=0.3529,False,0.4496,False,top-3 avg score 0.4496 < final_threshold 0.6
property,livesin,played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.4996; sequence_match=0.3077,False,0.4490,False,top-3 avg score 0.4490 < final_threshold 0.6
property,iseventassociatedtoplayer,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2000; semantic=0.4618; sequence_match=0.3125,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
property,username,hasobtained,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.5348; sequence_match=0.2105,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.6
property,eventtime,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2143; semantic=0.4809; sequence_match=0.3478,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.6
property,livesin,hasplayingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5228; sequence_match=0.2857,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.6
property,hasplayingarea,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5228; sequence_match=0.2857,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.6
property,eventtime,existsin,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.4414; sequence_match=0.2353,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.6
property,purchasesgameoffering,hastimestamp,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5437; levenshtein=0.2381; semantic=0.3749; sequence_match=0.4242,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
property,livesin,hasreceived,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5533; sequence_match=0.3333,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.6
property,isfriendwithplayer,playsgame,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1111; semantic=0.5817; sequence_match=0.3704,False,0.4470,False,top-3 avg score 0.4470 < final_threshold 0.6
property,iseventassociatedtoplayer,hasplayingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4981; levenshtein=0.2000; semantic=0.4836; sequence_match=0.3590,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.6
property,eventtime,hasreceived,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4379; sequence_match=0.3000,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.6
property,playsgame,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.2000; semantic=0.4428; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.6
property,eventtime,hasachievement,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4101; levenshtein=0.2143; semantic=0.4931; sequence_match=0.4348,False,0.4460,False,top-3 avg score 0.4460 < final_threshold 0.6
property,eventtime,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4949; sequence_match=0.2500,False,0.4445,False,top-3 avg score 0.4445 < final_threshold 0.6
property,purchasesgameoffering,hasobtained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.2381; semantic=0.4604; sequence_match=0.3750,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
property,iseventassociatedtoplayer,hastimestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.2400; semantic=0.4632; sequence_match=0.2703,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.6
property,ownsachievement,madepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.0667; semantic=0.5091; sequence_match=0.2963,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.6
property,ownsachievement,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4665; sequence_match=0.3478,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,ownsachievement,hasperformediap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0667; semantic=0.5703; sequence_match=0.2000,False,0.4398,False,top-3 avg score 0.4398 < final_threshold 0.6
property,username,hasmadepurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5194; levenshtein=0.3333; semantic=0.4659; sequence_match=0.2609,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.6
property,purchasesgameoffering,hasplayingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.2381; semantic=0.4338; sequence_match=0.4000,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.6
property,isfriendwithplayer,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1111; semantic=0.4815; sequence_match=0.3077,False,0.4390,False,top-3 avg score 0.4390 < final_threshold 0.6
property,hasitem,played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.4694; sequence_match=0.3077,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.6
property,playsgame,hasreceived,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4799; sequence_match=0.3000,False,0.4384,False,top-3 avg score 0.4384 < final_threshold 0.6
property,ownsitem,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5579; sequence_match=0.2667,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.6
property,iseventassociatedtoplayer,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2000; semantic=0.4597; sequence_match=0.2857,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.6
property,hasplayingarea,madepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.2143; semantic=0.4775; sequence_match=0.3077,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.6
property,releasedate,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.4739; sequence_match=0.3529,False,0.4356,False,top-3 avg score 0.4356 < final_threshold 0.6
property,playsgame,madepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.4990; sequence_match=0.3810,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.6
property,releasedate,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5484; levenshtein=0.2500; semantic=0.4611; sequence_match=0.2963,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.6
property,username,hasplayingarea,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.2857; semantic=0.5079; sequence_match=0.2727,False,0.4352,False,top-3 avg score 0.4352 < final_threshold 0.6
property,livesin,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.6264; sequence_match=0.2222,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.6
property,iseventassociatedtoplayer,hasreceived,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6520; levenshtein=0.2000; semantic=0.4290; sequence_match=0.2222,False,0.4344,False,top-3 avg score 0.4344 < final_threshold 0.6
property,isfriendwithplayer,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6259; levenshtein=0.1111; semantic=0.4340; sequence_match=0.2424,False,0.4341,False,top-3 avg score 0.4341 < final_threshold 0.6
property,releasedate,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.4546; sequence_match=0.3077,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.6
property,releasedate,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2857,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.6
property,livesin,hastimestamp,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5292; sequence_match=0.3158,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,releasedate,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4993; sequence_match=0.3158,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
property,ownsitem,hasreceived,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.5371; sequence_match=0.3158,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
property,username,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5644; sequence_match=0.2500,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,livesin,hasgenre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5274; sequence_match=0.2667,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
property,hasgamegenre,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5550; sequence_match=0.2222,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.6
property,ownsachievement,hasplayingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.5715; sequence_match=0.2069,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
property,isfriendwithplayer,hasplayingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4782; sequence_match=0.3750,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
property,hasachievement,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4890; sequence_match=0.2727,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.6
property,iseventassociatedtoplayer,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1600; semantic=0.4354; sequence_match=0.2500,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
property,hasachievement,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5778; sequence_match=0.2727,False,0.4230,False,top-3 avg score 0.4230 < final_threshold 0.6
property,ownsitem,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5460; sequence_match=0.2500,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
property,ownsitem,hasfriend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5801; sequence_match=0.1176,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.6
property,hasplayingarea,canuse,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.2143; semantic=0.5062; sequence_match=0.3000,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
property,purchasesgameoffering,played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.4966; sequence_match=0.2222,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
property,hasgamegenre,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1667; semantic=0.4751; sequence_match=0.2727,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
property,iseventassociatedtoplayer,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5422; levenshtein=0.2000; semantic=0.4188; sequence_match=0.3000,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
property,hasplayingarea,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1429; semantic=0.4995; sequence_match=0.2500,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
property,ownsachievement,playsgame,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.2000; semantic=0.5154; sequence_match=0.3333,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.6
property,ownsachievement,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.5400; sequence_match=0.3200,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.6
property,purchasesgameoffering,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.1905; semantic=0.4010; sequence_match=0.2222,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
property,eventtime,hasobtained,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5354; levenshtein=0.2727; semantic=0.4378; sequence_match=0.1000,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.6
property,releasedate,hasgenre,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5170; sequence_match=0.2105,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.6
property,hasachievement,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5502; sequence_match=0.2000,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.6
property,isfriendwithplayer,hasitem,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1667; semantic=0.4909; sequence_match=0.3200,False,0.4140,False,top-3 avg score 0.4140 < final_threshold 0.6
property,ownsitem,hasgenre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5166; sequence_match=0.2500,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.6
property,ownsitem,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4865; sequence_match=0.2500,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.6
property,hasitem,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4510; sequence_match=0.2667,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.6
property,playsgame,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4763; sequence_match=0.2500,False,0.4097,False,top-3 avg score 0.4097 < final_threshold 0.6
property,livesin,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4763; sequence_match=0.2500,False,0.4097,False,top-3 avg score 0.4097 < final_threshold 0.6
property,isfriendwithplayer,hasmadepurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5759; levenshtein=0.2222; semantic=0.4303; sequence_match=0.1818,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
property,ownsitem,hasmadepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.0667; semantic=0.6334; sequence_match=0.1739,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.6
property,purchasesgameoffering,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5127; levenshtein=0.1429; semantic=0.4498; sequence_match=0.2581,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.6
property,ownsitem,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.0667; semantic=0.5194; sequence_match=0.1739,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
property,ownsitem,hasplayingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5237; sequence_match=0.1818,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.6
property,ownsitem,hasreleasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.4741; sequence_match=0.2727,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.6
property,playsgame,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.1333; semantic=0.4599; sequence_match=0.2500,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.6
property,ownsachievement,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5265; sequence_match=0.1905,False,0.4020,False,top-3 avg score 0.4020 < final_threshold 0.6
property,iseventassociatedtoplayer,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4289; levenshtein=0.2000; semantic=0.4536; sequence_match=0.3226,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.6
property,livesin,hasreleasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4794; sequence_match=0.2857,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.6
property,ownsachievement,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4919; levenshtein=0.1250; semantic=0.4513; sequence_match=0.2581,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
property,isfriendwithplayer,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.4025; sequence_match=0.3077,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.6
property,isfriendwithplayer,hasobtained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.1111; semantic=0.4614; sequence_match=0.2069,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.6
property,iseventassociatedtoplayer,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5244; levenshtein=0.1600; semantic=0.4396; sequence_match=0.2353,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.6
property,playsgame,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5145; sequence_match=0.2105,False,0.3997,False,top-3 avg score 0.3997 < final_threshold 0.6
property,ownsitem,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5341; sequence_match=0.1111,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
property,isfriendwithplayer,madepurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5622; levenshtein=0.2222; semantic=0.4104; sequence_match=0.1333,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.6
property,hasplayingarea,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5000; sequence_match=0.2727,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
property,iseventassociatedtoplayer,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1600; semantic=0.4062; sequence_match=0.2424,False,0.3967,False,top-3 avg score 0.3967 < final_threshold 0.6
property,isfriendwithplayer,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.0000; semantic=0.3552; sequence_match=0.2941,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.6
