prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,has clause,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1875; semantic=0.4497; sequence_match=0.3200,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.7
ObjectProperty,has input,is output format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5125; levenshtein=0.1875; semantic=0.4884; sequence_match=0.3333,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,has license,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5719; sequence_match=0.2500,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,uses software,developed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5113; sequence_match=0.2857,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has version,is type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.4292; sequence_match=0.3333,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.7
ObjectProperty,has specified data output,is input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.2273; semantic=0.4888; sequence_match=0.2703,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,has license,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.0909; semantic=0.5118; sequence_match=0.2857,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.7
ObjectProperty,implements,is version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5231; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,is encoded in,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.4935; sequence_match=0.2963,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has interface,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4446; sequence_match=0.3478,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,is developed by,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4557; sequence_match=0.3077,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.7
ObjectProperty,has version,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5449; sequence_match=0.3158,False,0.4313,False,top-3 avg score 0.4313 < final_threshold 0.7
ObjectProperty,has declared status,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.3538; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,has specified data output,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.1818; semantic=0.4661; sequence_match=0.2632,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,has output,is type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1111; semantic=0.4861; sequence_match=0.2353,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
ObjectProperty,uses platform,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.4541; sequence_match=0.2609,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.7
ObjectProperty,has input,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5142; sequence_match=0.2857,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,has specified data input,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1429; semantic=0.4582; sequence_match=0.2703,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.7
ObjectProperty,uses software,supports output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.4439; sequence_match=0.3125,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,uses platform,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.1667; semantic=0.4848; sequence_match=0.2105,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,has input,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.0769; semantic=0.4754; sequence_match=0.1905,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,implements,has type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5359; sequence_match=0.2353,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.7
ObjectProperty,has specified data input,supports output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4780; levenshtein=0.1429; semantic=0.4892; sequence_match=0.2927,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,is encoded in,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0909; semantic=0.4839; sequence_match=0.1905,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,has output,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5530; sequence_match=0.2222,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.7
ObjectProperty,has specified data input,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.1905; semantic=0.4450; sequence_match=0.2500,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
ObjectProperty,uses software,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4858; sequence_match=0.2609,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,has specified data output,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6313; levenshtein=0.1818; semantic=0.3804; sequence_match=0.2424,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,is software for,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.3976; sequence_match=0.3000,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,uses platform,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has declared status,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.3694; sequence_match=0.3571,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has function,is platform for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.5117; sequence_match=0.2500,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,is alternative format of,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.2381; semantic=0.4168; sequence_match=0.2703,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.7
ObjectProperty,has specified data output,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.1818; semantic=0.4406; sequence_match=0.2424,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.7
ObjectProperty,has specified data input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,has output,is used by software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1875; semantic=0.5134; sequence_match=0.2400,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,implements,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5620; sequence_match=0.2500,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,has input,is type of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5093; sequence_match=0.2500,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,is encoded in,developed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.4120; sequence_match=0.3000,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,uses software,supports input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5292; levenshtein=0.2105; semantic=0.4432; sequence_match=0.2581,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,has input,is version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4717; sequence_match=0.3158,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,has specified data output,is type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1364; semantic=0.4493; sequence_match=0.2667,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.7
ObjectProperty,has clause,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5188; sequence_match=0.2222,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,is encoded in,runs on,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.4668; sequence_match=0.2353,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,has clause,is type of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4931; sequence_match=0.2353,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,has specified data input,is type of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.4541; sequence_match=0.2759,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,has input,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5638; sequence_match=0.2857,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,has license,is used by software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.1250; semantic=0.5079; sequence_match=0.2308,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.7
ObjectProperty,has version,is input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4188; sequence_match=0.2400,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,has interface,is output format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.4740; sequence_match=0.2143,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,uses software,is output format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.3853; sequence_match=0.2857,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,has interface,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.5480; sequence_match=0.1905,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,has declared status,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.4150; sequence_match=0.1333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,has declared status,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5330; levenshtein=0.2353; semantic=0.3806; sequence_match=0.2857,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,has function,supports input format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5649; levenshtein=0.1579; semantic=0.4759; sequence_match=0.1333,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,is encoded in,is output format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4867; levenshtein=0.1875; semantic=0.4889; sequence_match=0.2222,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,has function,is input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6058; levenshtein=0.1333; semantic=0.4374; sequence_match=0.1538,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,is alternative format of,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,is developed by,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4875; sequence_match=0.2105,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,has specified data output,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4760; levenshtein=0.1818; semantic=0.5356; sequence_match=0.0571,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,has license,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5470; sequence_match=0.2105,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,has specified data output,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5236; levenshtein=0.2273; semantic=0.3780; sequence_match=0.2857,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,has interface,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5625; sequence_match=0.0800,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,is encoded in,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4712; sequence_match=0.2222,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,has specified data input,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5777; levenshtein=0.1429; semantic=0.3543; sequence_match=0.2500,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.7
ObjectProperty,is software for,has version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4538; sequence_match=0.1739,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,is software for,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4719; sequence_match=0.2105,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,has clause,is version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0000; semantic=0.5101; sequence_match=0.2000,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,has input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5982; sequence_match=0.0952,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,implements,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4481; levenshtein=0.1000; semantic=0.5171; sequence_match=0.2105,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.7
ObjectProperty,uses software,has type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4763; sequence_match=0.2105,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.7
ObjectProperty,has declared status,supports output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4920; levenshtein=0.0500; semantic=0.3583; sequence_match=0.3243,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,has declared status,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.3391; sequence_match=0.3030,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.7
ObjectProperty,has format specification,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.1818; semantic=0.4187; sequence_match=0.2424,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.7
ObjectProperty,has interface,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.5306; sequence_match=0.1250,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,has version,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4704; sequence_match=0.2857,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.7
ObjectProperty,implements,is used by software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1875; semantic=0.4703; sequence_match=0.2308,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,has license,is type of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4979; sequence_match=0.2222,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,has specified data input,is output format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4474; levenshtein=0.1429; semantic=0.4494; sequence_match=0.2703,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,is developed by,is output format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.1875; semantic=0.3714; sequence_match=0.2759,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,uses software,is input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4016; sequence_match=0.2222,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,uses platform,developed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.4644; sequence_match=0.1905,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,implements,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5909; sequence_match=0.1739,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,is encoded in,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.2727; semantic=0.3986; sequence_match=0.2727,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.7
ObjectProperty,is developed by,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4207; sequence_match=0.3000,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,implements,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5404; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,has version,is used by software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.4697; sequence_match=0.1538,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,has declared status,supports input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4982; levenshtein=0.0526; semantic=0.3250; sequence_match=0.3333,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.7
ObjectProperty,has function,is type of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.5043; sequence_match=0.2105,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,implements,supports input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.4891; sequence_match=0.2069,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.7
ObjectProperty,has format specification,is used by software,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4962; levenshtein=0.1818; semantic=0.4710; sequence_match=0.1579,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,has input,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.3891; sequence_match=0.3158,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.7
ObjectProperty,is software for,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,has specified data input,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4713; levenshtein=0.1429; semantic=0.4338; sequence_match=0.2353,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,has specified data input,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4616; levenshtein=0.1429; semantic=0.4786; sequence_match=0.2000,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,is encoded in,supports input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3581; levenshtein=0.1579; semantic=0.5152; sequence_match=0.2667,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.7
ObjectProperty,has input,is used by software,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5131; sequence_match=0.0833,False,0.3794,False,top-3 avg score 0.3794 < final_threshold 0.7
ObjectProperty,has function,is output format of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5223; levenshtein=0.1875; semantic=0.4262; sequence_match=0.1481,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,is alternative format of,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.1429; semantic=0.4144; sequence_match=0.2143,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,has output,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0000; semantic=0.4639; sequence_match=0.2000,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.7
ObjectProperty,has function,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4379; levenshtein=0.2000; semantic=0.4922; sequence_match=0.1290,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,implements,is input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4106; sequence_match=0.2400,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.7
ObjectProperty,has clause,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4583; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,is encoded in,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.2308; semantic=0.3723; sequence_match=0.2500,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,has output,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4528; sequence_match=0.2000,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,has version,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.5203; sequence_match=0.0667,False,0.3734,False,top-3 avg score 0.3734 < final_threshold 0.7
ObjectProperty,has specified data output,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4588; levenshtein=0.1818; semantic=0.4674; sequence_match=0.1935,False,0.3732,False,top-3 avg score 0.3732 < final_threshold 0.7
ObjectProperty,has clause,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5586; sequence_match=0.1333,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.7
ObjectProperty,has version,is platform for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.2308; semantic=0.4512; sequence_match=0.2609,False,0.3715,False,top-3 avg score 0.3715 < final_threshold 0.7
ObjectProperty,has output,is platform for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.1538; semantic=0.4156; sequence_match=0.1818,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has interface,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4836; sequence_match=0.1739,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.7
ObjectProperty,implements,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.1818; semantic=0.4901; sequence_match=0.1905,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,has declared status,is license of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.3443; sequence_match=0.2143,False,0.3671,False,top-3 avg score 0.3671 < final_threshold 0.7
ObjectProperty,has function,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.4246; sequence_match=0.1818,False,0.3663,False,top-3 avg score 0.3663 < final_threshold 0.7
