gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Constraint,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Duty,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
AssetScope,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5468; sequence_match=0.2000,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.6
Duty,Disaggregation Action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5012; sequence_match=0.1667,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
Permission,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Rule,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Operator,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6091; sequence_match=0.1667,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
Party,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.2667,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
Prohibition,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
Rule,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
ConflictTerm,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4855; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.6
ConflictTerm,Disaggregation Action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1000; semantic=0.4326; sequence_match=0.2500,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Rule,Disaggregation Action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.0500; semantic=0.4713; sequence_match=0.1667,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
Action,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5583; sequence_match=0.1667,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
Policy,Action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5583; sequence_match=0.1667,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
LeftOperand,Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4024; sequence_match=0.2727,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.6
Prohibition,Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5240; sequence_match=0.1818,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
AssetCollection,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.0667; semantic=0.4475; sequence_match=0.2000,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
LeftOperand,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4779; sequence_match=0.2727,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.6
Asset,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5059; sequence_match=0.1818,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
LeftOperand,Party,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4303; levenshtein=0.1818; semantic=0.5240; sequence_match=0.1250,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
LogicalConstraint,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.6045; sequence_match=0.0952,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Policy,Aggregation Action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4085; levenshtein=0.1176; semantic=0.5524; sequence_match=0.1739,False,0.3783,False,top-3 avg score 0.3783 < final_threshold 0.6
AssetScope,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4827; sequence_match=0.1905,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Operator,Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4443; sequence_match=0.2105,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.6
LeftOperand,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5422; sequence_match=0.1333,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
AssetScope,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5210; sequence_match=0.1429,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
LogicalConstraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.1176; semantic=0.5100; sequence_match=0.1818,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
ConflictTerm,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.4277; sequence_match=0.1739,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
ConflictTerm,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0833; semantic=0.4398; sequence_match=0.2727,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.6
Policy,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4942; sequence_match=0.1667,False,0.3684,False,top-3 avg score 0.3684 < final_threshold 0.6
Permission,Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0000; semantic=0.5003; sequence_match=0.1905,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.6
Policy,Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.1818; semantic=0.5236; sequence_match=0.2353,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
AssetScope,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4999; sequence_match=0.1429,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
AssetScope,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4198; sequence_match=0.2500,False,0.364,False,top-3 avg score 0.3640 < final_threshold 0.6
AssetCollection,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1333; semantic=0.5019; sequence_match=0.2105,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
Asset,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
Prohibition,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
AssetCollection,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4026; sequence_match=0.1905,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.6
AssetScope,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5335; sequence_match=0.1250,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Prohibition,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5437; sequence_match=0.1176,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Policy,Disaggregation Action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1000; semantic=0.5175; sequence_match=0.1538,False,0.359,False,top-3 avg score 0.3590 < final_threshold 0.6
Asset,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4607; levenshtein=0.1154; semantic=0.4813; sequence_match=0.1290,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.6
Duty,Aggregation Action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.5359; sequence_match=0.0952,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.6
Constraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.1333,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
AssetCollection,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.5129; sequence_match=0.1053,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.6
Operator,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5407; sequence_match=0.1429,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.6
ConflictTerm,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4694; sequence_match=0.1250,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.6
AssetScope,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4308; levenshtein=0.1538; semantic=0.4365; sequence_match=0.1667,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
Duty,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3590; levenshtein=0.1154; semantic=0.4607; sequence_match=0.2000,False,0.3399,False,top-3 avg score 0.3399 < final_threshold 0.6
ConflictTerm,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4632; sequence_match=0.1176,False,0.3362,False,top-3 avg score 0.3362 < final_threshold 0.6
Operator,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.4929; sequence_match=0.1429,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
ConflictTerm,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4117; sequence_match=0.1176,False,0.319,False,top-3 avg score 0.3190 < final_threshold 0.6
LeftOperand,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.0909; semantic=0.4712; sequence_match=0.1176,False,0.3091,False,top-3 avg score 0.3091 < final_threshold 0.6
Party,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3256; levenshtein=0.1154; semantic=0.4017; sequence_match=0.1935,False,0.307,False,top-3 avg score 0.3070 < final_threshold 0.6
Constraint,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Rule,Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Party,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Rule,Party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Duty,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Prohibition,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Asset,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5523; sequence_match=0.1333,False,0.2589,False,top-3 avg score 0.2589 < final_threshold 0.6
LogicalConstraint,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5754; sequence_match=0.0952,False,0.2432,False,top-3 avg score 0.2432 < final_threshold 0.6
ConflictTerm,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4104; sequence_match=0.2222,False,0.2387,False,top-3 avg score 0.2387 < final_threshold 0.6
Constraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5575; sequence_match=0.1250,False,0.2275,False,top-3 avg score 0.2275 < final_threshold 0.6
Duty,Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Permission,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Action,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6024; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
Rule,Action,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6024; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
LogicalConstraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5109; sequence_match=0.0870,False,0.1993,False,top-3 avg score 0.1993 < final_threshold 0.6
Asset,Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Policy,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Action,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5544; sequence_match=0.0000,False,0.1848,False,top-3 avg score 0.1848 < final_threshold 0.6
Party,Consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4831; sequence_match=0.0000,False,0.161,False,top-3 avg score 0.1610 < final_threshold 0.6
