prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,operand,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.5609; sequence_match=0.3000,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
ObjectProperty,action,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5657; sequence_match=0.3077,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.7
ObjectProperty,or,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6970; levenshtein=0.0909; semantic=0.5467; sequence_match=0.1667,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,target,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.2353; semantic=0.5155; sequence_match=0.2609,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,assigner,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4630; sequence_match=0.4000,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,target,has operator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2727; semantic=0.5438; sequence_match=0.2353,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.7
ObjectProperty,target,applies to,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5763; sequence_match=0.1333,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,failure,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.1111; semantic=0.4438; sequence_match=0.3750,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,relation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.6163; sequence_match=0.2667,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,conflict,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5508; levenshtein=0.2273; semantic=0.5226; sequence_match=0.3333,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,Only One,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.4054; sequence_match=0.4000,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,assignee,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.6006; sequence_match=0.2857,False,0.4685,False,top-3 avg score 0.4685 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,implies,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.4032; sequence_match=0.4000,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.7
ObjectProperty,relation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5920; levenshtein=0.2414; semantic=0.4332; sequence_match=0.3784,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,or,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5645; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,and,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.3999; sequence_match=0.3636,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,obligation,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.5922; sequence_match=0.2857,False,0.4674,False,top-3 avg score 0.4674 < final_threshold 0.7
ObjectProperty,prohibition,has exclusive permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4697; levenshtein=0.2273; semantic=0.5687; sequence_match=0.3636,False,0.4674,False,top-3 avg score 0.4674 < final_threshold 0.7
ObjectProperty,obligation,operand expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.2353; semantic=0.4998; sequence_match=0.3704,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.7
ObjectProperty,failure,has inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4846; sequence_match=0.3810,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.7
ObjectProperty,operator,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6187; levenshtein=0.1818; semantic=0.5158; sequence_match=0.2667,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.7
ObjectProperty,scope,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.1875; semantic=0.5187; sequence_match=0.2857,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,target,has inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.5297; sequence_match=0.3000,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.7
ObjectProperty,andSequence,has exclusive permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.1364; semantic=0.4283; sequence_match=0.3636,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
ObjectProperty,obligation,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5099; sequence_match=0.3810,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,assigner,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.4982; sequence_match=0.3333,False,0.4649,False,top-3 avg score 0.4649 < final_threshold 0.7
ObjectProperty,operand,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2857; semantic=0.5606; sequence_match=0.3810,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
ObjectProperty,action,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5356; sequence_match=0.3529,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,assigner,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1765; semantic=0.5005; sequence_match=0.3200,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,prohibition,specified duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.5021; sequence_match=0.3333,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,scope,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5603; sequence_match=0.2857,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
ObjectProperty,failure,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,function,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.4544; sequence_match=0.3333,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,leftOperand,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.5037; sequence_match=0.3571,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.7
ObjectProperty,conflict,specified duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.4823; sequence_match=0.3810,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.7
ObjectProperty,scope,consequent duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6119; levenshtein=0.1429; semantic=0.4526; sequence_match=0.3158,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.7
ObjectProperty,operand,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5890; sequence_match=0.3333,False,0.4594,False,top-3 avg score 0.4594 < final_threshold 0.7
ObjectProperty,consequence,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4784; sequence_match=0.3704,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
ObjectProperty,implies,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.1000; semantic=0.4485; sequence_match=0.3529,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,partOf,operand expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.2353; semantic=0.4791; sequence_match=0.3478,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,scope,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5773; levenshtein=0.0909; semantic=0.5764; sequence_match=0.2222,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,obligation,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5754; sequence_match=0.2000,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,prohibition,operator type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.4680; sequence_match=0.3478,False,0.4576,False,top-3 avg score 0.4576 < final_threshold 0.7
ObjectProperty,prohibition,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4975; levenshtein=0.1905; semantic=0.6252; sequence_match=0.2500,False,0.4576,False,top-3 avg score 0.4576 < final_threshold 0.7
ObjectProperty,inheritFrom,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.0909; semantic=0.5056; sequence_match=0.3636,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.7
ObjectProperty,inheritRelation,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.2727; semantic=0.4534; sequence_match=0.3243,False,0.4569,False,top-3 avg score 0.4569 < final_threshold 0.7
ObjectProperty,relation,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5981; sequence_match=0.2222,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,operator,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,operand,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5361; levenshtein=0.2353; semantic=0.5003; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,implies,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5482; sequence_match=0.2857,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,partOf,has inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4975; sequence_match=0.3000,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.7
ObjectProperty,implies,inherits from,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.5671; sequence_match=0.2105,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,implies,specified duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5252; sequence_match=0.3000,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.7
ObjectProperty,target,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.6048; sequence_match=0.2500,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,prohibition,applies to,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.4904; sequence_match=0.2000,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,leftOperand,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5096; sequence_match=0.3636,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.7
ObjectProperty,or,loses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.5120; sequence_match=0.2857,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
ObjectProperty,assigner,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5573; sequence_match=0.2353,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,operator,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1818; semantic=0.5916; sequence_match=0.3158,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,prohibition,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.5349; sequence_match=0.2963,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,implies,has logical operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.5913; sequence_match=0.2500,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,action,consequent duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.0714; semantic=0.4881; sequence_match=0.3000,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.7
ObjectProperty,prohibition,expresses exclusivity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5212; levenshtein=0.2000; semantic=0.5149; sequence_match=0.3226,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,action,expressed as constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1905; semantic=0.5146; sequence_match=0.2963,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.7
ObjectProperty,target,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,andSequence,has operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.4838; sequence_match=0.2857,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.7
ObjectProperty,inheritRelation,has logical operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1176; semantic=0.5006; sequence_match=0.3125,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
ObjectProperty,andSequence,has exclusive permission set,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.3753; sequence_match=0.3889,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,operand,consequent duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4375; sequence_match=0.3810,False,0.4514,False,top-3 avg score 0.4514 < final_threshold 0.7
ObjectProperty,permission,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,inheritFrom,has operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.5430; sequence_match=0.2857,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.7
ObjectProperty,scope,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5143; levenshtein=0.1429; semantic=0.5229; sequence_match=0.3158,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.7
ObjectProperty,leftOperand,has exclusive permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4939; sequence_match=0.3636,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.7
ObjectProperty,assigner,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,operand,loses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.4562; sequence_match=0.3333,False,0.4505,False,top-3 avg score 0.4505 < final_threshold 0.7
ObjectProperty,remedy,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5328; levenshtein=0.1818; semantic=0.5324; sequence_match=0.2857,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,relation,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5882; levenshtein=0.1818; semantic=0.5624; sequence_match=0.2000,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,action,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.2000; semantic=0.4869; sequence_match=0.3226,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,permission,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.5043; sequence_match=0.3077,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,operator,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5927; sequence_match=0.2667,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,scope,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5700; levenshtein=0.1600; semantic=0.5126; sequence_match=0.2667,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,prohibition,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,assigner,operand expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4118; levenshtein=0.1765; semantic=0.5372; sequence_match=0.4000,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,constraint,has duty type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.5372; sequence_match=0.2857,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.7
ObjectProperty,scope,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.2353; semantic=0.4811; sequence_match=0.2727,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,obligation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,operator,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5595; sequence_match=0.2727,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,permission,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.5014; sequence_match=0.3478,False,0.448,False,top-3 avg score 0.4480 < final_threshold 0.7
ObjectProperty,leftOperand,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.2857; semantic=0.5533; sequence_match=0.3200,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,inheritFrom,operand expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.5411; sequence_match=0.2857,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,inheritFrom,has exclusive permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4939; levenshtein=0.2273; semantic=0.5450; sequence_match=0.3030,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,target,has operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.6014; sequence_match=0.2500,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,remedy,played by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5139; levenshtein=0.3750; semantic=0.3973; sequence_match=0.4286,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.7
ObjectProperty,consequence,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.5275; sequence_match=0.3125,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,constraint,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.1765; semantic=0.5216; sequence_match=0.2222,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,andSequence,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4387; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,prohibition,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6286; sequence_match=0.1905,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,conflict,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5579; sequence_match=0.2667,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,prohibition,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6263; levenshtein=0.2500; semantic=0.4601; sequence_match=0.1739,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,leftOperand,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5022; sequence_match=0.3030,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,operand,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.2500; semantic=0.5596; sequence_match=0.3478,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,target,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4702; sequence_match=0.3750,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,failure,has duty type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.4335; sequence_match=0.3333,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,assignee,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5292; sequence_match=0.2353,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,function,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,andSequence,operand expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.4525; sequence_match=0.3571,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
ObjectProperty,scope,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.4731; sequence_match=0.3077,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.7
ObjectProperty,scope,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,inheritRelation,trigger duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2000; semantic=0.4854; sequence_match=0.3077,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,constraint,has permission type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5954; levenshtein=0.2353; semantic=0.4990; sequence_match=0.2222,False,0.4432,False,top-3 avg score 0.4432 < final_threshold 0.7
ObjectProperty,function,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.4883; sequence_match=0.3333,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.7
ObjectProperty,action,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0000; semantic=0.5873; sequence_match=0.2353,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,and,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,inheritFrom,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5368; sequence_match=0.3333,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,constraint,operand expression,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.6177; sequence_match=0.1481,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,scope,has duty type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.5200; sequence_match=0.3750,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,or,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5553; sequence_match=0.2222,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,Only One,constrained requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.1818; semantic=0.4648; sequence_match=0.2759,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,andSequence,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5149; sequence_match=0.2857,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
