gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Feature,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2857; semantic=0.5233; sequence_match=0.3077,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.6
Game,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
Item,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
hard mode,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5022; sequence_match=0.3077,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.6
Genre,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.2222; semantic=0.4932; sequence_match=0.4286,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.6
hard mode,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.0000; semantic=0.5571; sequence_match=0.2857,False,0.4522,False,top-3 avg score 0.4522 < final_threshold 0.6
Completion,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.0769; semantic=0.4390; sequence_match=0.3478,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.6
in-app purchase event,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2222; semantic=0.4140; sequence_match=0.3636,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.6
Luck,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4635; sequence_match=0.3077,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
Curiosity,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4655; sequence_match=0.3333,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
Veteran,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.6096; sequence_match=0.3077,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.6
Achievement,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.5161; sequence_match=0.3077,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.6
Player,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5751; sequence_match=0.3333,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.6
playing area,Badge,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.2727; semantic=0.4479; sequence_match=0.3750,False,0.4501,False,top-3 avg score 0.4501 < final_threshold 0.6
Loyalty,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.5078; sequence_match=0.3077,False,0.4491,False,top-3 avg score 0.4491 < final_threshold 0.6
Completion,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0000; semantic=0.4754; sequence_match=0.2857,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
Loyalty,Player Game Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4285; sequence_match=0.3810,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.6
Genre,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.4449; sequence_match=0.3000,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.6
Character,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5921; sequence_match=0.2500,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.6
Curiosity,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5057; sequence_match=0.3529,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Genre,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5108; sequence_match=0.2857,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Completion,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1000; semantic=0.4672; sequence_match=0.3158,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.6
Paragon,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6865; sequence_match=0.1818,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.6
Collection,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3000; semantic=0.4254; sequence_match=0.3158,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.6
Veteran,Player Game Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.5056; sequence_match=0.2857,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Loyalty,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5742; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Feature,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.5449; sequence_match=0.2667,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
Curiosity,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4344; sequence_match=0.3333,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
Achievement,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5442; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
Genre,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5442; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
Achievement,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Player,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
hard mode,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5250; levenshtein=0.1333; semantic=0.5348; sequence_match=0.2609,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.6
special play style,Milestone,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.3125; semantic=0.4308; sequence_match=0.3200,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.6
Achievement,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.4990; sequence_match=0.3000,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
Character,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.5540; sequence_match=0.3077,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.6
Curiosity,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5463; levenshtein=0.0000; semantic=0.5468; sequence_match=0.2222,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.6
Leaderboard,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4484; sequence_match=0.3158,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
Feature,Playing Area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.4734; sequence_match=0.2222,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
Character,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5840; levenshtein=0.1538; semantic=0.3654; sequence_match=0.3636,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.6
Feature,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.2857; semantic=0.5943; sequence_match=0.1818,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.6
Player,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5224; sequence_match=0.2667,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.6
Tutorial,Trophy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.2500; semantic=0.5072; sequence_match=0.2857,False,0.4356,False,top-3 avg score 0.4356 < final_threshold 0.6
Player,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4886; sequence_match=0.2857,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.6
Fandom,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5606; sequence_match=0.2353,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Completion,Player Game Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5095; levenshtein=0.0714; semantic=0.4567; sequence_match=0.3333,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.6
Paragon,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.5458; sequence_match=0.2500,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.6
Virtuosity,Kill Count,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5315; levenshtein=0.3000; semantic=0.4657; sequence_match=0.2105,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.6
Feature,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.6183; sequence_match=0.2222,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
playing area,Milestone,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4762; sequence_match=0.3000,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.6
game product,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4738; sequence_match=0.3000,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
game product,Milestone,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.4574; sequence_match=0.3000,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Paragon,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2222,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
Virtuosity,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.6382; sequence_match=0.1905,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.6
Achievement,Player Game IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4821; sequence_match=0.3333,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.6
Achievement,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5218; sequence_match=0.2727,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.6
playing area,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5218; sequence_match=0.2727,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.6
Genre,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
Player,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
Curiosity,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5213; sequence_match=0.3077,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.6
Game,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.5664; sequence_match=0.3077,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.6
Collection,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5168; sequence_match=0.2500,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Veteran,Badge,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.0000; semantic=0.6621; sequence_match=0.1667,False,0.4255,False,top-3 avg score 0.4255 < final_threshold 0.6
hard mode,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5479; sequence_match=0.2353,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
in-app purchase event,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.1667; semantic=0.3954; sequence_match=0.3448,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.6
Genre,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Item,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Session,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5916; sequence_match=0.2222,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Feature,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.4252; sequence_match=0.3000,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
Session,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0000; semantic=0.6216; sequence_match=0.1818,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
Collection,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5253; sequence_match=0.2105,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.6
hard mode,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4734; sequence_match=0.3158,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
Veteran,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5088; sequence_match=0.2667,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.6
Leaderboard,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.5154; sequence_match=0.2500,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
Session,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.4836; sequence_match=0.3333,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
Genre,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.1538; semantic=0.4318; sequence_match=0.2222,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.6
in-app purchase event,Player Game Item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5470; levenshtein=0.2778; semantic=0.4393; sequence_match=0.1250,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.6
Veteran,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6156; sequence_match=0.1818,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
Completion,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.1429; semantic=0.5570; sequence_match=0.2581,False,0.4204,False,top-3 avg score 0.4204 < final_threshold 0.6
Achievement,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.7210; sequence_match=0.1176,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.6
Collection,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5566; sequence_match=0.2667,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.6
Tutorial,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.0000; semantic=0.5297; sequence_match=0.2353,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.6
game product,Badge,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.4923; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Item,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5807; sequence_match=0.2000,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
game product,In App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.4736; sequence_match=0.1667,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.6
Collection,Player Game Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.5169; sequence_match=0.2500,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
Genre,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4398; sequence_match=0.3750,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.6
playing area,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4398; sequence_match=0.3750,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.6
game product,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2727; semantic=0.4083; sequence_match=0.3000,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.6
Luck,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5663; sequence_match=0.2000,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Character,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4171; sequence_match=0.3000,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.6
Leaderboard,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.1818; semantic=0.5817; sequence_match=0.2353,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.6
hard mode,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5619; sequence_match=0.1429,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
Leaderboard,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.1818; semantic=0.4647; sequence_match=0.2727,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.6
Fandom,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5552; sequence_match=0.2000,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
Leaderboard,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.4639; sequence_match=0.2500,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.6
Tutorial,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4756; sequence_match=0.2500,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Character,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5209; sequence_match=0.2222,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.6
Completion,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5222; sequence_match=0.2353,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
Veteran,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5040; levenshtein=0.1905; semantic=0.5043; sequence_match=0.2143,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
Paragon,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.4691; sequence_match=0.2500,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
Loyalty,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5882; sequence_match=0.2222,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
Leaderboard,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.6358; sequence_match=0.1818,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
Player,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5269; sequence_match=0.2667,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
in-app purchase event,Equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4778; levenshtein=0.2222; semantic=0.3701; sequence_match=0.3704,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
Game,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0000; semantic=0.5720; sequence_match=0.1818,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
Genre,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5802; levenshtein=0.1429; semantic=0.4060; sequence_match=0.2308,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.6
Item,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4444; sequence_match=0.2400,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.6
Loyalty,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5692; sequence_match=0.1818,False,0.4051,False,top-3 avg score 0.4051 < final_threshold 0.6
Item,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
Player,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
Paragon,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5447; sequence_match=0.2500,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.6
hard mode,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4802; levenshtein=0.1905; semantic=0.5234; sequence_match=0.2069,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.6
Collection,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6157; sequence_match=0.1429,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
Fandom,Player Game Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5162; sequence_match=0.2000,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
Luck,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0000; semantic=0.6277; sequence_match=0.1333,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
Collection,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5065; sequence_match=0.2353,False,0.4023,False,top-3 avg score 0.4023 < final_threshold 0.6
Feature,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5963; sequence_match=0.1818,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
Item,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.4439; sequence_match=0.3077,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
Leaderboard,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.1333; semantic=0.4369; sequence_match=0.2308,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.6
Loyalty,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4138; sequence_match=0.3333,False,0.401,False,top-3 avg score 0.4010 < final_threshold 0.6
Player,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4187; sequence_match=0.3158,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
special play style,In App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6218; levenshtein=0.1875; semantic=0.3890; sequence_match=0.1379,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
hard mode,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.2308; semantic=0.3766; sequence_match=0.2857,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.6
Paragon,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.6069; sequence_match=0.1538,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.6
hard mode,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4467; sequence_match=0.2500,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
Luck,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.0952; semantic=0.5046; sequence_match=0.1600,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
Player,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.0000; semantic=0.5153; sequence_match=0.3077,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.6
Luck,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5873; sequence_match=0.1538,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.6
Collection,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4203; sequence_match=0.2609,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
special play style,Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.5141; sequence_match=0.1481,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
game product,Trophy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.4746; sequence_match=0.2353,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.6
Item,Player Game IAP,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4823; sequence_match=0.1176,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.6
