prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is character in game,has game genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6487; levenshtein=0.2941; semantic=0.5649; sequence_match=0.4138,False,0.5425,False,top-3 avg score 0.5425 < final_threshold 0.7
ObjectProperty,purchases game offering,has player purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5924; levenshtein=0.1905; semantic=0.6119; sequence_match=0.4211,False,0.5418,False,top-3 avg score 0.5418 < final_threshold 0.7
ObjectProperty,is character in game,has player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6192; levenshtein=0.2941; semantic=0.5390; sequence_match=0.4667,False,0.5416,False,top-3 avg score 0.5416 < final_threshold 0.7
ObjectProperty,is character in game,is playing area in,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6516; levenshtein=0.2941; semantic=0.4731; sequence_match=0.5000,False,0.5416,False,top-3 avg score 0.5416 < final_threshold 0.7
ObjectProperty,purchases game offering,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2381; semantic=0.5578; sequence_match=0.4242,False,0.541,False,top-3 avg score 0.5410 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,is session in game,is playing area in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6593; levenshtein=0.2667; semantic=0.4955; sequence_match=0.4667,False,0.5405,False,top-3 avg score 0.5405 < final_threshold 0.7
ObjectProperty,has playing area,is player item,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6210; levenshtein=0.4286; semantic=0.4597; sequence_match=0.5385,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,has game genre,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4211,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,has achievement,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5451; sequence_match=0.4667,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,has item,has game genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,plays game,has player purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5870; levenshtein=0.3529; semantic=0.5677; sequence_match=0.4615,False,0.5387,False,top-3 avg score 0.5387 < final_threshold 0.7
ObjectProperty,has character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has game genre,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5846; sequence_match=0.4167,False,0.5375,False,top-3 avg score 0.5375 < final_threshold 0.7
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has leaderboard,has game genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.4286; semantic=0.4993; sequence_match=0.4615,False,0.5359,False,top-3 avg score 0.5359 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,has item,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5601; sequence_match=0.4348,False,0.534,False,top-3 avg score 0.5340 < final_threshold 0.7
ObjectProperty,purchases game offering,has in app purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.5976; sequence_match=0.4324,False,0.5324,False,top-3 avg score 0.5324 < final_threshold 0.7
ObjectProperty,lives in,is achievement in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.3333; semantic=0.5000; sequence_match=0.4545,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has item,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6544; levenshtein=0.2727; semantic=0.5241; sequence_match=0.4138,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.7
ObjectProperty,is achievement in game,is playing area in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6310; levenshtein=0.2632; semantic=0.4876; sequence_match=0.4706,False,0.5297,False,top-3 avg score 0.5297 < final_threshold 0.7
ObjectProperty,has leaderboard,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2857; semantic=0.4979; sequence_match=0.4444,False,0.5293,False,top-3 avg score 0.5293 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has leaderboard,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.4874; sequence_match=0.4800,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,has achievement,has player purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5938; levenshtein=0.2353; semantic=0.5377; sequence_match=0.4516,False,0.5277,False,top-3 avg score 0.5277 < final_threshold 0.7
ObjectProperty,has achievement,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,is friend with player,is item in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7656; levenshtein=0.2222; semantic=0.4278; sequence_match=0.3846,False,0.526,False,top-3 avg score 0.5260 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,is character in session,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6364; levenshtein=0.2500; semantic=0.4887; sequence_match=0.4516,False,0.5255,False,top-3 avg score 0.5255 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6479; levenshtein=0.2632; semantic=0.4862; sequence_match=0.4375,False,0.5239,False,top-3 avg score 0.5239 < final_threshold 0.7
ObjectProperty,owns achievement,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6702; levenshtein=0.3333; semantic=0.5162; sequence_match=0.3846,False,0.5237,False,top-3 avg score 0.5237 < final_threshold 0.7
ObjectProperty,has character,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.3182; semantic=0.5722; sequence_match=0.3529,False,0.5236,False,top-3 avg score 0.5236 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,is event associated to player,is player item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5259; levenshtein=0.2400; semantic=0.6054; sequence_match=0.4324,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.7
ObjectProperty,is friend with player,has player purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5133; levenshtein=0.1667; semantic=0.6458; sequence_match=0.4000,False,0.5197,False,top-3 avg score 0.5197 < final_threshold 0.7
ObjectProperty,has feature,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5277; sequence_match=0.4286,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,lives in,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.2000; semantic=0.5282; sequence_match=0.3529,False,0.5175,False,top-3 avg score 0.5175 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has playing area,is played by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5651; levenshtein=0.3571; semantic=0.4862; sequence_match=0.5000,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has game genre,has player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3846; semantic=0.4916; sequence_match=0.4000,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has achievement,is item in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.3571; semantic=0.5020; sequence_match=0.4545,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.7
ObjectProperty,is achievement in game,is player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6126; levenshtein=0.2632; semantic=0.5478; sequence_match=0.3871,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has playing area,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.3571; semantic=0.5167; sequence_match=0.4444,False,0.5151,False,top-3 avg score 0.5151 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is achievement in game,has game genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6672; levenshtein=0.2632; semantic=0.5512; sequence_match=0.3226,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is event associated to player,has player item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5109; levenshtein=0.2000; semantic=0.6081; sequence_match=0.4211,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,is session in game,is item in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.4940; sequence_match=0.4348,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,has game genre,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.4785; sequence_match=0.4000,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,has game genre,has player purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6650; levenshtein=0.4118; semantic=0.4522; sequence_match=0.4138,False,0.5103,False,top-3 avg score 0.5103 < final_threshold 0.7
ObjectProperty,owns item,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.5282; sequence_match=0.4000,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
ObjectProperty,purchases game offering,has player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4966; sequence_match=0.4118,False,0.5078,False,top-3 avg score 0.5078 < final_threshold 0.7
ObjectProperty,is session in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4167,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,is friend with player,is playing area in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5343; levenshtein=0.1667; semantic=0.5614; sequence_match=0.4242,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.2632; semantic=0.4636; sequence_match=0.4138,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,owns character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5089; sequence_match=0.3810,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,is session in game,is achievement in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.1333; semantic=0.4911; sequence_match=0.4000,False,0.5044,False,top-3 avg score 0.5044 < final_threshold 0.7
ObjectProperty,is session in game,is player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.5632; sequence_match=0.3704,False,0.5038,False,top-3 avg score 0.5038 < final_threshold 0.7
ObjectProperty,has feature,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5110; sequence_match=0.3750,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,involves character,is player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.2941; semantic=0.4682; sequence_match=0.4138,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,has playing area,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.5244; sequence_match=0.3846,False,0.5027,False,top-3 avg score 0.5027 < final_threshold 0.7
ObjectProperty,lives in,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.1667; semantic=0.4432; sequence_match=0.4211,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,has leaderboard,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.2727; semantic=0.5514; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,is character in session,is playing area in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6556; levenshtein=0.3500; semantic=0.4507; sequence_match=0.4000,False,0.5021,False,top-3 avg score 0.5021 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,is character in session,is player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.3500; semantic=0.4608; sequence_match=0.4375,False,0.5013,False,top-3 avg score 0.5013 < final_threshold 0.7
ObjectProperty,has item,has player purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.5681; sequence_match=0.3333,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.7
ObjectProperty,is character in session,is item in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.3000; semantic=0.4466; sequence_match=0.4286,False,0.501,False,top-3 avg score 0.5010 < final_threshold 0.7
ObjectProperty,is player in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5554; sequence_match=0.3846,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,has playing area,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.3182; semantic=0.4537; sequence_match=0.4444,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,is player in session,is friend of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6563; levenshtein=0.3529; semantic=0.3986; sequence_match=0.4444,False,0.4998,False,top-3 avg score 0.4998 < final_threshold 0.7
ObjectProperty,has achievement,is equipment of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2857; semantic=0.4704; sequence_match=0.4444,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,owns character,has player item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5495; levenshtein=0.2308; semantic=0.5648; sequence_match=0.3846,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.7
ObjectProperty,is character in session,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3000; semantic=0.5208; sequence_match=0.4000,False,0.4995,False,top-3 avg score 0.4995 < final_threshold 0.7
ObjectProperty,has achievement,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.2857; semantic=0.4924; sequence_match=0.3846,False,0.4993,False,top-3 avg score 0.4993 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is achievement in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2632; semantic=0.5610; sequence_match=0.3529,False,0.498,False,top-3 avg score 0.4980 < final_threshold 0.7
ObjectProperty,has leaderboard,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5387; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,is session in game,lives in,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6159; levenshtein=0.2667; semantic=0.4196; sequence_match=0.4545,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,has game genre,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.4431; sequence_match=0.4118,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6672; levenshtein=0.2105; semantic=0.5002; sequence_match=0.3226,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.7
ObjectProperty,is friend with player,is ability of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.3333; semantic=0.4343; sequence_match=0.4138,False,0.4962,False,top-3 avg score 0.4962 < final_threshold 0.7
ObjectProperty,has item,is achievement in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2667; semantic=0.4835; sequence_match=0.3636,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.7
ObjectProperty,owns achievement,has player item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.5391; sequence_match=0.3571,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
ObjectProperty,is character in game,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6117; levenshtein=0.1765; semantic=0.4598; sequence_match=0.4138,False,0.4951,False,top-3 avg score 0.4951 < final_threshold 0.7
ObjectProperty,is player in session,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.2353; semantic=0.4478; sequence_match=0.4286,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
ObjectProperty,has leaderboard,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4840; sequence_match=0.3810,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
ObjectProperty,owns achievement,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.5355; sequence_match=0.3571,False,0.4946,False,top-3 avg score 0.4946 < final_threshold 0.7
ObjectProperty,has leaderboard,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.5068; sequence_match=0.3846,False,0.4942,False,top-3 avg score 0.4942 < final_threshold 0.7
ObjectProperty,owns achievement,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6176; sequence_match=0.3200,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
ObjectProperty,owns character,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5383; sequence_match=0.4000,False,0.4938,False,top-3 avg score 0.4938 < final_threshold 0.7
ObjectProperty,is character in game,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.2941; semantic=0.5153; sequence_match=0.3704,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,owns character,has usable item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5299; levenshtein=0.2308; semantic=0.5665; sequence_match=0.3846,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has obtained achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6482; levenshtein=0.2273; semantic=0.4908; sequence_match=0.3415,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,owns character,has resident,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5579; levenshtein=0.0769; semantic=0.5852; sequence_match=0.3333,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6778; levenshtein=0.2000; semantic=0.4262; sequence_match=0.3721,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
ObjectProperty,involves player,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4435; sequence_match=0.3810,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,has playing area,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.2857; semantic=0.4684; sequence_match=0.4000,False,0.4903,False,top-3 avg score 0.4903 < final_threshold 0.7
ObjectProperty,lives in,is playing area in,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6159; levenshtein=0.3333; semantic=0.5182; sequence_match=0.2727,False,0.4891,False,top-3 avg score 0.4891 < final_threshold 0.7
ObjectProperty,is character in game,has usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.2353; semantic=0.4729; sequence_match=0.4000,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.7
ObjectProperty,owns character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.6309; sequence_match=0.2963,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,has character,has equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2500; semantic=0.5856; sequence_match=0.3333,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4664; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
