prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has property,has property,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,makes measurement,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8066; levenshtein=0.6842; semantic=0.9201; sequence_match=0.7429,False,0.8232,True,selected
ObjectProperty,has key performance indicator,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1923; semantic=0.4624; sequence_match=0.3158,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.7
ObjectProperty,is measured by device,has sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5514; sequence_match=0.2222,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,has property,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4990; sequence_match=0.2609,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,isKPIOf,defines indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.4588; sequence_match=0.3478,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.7
ObjectProperty,is measured by device,defines indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.1111; semantic=0.4692; sequence_match=0.2353,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,has measurement,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.2857; semantic=0.4855; sequence_match=0.3478,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,has key performance indicator,is property of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5331; levenshtein=0.2308; semantic=0.4465; sequence_match=0.2632,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.7
ObjectProperty,has phenomenon time,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.4398; sequence_match=0.2857,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,has billing period,defines indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1875; semantic=0.3927; sequence_match=0.2500,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,measurement made by,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.4298; sequence_match=0.2857,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,hasGeometry,is provided by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.2500; semantic=0.4912; sequence_match=0.2609,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.7
ObjectProperty,has phenomenon time,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.4331; sequence_match=0.3077,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
ObjectProperty,is measured by device,has property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.2222; semantic=0.4313; sequence_match=0.3448,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,feature is measured by device,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.3816; sequence_match=0.2941,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,feature is measured by device,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4467; levenshtein=0.2000; semantic=0.4814; sequence_match=0.2857,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,measurement made by,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.3949; sequence_match=0.3200,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,hasGeometry,defines indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4630; sequence_match=0.2222,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,has key performance indicator,is provided by,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5331; levenshtein=0.2308; semantic=0.4393; sequence_match=0.1579,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,is measured by device,has actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4791; sequence_match=0.2759,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4284; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,has measurement,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4883; sequence_match=0.2308,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,measurement made by,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4103; sequence_match=0.3077,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,has duration,is provided by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0833; semantic=0.4627; sequence_match=0.1739,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,has period,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.4809; sequence_match=0.2857,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.7
ObjectProperty,feature is measured by device,has property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4959; levenshtein=0.2000; semantic=0.4139; sequence_match=0.2778,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,feature is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.4084; sequence_match=0.2353,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,feature is measured by device,is provided by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4956; levenshtein=0.2400; semantic=0.3126; sequence_match=0.3784,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,has duration,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.4875; sequence_match=0.2857,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,feature is measured by device,has sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4519; levenshtein=0.2000; semantic=0.5267; sequence_match=0.1765,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,isKPIOf,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.4662; sequence_match=0.2222,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
ObjectProperty,has billing period,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4659; levenshtein=0.1111; semantic=0.3584; sequence_match=0.3529,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.7
ObjectProperty,makes measurement,is property of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1250; semantic=0.5176; sequence_match=0.2143,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,feature is measured by device,is property of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1600; semantic=0.4077; sequence_match=0.2703,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,feature is measured by device,defines indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4927; levenshtein=0.2000; semantic=0.4331; sequence_match=0.2439,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.7
ObjectProperty,has period,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2222; semantic=0.3995; sequence_match=0.2222,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,feature is measured by device,has asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5522; levenshtein=0.2000; semantic=0.4129; sequence_match=0.1818,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,has measurement,defines indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.1250; semantic=0.5220; sequence_match=0.1333,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,makes measurement,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4431; levenshtein=0.1250; semantic=0.4982; sequence_match=0.2143,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,has key performance indicator,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4493; levenshtein=0.1923; semantic=0.4204; sequence_match=0.2857,False,0.3851,False,top-3 avg score 0.3851 < final_threshold 0.7
ObjectProperty,isKPIOf,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1053; semantic=0.5690; sequence_match=0.1538,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.7
ObjectProperty,feature is measured by device,is tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5022; levenshtein=0.1600; semantic=0.3606; sequence_match=0.2857,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,applies to,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4436; sequence_match=0.2222,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.7
ObjectProperty,measurement made by,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3784; levenshtein=0.1765; semantic=0.5404; sequence_match=0.2222,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,measurement made by,defines indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5212; levenshtein=0.1765; semantic=0.4320; sequence_match=0.1212,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,feature is measured by device,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4840; levenshtein=0.1200; semantic=0.4767; sequence_match=0.1667,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,measurement made by,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4140; sequence_match=0.2308,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,feature is measured by device,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4852; levenshtein=0.2000; semantic=0.4079; sequence_match=0.2326,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,has billing period,is provided by,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.4242; sequence_match=0.1429,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,has measurement,defined for location,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4762; levenshtein=0.1667; semantic=0.4803; sequence_match=0.1250,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,feature is measured by device,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1600; semantic=0.4561; sequence_match=0.1622,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.7
ObjectProperty,has period,defines indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.4287; sequence_match=0.1600,False,0.3685,False,top-3 avg score 0.3685 < final_threshold 0.7
ObjectProperty,has key performance indicator,is tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.3817; sequence_match=0.2222,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.7
ObjectProperty,hasGeometry,defined for location,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4915; sequence_match=0.1379,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,has phenomenon time,defined for location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5133; levenshtein=0.2222; semantic=0.3646; sequence_match=0.1714,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,measurement made by,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1176; semantic=0.4422; sequence_match=0.2069,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,is measured by device,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4497; levenshtein=0.0556; semantic=0.4222; sequence_match=0.2222,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.7
ObjectProperty,has billing period,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4431; levenshtein=0.1875; semantic=0.4221; sequence_match=0.2143,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,isKPIOf,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4169; sequence_match=0.2400,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,has phenomenon time,defines indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.4232; sequence_match=0.1212,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.7
ObjectProperty,has measurement,is tariff of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3937; levenshtein=0.2143; semantic=0.4675; sequence_match=0.1667,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.7
ObjectProperty,is measured by device,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.4291; sequence_match=0.2308,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,has phenomenon time,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4145; sequence_match=0.2069,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,hasGeometry,is tariff of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4535; sequence_match=0.1905,False,0.3524,False,top-3 avg score 0.3524 < final_threshold 0.7
ObjectProperty,has property,defined for location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4713; sequence_match=0.1379,False,0.3515,False,top-3 avg score 0.3515 < final_threshold 0.7
ObjectProperty,has phenomenon time,is provided by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4395; levenshtein=0.1765; semantic=0.4064; sequence_match=0.2069,False,0.351,False,top-3 avg score 0.3510 < final_threshold 0.7
ObjectProperty,isKPIOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4965; sequence_match=0.1333,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.7
ObjectProperty,makes measurement,defined for location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4678; sequence_match=0.1176,False,0.3479,False,top-3 avg score 0.3479 < final_threshold 0.7
ObjectProperty,makes measurement,is tariff of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3847; levenshtein=0.1875; semantic=0.4629; sequence_match=0.1538,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,has billing period,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.1053; semantic=0.4537; sequence_match=0.1714,False,0.3429,False,top-3 avg score 0.3429 < final_threshold 0.7
ObjectProperty,measurement made by,defined for location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5050; levenshtein=0.1111; semantic=0.4028; sequence_match=0.1143,False,0.3407,False,top-3 avg score 0.3407 < final_threshold 0.7
ObjectProperty,has measurement,is provided by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3770; levenshtein=0.1429; semantic=0.4580; sequence_match=0.1538,False,0.3296,False,top-3 avg score 0.3296 < final_threshold 0.7
ObjectProperty,has property,defines indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3712; levenshtein=0.1250; semantic=0.4377; sequence_match=0.1481,False,0.319,False,top-3 avg score 0.3190 < final_threshold 0.7
ObjectProperty,measurement made by,is tariff of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.0588; semantic=0.4180; sequence_match=0.1481,False,0.3157,False,top-3 avg score 0.3157 < final_threshold 0.7
ObjectProperty,makes measurement,is provided by,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3681; levenshtein=0.1250; semantic=0.4491; sequence_match=0.0714,False,0.3141,False,top-3 avg score 0.3141 < final_threshold 0.7
ObjectProperty,has phenomenon time,is tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3810; levenshtein=0.1176; semantic=0.3776; sequence_match=0.1481,False,0.3023,False,top-3 avg score 0.3023 < final_threshold 0.7
DatatypeProperty,has fabrication number,has fabrication number,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has firmware version,has firmware version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has hardware version,has hardware version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has manufacturer,has manufacturer,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has model,has model,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has start timestamp,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8946; levenshtein=0.5294; semantic=0.7525; sequence_match=0.6897,False,0.7789,True,selected
DatatypeProperty,has firmware version,has hardware version,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9067; levenshtein=0.8333; semantic=0.7383; sequence_match=0.8333,False,0.8578,False,gold already mapped to 'has firmware version'
DatatypeProperty,has hardware version,has firmware version,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9067; levenshtein=0.8333; semantic=0.7383; sequence_match=0.8333,False,0.8578,False,gold already mapped to 'has hardware version'
DatatypeProperty,has firmware version,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8496; levenshtein=0.5556; semantic=0.8193; sequence_match=0.7143,False,0.7944,False,gold already mapped to 'has firmware version'
DatatypeProperty,has version,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8496; levenshtein=0.5556; semantic=0.8193; sequence_match=0.7143,False,0.7944,False,gold already mapped to 'has version'
DatatypeProperty,has hardware version,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8730; levenshtein=0.5556; semantic=0.7599; sequence_match=0.7143,False,0.7824,False,gold already mapped to 'has hardware version'
DatatypeProperty,has version,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8730; levenshtein=0.5556; semantic=0.7599; sequence_match=0.7143,False,0.7824,False,gold already mapped to 'has version'
DatatypeProperty,has version,has duration,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8452; levenshtein=0.6364; semantic=0.5411; sequence_match=0.6667,False,0.7161,False,gold already mapped to 'has version'
DatatypeProperty,operates at radio frequency,has radio frequency level,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7079; levenshtein=0.4583; semantic=0.6829; sequence_match=0.6957,False,0.6955,False,top-3 avg score 0.6955 < final_threshold 0.7
DatatypeProperty,has model,has power,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8250; levenshtein=0.6250; semantic=0.6078; sequence_match=0.6250,False,0.6917,False,top-3 avg score 0.6917 < final_threshold 0.7
DatatypeProperty,requires power,has power,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5705; levenshtein=0.4615; semantic=0.8516; sequence_match=0.5714,False,0.6645,False,top-3 avg score 0.6645 < final_threshold 0.7
DatatypeProperty,has fabrication number,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has manufacturer,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8094; levenshtein=0.3000; semantic=0.5924; sequence_match=0.5556,False,0.6525,False,top-3 avg score 0.6525 < final_threshold 0.7
DatatypeProperty,has version,has temporal setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8081; levenshtein=0.3889; semantic=0.4662; sequence_match=0.5714,False,0.6153,False,top-3 avg score 0.6153 < final_threshold 0.7
DatatypeProperty,has hardware version,has start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7926; levenshtein=0.3333; semantic=0.5144; sequence_match=0.5333,False,0.6134,False,top-3 avg score 0.6134 < final_threshold 0.7
DatatypeProperty,has version,has geolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6857; levenshtein=0.5000; semantic=0.5152; sequence_match=0.5833,False,0.5947,False,top-3 avg score 0.5947 < final_threshold 0.7
DatatypeProperty,has timestamp,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.3333; semantic=0.5827; sequence_match=0.5000,False,0.5924,False,top-3 avg score 0.5924 < final_threshold 0.7
DatatypeProperty,has hardware version,has duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8150; levenshtein=0.4444; semantic=0.4790; sequence_match=0.4828,False,0.5922,False,top-3 avg score 0.5922 < final_threshold 0.7
DatatypeProperty,has timestamp,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6963; levenshtein=0.3889; semantic=0.6025; sequence_match=0.4667,False,0.5885,False,top-3 avg score 0.5885 < final_threshold 0.7
DatatypeProperty,has model,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has firmware version,has duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6822; levenshtein=0.4444; semantic=0.5129; sequence_match=0.5517,False,0.5823,False,top-3 avg score 0.5823 < final_threshold 0.7
DatatypeProperty,has fabrication number,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has firmware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has model,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.5517; sequence_match=0.5000,False,0.5774,False,top-3 avg score 0.5774 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6906; levenshtein=0.4444; semantic=0.4944; sequence_match=0.5455,False,0.5768,False,top-3 avg score 0.5768 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff period,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6741; levenshtein=0.5000; semantic=0.4525; sequence_match=0.5455,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.7
DatatypeProperty,has model,has temporal setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7949; levenshtein=0.3333; semantic=0.4607; sequence_match=0.4615,False,0.5724,False,top-3 avg score 0.5724 < final_threshold 0.7
DatatypeProperty,has firmware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6130; sequence_match=0.4615,False,0.5711,False,top-3 avg score 0.5711 < final_threshold 0.7
DatatypeProperty,has fabrication number,has duration,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6820; levenshtein=0.4500; semantic=0.4116; sequence_match=0.5806,False,0.5709,False,top-3 avg score 0.5709 < final_threshold 0.7
DatatypeProperty,has timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6620; levenshtein=0.3333; semantic=0.5833; sequence_match=0.4667,False,0.5707,False,top-3 avg score 0.5707 < final_threshold 0.7
DatatypeProperty,has timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.5284; sequence_match=0.5000,False,0.5696,False,top-3 avg score 0.5696 < final_threshold 0.7
DatatypeProperty,has manufacturer,has start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6917; levenshtein=0.4000; semantic=0.4883; sequence_match=0.5185,False,0.5662,False,top-3 avg score 0.5662 < final_threshold 0.7
DatatypeProperty,has version,has billing period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.4734; sequence_match=0.5385,False,0.5651,False,top-3 avg score 0.5651 < final_threshold 0.7
DatatypeProperty,has hardware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5865; sequence_match=0.4615,False,0.5623,False,top-3 avg score 0.5623 < final_threshold 0.7
DatatypeProperty,has start timestamp,has duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6351; levenshtein=0.3529; semantic=0.6205; sequence_match=0.4286,False,0.5614,False,top-3 avg score 0.5614 < final_threshold 0.7
DatatypeProperty,has version,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.4000; semantic=0.4481; sequence_match=0.5600,False,0.5609,False,top-3 avg score 0.5609 < final_threshold 0.7
DatatypeProperty,has model,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.2857; semantic=0.5564; sequence_match=0.4545,False,0.5605,False,top-3 avg score 0.5605 < final_threshold 0.7
DatatypeProperty,has hardware version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6503; sequence_match=0.3846,False,0.5564,False,top-3 avg score 0.5564 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8017; levenshtein=0.3000; semantic=0.4069; sequence_match=0.4571,False,0.5552,False,top-3 avg score 0.5552 < final_threshold 0.7
