prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is measured by device,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9333; levenshtein=0.6667; semantic=0.8728; sequence_match=0.8000,False,0.8687,True,selected
ObjectProperty,has duration,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2632; semantic=0.4716; sequence_match=0.3333,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,has billing period,has Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5657; levenshtein=0.3125; semantic=0.5123; sequence_match=0.3448,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Temporal Setting Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5999; levenshtein=0.3462; semantic=0.3752; sequence_match=0.4444,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
ObjectProperty,applies to,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.4627; sequence_match=0.4000,False,0.4729,False,top-3 avg score 0.4729 < final_threshold 0.7
ObjectProperty,applies to,has Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.4462; sequence_match=0.3571,False,0.4695,False,top-3 avg score 0.4695 < final_threshold 0.7
ObjectProperty,applies to,is Water Meter Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4708; sequence_match=0.3478,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.7
ObjectProperty,makes measurement,has Physical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5544; levenshtein=0.3158; semantic=0.5351; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has period,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.4870; sequence_match=0.3529,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.7
ObjectProperty,has property,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.4786; sequence_match=0.4348,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.7
ObjectProperty,hasGeometry,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.2727; semantic=0.4971; sequence_match=0.3810,False,0.4674,False,top-3 avg score 0.4674 < final_threshold 0.7
ObjectProperty,applies to,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.4838; sequence_match=0.3529,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.7
ObjectProperty,has duration,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.4341; sequence_match=0.3810,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.7
ObjectProperty,is measured by device,is Physical Property Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.5425; sequence_match=0.3158,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.7
ObjectProperty,is measured by device,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1667; semantic=0.4969; sequence_match=0.3333,False,0.465,False,top-3 avg score 0.4650 < final_threshold 0.7
ObjectProperty,has duration,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5484; levenshtein=0.2500; semantic=0.4762; sequence_match=0.3704,False,0.465,False,top-3 avg score 0.4650 < final_threshold 0.7
ObjectProperty,has measurement,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2857; semantic=0.5812; sequence_match=0.3333,False,0.4644,False,top-3 avg score 0.4644 < final_threshold 0.7
ObjectProperty,isKPIOf,is Water Meter Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2857; semantic=0.5355; sequence_match=0.3810,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,has duration,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.4707; sequence_match=0.4000,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
ObjectProperty,makes measurement,has Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6269; levenshtein=0.2222; semantic=0.4078; sequence_match=0.3529,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.7
ObjectProperty,measurement made by,has Water Meter,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5703; levenshtein=0.2941; semantic=0.5228; sequence_match=0.2000,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.7
ObjectProperty,makes measurement,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5846; levenshtein=0.1875; semantic=0.5047; sequence_match=0.2963,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.7
ObjectProperty,has duration,is Measured By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5517; sequence_match=0.3478,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,applies to,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.1667; semantic=0.5054; sequence_match=0.2857,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,isKPIOf,has Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.3333; semantic=0.4594; sequence_match=0.2500,False,0.46,False,top-3 avg score 0.4600 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2000; semantic=0.4362; sequence_match=0.3158,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.7
ObjectProperty,makes measurement,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2500; semantic=0.5869; sequence_match=0.3077,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.7
ObjectProperty,is measured by device,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2778; semantic=0.4405; sequence_match=0.3704,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,makes measurement,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5987; levenshtein=0.3158; semantic=0.4134; sequence_match=0.3429,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Physical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5487; levenshtein=0.2000; semantic=0.5342; sequence_match=0.2703,False,0.4511,False,top-3 avg score 0.4511 < final_threshold 0.7
ObjectProperty,makes measurement,has Asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5125; levenshtein=0.3750; semantic=0.4637; sequence_match=0.3333,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,applies to,is Tariff Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4951; sequence_match=0.4211,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,has duration,is Physical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2500; semantic=0.5076; sequence_match=0.3226,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,has billing period,is Physical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.3500; semantic=0.4161; sequence_match=0.3889,False,0.4489,False,top-3 avg score 0.4489 < final_threshold 0.7
ObjectProperty,has period,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5102; sequence_match=0.3000,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.7
ObjectProperty,has property,is Water Meter Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.5120; sequence_match=0.2400,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,has billing period,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.4666; sequence_match=0.3200,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.7
ObjectProperty,applies to,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.2105; semantic=0.4347; sequence_match=0.3571,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,has measurement,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.2105; semantic=0.4431; sequence_match=0.3030,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,has key performance indicator,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.2308; semantic=0.5000; sequence_match=0.2941,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5808; levenshtein=0.2000; semantic=0.4276; sequence_match=0.3243,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,is measured by device,has Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4968; levenshtein=0.1053; semantic=0.5092; sequence_match=0.3243,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,measurement made by,has Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4832; levenshtein=0.2353; semantic=0.5392; sequence_match=0.3077,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.7
ObjectProperty,has measurement,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2500; semantic=0.4610; sequence_match=0.2941,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.7
ObjectProperty,has key performance indicator,has Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5871; levenshtein=0.1923; semantic=0.4547; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,has property,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5363; sequence_match=0.2857,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.7
ObjectProperty,applies to,has Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2778; semantic=0.4014; sequence_match=0.2963,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2000; semantic=0.5125; sequence_match=0.2727,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,applies to,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5095; sequence_match=0.3529,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.7
ObjectProperty,makes measurement,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2500; semantic=0.4387; sequence_match=0.4000,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.7
ObjectProperty,is measured by device,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.4220; sequence_match=0.3571,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6593; levenshtein=0.1538; semantic=0.3992; sequence_match=0.2609,False,0.4398,False,top-3 avg score 0.4398 < final_threshold 0.7
ObjectProperty,measurement made by,is Water Meter Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5557; levenshtein=0.2353; semantic=0.5283; sequence_match=0.1935,False,0.4398,False,top-3 avg score 0.4398 < final_threshold 0.7
ObjectProperty,applies to,has Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5023; sequence_match=0.3333,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,applies to,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.4681; sequence_match=0.3158,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.7
ObjectProperty,has billing period,is Chemical Property Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5750; levenshtein=0.3000; semantic=0.3507; sequence_match=0.3889,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Water Meter Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.4019; sequence_match=0.3077,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,has billing period,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4676; sequence_match=0.3077,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
ObjectProperty,is measured by device,has Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5064; sequence_match=0.2581,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has phenomenon time,has Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5033; levenshtein=0.2353; semantic=0.4218; sequence_match=0.3846,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.7
ObjectProperty,makes measurement,has Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5648; levenshtein=0.2500; semantic=0.4925; sequence_match=0.2400,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,measurement made by,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5819; levenshtein=0.1500; semantic=0.3925; sequence_match=0.3243,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,hasGeometry,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2105; semantic=0.4373; sequence_match=0.2667,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
ObjectProperty,has duration,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.4530; sequence_match=0.3226,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.7
ObjectProperty,applies to,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6033; levenshtein=0.2632; semantic=0.4040; sequence_match=0.2857,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
ObjectProperty,hasGeometry,is Actuator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5410; sequence_match=0.2609,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,has billing period,is Sensor Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.2500; semantic=0.4452; sequence_match=0.3077,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,has billing period,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.4683; sequence_match=0.2963,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.7
ObjectProperty,isKPIOf,is Measured By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5895; sequence_match=0.2105,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,measurement made by,has Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4982; levenshtein=0.1579; semantic=0.4518; sequence_match=0.3333,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Physical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.4189; sequence_match=0.2609,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,makes measurement,defines Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4821; levenshtein=0.0625; semantic=0.5481; sequence_match=0.2500,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Measured By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5331; levenshtein=0.1923; semantic=0.5354; sequence_match=0.2105,False,0.4264,False,top-3 avg score 0.4264 < final_threshold 0.7
ObjectProperty,has billing period,is Water Meter Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5456; levenshtein=0.2500; semantic=0.4625; sequence_match=0.2667,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,is measured by device,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.4045; sequence_match=0.3158,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,measurement made by,has Chemical Property,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5196; levenshtein=0.2632; semantic=0.3619; sequence_match=0.3889,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,isKPIOf,has Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.5169; sequence_match=0.2500,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,isKPIOf,has Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.5281; sequence_match=0.2308,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,has property,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4783; sequence_match=0.2857,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Sensor Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4991; levenshtein=0.1923; semantic=0.4893; sequence_match=0.2778,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.7
ObjectProperty,is measured by device,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5838; levenshtein=0.2105; semantic=0.4086; sequence_match=0.2703,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,has duration,is Water Meter Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.4650; sequence_match=0.3200,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1923; semantic=0.4624; sequence_match=0.3158,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.7
ObjectProperty,is measured by device,has Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5514; sequence_match=0.2222,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,has property,is Actuator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4990; sequence_match=0.2609,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,isKPIOf,defines Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.4588; sequence_match=0.3478,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.7
ObjectProperty,is measured by device,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.1111; semantic=0.4692; sequence_match=0.2353,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,has phenomenon time,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.2353; semantic=0.4161; sequence_match=0.2963,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,has measurement,is Asset Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.2857; semantic=0.4855; sequence_match=0.3478,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,has phenomenon time,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.4398; sequence_match=0.2857,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,has billing period,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1875; semantic=0.3927; sequence_match=0.2500,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,has duration,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2727,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,measurement made by,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.4298; sequence_match=0.2857,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Water Meter Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.1765; semantic=0.3545; sequence_match=0.3226,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,has key performance indicator,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.1154; semantic=0.5030; sequence_match=0.1765,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,applies to,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.5037; sequence_match=0.3000,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
ObjectProperty,makes measurement,is Physical Property Of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4472; levenshtein=0.2500; semantic=0.5293; sequence_match=0.2222,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,makes measurement,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5306; levenshtein=0.1579; semantic=0.4101; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.4331; sequence_match=0.3077,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
ObjectProperty,has key performance indicator,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4974; levenshtein=0.1923; semantic=0.4478; sequence_match=0.2778,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,makes measurement,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4958; levenshtein=0.1875; semantic=0.4935; sequence_match=0.2308,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.3816; sequence_match=0.2941,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Physical Property Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4483; levenshtein=0.1200; semantic=0.5035; sequence_match=0.2667,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,has billing period,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.1250; semantic=0.4230; sequence_match=0.2143,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,is measured by device,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5097; levenshtein=0.1053; semantic=0.3805; sequence_match=0.3243,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4467; levenshtein=0.2000; semantic=0.4814; sequence_match=0.2857,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,measurement made by,has Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.3949; sequence_match=0.3200,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,is measured by device,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5522; levenshtein=0.1364; semantic=0.4068; sequence_match=0.2500,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,hasGeometry,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4630; sequence_match=0.2222,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5421; levenshtein=0.2000; semantic=0.3919; sequence_match=0.2727,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,measurement made by,is Physical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4954; levenshtein=0.1000; semantic=0.4933; sequence_match=0.2162,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.7
ObjectProperty,applies to,has Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.4300; sequence_match=0.2727,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,is measured by device,has Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4791; sequence_match=0.2759,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,is measured by device,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2222; semantic=0.3885; sequence_match=0.2857,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Water Meter Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5663; levenshtein=0.2308; semantic=0.4026; sequence_match=0.2000,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,has phenomenon time,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4628; sequence_match=0.2400,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,is measured by device,has Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4284; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,has measurement,is Actuator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4883; sequence_match=0.2308,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,measurement made by,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4103; sequence_match=0.3077,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,is measured by device,has Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.3703; sequence_match=0.2778,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
