prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,purchases game offering,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9143; levenshtein=0.5714; semantic=0.8026; sequence_match=0.7273,False,0.8147,True,selected
ObjectProperty,has item,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.3333; semantic=0.5523; sequence_match=0.4800,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,is event associated to player,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6065; levenshtein=0.3200; semantic=0.5767; sequence_match=0.4091,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.7
ObjectProperty,has leaderboard,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.3571; semantic=0.5875; sequence_match=0.3810,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
ObjectProperty,is character in game,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4876; sequence_match=0.4516,False,0.5298,False,top-3 avg score 0.5298 < final_threshold 0.7
ObjectProperty,purchases game offering,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5175; levenshtein=0.2381; semantic=0.7120; sequence_match=0.3571,False,0.5289,False,top-3 avg score 0.5289 < final_threshold 0.7
ObjectProperty,has feature,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5490; sequence_match=0.4167,False,0.5288,False,top-3 avg score 0.5288 < final_threshold 0.7
ObjectProperty,is player in session,purchase player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5557; levenshtein=0.1176; semantic=0.5783; sequence_match=0.4516,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,is leaderboard in game,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6049; levenshtein=0.3158; semantic=0.5845; sequence_match=0.3889,False,0.5261,False,top-3 avg score 0.5261 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,has game genre,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.2143; semantic=0.4649; sequence_match=0.4615,False,0.5244,False,top-3 avg score 0.5244 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,involves player,last played game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5893; levenshtein=0.1429; semantic=0.4822; sequence_match=0.5000,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,is achievement in game,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.3684; semantic=0.5263; sequence_match=0.5000,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.7
ObjectProperty,is character in game,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.2941; semantic=0.5518; sequence_match=0.4000,False,0.5213,False,top-3 avg score 0.5213 < final_threshold 0.7
ObjectProperty,has character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.3333; semantic=0.5594; sequence_match=0.4000,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
ObjectProperty,has achievement,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.5191; sequence_match=0.4615,False,0.52,False,top-3 avg score 0.5200 < final_threshold 0.7
ObjectProperty,has feature,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5277; sequence_match=0.4286,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has playing area,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.5348; sequence_match=0.4348,False,0.5189,False,top-3 avg score 0.5189 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,plays game,equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.6495; sequence_match=0.4167,False,0.5177,False,top-3 avg score 0.5177 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has feature,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.5099; sequence_match=0.4211,False,0.5165,False,top-3 avg score 0.5165 < final_threshold 0.7
ObjectProperty,has character,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.3571; semantic=0.4661; sequence_match=0.4615,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.7
ObjectProperty,has leaderboard,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5723; sequence_match=0.3571,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.7
ObjectProperty,is session in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.3333; semantic=0.6207; sequence_match=0.4545,False,0.5161,False,top-3 avg score 0.5161 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,is player in session,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1176; semantic=0.5470; sequence_match=0.4375,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,owns achievement,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4921; sequence_match=0.4167,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is session in game,last played game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5540; levenshtein=0.3333; semantic=0.5709; sequence_match=0.4138,False,0.5129,False,top-3 avg score 0.5129 < final_threshold 0.7
ObjectProperty,owns achievement,has participant,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5603; levenshtein=0.2667; semantic=0.5635; sequence_match=0.4138,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has achievement,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,purchases game offering,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6071; levenshtein=0.2857; semantic=0.6198; sequence_match=0.3077,False,0.5116,False,top-3 avg score 0.5116 < final_threshold 0.7
ObjectProperty,has achievement,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.5120; sequence_match=0.4348,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
ObjectProperty,is achievement in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5258; levenshtein=0.2632; semantic=0.6227; sequence_match=0.3846,False,0.5111,False,top-3 avg score 0.5111 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,is character in game,purchase item,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7072; levenshtein=0.2941; semantic=0.4115; sequence_match=0.4138,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,is achievement in game,equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6109; levenshtein=0.3684; semantic=0.4809; sequence_match=0.4375,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
ObjectProperty,has feature,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.4857; sequence_match=0.4211,False,0.5084,False,top-3 avg score 0.5084 < final_threshold 0.7
ObjectProperty,is friend with player,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1111; semantic=0.4838; sequence_match=0.4375,False,0.5082,False,top-3 avg score 0.5082 < final_threshold 0.7
ObjectProperty,is character in game,usage game,sequence_match+semantic+jaro_winkler,jaro_winkler=0.4766; levenshtein=0.4118; semantic=0.5047; sequence_match=0.5385,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.7
ObjectProperty,has playing area,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2857; semantic=0.5045; sequence_match=0.4615,False,0.5059,False,top-3 avg score 0.5059 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,has achievement,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.2143; semantic=0.5242; sequence_match=0.4286,False,0.5054,False,top-3 avg score 0.5054 < final_threshold 0.7
ObjectProperty,owns achievement,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.2000; semantic=0.6034; sequence_match=0.3636,False,0.5054,False,top-3 avg score 0.5054 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,is event associated to player,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.3600; semantic=0.5307; sequence_match=0.4103,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,has leaderboard,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5893; levenshtein=0.2857; semantic=0.4943; sequence_match=0.4286,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,purchases game offering,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.1429; semantic=0.6387; sequence_match=0.3158,False,0.5031,False,top-3 avg score 0.5031 < final_threshold 0.7
ObjectProperty,owns achievement,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6352; levenshtein=0.2000; semantic=0.5024; sequence_match=0.3704,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,is character in game,game has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6315; levenshtein=0.2778; semantic=0.5985; sequence_match=0.2286,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,is character in game,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6255; levenshtein=0.2353; semantic=0.5284; sequence_match=0.3529,False,0.5023,False,top-3 avg score 0.5023 < final_threshold 0.7
ObjectProperty,owns character,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.5520; sequence_match=0.3704,False,0.5022,False,top-3 avg score 0.5022 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,owns character,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.4920; sequence_match=0.4000,False,0.5013,False,top-3 avg score 0.5013 < final_threshold 0.7
ObjectProperty,owns character,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.3846; semantic=0.4917; sequence_match=0.4000,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2632; semantic=0.6047; sequence_match=0.3846,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,is leaderboard in game,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5538; levenshtein=0.2632; semantic=0.5037; sequence_match=0.4375,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.7
ObjectProperty,has game genre,equipment game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.6408; sequence_match=0.3200,False,0.4982,False,top-3 avg score 0.4982 < final_threshold 0.7
ObjectProperty,purchases game offering,last played game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5258; levenshtein=0.2381; semantic=0.5675; sequence_match=0.4000,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.7
ObjectProperty,has leaderboard,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5387; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,has feature,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.4520; sequence_match=0.4167,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has item,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4873; sequence_match=0.3810,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
ObjectProperty,owns achievement,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6176; sequence_match=0.3200,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
ObjectProperty,owns achievement,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.3333; semantic=0.5020; sequence_match=0.4167,False,0.4939,False,top-3 avg score 0.4939 < final_threshold 0.7
ObjectProperty,is player in session,completion for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5055; levenshtein=0.1579; semantic=0.5871; sequence_match=0.3889,False,0.4939,False,top-3 avg score 0.4939 < final_threshold 0.7
ObjectProperty,is player in session,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5420; levenshtein=0.2941; semantic=0.4875; sequence_match=0.4516,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,has playing area,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.3529; semantic=0.4720; sequence_match=0.4516,False,0.4931,False,top-3 avg score 0.4931 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6778; levenshtein=0.2000; semantic=0.4262; sequence_match=0.3721,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
ObjectProperty,owns character,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.5318; sequence_match=0.3636,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,is character in game,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6130; levenshtein=0.2353; semantic=0.4750; sequence_match=0.3871,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,owns character,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5840; levenshtein=0.3077; semantic=0.5237; sequence_match=0.3636,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.7
ObjectProperty,has achievement,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.3571; semantic=0.5030; sequence_match=0.4348,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.7
ObjectProperty,owns achievement,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0588; semantic=0.6725; sequence_match=0.3125,False,0.4894,False,top-3 avg score 0.4894 < final_threshold 0.7
ObjectProperty,has game genre,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.6292; sequence_match=0.2759,False,0.489,False,top-3 avg score 0.4890 < final_threshold 0.7
ObjectProperty,has character,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.4167; semantic=0.4693; sequence_match=0.4167,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.7
ObjectProperty,owns character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.6309; sequence_match=0.2963,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4664; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,plays game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,has leaderboard,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.2143; semantic=0.4439; sequence_match=0.4000,False,0.4869,False,top-3 avg score 0.4869 < final_threshold 0.7
ObjectProperty,owns character,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6139; sequence_match=0.4000,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
ObjectProperty,is session in game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6095; levenshtein=0.3333; semantic=0.4321; sequence_match=0.4138,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.7
ObjectProperty,has character,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.4588; sequence_match=0.4167,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,involves character,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6208; levenshtein=0.2105; semantic=0.4441; sequence_match=0.3889,False,0.4846,False,top-3 avg score 0.4846 < final_threshold 0.7
ObjectProperty,involves player,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2143; semantic=0.4992; sequence_match=0.4286,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1579; semantic=0.5539; sequence_match=0.3030,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,is character in game,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.2941; semantic=0.6078; sequence_match=0.4167,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.7
ObjectProperty,is player in session,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.1765; semantic=0.4711; sequence_match=0.3871,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.7
ObjectProperty,has item,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4833; sequence_match=0.3750,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,is leaderboard in game,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.3158; semantic=0.4882; sequence_match=0.3871,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.7
ObjectProperty,owns item,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.5530; sequence_match=0.3333,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has feature,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4584; sequence_match=0.3810,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.7
ObjectProperty,is achievement in game,last played game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.3158; semantic=0.5378; sequence_match=0.4242,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,has leaderboard,purchase game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.4274; sequence_match=0.4615,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.7
ObjectProperty,is friend with player,equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5948; levenshtein=0.2222; semantic=0.4553; sequence_match=0.3871,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,involves character,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5499; levenshtein=0.2353; semantic=0.5017; sequence_match=0.3846,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
ObjectProperty,has game genre,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4423; sequence_match=0.3810,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
ObjectProperty,owns character,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5840; levenshtein=0.2308; semantic=0.4848; sequence_match=0.3636,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.7
ObjectProperty,has game genre,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.4900; sequence_match=0.3636,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,is character in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.2500; semantic=0.4715; sequence_match=0.3448,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,owns character,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6218; levenshtein=0.1250; semantic=0.4629; sequence_match=0.3448,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,purchases game offering,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.1905; semantic=0.5351; sequence_match=0.3529,False,0.4762,False,top-3 avg score 0.4762 < final_threshold 0.7
ObjectProperty,owns achievement,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2667; semantic=0.5176; sequence_match=0.3704,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.7
ObjectProperty,is character in game,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.4458; sequence_match=0.3226,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,is friend with player,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2222; semantic=0.4912; sequence_match=0.3871,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,is session in game,for game,semantic+sequence_match+levenshtein,jaro_winkler=0.3063; levenshtein=0.3333; semantic=0.6368; sequence_match=0.4545,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.7
ObjectProperty,has feature,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.5340; sequence_match=0.3571,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.7
ObjectProperty,has game genre,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.3125; semantic=0.4867; sequence_match=0.3571,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,is event associated to player,for player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3733; levenshtein=0.2800; semantic=0.6352; sequence_match=0.4118,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.7
