prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has billing period,has billing period,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has period,has period,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,makes measurement,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8066; levenshtein=0.6842; semantic=0.9201; sequence_match=0.7429,False,0.8232,True,selected
ObjectProperty,feature is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.4084; sequence_match=0.2353,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,isKPIOf,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4372; sequence_match=0.2308,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,has phenomenon time,is defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1765; semantic=0.3911; sequence_match=0.2759,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,measurement made by,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4827; levenshtein=0.2353; semantic=0.4261; sequence_match=0.2581,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.7
ObjectProperty,measurement made by,is defined for,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5065; levenshtein=0.2353; semantic=0.4236; sequence_match=0.2069,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,feature is measured by device,has period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5244; levenshtein=0.2000; semantic=0.3985; sequence_match=0.2353,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,makes measurement,current tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3616; levenshtein=0.1250; semantic=0.4482; sequence_match=0.3448,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.7
ObjectProperty,isKPIOf,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1053; semantic=0.5690; sequence_match=0.1538,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.7
ObjectProperty,is measured by device,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1667; semantic=0.3811; sequence_match=0.2353,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.7
ObjectProperty,feature is measured by device,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5201; levenshtein=0.2000; semantic=0.3527; sequence_match=0.2632,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,measurement made by,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4140; sequence_match=0.2308,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,makes measurement,is defined for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1875; semantic=0.4658; sequence_match=0.2143,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.7
ObjectProperty,feature is measured by device,is defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4783; levenshtein=0.2000; semantic=0.3750; sequence_match=0.2703,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,measurement made by,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5204; levenshtein=0.1765; semantic=0.3519; sequence_match=0.2424,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.7
ObjectProperty,has period,current tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.2308; semantic=0.4273; sequence_match=0.2727,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.7
ObjectProperty,is measured by device,has geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4116; levenshtein=0.2222; semantic=0.4480; sequence_match=0.2500,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,applies to,current tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.4655; sequence_match=0.1818,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.7
ObjectProperty,has property,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4591; sequence_match=0.1667,False,0.3665,False,top-3 avg score 0.3665 < final_threshold 0.7
ObjectProperty,feature is measured by device,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2000; semantic=0.3460; sequence_match=0.2326,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,has billing period,current tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.1875; semantic=0.4570; sequence_match=0.2069,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.7
ObjectProperty,makes measurement,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4750; levenshtein=0.1250; semantic=0.4318; sequence_match=0.1875,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.7
ObjectProperty,is measured by device,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4208; levenshtein=0.1667; semantic=0.4066; sequence_match=0.2581,False,0.3618,False,top-3 avg score 0.3618 < final_threshold 0.7
ObjectProperty,has property,is defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4230; sequence_match=0.1739,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,has phenomenon time,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4262; levenshtein=0.1765; semantic=0.3725; sequence_match=0.2667,False,0.3551,False,top-3 avg score 0.3551 < final_threshold 0.7
ObjectProperty,isKPIOf,has temporal setting,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.1667; semantic=0.3669; sequence_match=0.0800,False,0.3551,False,top-3 avg score 0.3551 < final_threshold 0.7
ObjectProperty,hasGeometry,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.1538; semantic=0.3894; sequence_match=0.1667,False,0.3524,False,top-3 avg score 0.3524 < final_threshold 0.7
ObjectProperty,feature is measured by device,has geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3895; levenshtein=0.1600; semantic=0.4508; sequence_match=0.2051,False,0.3485,False,top-3 avg score 0.3485 < final_threshold 0.7
ObjectProperty,isKPIOf,current tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.1538; semantic=0.4347; sequence_match=0.2000,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.7
ObjectProperty,has billing period,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.1053; semantic=0.4537; sequence_match=0.1714,False,0.3429,False,top-3 avg score 0.3429 < final_threshold 0.7
ObjectProperty,has key performance indicator,current tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4597; levenshtein=0.1538; semantic=0.4117; sequence_match=0.1538,False,0.3418,False,top-3 avg score 0.3418 < final_threshold 0.7
ObjectProperty,feature is measured by device,has component,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1200; semantic=0.4511; sequence_match=0.1622,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.7
ObjectProperty,is measured by device,has component,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3519; levenshtein=0.1667; semantic=0.4309; sequence_match=0.2000,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.7
ObjectProperty,feature is measured by device,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4296; levenshtein=0.1600; semantic=0.3567; sequence_match=0.1951,False,0.3272,False,top-3 avg score 0.3272 < final_threshold 0.7
DatatypeProperty,has hardware version,hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9200; levenshtein=0.8333; semantic=0.9394; sequence_match=0.9091,False,0.9228,True,selected
DatatypeProperty,has fabrication number,fabrication number,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8912; levenshtein=0.8500; semantic=0.9316; sequence_match=0.9189,False,0.9139,True,selected
DatatypeProperty,has firmware version,firmware version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8778; levenshtein=0.8333; semantic=0.9220; sequence_match=0.9091,False,0.903,True,selected
DatatypeProperty,has manufacturer,manufacturer,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8500; levenshtein=0.8000; semantic=0.9217; sequence_match=0.8889,False,0.8869,True,selected
DatatypeProperty,has version,version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8048; levenshtein=0.7000; semantic=0.9101; sequence_match=0.8235,False,0.8461,True,selected
DatatypeProperty,has model,model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8750; levenshtein=0.6250; semantic=0.8790; sequence_match=0.7692,False,0.8411,True,selected
DatatypeProperty,has firmware version,hardware version,sequence_match+jaro_winkler+semantic,jaro_winkler=0.8277; levenshtein=0.7778; semantic=0.7865; sequence_match=0.8485,False,0.8209,False,gold already mapped to 'firmware version'
DatatypeProperty,has version,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8370; levenshtein=0.6000; semantic=0.7946; sequence_match=0.7200,False,0.7839,False,gold already mapped to 'version'
DatatypeProperty,has hardware version,firmware version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7944; levenshtein=0.6667; semantic=0.7055; sequence_match=0.7273,False,0.7424,False,gold already mapped to 'hardware version'
DatatypeProperty,has version,firmware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6528; levenshtein=0.5333; semantic=0.7954; sequence_match=0.6400,False,0.6961,False,top-3 avg score 0.6961 < final_threshold 0.7
DatatypeProperty,has start timestamp,start date time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6796; levenshtein=0.4706; semantic=0.8011; sequence_match=0.6000,False,0.6936,False,top-3 avg score 0.6936 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,radio frequency level,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6696; levenshtein=0.3750; semantic=0.7023; sequence_match=0.6512,False,0.6743,False,top-3 avg score 0.6743 < final_threshold 0.7
DatatypeProperty,has firmware version,version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4206; levenshtein=0.3889; semantic=0.8183; sequence_match=0.5600,False,0.5996,False,top-3 avg score 0.5996 < final_threshold 0.7
DatatypeProperty,requires power,power,semantic+sequence_match+levenshtein,jaro_winkler=0.3513; levenshtein=0.3846; semantic=0.8094; sequence_match=0.5556,False,0.5832,False,top-3 avg score 0.5832 < final_threshold 0.7
DatatypeProperty,has fabrication number,manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6593; levenshtein=0.3500; semantic=0.6733; sequence_match=0.3750,False,0.5692,False,top-3 avg score 0.5692 < final_threshold 0.7
DatatypeProperty,has hardware version,version,semantic+sequence_match+levenshtein,jaro_winkler=0.2989; levenshtein=0.3889; semantic=0.7456; sequence_match=0.5600,False,0.5648,False,top-3 avg score 0.5648 < final_threshold 0.7
DatatypeProperty,has timestamp,start date time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5644; levenshtein=0.3077; semantic=0.6821; sequence_match=0.4000,False,0.5488,False,top-3 avg score 0.5488 < final_threshold 0.7
DatatypeProperty,has version,period end,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6852; levenshtein=0.2000; semantic=0.4307; sequence_match=0.5263,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has manufacturer,fabrication number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5617; levenshtein=0.2353; semantic=0.6419; sequence_match=0.3750,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
DatatypeProperty,has version,duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.4850; sequence_match=0.4444,False,0.5237,False,top-3 avg score 0.5237 < final_threshold 0.7
DatatypeProperty,has timestamp,latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.3333; semantic=0.5514; sequence_match=0.4000,False,0.5218,False,top-3 avg score 0.5218 < final_threshold 0.7
DatatypeProperty,has model,hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.6050; sequence_match=0.3478,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
DatatypeProperty,has timestamp,altitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.3333; semantic=0.5278; sequence_match=0.4000,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
DatatypeProperty,has manufacturer,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1333; semantic=0.5185; sequence_match=0.4000,False,0.5062,False,top-3 avg score 0.5062 < final_threshold 0.7
DatatypeProperty,requires power,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6109; levenshtein=0.2632; semantic=0.5312; sequence_match=0.3750,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
DatatypeProperty,has firmware version,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1111; semantic=0.5613; sequence_match=0.3429,False,0.5018,False,top-3 avg score 0.5018 < final_threshold 0.7
DatatypeProperty,has firmware version,manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.5905; sequence_match=0.4000,False,0.5017,False,top-3 avg score 0.5017 < final_threshold 0.7
DatatypeProperty,has fabrication number,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.2500; semantic=0.5397; sequence_match=0.3429,False,0.5016,False,top-3 avg score 0.5016 < final_threshold 0.7
DatatypeProperty,has model,latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5291; sequence_match=0.3750,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
DatatypeProperty,requires power,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.1333; semantic=0.5655; sequence_match=0.2857,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
DatatypeProperty,has model,altitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5105; sequence_match=0.3750,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
DatatypeProperty,requires power,firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6530; levenshtein=0.1333; semantic=0.5130; sequence_match=0.2857,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.7
DatatypeProperty,has version,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5980; levenshtein=0.2353; semantic=0.4719; sequence_match=0.3704,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,period start,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6982; levenshtein=0.2917; semantic=0.3987; sequence_match=0.3429,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.7
DatatypeProperty,has start timestamp,period start,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4661; levenshtein=0.2941; semantic=0.6142; sequence_match=0.3571,False,0.4792,False,top-3 avg score 0.4792 < final_threshold 0.7
DatatypeProperty,has hardware version,start date time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5616; levenshtein=0.3333; semantic=0.4204; sequence_match=0.4516,False,0.4779,False,top-3 avg score 0.4779 < final_threshold 0.7
DatatypeProperty,has model,longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5035; sequence_match=0.3529,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.7
DatatypeProperty,requires power,version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5663; levenshtein=0.3077; semantic=0.5485; sequence_match=0.2000,False,0.4742,False,top-3 avg score 0.4742 < final_threshold 0.7
DatatypeProperty,has start timestamp,latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5266; sequence_match=0.3200,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
DatatypeProperty,has hardware version,manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4981; levenshtein=0.2222; semantic=0.5880; sequence_match=0.3333,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2083; semantic=0.4784; sequence_match=0.3077,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
DatatypeProperty,has fabrication number,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.5221; sequence_match=0.2963,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.7
DatatypeProperty,has fabrication number,duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5722; levenshtein=0.3000; semantic=0.4011; sequence_match=0.4286,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.7
DatatypeProperty,has timestamp,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.0833; semantic=0.5591; sequence_match=0.3000,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.7
DatatypeProperty,has fabrication number,start date time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5885; levenshtein=0.3500; semantic=0.3879; sequence_match=0.4242,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.7
DatatypeProperty,has fabrication number,firmware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1500; semantic=0.5586; sequence_match=0.2857,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.7
DatatypeProperty,has firmware version,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.1053; semantic=0.5188; sequence_match=0.3243,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
DatatypeProperty,has start timestamp,altitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4836; sequence_match=0.3200,False,0.4589,False,top-3 avg score 0.4589 < final_threshold 0.7
DatatypeProperty,has model,version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5892; sequence_match=0.2667,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.7
DatatypeProperty,has timestamp,hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5499; sequence_match=0.2963,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
DatatypeProperty,has start timestamp,hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.5126; sequence_match=0.3125,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
DatatypeProperty,has version,period start,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.0909; semantic=0.4539; sequence_match=0.3810,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,period end,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5470; levenshtein=0.2917; semantic=0.3800; sequence_match=0.4242,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.2083; semantic=0.4456; sequence_match=0.3077,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.7
DatatypeProperty,has model,period end,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.4213; sequence_match=0.3529,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
DatatypeProperty,requires power,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5357; sequence_match=0.2857,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
DatatypeProperty,has model,power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.4827; sequence_match=0.3077,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
DatatypeProperty,requires power,property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.5053; sequence_match=0.3077,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
DatatypeProperty,has timestamp,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1765; semantic=0.4874; sequence_match=0.3448,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
DatatypeProperty,requires power,period start,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.5208; sequence_match=0.2500,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.7
DatatypeProperty,has start timestamp,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.5920; sequence_match=0.2400,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.7
DatatypeProperty,has firmware version,billing period end,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5136; levenshtein=0.1667; semantic=0.4599; sequence_match=0.3529,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.7
DatatypeProperty,requires power,property unit,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.0769; semantic=0.4711; sequence_match=0.3200,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
DatatypeProperty,requires power,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.5376; sequence_match=0.2400,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
DatatypeProperty,has fabrication number,billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5669; levenshtein=0.2500; semantic=0.4326; sequence_match=0.3226,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5075; levenshtein=0.2500; semantic=0.4255; sequence_match=0.3871,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.7
DatatypeProperty,has firmware version,start date time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.2778; semantic=0.4323; sequence_match=0.3226,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.7
DatatypeProperty,has timestamp,period start,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.3333; semantic=0.4502; sequence_match=0.3478,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
DatatypeProperty,has start timestamp,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5126; levenshtein=0.1176; semantic=0.4457; sequence_match=0.3529,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,start date time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5953; levenshtein=0.2500; semantic=0.3271; sequence_match=0.3784,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5410; levenshtein=0.2500; semantic=0.3797; sequence_match=0.3784,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,property unit,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.3645; sequence_match=0.3333,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
DatatypeProperty,has start timestamp,billing period start,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4574; levenshtein=0.2222; semantic=0.5469; sequence_match=0.2857,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.7
DatatypeProperty,has hardware version,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5133; levenshtein=0.1111; semantic=0.4901; sequence_match=0.2857,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
DatatypeProperty,has manufacturer,latitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2667; semantic=0.4353; sequence_match=0.3478,False,0.4296,False,top-3 avg score 0.4296 < final_threshold 0.7
DatatypeProperty,has manufacturer,altitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2667; semantic=0.4345; sequence_match=0.3478,False,0.4293,False,top-3 avg score 0.4293 < final_threshold 0.7
DatatypeProperty,has model,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4277; sequence_match=0.2963,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.7
DatatypeProperty,requires power,period end,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.2308; semantic=0.4964; sequence_match=0.2727,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
DatatypeProperty,has version,billing period end,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.4201; sequence_match=0.3846,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.7
DatatypeProperty,has manufacturer,longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2667; semantic=0.4530; sequence_match=0.3333,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
DatatypeProperty,has hardware version,radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.1053; semantic=0.4634; sequence_match=0.2703,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.1250; semantic=0.4876; sequence_match=0.2069,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.7
DatatypeProperty,has timestamp,billing date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5222; sequence_match=0.2609,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.7
DatatypeProperty,has hardware version,period end,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.3935; sequence_match=0.3704,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,has timestamp,model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0833; semantic=0.5062; sequence_match=0.2353,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,has hardware version,latitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1667; semantic=0.5187; sequence_match=0.2308,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
DatatypeProperty,requires power,fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.2353; semantic=0.4367; sequence_match=0.2667,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.7
DatatypeProperty,has hardware version,model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5037; levenshtein=0.1111; semantic=0.5839; sequence_match=0.1739,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
