role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,hasconstraint,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5304; sequence_match=0.4000,False,0.4910,False,top-3 avg score 0.4910 < final_threshold 0.6
property,relation,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5144; sequence_match=0.3750,False,0.4909,False,top-3 avg score 0.4909 < final_threshold 0.6
property,handlepolicyconflicts,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.2857; semantic=0.4866; sequence_match=0.4324,False,0.4906,False,top-3 avg score 0.4906 < final_threshold 0.6
property,relation,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5426; sequence_match=0.4000,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
property,inheritsfrom,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.1538; semantic=0.5376; sequence_match=0.3200,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.6
property,onlyone,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.4659; sequence_match=0.4000,False,0.4890,False,top-3 avg score 0.4890 < final_threshold 0.6
property,or,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7083; levenshtein=0.1250; semantic=0.5358; sequence_match=0.2222,False,0.4888,False,top-3 avg score 0.4888 < final_threshold 0.6
property,assignee,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.4672; sequence_match=0.4444,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.6
property,onlyone,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5090; sequence_match=0.4286,False,0.4871,False,top-3 avg score 0.4871 < final_threshold 0.6
property,consequence,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5613; sequence_match=0.4167,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.6
property,inheritsfrom,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5869; sequence_match=0.3158,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
property,scope,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5973; sequence_match=0.3077,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.6
property,haspermission,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3077; semantic=0.4310; sequence_match=0.3636,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.6
property,relation,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5705; levenshtein=0.2308; semantic=0.4957; sequence_match=0.3810,False,0.4824,False,top-3 avg score 0.4824 < final_threshold 0.6
property,operand,hasorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.5511; sequence_match=0.3636,False,0.4814,False,top-3 avg score 0.4814 < final_threshold 0.6
property,function,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5322; sequence_match=0.2857,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.6
property,hasconstraint,specifiedasconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5246; levenshtein=0.2917; semantic=0.5360; sequence_match=0.3784,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
property,consequence,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.2667; semantic=0.5249; sequence_match=0.3846,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
property,hasduty,allowsnesting,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5531; levenshtein=0.1538; semantic=0.5848; sequence_match=0.3000,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.6
property,operand,hasxorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.2500; semantic=0.5662; sequence_match=0.3478,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.6
property,function,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.2308; semantic=0.5195; sequence_match=0.3810,False,0.4790,False,top-3 avg score 0.4790 < final_threshold 0.6
property,operand,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.3077; semantic=0.5766; sequence_match=0.4000,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
property,obligation,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1000; semantic=0.4362; sequence_match=0.4000,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
property,haspermission,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3077; semantic=0.4520; sequence_match=0.3810,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
property,hasprohibition,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4557; sequence_match=0.3636,False,0.4782,False,top-3 avg score 0.4782 < final_threshold 0.6
property,function,hasandconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.2500; semantic=0.5202; sequence_match=0.3333,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.6
property,assigner,islinkedto,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.4379; sequence_match=0.4444,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.6
property,targetpolicy,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.2500; semantic=0.4170; sequence_match=0.4000,False,0.4770,False,top-3 avg score 0.4770 < final_threshold 0.6
property,consequence,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.3571; semantic=0.4839; sequence_match=0.4000,False,0.4769,False,top-3 avg score 0.4769 < final_threshold 0.6
property,haspermission,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.4867; sequence_match=0.4000,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
property,scope,hasandconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.1875; semantic=0.5470; sequence_match=0.2857,False,0.4762,False,top-3 avg score 0.4762 < final_threshold 0.6
property,assignee,hasxorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.5056; sequence_match=0.4167,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.6
property,andsequence,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.5214; sequence_match=0.3333,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.6
property,andsequence,hasandconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.5203; sequence_match=0.3704,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.6
property,hasduty,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.6410; sequence_match=0.2667,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.6
property,handlepolicyconflicts,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2381; semantic=0.5049; sequence_match=0.3429,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.6
property,hasduty,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.1000; semantic=0.4842; sequence_match=0.3529,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.6
property,failure,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5385; sequence_match=0.2667,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.6
property,obligation,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5761; levenshtein=0.2308; semantic=0.4866; sequence_match=0.3478,False,0.4702,False,top-3 avg score 0.4702 < final_threshold 0.6
property,hasprohibition,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4847; sequence_match=0.3478,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
property,remedy,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4326; sequence_match=0.3750,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
property,assignee,hasandconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4902; sequence_match=0.4167,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.6
property,hasoperator,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.4376; sequence_match=0.3810,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,obligation,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.4725; sequence_match=0.4000,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.6
property,assigner,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4471; sequence_match=0.3750,False,0.4685,False,top-3 avg score 0.4685 < final_threshold 0.6
property,failure,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4877; sequence_match=0.3810,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.6
property,inheritsfrom,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5148; sequence_match=0.3333,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.6
property,obligation,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.4607; sequence_match=0.3636,False,0.4674,False,top-3 avg score 0.4674 < final_threshold 0.6
property,inheritrelation,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.3333; semantic=0.4879; sequence_match=0.3704,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.6
property,remedy,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4982; sequence_match=0.4000,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.6
property,inheritsfrom,isnestedin,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6444; levenshtein=0.2500; semantic=0.4995; sequence_match=0.1818,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.6
property,hasconstraint,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5894; levenshtein=0.1364; semantic=0.4602; sequence_match=0.3429,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.6
property,hasaction,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.5022; sequence_match=0.3333,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.6
property,consequence,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.4251; sequence_match=0.3810,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
property,consequence,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.4959; sequence_match=0.3704,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.6
property,relation,withinelement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5656; sequence_match=0.2857,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.6
property,relation,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5654; sequence_match=0.2857,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.6
property,partof,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.5621; sequence_match=0.1538,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.6
property,operand,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5079; levenshtein=0.1429; semantic=0.5919; sequence_match=0.2857,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
property,hasprohibition,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.6763; sequence_match=0.1818,False,0.4618,False,top-3 avg score 0.4618 < final_threshold 0.6
property,relation,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.5949; sequence_match=0.2667,False,0.4618,False,top-3 avg score 0.4618 < final_threshold 0.6
property,targetpolicy,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.3707; sequence_match=0.4000,False,0.4615,False,top-3 avg score 0.4615 < final_threshold 0.6
property,hasaction,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.3333; semantic=0.4668; sequence_match=0.3529,False,0.4615,False,top-3 avg score 0.4615 < final_threshold 0.6
property,haspermission,expressesvia,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.3669; sequence_match=0.4000,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
property,scope,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5186; sequence_match=0.3077,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.6
property,target,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.5042; sequence_match=0.3000,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
property,target,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5718; sequence_match=0.2857,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
property,hasconstraint,withinelement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5231; levenshtein=0.2308; semantic=0.5385; sequence_match=0.3077,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
property,operand,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.6158; sequence_match=0.2500,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
property,or,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5974; sequence_match=0.2222,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
property,hasoperator,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5299; sequence_match=0.3000,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.6
property,consequence,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.4837; sequence_match=0.3333,False,0.4545,False,top-3 avg score 0.4545 < final_threshold 0.6
property,hasoperator,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4831; sequence_match=0.3333,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.6
property,target,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.5096; sequence_match=0.2857,False,0.4540,False,top-3 avg score 0.4540 < final_threshold 0.6
property,hasconstraint,islinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5269; sequence_match=0.3478,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
property,assigner,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.4506; sequence_match=0.3333,False,0.4530,False,top-3 avg score 0.4530 < final_threshold 0.6
property,assignee,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5537; sequence_match=0.2353,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.6
property,scope,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5319; sequence_match=0.2857,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.6
property,inheritrelation,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.1333; semantic=0.5359; sequence_match=0.2000,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.6
property,operand,hasinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2857; semantic=0.5247; sequence_match=0.3810,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.6
property,consequence,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4782; sequence_match=0.3333,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
property,failure,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5476; sequence_match=0.2857,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.6
property,scope,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.4992; sequence_match=0.3077,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.6
property,inheritrelation,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5547; sequence_match=0.2727,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.6
property,target,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5450; sequence_match=0.3158,False,0.4522,False,top-3 avg score 0.4522 < final_threshold 0.6
property,targetpolicy,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5715; levenshtein=0.2273; semantic=0.4300; sequence_match=0.3529,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
property,partof,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6202; levenshtein=0.2273; semantic=0.3763; sequence_match=0.3571,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.6
property,scope,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.1667; semantic=0.4739; sequence_match=0.2759,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.6
property,andsequence,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4728; sequence_match=0.3333,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.6
property,handlepolicyconflicts,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1905; semantic=0.4815; sequence_match=0.2857,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.6
property,target,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.5153; sequence_match=0.2727,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.6
property,inheritrelation,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2667; semantic=0.4773; sequence_match=0.3478,False,0.4500,False,top-3 avg score 0.4500 < final_threshold 0.6
property,assigner,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5437; sequence_match=0.2353,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
property,scope,violates,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5484; sequence_match=0.1538,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
property,operand,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5690; sequence_match=0.2667,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,or,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5534; sequence_match=0.2667,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
property,relation,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5669; sequence_match=0.2667,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.6
property,inheritsfrom,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5173; sequence_match=0.3000,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.6
property,inheritsfrom,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.5034; sequence_match=0.3000,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.6
property,onlyone,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5353; sequence_match=0.2857,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.6
property,handlepolicyconflicts,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.1364; semantic=0.4522; sequence_match=0.3256,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.6
property,assignee,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2083; semantic=0.4522; sequence_match=0.3125,False,0.4480,False,top-3 avg score 0.4480 < final_threshold 0.6
property,function,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4969; sequence_match=0.2609,False,0.4480,False,top-3 avg score 0.4480 < final_threshold 0.6
property,operand,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5650; sequence_match=0.2667,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,onlyone,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.4998; sequence_match=0.3000,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
property,or,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5293; sequence_match=0.2857,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
property,function,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.5015; sequence_match=0.3333,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.6
property,andsequence,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4419; sequence_match=0.3333,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
property,target,withinelement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5302; sequence_match=0.3158,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.6
property,hasprohibition,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.4675; sequence_match=0.1538,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.6
property,inheritrelation,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2667; semantic=0.4732; sequence_match=0.3478,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.6
property,assigner,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.5186; sequence_match=0.2857,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.6
property,failure,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.1000; semantic=0.4090; sequence_match=0.3529,False,0.4460,False,top-3 avg score 0.4460 < final_threshold 0.6
property,scope,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.1429; semantic=0.5078; sequence_match=0.3158,False,0.4460,False,top-3 avg score 0.4460 < final_threshold 0.6
property,consequence,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.2500; semantic=0.5114; sequence_match=0.3704,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.6
property,function,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.5071; sequence_match=0.2500,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.6
property,failure,haspart,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5255; sequence_match=0.2857,False,0.4450,False,top-3 avg score 0.4450 < final_threshold 0.6
property,haspermission,specifiedasremedyfor,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6231; levenshtein=0.2000; semantic=0.3482; sequence_match=0.3636,False,0.4450,False,top-3 avg score 0.4450 < final_threshold 0.6
property,haspermission,specifiedasconsequenceof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5953; levenshtein=0.2083; semantic=0.3611; sequence_match=0.3784,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.6
property,failure,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4553; sequence_match=0.3750,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
property,hasoperator,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.1818; semantic=0.4727; sequence_match=0.3030,False,0.4440,False,top-3 avg score 0.4440 < final_threshold 0.6
property,obligation,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5760; sequence_match=0.2609,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,function,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4481; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
property,inheritrelation,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6306; levenshtein=0.1250; semantic=0.5068; sequence_match=0.1935,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.6
property,inheritsfrom,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5683; sequence_match=0.2105,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.6
property,relation,hasorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.5488; sequence_match=0.2609,False,0.4430,False,top-3 avg score 0.4430 < final_threshold 0.6
property,scope,hasorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5399; sequence_match=0.3000,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
property,hasconstraint,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5535; sequence_match=0.2727,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
