role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,has support url,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.5658; sequence_match=0.4000,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.6
property,has documentation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6089; levenshtein=0.2500; semantic=0.6317; sequence_match=0.3478,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.6
property,has input,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.5724; sequence_match=0.4000,False,0.5288,False,top-3 avg score 0.5288 < final_threshold 0.6
property,has interface,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.2500; semantic=0.5031; sequence_match=0.4348,False,0.5275,False,top-3 avg score 0.5275 < final_threshold 0.6
property,has input,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5809; sequence_match=0.4000,False,0.5274,False,top-3 avg score 0.5274 < final_threshold 0.6
property,has release date,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.5039; sequence_match=0.4348,False,0.5272,False,top-3 avg score 0.5272 < final_threshold 0.6
property,has documentation,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5762; sequence_match=0.3636,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.6
property,has specified data output,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5641; sequence_match=0.3889,False,0.5253,False,top-3 avg score 0.5253 < final_threshold 0.6
property,has support url,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3077; semantic=0.5157; sequence_match=0.4000,False,0.5251,False,top-3 avg score 0.5251 < final_threshold 0.6
property,has interface,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5306; sequence_match=0.4167,False,0.5247,False,top-3 avg score 0.5247 < final_threshold 0.6
property,has documentation,hasdeveloper,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3125; semantic=0.5754; sequence_match=0.4286,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.6
property,has documentation,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6756; levenshtein=0.2500; semantic=0.5600; sequence_match=0.3333,False,0.5230,False,top-3 avg score 0.5230 < final_threshold 0.6
property,has documentation,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6405; levenshtein=0.3125; semantic=0.5145; sequence_match=0.4138,False,0.5229,False,top-3 avg score 0.5229 < final_threshold 0.6
property,is developed by,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.5705; sequence_match=0.4000,False,0.5229,False,top-3 avg score 0.5229 < final_threshold 0.6
property,has specified data output,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3636; semantic=0.5007; sequence_match=0.4444,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.6
property,has specified data output,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6472; levenshtein=0.2273; semantic=0.5749; sequence_match=0.3448,False,0.5223,False,top-3 avg score 0.5223 < final_threshold 0.6
property,has release date,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5637; sequence_match=0.3810,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
property,has license,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.5607; sequence_match=0.4444,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
property,has specified data output,outputs,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4105; levenshtein=0.2273; semantic=0.7370; sequence_match=0.4138,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.6
property,has output,hasname,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.3333; semantic=0.5989; sequence_match=0.3750,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.6
property,has specified data input,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.3810; semantic=0.4736; sequence_match=0.4571,False,0.5203,False,top-3 avg score 0.5203 < final_threshold 0.6
property,has download location,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5877; levenshtein=0.3158; semantic=0.5589; sequence_match=0.4138,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.6
property,has format specification,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.2273; semantic=0.5057; sequence_match=0.3871,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.6
property,has release date,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.3571; semantic=0.5536; sequence_match=0.3810,False,0.5194,False,top-3 avg score 0.5194 < final_threshold 0.6
property,has input,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.3636; semantic=0.5142; sequence_match=0.4211,False,0.5188,False,top-3 avg score 0.5188 < final_threshold 0.6
property,has license,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.3000; semantic=0.5112; sequence_match=0.4211,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.6
property,has input,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5396; sequence_match=0.4000,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.6
property,has output,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.5843; sequence_match=0.4211,False,0.5166,False,top-3 avg score 0.5166 < final_threshold 0.6
property,is software for,hassource,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6467; levenshtein=0.2308; semantic=0.4478; sequence_match=0.4545,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.6
property,has website homepage,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2778; semantic=0.5457; sequence_match=0.4000,False,0.5143,False,top-3 avg score 0.5143 < final_threshold 0.6
property,implements,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.6571; sequence_match=0.3333,False,0.5135,False,top-3 avg score 0.5135 < final_threshold 0.6
property,uses software,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.5958; sequence_match=0.3333,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.6
property,has format specification,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6553; levenshtein=0.3182; semantic=0.4603; sequence_match=0.4242,False,0.5133,False,top-3 avg score 0.5133 < final_threshold 0.6
property,has support url,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6131; levenshtein=0.3077; semantic=0.5017; sequence_match=0.4167,False,0.5105,False,top-3 avg score 0.5105 < final_threshold 0.6
property,has release date,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4796; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.6
property,has specified data output,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6553; levenshtein=0.3182; semantic=0.4496; sequence_match=0.4242,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.6
property,has website homepage,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5974; levenshtein=0.3333; semantic=0.5983; sequence_match=0.3200,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.6
property,has version,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5622; sequence_match=0.3810,False,0.5093,False,top-3 avg score 0.5093 < final_threshold 0.6
property,has input,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5691; sequence_match=0.3750,False,0.5092,False,top-3 avg score 0.5092 < final_threshold 0.6
property,has website homepage,hassource,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5825; sequence_match=0.2963,False,0.5090,False,top-3 avg score 0.5090 < final_threshold 0.6
property,has output,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5935; levenshtein=0.2222; semantic=0.5770; sequence_match=0.3529,False,0.5078,False,top-3 avg score 0.5078 < final_threshold 0.6
property,has license,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4874; sequence_match=0.4167,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.6
property,has release date,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.3571; semantic=0.4465; sequence_match=0.4444,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.6
property,has documentation,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5872; sequence_match=0.3571,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.6
property,has specified data input,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.2857; semantic=0.5225; sequence_match=0.3636,False,0.5075,False,top-3 avg score 0.5075 < final_threshold 0.6
property,uses platform,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.1667; semantic=0.5306; sequence_match=0.3333,False,0.5056,False,top-3 avg score 0.5056 < final_threshold 0.6
property,uses platform,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.5012; sequence_match=0.4000,False,0.5044,False,top-3 avg score 0.5044 < final_threshold 0.6
property,has license,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.3000; semantic=0.5317; sequence_match=0.3750,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.6
property,has specified data input,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.4948; sequence_match=0.3871,False,0.5040,False,top-3 avg score 0.5040 < final_threshold 0.6
property,has specified data output,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5099; sequence_match=0.3750,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.6
property,implements,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.6182; sequence_match=0.3333,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.6
property,has format specification,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.3182; semantic=0.5245; sequence_match=0.3429,False,0.5029,False,top-3 avg score 0.5029 < final_threshold 0.6
property,implements,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5723; sequence_match=0.3636,False,0.5027,False,top-3 avg score 0.5027 < final_threshold 0.6
property,implements,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5418; sequence_match=0.3810,False,0.5025,False,top-3 avg score 0.5025 < final_threshold 0.6
property,has download location,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6591; levenshtein=0.2632; semantic=0.4638; sequence_match=0.3846,False,0.5025,False,top-3 avg score 0.5025 < final_threshold 0.6
property,is developed by,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6581; levenshtein=0.3077; semantic=0.4270; sequence_match=0.4211,False,0.5021,False,top-3 avg score 0.5021 < final_threshold 0.6
property,has documentation,consumes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6280; levenshtein=0.1875; semantic=0.5429; sequence_match=0.3333,False,0.5014,False,top-3 avg score 0.5014 < final_threshold 0.6
property,has release date,hashomepage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6025; levenshtein=0.4286; semantic=0.4705; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
property,uses software,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.0833; semantic=0.5475; sequence_match=0.2857,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.6
property,has website homepage,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.4955; sequence_match=0.4242,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
property,has version,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5193; sequence_match=0.3750,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
property,has license,hasdataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.5763; sequence_match=0.3478,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.6
property,has output,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5463; levenshtein=0.2222; semantic=0.6129; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.6
property,has license,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.5906; sequence_match=0.3810,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.6
property,has interface,hasreleasedate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5992; levenshtein=0.4286; semantic=0.4604; sequence_match=0.3846,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
property,uses platform,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5244; sequence_match=0.3333,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.6
property,uses software,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5471; sequence_match=0.3636,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.6
property,has input,workswit,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5245; sequence_match=0.3750,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.6
property,implements,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.5281; sequence_match=0.4211,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.6
property,has support url,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5370; sequence_match=0.4000,False,0.4933,False,top-3 avg score 0.4933 < final_threshold 0.6
property,uses software,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.1667; semantic=0.5287; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.6
property,is software for,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.4773; sequence_match=0.3704,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.6
property,has format specification,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6544; levenshtein=0.2273; semantic=0.4783; sequence_match=0.3448,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
property,has release date,hasmodification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.2667; semantic=0.5091; sequence_match=0.4138,False,0.4923,False,top-3 avg score 0.4923 < final_threshold 0.6
property,has download location,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6062; levenshtein=0.2632; semantic=0.5129; sequence_match=0.3571,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
property,has download location,hasreleasedate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6225; levenshtein=0.3684; semantic=0.4804; sequence_match=0.3636,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
property,has version,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.1667; semantic=0.5524; sequence_match=0.2727,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.6
property,has specified data output,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.4860; sequence_match=0.3871,False,0.4880,False,top-3 avg score 0.4880 < final_threshold 0.6
property,has support url,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4906; sequence_match=0.3846,False,0.4869,False,top-3 avg score 0.4869 < final_threshold 0.6
property,has output,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.5354; sequence_match=0.3478,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.6
property,has license,uses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5667; levenshtein=0.3000; semantic=0.5926; sequence_match=0.2857,False,0.4864,False,top-3 avg score 0.4864 < final_threshold 0.6
property,has release date,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2143; semantic=0.5039; sequence_match=0.3704,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.6
property,has release date,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.3571; semantic=0.4505; sequence_match=0.4348,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.6
property,has download location,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5641; levenshtein=0.3158; semantic=0.4794; sequence_match=0.4118,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.6
property,has specified data input,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5108; sequence_match=0.3889,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.6
property,implements,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5615; sequence_match=0.3333,False,0.4844,False,top-3 avg score 0.4844 < final_threshold 0.6
property,uses software,hasdeveloper,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.5746; sequence_match=0.3333,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.6
property,uses platform,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5541; sequence_match=0.3636,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.6
property,has specified data output,hasdeveloper,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.4968; sequence_match=0.2941,False,0.4834,False,top-3 avg score 0.4834 < final_threshold 0.6
property,has version,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5852; sequence_match=0.3200,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
property,has specified data input,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1905; semantic=0.5766; sequence_match=0.2857,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
property,is software for,hasdataexport,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5299; levenshtein=0.3077; semantic=0.4520; sequence_match=0.4615,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.6
property,has download location,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.3158; semantic=0.5044; sequence_match=0.3871,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
property,has website homepage,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2778; semantic=0.5248; sequence_match=0.3448,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.6
property,uses software,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5233; sequence_match=0.3333,False,0.4800,False,top-3 avg score 0.4800 < final_threshold 0.6
property,has version,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5539; sequence_match=0.3333,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.6
property,implements,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.5080; sequence_match=0.3529,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.6
property,implements,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4615; sequence_match=0.3750,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
property,has format specification,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6099; levenshtein=0.3636; semantic=0.4375; sequence_match=0.3889,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
property,has website homepage,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5233; levenshtein=0.2222; semantic=0.5486; sequence_match=0.3636,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
property,has license,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5722; sequence_match=0.1111,False,0.4769,False,top-3 avg score 0.4769 < final_threshold 0.6
property,implements,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.2308; semantic=0.5124; sequence_match=0.3478,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
property,has download location,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6257; levenshtein=0.2105; semantic=0.4810; sequence_match=0.3200,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.6
property,has specified data input,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2381; semantic=0.4976; sequence_match=0.3333,False,0.4754,False,top-3 avg score 0.4754 < final_threshold 0.6
property,has website homepage,hasdataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2778; semantic=0.5556; sequence_match=0.3226,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.6
property,is developed by,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.3077; semantic=0.4612; sequence_match=0.4167,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.6
property,uses platform,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5062; sequence_match=0.3333,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.6
property,has support url,hasmodification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2667; semantic=0.4894; sequence_match=0.3571,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
property,uses software,supports,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5266; sequence_match=0.2000,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
property,is software for,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4603; sequence_match=0.3704,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.6
property,has format specification,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.2727; semantic=0.4981; sequence_match=0.3871,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
property,has download location,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2105; semantic=0.5293; sequence_match=0.3226,False,0.4706,False,top-3 avg score 0.4706 < final_threshold 0.6
property,has release date,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4968; levenshtein=0.2667; semantic=0.4998; sequence_match=0.4138,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.6
property,has documentation,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5655; levenshtein=0.1250; semantic=0.5089; sequence_match=0.3333,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
property,has website homepage,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.1667; semantic=0.4956; sequence_match=0.2727,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
property,uses software,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.3333; semantic=0.5019; sequence_match=0.3478,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.6
property,uses platform,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.2500; semantic=0.5014; sequence_match=0.3810,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,is developed by,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2857; semantic=0.4615; sequence_match=0.3704,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,has release date,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.2857; semantic=0.4564; sequence_match=0.4211,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.6
property,has input,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.4456; sequence_match=0.3636,False,0.4682,False,top-3 avg score 0.4682 < final_threshold 0.6
property,has release date,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5372; levenshtein=0.2143; semantic=0.6269; sequence_match=0.2400,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.6
property,has format specification,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4647; sequence_match=0.3529,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.6
property,has interface,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5551; sequence_match=0.3000,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.6
property,has format specification,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.5059; sequence_match=0.3333,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.6
property,has download location,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6109; levenshtein=0.3158; semantic=0.4157; sequence_match=0.3750,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.6
property,is software for,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4460; sequence_match=0.4286,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
property,has license,isavailableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.5372; sequence_match=0.1739,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.6
property,has release date,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.2857; semantic=0.4657; sequence_match=0.4286,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.6
