prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has License,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has Version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has format specification,uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,uses software,can Export To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5020; sequence_match=0.2609,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,uses platform,has License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has declared status,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.3694; sequence_match=0.3571,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,is developed by,uses Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,is software for,interoperable With,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5703; levenshtein=0.2353; semantic=0.4334; sequence_match=0.2000,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.7
ObjectProperty,has specified data input,uses Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,is software for,supports Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4505; sequence_match=0.2400,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,has clause,supports Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.5234; sequence_match=0.1905,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,implements,supported Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.5374; sequence_match=0.2222,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
ObjectProperty,has format specification,interoperable With,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5281; levenshtein=0.1818; semantic=0.4283; sequence_match=0.2564,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.7
ObjectProperty,implements,has Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4718; sequence_match=0.2500,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,is encoded in,interoperable With,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5772; levenshtein=0.2353; semantic=0.3917; sequence_match=0.1429,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,has specified data input,can Export To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4552; sequence_match=0.2500,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.7
ObjectProperty,is developed by,supported Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.1176; semantic=0.4408; sequence_match=0.2667,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.7
ObjectProperty,has declared status,uses Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.4150; sequence_match=0.1333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,is alternative format of,has License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,has specified data output,uses Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4760; levenshtein=0.1818; semantic=0.5356; sequence_match=0.0571,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,has interface,supports Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5543; sequence_match=0.1667,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,has license,can Export To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.5421; sequence_match=0.1905,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,uses software,interoperable With,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1765; semantic=0.4609; sequence_match=0.2069,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.7
ObjectProperty,has version,supports Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5115; sequence_match=0.1818,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has declared status,supported Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5221; levenshtein=0.1765; semantic=0.3676; sequence_match=0.2941,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,has interface,uses Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5625; sequence_match=0.0800,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,is encoded in,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4712; sequence_match=0.2222,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,is software for,has Version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4538; sequence_match=0.1739,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,is encoded in,supported Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.1765; semantic=0.4431; sequence_match=0.2857,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,has input,uses Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5982; sequence_match=0.0952,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,uses software,has Type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4763; sequence_match=0.2105,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.7
ObjectProperty,has specified data output,supports Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5097; sequence_match=0.1176,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,has version,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4704; sequence_match=0.2857,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.7
ObjectProperty,implements,uses Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5909; sequence_match=0.1739,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,is encoded in,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.2727; semantic=0.3986; sequence_match=0.2727,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.7
ObjectProperty,is developed by,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4207; sequence_match=0.3000,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,implements,has Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5404; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,is encoded in,can Export To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.4822; sequence_match=0.1818,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.7
ObjectProperty,has version,interoperable With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.4686; sequence_match=0.2222,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,has license,supports Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.5115; sequence_match=0.1818,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,has version,supported Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.5379; sequence_match=0.1481,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.7
ObjectProperty,is software for,has License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,has input,supported Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4826; sequence_match=0.1600,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.7
ObjectProperty,is encoded in,has Output Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4384; levenshtein=0.0667; semantic=0.5413; sequence_match=0.1538,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.7
ObjectProperty,is alternative format of,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.1429; semantic=0.4144; sequence_match=0.2143,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,has clause,supported Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1176; semantic=0.4152; sequence_match=0.2308,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.7
ObjectProperty,has clause,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4583; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,is developed by,has Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.4305; sequence_match=0.2143,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.7
ObjectProperty,has output,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4528; sequence_match=0.2000,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,has function,supported Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4567; sequence_match=0.2143,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,has specified data input,supports Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4183; levenshtein=0.1905; semantic=0.5021; sequence_match=0.1212,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,has interface,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4836; sequence_match=0.1739,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.7
ObjectProperty,implements,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.1818; semantic=0.4901; sequence_match=0.1905,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,has license,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.4856; sequence_match=0.1905,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.7
ObjectProperty,uses platform,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4314; sequence_match=0.1739,False,0.3626,False,top-3 avg score 0.3626 < final_threshold 0.7
ObjectProperty,has specified data input,interoperable With,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4388; levenshtein=0.1429; semantic=0.4107; sequence_match=0.2105,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,has output,interoperable With,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.1176; semantic=0.4636; sequence_match=0.0769,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.7
ObjectProperty,implements,can Export To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4501; sequence_match=0.1905,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.7
ObjectProperty,has specified data output,interoperable With,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4338; levenshtein=0.1364; semantic=0.4069; sequence_match=0.2051,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.7
ObjectProperty,is software for,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4452; levenshtein=0.0769; semantic=0.4284; sequence_match=0.1667,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.7
ObjectProperty,has specified data input,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4347; levenshtein=0.1429; semantic=0.4174; sequence_match=0.1875,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,is alternative format of,supports Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4849; levenshtein=0.1905; semantic=0.3118; sequence_match=0.2424,False,0.3464,False,top-3 avg score 0.3464 < final_threshold 0.7
ObjectProperty,is developed by,can Export To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.4681; sequence_match=0.1667,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.7
ObjectProperty,is alternative format of,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4309; levenshtein=0.1905; semantic=0.3432; sequence_match=0.2500,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.7
ObjectProperty,is encoded in,supports Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4005; sequence_match=0.1739,False,0.3413,False,top-3 avg score 0.3413 < final_threshold 0.7
ObjectProperty,has function,interoperable With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.0588; semantic=0.4982; sequence_match=0.0714,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.7
ObjectProperty,has license,interoperable With,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4363; sequence_match=0.0741,False,0.3386,False,top-3 avg score 0.3386 < final_threshold 0.7
ObjectProperty,has specified data output,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4318; levenshtein=0.1364; semantic=0.3914; sequence_match=0.1818,False,0.335,False,top-3 avg score 0.3350 < final_threshold 0.7
ObjectProperty,has clause,can Export To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4981; sequence_match=0.2000,False,0.3332,False,top-3 avg score 0.3332 < final_threshold 0.7
ObjectProperty,has license,supported Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.0588; semantic=0.5243; sequence_match=0.0741,False,0.3265,False,top-3 avg score 0.3265 < final_threshold 0.7
ObjectProperty,is developed by,supports Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4140; sequence_match=0.1600,False,0.3188,False,top-3 avg score 0.3188 < final_threshold 0.7
ObjectProperty,has input,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4436; sequence_match=0.1053,False,0.3181,False,top-3 avg score 0.3181 < final_threshold 0.7
ObjectProperty,has function,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.0000; semantic=0.4692; sequence_match=0.0909,False,0.318,False,top-3 avg score 0.3180 < final_threshold 0.7
ObjectProperty,has format specification,developed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3586; levenshtein=0.0909; semantic=0.3863; sequence_match=0.1818,False,0.3089,False,top-3 avg score 0.3089 < final_threshold 0.7
ObjectProperty,has clause,interoperable With,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3922; levenshtein=0.1176; semantic=0.4120; sequence_match=0.0769,False,0.3073,False,top-3 avg score 0.3073 < final_threshold 0.7
ObjectProperty,implements,has Output Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.0667; semantic=0.4716; sequence_match=0.1600,False,0.3031,False,top-3 avg score 0.3031 < final_threshold 0.7
ObjectProperty,is developed by,has Input Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0714; semantic=0.3947; sequence_match=0.1481,False,0.3024,False,top-3 avg score 0.3024 < final_threshold 0.7
ObjectProperty,has declared status,interoperable With,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4575; levenshtein=0.0588; semantic=0.3158; sequence_match=0.0588,False,0.2774,False,top-3 avg score 0.2774 < final_threshold 0.7
DatatypeProperty,has support URL,has Support URL,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has documentation,has Documentation URL,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9684; levenshtein=0.8421; semantic=0.8941; sequence_match=0.9143,False,0.9256,True,selected
DatatypeProperty,has website homepage,has Homepage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8244; levenshtein=0.6111; semantic=0.9640; sequence_match=0.7586,False,0.849,True,selected
DatatypeProperty,has download location,has Download URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8977; levenshtein=0.5789; semantic=0.8615; sequence_match=0.7273,False,0.8289,True,selected
DatatypeProperty,has release date,version Release Date,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7024; levenshtein=0.6667; semantic=0.8296; sequence_match=0.7500,False,0.7606,True,selected
DatatypeProperty,has documentation,has Development Activity,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8345; levenshtein=0.5000; semantic=0.5666; sequence_match=0.6316,False,0.6776,False,top-3 avg score 0.6776 < final_threshold 0.7
DatatypeProperty,has documentation,has Community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8036; levenshtein=0.4375; semantic=0.6299; sequence_match=0.5000,False,0.6445,False,top-3 avg score 0.6445 < final_threshold 0.7
DatatypeProperty,has documentation,has Homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6913; levenshtein=0.4375; semantic=0.6355; sequence_match=0.5185,False,0.6151,False,top-3 avg score 0.6151 < final_threshold 0.7
DatatypeProperty,has support URL,has Documentation URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6850; levenshtein=0.4211; semantic=0.6589; sequence_match=0.5000,False,0.6146,False,top-3 avg score 0.6146 < final_threshold 0.7
DatatypeProperty,has download location,has Documentation URL,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6869; levenshtein=0.3684; semantic=0.5732; sequence_match=0.5789,False,0.613,False,top-3 avg score 0.6130 < final_threshold 0.7
DatatypeProperty,has release date,has New Features,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8074; levenshtein=0.3571; semantic=0.5549; sequence_match=0.4286,False,0.597,False,top-3 avg score 0.5970 < final_threshold 0.7
DatatypeProperty,has support URL,has Download URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.5000; semantic=0.6133; sequence_match=0.5185,False,0.5879,False,top-3 avg score 0.5879 < final_threshold 0.7
DatatypeProperty,has documentation,has Download URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6981; levenshtein=0.3750; semantic=0.5886; sequence_match=0.4000,False,0.5622,False,top-3 avg score 0.5622 < final_threshold 0.7
DatatypeProperty,has documentation,has Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.4167; semantic=0.5132; sequence_match=0.5000,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.7
DatatypeProperty,has release date,has Development Activity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.3636; semantic=0.5705; sequence_match=0.4444,False,0.5571,False,top-3 avg score 0.5571 < final_threshold 0.7
DatatypeProperty,has support URL,supports XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6197; levenshtein=0.2778; semantic=0.5336; sequence_match=0.5161,False,0.5565,False,top-3 avg score 0.5565 < final_threshold 0.7
DatatypeProperty,has documentation,implementation Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5598; levenshtein=0.3182; semantic=0.5923; sequence_match=0.4737,False,0.542,False,top-3 avg score 0.5420 < final_threshold 0.7
DatatypeProperty,has download location,has Algorithm Modification,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6782; levenshtein=0.4583; semantic=0.4400; sequence_match=0.4651,False,0.5339,False,top-3 avg score 0.5339 < final_threshold 0.7
DatatypeProperty,has documentation,has New Features,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6488; levenshtein=0.3125; semantic=0.5454; sequence_match=0.4000,False,0.5314,False,top-3 avg score 0.5314 < final_threshold 0.7
DatatypeProperty,has release date,has Homepage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6025; levenshtein=0.4286; semantic=0.5476; sequence_match=0.4000,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
DatatypeProperty,has website homepage,has Documentation URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5468; levenshtein=0.1579; semantic=0.6484; sequence_match=0.3784,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.7
DatatypeProperty,has website homepage,is Available As Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6055; levenshtein=0.1739; semantic=0.5535; sequence_match=0.3902,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
DatatypeProperty,has release date,is Free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4943; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.7
DatatypeProperty,has release date,has Download URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5586; sequence_match=0.3571,False,0.5116,False,top-3 avg score 0.5116 < final_threshold 0.7
DatatypeProperty,has download location,has Development Activity,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6021; levenshtein=0.4091; semantic=0.4442; sequence_match=0.4878,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
DatatypeProperty,has website homepage,has New Features,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6566; levenshtein=0.2778; semantic=0.4973; sequence_match=0.3750,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.7
DatatypeProperty,has support URL,has Community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.5306; sequence_match=0.4000,False,0.5096,False,top-3 avg score 0.5096 < final_threshold 0.7
DatatypeProperty,has documentation,is Open Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5919; sequence_match=0.3571,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.7
DatatypeProperty,has website homepage,has Support URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5948; levenshtein=0.2778; semantic=0.5744; sequence_match=0.3226,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
DatatypeProperty,has website homepage,has Community,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5622; levenshtein=0.2222; semantic=0.5945; sequence_match=0.3333,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
DatatypeProperty,has support URL,has New Features,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.4286; semantic=0.4632; sequence_match=0.4444,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
DatatypeProperty,has download location,has Community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6030; levenshtein=0.2632; semantic=0.4911; sequence_match=0.3871,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
DatatypeProperty,has documentation,has Support URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5566; levenshtein=0.3125; semantic=0.5673; sequence_match=0.3448,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
DatatypeProperty,has support URL,is Open Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5149; sequence_match=0.4000,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.7
DatatypeProperty,has support URL,has Homepage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5763; sequence_match=0.3333,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
DatatypeProperty,has release date,has Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5985; levenshtein=0.2917; semantic=0.4804; sequence_match=0.3684,False,0.4824,False,top-3 avg score 0.4824 < final_threshold 0.7
DatatypeProperty,has release date,can Collaborate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5635; levenshtein=0.4286; semantic=0.4550; sequence_match=0.3571,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
DatatypeProperty,has website homepage,has Download URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.2222; semantic=0.5402; sequence_match=0.3750,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
DatatypeProperty,has website homepage,has Development Activity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.2727; semantic=0.5149; sequence_match=0.3000,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.7
DatatypeProperty,has download location,can Collaborate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6314; levenshtein=0.3684; semantic=0.4388; sequence_match=0.1818,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
DatatypeProperty,has download location,has Homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2632; semantic=0.5320; sequence_match=0.3333,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
DatatypeProperty,has download location,has New Features,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5752; levenshtein=0.2632; semantic=0.4656; sequence_match=0.3636,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.7
DatatypeProperty,has release date,is Available As Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6164; levenshtein=0.3043; semantic=0.4083; sequence_match=0.3784,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.7
DatatypeProperty,has download location,is Open Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2105; semantic=0.5116; sequence_match=0.3226,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
DatatypeProperty,has release date,has Support URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2143; semantic=0.4401; sequence_match=0.3704,False,0.4617,False,top-3 avg score 0.4617 < final_threshold 0.7
