prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has specified data output,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5316; sequence_match=0.3750,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,has declared status,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6695; levenshtein=0.2941; semantic=0.4421; sequence_match=0.4167,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.7
ObjectProperty,is encoded in,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6089; levenshtein=0.2857; semantic=0.4793; sequence_match=0.4375,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.7
ObjectProperty,is developed by,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.4944; sequence_match=0.4167,False,0.5082,False,top-3 avg score 0.5082 < final_threshold 0.7
ObjectProperty,uses platform,input format of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5940; levenshtein=0.2308; semantic=0.4475; sequence_match=0.4800,False,0.5072,False,top-3 avg score 0.5072 < final_threshold 0.7
ObjectProperty,has declared status,has version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6510; levenshtein=0.3529; semantic=0.4203; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,is software for,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.2308; semantic=0.5306; sequence_match=0.3810,False,0.5047,False,top-3 avg score 0.5047 < final_threshold 0.7
ObjectProperty,is alternative format of,is implementation language of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6674; levenshtein=0.3846; semantic=0.4203; sequence_match=0.4255,False,0.5044,False,top-3 avg score 0.5044 < final_threshold 0.7
ObjectProperty,uses platform,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.2667; semantic=0.4596; sequence_match=0.4444,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,uses platform,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6698; levenshtein=0.3333; semantic=0.4785; sequence_match=0.3636,False,0.504,False,top-3 avg score 0.5040 < final_threshold 0.7
ObjectProperty,has output,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.5498; sequence_match=0.4000,False,0.5035,False,top-3 avg score 0.5035 < final_threshold 0.7
ObjectProperty,has specified data output,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6486; levenshtein=0.1818; semantic=0.5319; sequence_match=0.3256,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.7
ObjectProperty,has interface,input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.1538; semantic=0.5066; sequence_match=0.4000,False,0.5016,False,top-3 avg score 0.5016 < final_threshold 0.7
ObjectProperty,uses platform,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4505; sequence_match=0.4444,False,0.5011,False,top-3 avg score 0.5011 < final_threshold 0.7
ObjectProperty,has interface,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2273; semantic=0.5027; sequence_match=0.3529,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,uses software,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.4880; sequence_match=0.4000,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,uses platform,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.4598; sequence_match=0.4000,False,0.4995,False,top-3 avg score 0.4995 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,implements,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5980; levenshtein=0.2941; semantic=0.5281; sequence_match=0.3704,False,0.4988,False,top-3 avg score 0.4988 < final_threshold 0.7
ObjectProperty,has specified data input,has platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6089; levenshtein=0.2857; semantic=0.5091; sequence_match=0.3750,False,0.4977,False,top-3 avg score 0.4977 < final_threshold 0.7
ObjectProperty,is software for,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6608; levenshtein=0.2727; semantic=0.4307; sequence_match=0.4000,False,0.4972,False,top-3 avg score 0.4972 < final_threshold 0.7
ObjectProperty,has function,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.3529; semantic=0.5257; sequence_match=0.3571,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
ObjectProperty,is software for,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.3077; semantic=0.5157; sequence_match=0.4167,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,is developed by,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6264; levenshtein=0.2308; semantic=0.4612; sequence_match=0.4000,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,is encoded in,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6591; levenshtein=0.3125; semantic=0.4548; sequence_match=0.3704,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
ObjectProperty,has function,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5584; sequence_match=0.4000,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.7
ObjectProperty,uses software,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5394; sequence_match=0.3636,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,is software for,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6991; levenshtein=0.2381; semantic=0.4230; sequence_match=0.3529,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,has input,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5522; sequence_match=0.3529,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,has declared status,has platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6351; levenshtein=0.3529; semantic=0.4095; sequence_match=0.4286,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.7
ObjectProperty,is software for,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.3077; semantic=0.5681; sequence_match=0.3077,False,0.491,False,top-3 avg score 0.4910 < final_threshold 0.7
ObjectProperty,has format specification,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6383; levenshtein=0.2727; semantic=0.4656; sequence_match=0.3684,False,0.4908,False,top-3 avg score 0.4908 < final_threshold 0.7
ObjectProperty,uses software,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.0833; semantic=0.4964; sequence_match=0.3478,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.7
ObjectProperty,has interface,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5800; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,is software for,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6911; levenshtein=0.2727; semantic=0.4323; sequence_match=0.3429,False,0.4888,False,top-3 avg score 0.4888 < final_threshold 0.7
ObjectProperty,has specified data input,input format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4742; levenshtein=0.1905; semantic=0.6973; sequence_match=0.2941,False,0.4885,False,top-3 avg score 0.4885 < final_threshold 0.7
ObjectProperty,is alternative format of,is developer of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6485; levenshtein=0.3810; semantic=0.4044; sequence_match=0.4118,False,0.4882,False,top-3 avg score 0.4882 < final_threshold 0.7
ObjectProperty,has version,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.2727; semantic=0.4792; sequence_match=0.3810,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.7
ObjectProperty,has output,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,implements,creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.5359; sequence_match=0.3529,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has version,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.4478; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,has specified data input,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2381; semantic=0.4660; sequence_match=0.3889,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.7
ObjectProperty,has specified data output,output format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2273; semantic=0.6654; sequence_match=0.3333,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,uses platform,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5564; sequence_match=0.3636,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has clause,algorithm used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2000; semantic=0.4864; sequence_match=0.3333,False,0.4831,False,top-3 avg score 0.4831 < final_threshold 0.7
ObjectProperty,has specified data input,is input format of version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5534; levenshtein=0.0909; semantic=0.6152; sequence_match=0.2791,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.7
ObjectProperty,is encoded in,is compatible with,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5846; levenshtein=0.2500; semantic=0.4166; sequence_match=0.4444,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,implements,task performed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5699; sequence_match=0.3200,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,is software for,has platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.3077; semantic=0.4705; sequence_match=0.4167,False,0.4817,False,top-3 avg score 0.4817 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,uses platform,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.5559; sequence_match=0.3571,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,uses software,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2000; semantic=0.4943; sequence_match=0.3704,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.7
ObjectProperty,has function,task performed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5434; levenshtein=0.2000; semantic=0.5883; sequence_match=0.3077,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,is software for,input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6186; levenshtein=0.2308; semantic=0.4345; sequence_match=0.3846,False,0.4792,False,top-3 avg score 0.4792 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,is software for,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.3125; semantic=0.5272; sequence_match=0.3448,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.7
ObjectProperty,has license,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5747; sequence_match=0.3158,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,has specified data input,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6160; levenshtein=0.1538; semantic=0.4305; sequence_match=0.3830,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,is alternative format of,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.5351; sequence_match=0.3333,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.7
ObjectProperty,has specified data output,is export format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.5666; sequence_match=0.3158,False,0.4762,False,top-3 avg score 0.4762 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has specified data output,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2273; semantic=0.4579; sequence_match=0.3784,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,is encoded in,is help of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.3791; sequence_match=0.4211,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has specified data input,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.2381; semantic=0.5491; sequence_match=0.2857,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,has clause,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.1818; semantic=0.4815; sequence_match=0.4000,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,is encoded in,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5950; levenshtein=0.1923; semantic=0.4974; sequence_match=0.3243,False,0.4722,False,top-3 avg score 0.4722 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,uses platform,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.0833; semantic=0.5160; sequence_match=0.3158,False,0.4696,False,top-3 avg score 0.4696 < final_threshold 0.7
ObjectProperty,has output,exports to format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5630; levenshtein=0.2000; semantic=0.6442; sequence_match=0.1667,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has interface,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.2381; semantic=0.5562; sequence_match=0.3636,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,is software for,output format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2143; semantic=0.4478; sequence_match=0.3704,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,is software for,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.4519; sequence_match=0.3571,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,implements,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.4644; sequence_match=0.3636,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,has interface,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.4858; sequence_match=0.3000,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.7
ObjectProperty,has interface,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5107; sequence_match=0.3333,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.7
ObjectProperty,uses platform,is output format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5656; levenshtein=0.2609; semantic=0.4335; sequence_match=0.4000,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.7
ObjectProperty,has specified data input,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6004; levenshtein=0.1429; semantic=0.4708; sequence_match=0.3243,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,is software for,is documentation of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6120; levenshtein=0.2941; semantic=0.4855; sequence_match=0.2667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,has license,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5133; sequence_match=0.3200,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.7
ObjectProperty,has interface,is implementation language of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5331; levenshtein=0.1923; semantic=0.5390; sequence_match=0.3158,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
ObjectProperty,uses platform,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.4536; sequence_match=0.3200,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.7
ObjectProperty,has version,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4544; sequence_match=0.4348,False,0.4614,False,top-3 avg score 0.4614 < final_threshold 0.7
ObjectProperty,has function,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6008; levenshtein=0.2381; semantic=0.4708; sequence_match=0.3125,False,0.4614,False,top-3 avg score 0.4614 < final_threshold 0.7
ObjectProperty,has specified data input,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.1364; semantic=0.4908; sequence_match=0.3256,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.7
ObjectProperty,has interface,creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5154; sequence_match=0.3158,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.7
ObjectProperty,has format specification,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6196; levenshtein=0.1923; semantic=0.4299; sequence_match=0.3333,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.7
ObjectProperty,has output,input format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5267; sequence_match=0.2727,False,0.4598,False,top-3 avg score 0.4598 < final_threshold 0.7
ObjectProperty,is alternative format of,task performed by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6143; levenshtein=0.2857; semantic=0.3760; sequence_match=0.3889,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.7
ObjectProperty,has specified data input,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.2857; semantic=0.4606; sequence_match=0.3158,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.7
ObjectProperty,has input,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5429; sequence_match=0.2500,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.7
ObjectProperty,uses platform,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5715; levenshtein=0.2727; semantic=0.4515; sequence_match=0.3529,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,uses software,is export format of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6260; levenshtein=0.3125; semantic=0.4363; sequence_match=0.2857,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,uses software,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.1538; semantic=0.5203; sequence_match=0.3200,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.7
ObjectProperty,implements,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.5951; sequence_match=0.3077,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.7
ObjectProperty,is encoded in,is developer of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5579; levenshtein=0.3846; semantic=0.4301; sequence_match=0.3333,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.7
ObjectProperty,uses platform,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5748; levenshtein=0.2308; semantic=0.4807; sequence_match=0.3158,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.7
ObjectProperty,uses software,algorithm used by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.0667; semantic=0.6319; sequence_match=0.2222,False,0.4569,False,top-3 avg score 0.4569 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,is encoded in,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.0909; semantic=0.5286; sequence_match=0.3000,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,is encoded in,is export format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2500; semantic=0.5290; sequence_match=0.2963,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has declared status,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4164; sequence_match=0.3846,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has specified data output,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.5065; sequence_match=0.2759,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has specified data input,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.1905; semantic=0.4681; sequence_match=0.3333,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,uses platform,is compatible with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.5445; sequence_match=0.2857,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.7
ObjectProperty,has interface,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2727; semantic=0.4541; sequence_match=0.3529,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,is alternative format of,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.4672; sequence_match=0.3243,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has specified data output,is output format of version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4520; levenshtein=0.0870; semantic=0.5917; sequence_match=0.3111,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has interface,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4920; sequence_match=0.3200,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has license,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6088; levenshtein=0.1538; semantic=0.4671; sequence_match=0.2778,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,has declared status,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5843; levenshtein=0.2353; semantic=0.3904; sequence_match=0.3750,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.7
