prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has input,has input,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has license,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.6141; sequence_match=0.4348,False,0.5368,False,top-3 avg score 0.5368 < final_threshold 0.7
ObjectProperty,has format specification,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5642; levenshtein=0.2727; semantic=0.6872; sequence_match=0.3590,False,0.5368,False,top-3 avg score 0.5368 < final_threshold 0.7
ObjectProperty,has format specification,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6958; levenshtein=0.3182; semantic=0.4691; sequence_match=0.4390,False,0.5347,False,top-3 avg score 0.5347 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,has interface,can perform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.4167; semantic=0.4992; sequence_match=0.4545,False,0.5309,False,top-3 avg score 0.5309 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,has function,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.5595; sequence_match=0.4167,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.7
ObjectProperty,has interface,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.4000; semantic=0.4944; sequence_match=0.4444,False,0.5296,False,top-3 avg score 0.5296 < final_threshold 0.7
ObjectProperty,has declared status,has developer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6708; levenshtein=0.3529; semantic=0.4352; sequence_match=0.4828,False,0.5296,False,top-3 avg score 0.5296 < final_threshold 0.7
ObjectProperty,has specified data output,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6686; levenshtein=0.3636; semantic=0.5515; sequence_match=0.3684,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.7
ObjectProperty,has declared status,has documentation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6232; levenshtein=0.4706; semantic=0.4745; sequence_match=0.4848,False,0.5275,False,top-3 avg score 0.5275 < final_threshold 0.7
ObjectProperty,has version,has new feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.5745; sequence_match=0.4348,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,uses platform,can perform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6659; levenshtein=0.4167; semantic=0.4527; sequence_match=0.4545,False,0.5244,False,top-3 avg score 0.5244 < final_threshold 0.7
ObjectProperty,has input,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2500; semantic=0.5843; sequence_match=0.3571,False,0.5231,False,top-3 avg score 0.5231 < final_threshold 0.7
ObjectProperty,has input,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2778; semantic=0.5405; sequence_match=0.3846,False,0.5213,False,top-3 avg score 0.5213 < final_threshold 0.7
ObjectProperty,has input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5492; sequence_match=0.4000,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has function,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.3000; semantic=0.5445; sequence_match=0.3871,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has clause,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4993; sequence_match=0.4167,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
ObjectProperty,has version,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5731; sequence_match=0.3750,False,0.516,False,top-3 avg score 0.5160 < final_threshold 0.7
ObjectProperty,has input,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.4563; sequence_match=0.4348,False,0.5146,False,top-3 avg score 0.5146 < final_threshold 0.7
ObjectProperty,has specified data output,has capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2727; semantic=0.5018; sequence_match=0.4000,False,0.5143,False,top-3 avg score 0.5143 < final_threshold 0.7
ObjectProperty,has declared status,has development type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6394; levenshtein=0.3889; semantic=0.3872; sequence_match=0.5143,False,0.5142,False,top-3 avg score 0.5142 < final_threshold 0.7
ObjectProperty,has function,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.2500; semantic=0.6242; sequence_match=0.3478,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.7
ObjectProperty,is alternative format of,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.3333; semantic=0.5240; sequence_match=0.4211,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has specified data input,has capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6485; levenshtein=0.2857; semantic=0.4765; sequence_match=0.4118,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.7
ObjectProperty,has output,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6166; levenshtein=0.2941; semantic=0.5347; sequence_match=0.3846,False,0.512,False,top-3 avg score 0.5120 < final_threshold 0.7
ObjectProperty,has license,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3846; semantic=0.4694; sequence_match=0.4348,False,0.5119,False,top-3 avg score 0.5119 < final_threshold 0.7
ObjectProperty,has format specification,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.2727; semantic=0.4358; sequence_match=0.4286,False,0.5115,False,top-3 avg score 0.5115 < final_threshold 0.7
ObjectProperty,has license,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5213; sequence_match=0.4000,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,has interface,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.5966; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.7
ObjectProperty,has function,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.3636; semantic=0.5792; sequence_match=0.4706,False,0.5099,False,top-3 avg score 0.5099 < final_threshold 0.7
ObjectProperty,has license,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5798; sequence_match=0.3571,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.7
ObjectProperty,uses software,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5565; sequence_match=0.4444,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,has input,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2941; semantic=0.4830; sequence_match=0.4000,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.7
ObjectProperty,has version,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.6056; sequence_match=0.3478,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.7
ObjectProperty,has declared status,has capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6537; levenshtein=0.3529; semantic=0.4685; sequence_match=0.4000,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,uses platform,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2500; semantic=0.4399; sequence_match=0.4375,False,0.5073,False,top-3 avg score 0.5073 < final_threshold 0.7
ObjectProperty,has clause,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2778; semantic=0.5385; sequence_match=0.3704,False,0.5067,False,top-3 avg score 0.5067 < final_threshold 0.7
ObjectProperty,has license,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.5079; sequence_match=0.4000,False,0.5063,False,top-3 avg score 0.5063 < final_threshold 0.7
ObjectProperty,has function,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5434; levenshtein=0.2667; semantic=0.5900; sequence_match=0.3846,False,0.506,False,top-3 avg score 0.5060 < final_threshold 0.7
ObjectProperty,has format specification,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.3182; semantic=0.4607; sequence_match=0.4324,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.7
ObjectProperty,has output,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2778; semantic=0.5313; sequence_match=0.3704,False,0.5043,False,top-3 avg score 0.5043 < final_threshold 0.7
ObjectProperty,has version,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.2632; semantic=0.4555; sequence_match=0.4138,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,is developed by,created by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5299; levenshtein=0.0769; semantic=0.5962; sequence_match=0.3846,False,0.5036,False,top-3 avg score 0.5036 < final_threshold 0.7
ObjectProperty,has interface,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2778; semantic=0.5454; sequence_match=0.4000,False,0.5025,False,top-3 avg score 0.5025 < final_threshold 0.7
ObjectProperty,has input,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.1429; semantic=0.5466; sequence_match=0.3636,False,0.5014,False,top-3 avg score 0.5014 < final_threshold 0.7
ObjectProperty,uses platform,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4505; sequence_match=0.4444,False,0.5011,False,top-3 avg score 0.5011 < final_threshold 0.7
ObjectProperty,uses platform,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5839; sequence_match=0.3333,False,0.5002,False,top-3 avg score 0.5002 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has function,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5215; sequence_match=0.3846,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,has version,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.4870; sequence_match=0.4000,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has specified data input,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6510; levenshtein=0.2857; semantic=0.4819; sequence_match=0.3590,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
ObjectProperty,uses platform,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,uses software,has new feature,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6774; levenshtein=0.3077; semantic=0.5031; sequence_match=0.2400,False,0.496,False,top-3 avg score 0.4960 < final_threshold 0.7
ObjectProperty,uses platform,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2667; semantic=0.5505; sequence_match=0.3704,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,has format specification,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5700; levenshtein=0.2273; semantic=0.5172; sequence_match=0.4000,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
ObjectProperty,has version,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2667; semantic=0.5396; sequence_match=0.3200,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,has output,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6467; levenshtein=0.3077; semantic=0.4761; sequence_match=0.3636,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,is encoded in,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6591; levenshtein=0.3125; semantic=0.4548; sequence_match=0.3704,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
ObjectProperty,has declared status,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6261; levenshtein=0.2353; semantic=0.4167; sequence_match=0.4375,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,has specified data output,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6431; levenshtein=0.2727; semantic=0.4863; sequence_match=0.3500,False,0.4931,False,top-3 avg score 0.4931 < final_threshold 0.7
ObjectProperty,uses software,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5621; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
ObjectProperty,has version,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.2353; semantic=0.5870; sequence_match=0.2963,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
ObjectProperty,is alternative format of,can perform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6853; levenshtein=0.3333; semantic=0.3399; sequence_match=0.4516,False,0.4923,False,top-3 avg score 0.4923 < final_threshold 0.7
ObjectProperty,has interface,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5404; sequence_match=0.3846,False,0.4922,False,top-3 avg score 0.4922 < final_threshold 0.7
ObjectProperty,has function,satisfies requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5193; levenshtein=0.2500; semantic=0.5702; sequence_match=0.3871,False,0.4922,False,top-3 avg score 0.4922 < final_threshold 0.7
ObjectProperty,has specified data input,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.2381; semantic=0.4802; sequence_match=0.3415,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,has version,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2500; semantic=0.5504; sequence_match=0.3333,False,0.4906,False,top-3 avg score 0.4906 < final_threshold 0.7
ObjectProperty,has declared status,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.2941; semantic=0.4169; sequence_match=0.3871,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.7
ObjectProperty,has input,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.1667; semantic=0.5110; sequence_match=0.3846,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.7
ObjectProperty,is encoded in,exported by version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5772; levenshtein=0.2353; semantic=0.4633; sequence_match=0.4286,False,0.4897,False,top-3 avg score 0.4897 < final_threshold 0.7
ObjectProperty,has specified data output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6535; levenshtein=0.3182; semantic=0.4910; sequence_match=0.3243,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.3182; semantic=0.4653; sequence_match=0.3333,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.7
ObjectProperty,has version,can perform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4670; sequence_match=0.4000,False,0.489,False,top-3 avg score 0.4890 < final_threshold 0.7
ObjectProperty,uses software,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2353; semantic=0.5499; sequence_match=0.3448,False,0.4882,False,top-3 avg score 0.4882 < final_threshold 0.7
ObjectProperty,uses software,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.5276; sequence_match=0.3846,False,0.4879,False,top-3 avg score 0.4879 < final_threshold 0.7
ObjectProperty,has output,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,has declared status,has software type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6728; levenshtein=0.3529; semantic=0.3318; sequence_match=0.4375,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has specified data input,has software type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6615; levenshtein=0.3333; semantic=0.4669; sequence_match=0.3333,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,has license,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.5035; sequence_match=0.4000,False,0.4864,False,top-3 avg score 0.4864 < final_threshold 0.7
ObjectProperty,has function,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2632; semantic=0.5046; sequence_match=0.3333,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.7
ObjectProperty,has specified data output,has developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.5053; sequence_match=0.2941,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.7
ObjectProperty,has specified data output,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6404; levenshtein=0.3182; semantic=0.4909; sequence_match=0.3243,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.7
ObjectProperty,has format specification,has capability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6264; levenshtein=0.3636; semantic=0.4648; sequence_match=0.3429,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,has clause,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.4916; sequence_match=0.3571,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has input,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5144; sequence_match=0.3478,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,implements,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2778; semantic=0.4707; sequence_match=0.3571,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,has format specification,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6180; levenshtein=0.3182; semantic=0.4323; sequence_match=0.4000,False,0.4834,False,top-3 avg score 0.4834 < final_threshold 0.7
ObjectProperty,is encoded in,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.4723; sequence_match=0.3846,False,0.4833,False,top-3 avg score 0.4833 < final_threshold 0.7
ObjectProperty,uses software,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.3333; semantic=0.4894; sequence_match=0.3704,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.7
ObjectProperty,implements,satisfies requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2500; semantic=0.5970; sequence_match=0.4000,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,has version,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.3000; semantic=0.5053; sequence_match=0.4000,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,has specified data input,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5701; levenshtein=0.0952; semantic=0.5338; sequence_match=0.3415,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has specified data input,has export capability,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6652; levenshtein=0.2857; semantic=0.3791; sequence_match=0.4000,False,0.4814,False,top-3 avg score 0.4814 < final_threshold 0.7
ObjectProperty,uses platform,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.5559; sequence_match=0.3571,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,has format specification,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5956; levenshtein=0.2273; semantic=0.5228; sequence_match=0.3243,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.7
ObjectProperty,is developed by,exported by version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.1176; semantic=0.4485; sequence_match=0.4000,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
ObjectProperty,is developed by,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.2000; semantic=0.5098; sequence_match=0.3571,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has declared status,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6146; levenshtein=0.3333; semantic=0.4213; sequence_match=0.4000,False,0.4786,False,top-3 avg score 0.4786 < final_threshold 0.7
ObjectProperty,has specified data input,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5810; levenshtein=0.2381; semantic=0.4645; sequence_match=0.3889,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
ObjectProperty,has specified data output,has development type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6431; levenshtein=0.2727; semantic=0.5181; sequence_match=0.2500,False,0.478,False,top-3 avg score 0.4780 < final_threshold 0.7
ObjectProperty,is encoded in,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.4873; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,uses software,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.5522; sequence_match=0.3333,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,has function,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2778; semantic=0.5133; sequence_match=0.3448,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.7
ObjectProperty,has specified data output,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6248; levenshtein=0.2727; semantic=0.4958; sequence_match=0.3077,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.7
ObjectProperty,has format specification,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6143; levenshtein=0.2273; semantic=0.5058; sequence_match=0.3077,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,has interface,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6126; levenshtein=0.2632; semantic=0.4922; sequence_match=0.3226,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has declared status,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6382; levenshtein=0.2632; semantic=0.3963; sequence_match=0.3889,False,0.4745,False,top-3 avg score 0.4745 < final_threshold 0.7
ObjectProperty,uses software,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6593; levenshtein=0.2000; semantic=0.4514; sequence_match=0.3125,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,has function,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.5079; sequence_match=0.3846,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.7
ObjectProperty,has clause,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2778; semantic=0.5068; sequence_match=0.3704,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,is software for,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.1538; semantic=0.4367; sequence_match=0.3846,False,0.4728,False,top-3 avg score 0.4728 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
