prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has input,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.6220; sequence_match=0.3000,False,0.4833,False,top-3 avg score 0.4833 < final_threshold 0.7
ObjectProperty,has specified data output,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.6620; sequence_match=0.2941,False,0.4824,False,top-3 avg score 0.4824 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has format specification,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5956; levenshtein=0.2273; semantic=0.5228; sequence_match=0.3243,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.7
ObjectProperty,is developed by,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.2000; semantic=0.5098; sequence_match=0.3571,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has declared status,exchanged data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6525; levenshtein=0.2941; semantic=0.3854; sequence_match=0.4000,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
ObjectProperty,is developed by,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2000; semantic=0.4441; sequence_match=0.4286,False,0.4792,False,top-3 avg score 0.4792 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,implements,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.4929; sequence_match=0.4000,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has input,exchanged data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.2308; semantic=0.4531; sequence_match=0.3810,False,0.4789,False,top-3 avg score 0.4789 < final_threshold 0.7
ObjectProperty,is software for,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5141; sequence_match=0.4348,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,has interface,target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.5252; sequence_match=0.3333,False,0.4714,False,top-3 avg score 0.4714 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is alternative format of,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6521; levenshtein=0.2381; semantic=0.3952; sequence_match=0.3636,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,has interface,introduces capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.5136; sequence_match=0.3750,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,uses platform,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.0000; semantic=0.5313; sequence_match=0.3333,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.7
ObjectProperty,has specified data output,target format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5386; levenshtein=0.2273; semantic=0.5761; sequence_match=0.2941,False,0.4696,False,top-3 avg score 0.4696 < final_threshold 0.7
ObjectProperty,has interface,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5719; sequence_match=0.3333,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has interface,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.2381; semantic=0.5562; sequence_match=0.3636,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,has interface,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2500; semantic=0.4965; sequence_match=0.3478,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.7
ObjectProperty,has output,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2500; semantic=0.5213; sequence_match=0.2759,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,is encoded in,exchanged data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5068; sequence_match=0.3333,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,has input,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5667; sequence_match=0.3000,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,has specified data output,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.2273; semantic=0.5057; sequence_match=0.3125,False,0.4646,False,top-3 avg score 0.4646 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,has declared status,exports data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.2941; semantic=0.4267; sequence_match=0.3571,False,0.4638,False,top-3 avg score 0.4638 < final_threshold 0.7
ObjectProperty,is software for,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5272; sequence_match=0.3200,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
ObjectProperty,has output,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.5695; sequence_match=0.3000,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.7
ObjectProperty,has specified data output,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5949; levenshtein=0.2273; semantic=0.4131; sequence_match=0.3784,False,0.4621,False,top-3 avg score 0.4621 < final_threshold 0.7
ObjectProperty,has input,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.0000; semantic=0.4903; sequence_match=0.3333,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,implements,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2500; semantic=0.5074; sequence_match=0.3333,False,0.4604,False,top-3 avg score 0.4604 < final_threshold 0.7
ObjectProperty,has clause,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.0909; semantic=0.5333; sequence_match=0.3000,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,has specified data input,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6021; levenshtein=0.2381; semantic=0.4883; sequence_match=0.2778,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,is encoded in,involves developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.1765; semantic=0.4927; sequence_match=0.2857,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,is alternative format of,has maintenance status,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6004; levenshtein=0.2857; semantic=0.3732; sequence_match=0.3902,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,has specified data input,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.1905; semantic=0.4681; sequence_match=0.3333,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has function,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.2727; semantic=0.5717; sequence_match=0.2857,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,has interface,source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.4836; sequence_match=0.3333,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.7
ObjectProperty,uses software,source tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5828; sequence_match=0.2727,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.7
ObjectProperty,is software for,involves developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2941; semantic=0.5176; sequence_match=0.2667,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.7
ObjectProperty,uses software,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5272; sequence_match=0.3478,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,implements,provides capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.6114; sequence_match=0.2857,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,has interface,source tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.4982; sequence_match=0.3636,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,has output,target format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2500; semantic=0.5613; sequence_match=0.2857,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,is software for,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.2667; semantic=0.4889; sequence_match=0.3571,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,uses software,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.5406; sequence_match=0.3333,False,0.4506,False,top-3 avg score 0.4506 < final_threshold 0.7
ObjectProperty,has version,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.4928; sequence_match=0.3636,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,is alternative format of,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,is developed by,introduces capability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6301; levenshtein=0.2500; semantic=0.4650; sequence_match=0.2424,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.7
ObjectProperty,is alternative format of,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.1905; semantic=0.3741; sequence_match=0.3684,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,has format specification,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6116; levenshtein=0.1364; semantic=0.4244; sequence_match=0.3077,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,has specified data input,target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2381; semantic=0.5009; sequence_match=0.3030,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,implements,involves developer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.5665; sequence_match=0.2222,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,uses software,target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.4518; sequence_match=0.3333,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has format specification,exports data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.2727; semantic=0.5068; sequence_match=0.3030,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has specified data input,provides capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.1905; semantic=0.4483; sequence_match=0.2564,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
ObjectProperty,is developed by,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,has declared status,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2941; semantic=0.4231; sequence_match=0.3448,False,0.4459,False,top-3 avg score 0.4459 < final_threshold 0.7
ObjectProperty,has version,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5042; sequence_match=0.3000,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,is developed by,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.1538; semantic=0.4809; sequence_match=0.3200,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,has format specification,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.2727; semantic=0.4400; sequence_match=0.3636,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,has specified data input,modifies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1905; semantic=0.5082; sequence_match=0.3158,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.7
ObjectProperty,uses platform,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.4636; sequence_match=0.2727,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,uses platform,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.0667; semantic=0.4140; sequence_match=0.3704,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,is alternative format of,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4067; sequence_match=0.3030,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has function,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4913; levenshtein=0.2143; semantic=0.5133; sequence_match=0.3200,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,has specified data output,provides capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5825; levenshtein=0.1818; semantic=0.4916; sequence_match=0.2500,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.7
ObjectProperty,has function,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.2727; semantic=0.5133; sequence_match=0.2857,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.7
ObjectProperty,implements,introduces capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1500; semantic=0.5399; sequence_match=0.2667,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.7
ObjectProperty,has clause,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.4698; sequence_match=0.3158,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has input,involves task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5875; sequence_match=0.2000,False,0.4384,False,top-3 avg score 0.4384 < final_threshold 0.7
ObjectProperty,uses platform,introduces capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4166; sequence_match=0.3750,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,uses software,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5883; sequence_match=0.2500,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has input,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.5551; sequence_match=0.3158,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is alternative format of,creates data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6008; levenshtein=0.2857; semantic=0.3330; sequence_match=0.3750,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
ObjectProperty,is encoded in,source format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.5652; sequence_match=0.2609,False,0.4361,False,top-3 avg score 0.4361 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,is software for,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.4444; sequence_match=0.3200,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,is software for,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5598; sequence_match=0.2609,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.7
ObjectProperty,is encoded in,introduces capability,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6258; levenshtein=0.2000; semantic=0.2934; sequence_match=0.3871,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,is developed by,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.4679; sequence_match=0.2400,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,is developed by,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4832; sequence_match=0.2941,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,uses software,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5354; sequence_match=0.3636,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.7
ObjectProperty,is encoded in,involves data,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5571; levenshtein=0.2500; semantic=0.4965; sequence_match=0.1739,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has format specification,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5687; levenshtein=0.2273; semantic=0.4189; sequence_match=0.3125,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has interface,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.5709; sequence_match=0.2500,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,has license,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4639; sequence_match=0.3000,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,has specified data output,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4980; levenshtein=0.2727; semantic=0.4898; sequence_match=0.3077,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,has specified data input,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1905; semantic=0.3988; sequence_match=0.3333,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,has version,target format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5250; sequence_match=0.2727,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,has format specification,provides capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.1818; semantic=0.4629; sequence_match=0.2000,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,has version,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5205; sequence_match=0.2727,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
ObjectProperty,uses software,involves task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.4929; sequence_match=0.2500,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
ObjectProperty,has input,introduces capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1500; semantic=0.4830; sequence_match=0.2857,False,0.4285,False,top-3 avg score 0.4285 < final_threshold 0.7
ObjectProperty,has version,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.4683; sequence_match=0.3000,False,0.4283,False,top-3 avg score 0.4283 < final_threshold 0.7
ObjectProperty,has output,exchanged data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.2308; semantic=0.4898; sequence_match=0.2727,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
ObjectProperty,has specified data input,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.1905; semantic=0.4956; sequence_match=0.2581,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,has interface,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2143; semantic=0.5212; sequence_match=0.2308,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,has version,target tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5167; levenshtein=0.3000; semantic=0.4666; sequence_match=0.3000,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,implements,exports data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.4929; sequence_match=0.2857,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,uses platform,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4719; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,involves developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5200; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,implements,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4973; sequence_match=0.2400,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,uses software,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1176; semantic=0.4834; sequence_match=0.2759,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,has declared status,provides capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5654; levenshtein=0.1667; semantic=0.4299; sequence_match=0.2857,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.7
