prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has declared status,has software type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6728; levenshtein=0.3529; semantic=0.3318; sequence_match=0.4375,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has input,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5047; sequence_match=0.3636,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has specified data input,has software type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6615; levenshtein=0.3333; semantic=0.4669; sequence_match=0.3333,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,has function,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.5713; sequence_match=0.3333,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.7
ObjectProperty,has output,has permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5599; levenshtein=0.1765; semantic=0.5908; sequence_match=0.3077,False,0.4861,False,top-3 avg score 0.4861 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has input,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5144; sequence_match=0.3478,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,uses platform,export output format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5787; levenshtein=0.2778; semantic=0.4024; sequence_match=0.4667,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.7
ObjectProperty,has license,released version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.5704; sequence_match=0.3200,False,0.482,False,top-3 avg score 0.4820 < final_threshold 0.7
ObjectProperty,has format specification,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.5202; sequence_match=0.3448,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,is encoded in,exported in modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2727; semantic=0.5071; sequence_match=0.3636,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.7
ObjectProperty,has declared status,supports task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6174; levenshtein=0.2941; semantic=0.4078; sequence_match=0.4138,False,0.4797,False,top-3 avg score 0.4797 < final_threshold 0.7
ObjectProperty,has interface,introduced in version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6030; levenshtein=0.2105; semantic=0.5124; sequence_match=0.3226,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
ObjectProperty,has specified data input,export input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4388; levenshtein=0.1905; semantic=0.6306; sequence_match=0.3684,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
ObjectProperty,is developed by,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2000; semantic=0.4441; sequence_match=0.4286,False,0.4792,False,top-3 avg score 0.4792 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,implements,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.4929; sequence_match=0.4000,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has interface,export input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2353; semantic=0.5218; sequence_match=0.3448,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.7
ObjectProperty,has function,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5657; levenshtein=0.1667; semantic=0.5211; sequence_match=0.3478,False,0.4782,False,top-3 avg score 0.4782 < final_threshold 0.7
ObjectProperty,has specified data output,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6404; levenshtein=0.2273; semantic=0.5208; sequence_match=0.2703,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,has specified data input,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6476; levenshtein=0.1905; semantic=0.5050; sequence_match=0.2778,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,has function,satisfies need,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.2308; semantic=0.5937; sequence_match=0.3333,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has specified data output,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5216; levenshtein=0.2273; semantic=0.5590; sequence_match=0.3448,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has output,export tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.5732; sequence_match=0.3158,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
ObjectProperty,has specified data output,has community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4809; sequence_match=0.3529,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.7
ObjectProperty,has specified data input,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.2381; semantic=0.5491; sequence_match=0.2857,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has version,released tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.2500; semantic=0.5481; sequence_match=0.3636,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,is encoded in,released version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.4907; sequence_match=0.2308,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,has input,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.3077; semantic=0.4986; sequence_match=0.3810,False,0.472,False,top-3 avg score 0.4720 < final_threshold 0.7
ObjectProperty,is encoded in,satisfies need,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5821; levenshtein=0.1538; semantic=0.3320; sequence_match=0.5000,False,0.4714,False,top-3 avg score 0.4714 < final_threshold 0.7
ObjectProperty,has specified data input,has community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2381; semantic=0.4589; sequence_match=0.3636,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,uses platform,export input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2941; semantic=0.4286; sequence_match=0.4138,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,uses platform,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.0833; semantic=0.5160; sequence_match=0.3158,False,0.4696,False,top-3 avg score 0.4696 < final_threshold 0.7
ObjectProperty,has specified data output,export input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.2273; semantic=0.6046; sequence_match=0.2564,False,0.4695,False,top-3 avg score 0.4695 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has specified data output,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5894; levenshtein=0.1818; semantic=0.4717; sequence_match=0.3429,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,has format specification,released version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5073; levenshtein=0.2727; semantic=0.5172; sequence_match=0.3784,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
ObjectProperty,implements,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2941; semantic=0.5411; sequence_match=0.2963,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,is developed by,introduced in version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4928; levenshtein=0.2105; semantic=0.5306; sequence_match=0.3750,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,uses software,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.1538; semantic=0.4661; sequence_match=0.3200,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,has format specification,has community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.3182; semantic=0.4490; sequence_match=0.3529,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,is developed by,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.1538; semantic=0.5090; sequence_match=0.3200,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,has license,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.3077; semantic=0.5495; sequence_match=0.3478,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,uses platform,export tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.3333; semantic=0.4535; sequence_match=0.3636,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.7
ObjectProperty,has specified data input,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5818; levenshtein=0.2381; semantic=0.4519; sequence_match=0.3529,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,has specified data output,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5949; levenshtein=0.2273; semantic=0.4131; sequence_match=0.3784,False,0.4621,False,top-3 avg score 0.4621 < final_threshold 0.7
ObjectProperty,has output,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5736; sequence_match=0.1905,False,0.4584,False,top-3 avg score 0.4584 < final_threshold 0.7
ObjectProperty,uses platform,has tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5770; levenshtein=0.2500; semantic=0.5473; sequence_match=0.2105,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.7
ObjectProperty,has specified data input,implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.2381; semantic=0.4799; sequence_match=0.3529,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.7
ObjectProperty,implements,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2500; semantic=0.5029; sequence_match=0.3636,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.7
ObjectProperty,has specified data output,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5386; levenshtein=0.2273; semantic=0.4785; sequence_match=0.3529,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,implements,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5778; sequence_match=0.2727,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
ObjectProperty,implements,introduced in version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5275; levenshtein=0.2105; semantic=0.5630; sequence_match=0.2759,False,0.4554,False,top-3 avg score 0.4554 < final_threshold 0.7
ObjectProperty,has output,released tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5516; sequence_match=0.2857,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.7
ObjectProperty,has clause,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.5005; sequence_match=0.3636,False,0.4549,False,top-3 avg score 0.4549 < final_threshold 0.7
ObjectProperty,has declared status,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4164; sequence_match=0.3846,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has specified data output,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.5065; sequence_match=0.2759,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has declared status,has community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5703; levenshtein=0.2941; semantic=0.4442; sequence_match=0.3448,False,0.4531,False,top-3 avg score 0.4531 < final_threshold 0.7
ObjectProperty,has declared status,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.4227; sequence_match=0.3333,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.7
ObjectProperty,is alternative format of,released version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6312; levenshtein=0.2857; semantic=0.4409; sequence_match=0.2222,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,has specified data input,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1905; semantic=0.5474; sequence_match=0.2857,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,has license,introduced in version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.2105; semantic=0.4839; sequence_match=0.3448,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,uses software,export tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5659; sequence_match=0.2727,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has declared status,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5846; levenshtein=0.1765; semantic=0.3912; sequence_match=0.3750,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,implements,satisfies need,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.5226; sequence_match=0.2609,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,is alternative format of,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.1905; semantic=0.3741; sequence_match=0.3684,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,has declared status,collaborates with,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5862; levenshtein=0.1765; semantic=0.3338; sequence_match=0.4242,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,has format specification,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6116; levenshtein=0.1364; semantic=0.4244; sequence_match=0.3077,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,is alternative format of,exported in modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6084; levenshtein=0.2273; semantic=0.4086; sequence_match=0.3256,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has interface,implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.5530; sequence_match=0.3200,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has input,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.4966; sequence_match=0.3000,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
ObjectProperty,implements,has community,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5778; levenshtein=0.2500; semantic=0.5091; sequence_match=0.1818,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
ObjectProperty,uses software,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4988; sequence_match=0.2759,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
ObjectProperty,is developed by,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1765; semantic=0.4474; sequence_match=0.3333,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,has specified data input,modifies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1905; semantic=0.5082; sequence_match=0.3158,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.7
ObjectProperty,is software for,export input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2941; semantic=0.4402; sequence_match=0.3333,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.7
ObjectProperty,has function,introduced in version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2632; semantic=0.4874; sequence_match=0.2667,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.7
ObjectProperty,uses software,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.4957; sequence_match=0.2500,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,uses platform,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.0667; semantic=0.4140; sequence_match=0.3704,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has function,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4913; levenshtein=0.2143; semantic=0.5133; sequence_match=0.3200,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,has specified data input,released version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1905; semantic=0.4771; sequence_match=0.3333,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.7
ObjectProperty,implements,released version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.5308; sequence_match=0.3200,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,uses software,released tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5716; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,is encoded in,has community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.4139; sequence_match=0.3478,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.7
ObjectProperty,has format specification,collaborates with,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.3508; sequence_match=0.4211,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.7
ObjectProperty,has format specification,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.1818; semantic=0.4584; sequence_match=0.2759,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,is encoded in,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4328; sequence_match=0.3571,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,uses platform,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5469; sequence_match=0.3158,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has input,released version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.4989; sequence_match=0.3478,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.7
ObjectProperty,uses platform,released tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5022; sequence_match=0.2500,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.7
ObjectProperty,has clause,collaborates with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1875; semantic=0.4182; sequence_match=0.3200,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.7
ObjectProperty,has declared status,released version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1765; semantic=0.4497; sequence_match=0.3125,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,is software for,export output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2778; semantic=0.4396; sequence_match=0.3226,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,uses software,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5393; sequence_match=0.3158,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has format specification,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5215; levenshtein=0.2273; semantic=0.5117; sequence_match=0.2703,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has specified data output,modifies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4980; levenshtein=0.2727; semantic=0.4898; sequence_match=0.3077,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,has format specification,supports task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4739; sequence_match=0.1176,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,has specified data input,performed by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1905; semantic=0.3988; sequence_match=0.3333,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,has license,released tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.5111; sequence_match=0.2727,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,is alternative format of,introduced in version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6008; levenshtein=0.2381; semantic=0.4367; sequence_match=0.2500,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
ObjectProperty,has function,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.6289; sequence_match=0.1739,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
