gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Actuator,City,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5322; sequence_match=0.3333,False,0.483,False,top-3 avg score 0.4830 < final_threshold 0.6
Geometry,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.2500; semantic=0.5102; sequence_match=0.4167,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.6
Point,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5447; sequence_match=0.3750,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.6
Measurement,Water Meter Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.2353; semantic=0.5533; sequence_match=0.2857,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.6
Temporal entity,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5718; sequence_match=0.3000,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.6
ChemicalProperty,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.1875; semantic=0.4088; sequence_match=0.3871,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.6
Key Performance Indicator,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6116; levenshtein=0.1250; semantic=0.4868; sequence_match=0.3404,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Water property,City Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4996; levenshtein=0.3333; semantic=0.5520; sequence_match=0.3871,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Temporal duration,Actuator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6280; levenshtein=0.3125; semantic=0.4964; sequence_match=0.2500,False,0.479,False,top-3 avg score 0.4790 < final_threshold 0.6
Temporal entity,Water Meter Measurement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5675; levenshtein=0.2857; semantic=0.4118; sequence_match=0.4571,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
Time-based tariff,Measurement Aspect,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5846; levenshtein=0.2353; semantic=0.4128; sequence_match=0.4375,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.6
Geometry,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.4794; sequence_match=0.3478,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.6
Temporal entity,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2143; semantic=0.4576; sequence_match=0.3333,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
Measurement,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.3158,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
Time-based tariff,Water Meter Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6021; levenshtein=0.2381; semantic=0.4356; sequence_match=0.3889,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
Acceptability property,City,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.1905; semantic=0.4592; sequence_match=0.3200,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.6
ChemicalProperty,City,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.4828; sequence_match=0.4000,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.6
Water meter,Temporal Setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6270; levenshtein=0.2000; semantic=0.3924; sequence_match=0.4000,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
Key Performance Indicator,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.3043; semantic=0.4311; sequence_match=0.4211,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
FeatureOfInterest,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.4620; sequence_match=0.4242,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.6
Water infrastructure,Measurement Aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6049; levenshtein=0.2105; semantic=0.4793; sequence_match=0.3333,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.6
Temporal entity,Water Meter Tariff Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5996; levenshtein=0.2308; semantic=0.4169; sequence_match=0.4000,False,0.4722,False,top-3 avg score 0.4722 < final_threshold 0.6
Meter,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.4709; sequence_match=0.3000,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Meter,Water Property Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1667; semantic=0.7194; sequence_match=0.2069,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.6
Measurement,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2667; semantic=0.4789; sequence_match=0.3077,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.6
Geometry,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2083; semantic=0.5224; sequence_match=0.3125,False,0.4714,False,top-3 avg score 0.4714 < final_threshold 0.6
Water asset,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1000; semantic=0.5139; sequence_match=0.3000,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.6
Meter,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.6035; sequence_match=0.3158,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.6
Temporal duration,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5735; levenshtein=0.1935; semantic=0.4536; sequence_match=0.3830,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.6
FeatureOfInterest,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6130; levenshtein=0.2941; semantic=0.4739; sequence_match=0.3226,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.6
Sensor,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Water meter,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Temporal entity,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5965; levenshtein=0.2917; semantic=0.4428; sequence_match=0.3684,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
Water property,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2667; semantic=0.4530; sequence_match=0.3571,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.6
ChemicalProperty,Actuator Type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5972; levenshtein=0.1875; semantic=0.3747; sequence_match=0.4286,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.6
Water,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.2500; semantic=0.4286; sequence_match=0.3529,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.6
Sensor,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5486; sequence_match=0.2857,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
Key Performance Indicator,Measurement Aspect,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5872; levenshtein=0.2609; semantic=0.5470; sequence_match=0.2500,False,0.465,False,top-3 avg score 0.4650 < final_threshold 0.6
Measurement,Water Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5133; sequence_match=0.3333,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.6
FeatureOfInterest,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5772; levenshtein=0.1765; semantic=0.4538; sequence_match=0.3571,False,0.4627,False,top-3 avg score 0.4627 < final_threshold 0.6
Acceptability property,City Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6266; levenshtein=0.1905; semantic=0.4013; sequence_match=0.3590,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.6
ChemicalProperty,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4639; sequence_match=0.3846,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Temporal duration,Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.5505; sequence_match=0.2727,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
FeatureOfInterest,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.3992; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
FeatureOfInterest,Water Meter Measurement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6480; levenshtein=0.2857; semantic=0.3653; sequence_match=0.3684,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.6
FeatureOfInterest,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4949; sequence_match=0.2400,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
Meter,Water Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.2308; semantic=0.5450; sequence_match=0.3333,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.6
Actuator,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5004; sequence_match=0.4211,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
Water infrastructure,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5553; levenshtein=0.2632; semantic=0.4299; sequence_match=0.3871,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.6
Measurement,Chemical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4745; sequence_match=0.2963,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
FeatureOfInterest,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.3333; semantic=0.4059; sequence_match=0.3415,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Device,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4522; sequence_match=0.3636,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
Time-based tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.1333; semantic=0.4568; sequence_match=0.2759,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Point,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2667; semantic=0.4797; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
Device,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6070; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Actuator,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5163; sequence_match=0.2564,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.6
Water property,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5584; sequence_match=0.2857,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.6
Device,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.6222; sequence_match=0.2353,False,0.4542,False,top-3 avg score 0.4542 < final_threshold 0.6
Measurement,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5254; levenshtein=0.3158; semantic=0.5027; sequence_match=0.3333,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
Device,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4865; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
Temporal entity,Infrastructure Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5276; levenshtein=0.1053; semantic=0.5872; sequence_match=0.2424,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.6
Sensor,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.6158; sequence_match=0.2353,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.6
Water meter,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.2105; semantic=0.4821; sequence_match=0.3448,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
Temporal duration,Water Meter Tariff Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5699; levenshtein=0.3077; semantic=0.4035; sequence_match=0.3810,False,0.4514,False,top-3 avg score 0.4514 < final_threshold 0.6
Sensor,City Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.5758; sequence_match=0.3333,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.6
Water asset,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5058; sequence_match=0.3077,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
Acceptability property,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2381; semantic=0.4515; sequence_match=0.3226,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.6
Point,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5860; levenshtein=0.0526; semantic=0.5103; sequence_match=0.2500,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
Geometry,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.2500; semantic=0.5534; sequence_match=0.3333,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.6
Sensor,Water Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.5634; sequence_match=0.3158,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.6
Key Performance Indicator,Water Meter Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5461; levenshtein=0.1304; semantic=0.4804; sequence_match=0.3182,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.6
Acceptability property,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6008; levenshtein=0.0952; semantic=0.5438; sequence_match=0.2000,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.6
Water asset,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.4803; sequence_match=0.2727,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.6
Actuator,Measurement Aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1176; semantic=0.5281; sequence_match=0.2400,False,0.447,False,top-3 avg score 0.4470 < final_threshold 0.6
Temporal duration,City Water Indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6450; levenshtein=0.2778; semantic=0.4176; sequence_match=0.2353,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.6
Temporal duration,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1250; semantic=0.4626; sequence_match=0.3077,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal duration,Measurement Aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5319; levenshtein=0.1765; semantic=0.5655; sequence_match=0.2424,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.6
Tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4706; sequence_match=0.3000,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.6
Geometry,Measurement Aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.5891; sequence_match=0.2400,False,0.4451,False,top-3 avg score 0.4451 < final_threshold 0.6
Measurement,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.5559; sequence_match=0.2400,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
Temporal entity,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5317; sequence_match=0.2727,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Acceptability property,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2381; semantic=0.4154; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Geometry,Water Meter Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.2941; semantic=0.4238; sequence_match=0.4000,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.6
Time-based tariff,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3478,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.6
Tariff,Actuator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.4286,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
Acceptability property,Measurement Aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4505; levenshtein=0.1905; semantic=0.5084; sequence_match=0.3684,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
Water asset,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5882; sequence_match=0.2500,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
Time-based tariff,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2083; semantic=0.4206; sequence_match=0.3590,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Point,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5143; sequence_match=0.3158,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Geometry,Water Meter Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4877; levenshtein=0.2381; semantic=0.4906; sequence_match=0.3448,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
Water property,Measurement Aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2353; semantic=0.4961; sequence_match=0.3333,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.6
Key Performance Indicator,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5565; levenshtein=0.1935; semantic=0.4314; sequence_match=0.3333,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
FeatureOfInterest,Water Meter Tariff Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6683; levenshtein=0.2308; semantic=0.3262; sequence_match=0.3256,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
Water infrastructure,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5424; levenshtein=0.2105; semantic=0.5669; sequence_match=0.1600,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
ChemicalProperty,Measurement Aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4736; levenshtein=0.1176; semantic=0.4800; sequence_match=0.3636,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.6
Measurement,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5503; sequence_match=0.2727,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.6
Key Performance Indicator,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4910; levenshtein=0.2174; semantic=0.4713; sequence_match=0.3529,False,0.4384,False,top-3 avg score 0.4384 < final_threshold 0.6
Key Performance Indicator,Water Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5834; levenshtein=0.2174; semantic=0.4523; sequence_match=0.2778,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
ChemicalProperty,City Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5764; levenshtein=0.1667; semantic=0.3837; sequence_match=0.3529,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.6
Device,Infrastructure Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5526; levenshtein=0.1053; semantic=0.6000; sequence_match=0.1600,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.6
Geometry,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5624; sequence_match=0.2500,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.6
Meter,City Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5724; sequence_match=0.2609,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.6
Water meter,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.4652; sequence_match=0.2727,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.6
Tariff,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5982; levenshtein=0.1290; semantic=0.4922; sequence_match=0.2162,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Time-based tariff,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5681; levenshtein=0.2105; semantic=0.4440; sequence_match=0.2941,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.6
FeatureOfInterest,Water Meter Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.1765; semantic=0.3568; sequence_match=0.3529,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.6
Key Performance Indicator,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5302; levenshtein=0.1739; semantic=0.5643; sequence_match=0.2069,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
Temporal duration,Infrastructure Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4591; levenshtein=0.2105; semantic=0.4988; sequence_match=0.3429,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Device,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5395; sequence_match=0.2500,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
Key Performance Indicator,Water Meter,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5729; levenshtein=0.2609; semantic=0.4664; sequence_match=0.1818,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Device,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6889; sequence_match=0.1667,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.6
Key Performance Indicator,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6007; levenshtein=0.1304; semantic=0.4366; sequence_match=0.2564,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
Sensor,Water Meter Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.5950; sequence_match=0.2222,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
Key Performance Indicator,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3907; levenshtein=0.2609; semantic=0.5149; sequence_match=0.3871,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
ChemicalProperty,Infrastructure Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.0526; semantic=0.5001; sequence_match=0.2857,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Water,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.5002; sequence_match=0.2667,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.6
Tariff,Water Meter Billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.5710; sequence_match=0.2609,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
FeatureOfInterest,Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6732; levenshtein=0.1765; semantic=0.4299; sequence_match=0.1739,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
Actuator,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.6087; sequence_match=0.2222,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
Water,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1333; semantic=0.4558; sequence_match=0.3000,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Actuator,Water Property Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4721; sequence_match=0.2500,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
Temporal duration,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.4985; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.6
Water,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5714; sequence_match=0.2222,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.6
Water,Chemical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Acceptability property,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6143; levenshtein=0.0952; semantic=0.4364; sequence_match=0.2222,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.6
Water infrastructure,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2632; semantic=0.4326; sequence_match=0.2941,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Actuator,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.4893; sequence_match=0.2609,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
Acceptability property,Water Meter Billing,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5548; levenshtein=0.0952; semantic=0.3451; sequence_match=0.3684,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.6
