prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,relation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.6163; sequence_match=0.2667,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,relation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5920; levenshtein=0.2414; semantic=0.4332; sequence_match=0.3784,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,relation,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2143; semantic=0.5362; sequence_match=0.2727,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
ObjectProperty,or,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5645; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,implies,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.4717; sequence_match=0.3529,False,0.467,False,top-3 avg score 0.4670 < final_threshold 0.7
ObjectProperty,scope,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.1875; semantic=0.5187; sequence_match=0.2857,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,inheritFrom,has assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.5194; sequence_match=0.3636,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,obligation,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5099; sequence_match=0.3810,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,operand,is sub constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.2353; semantic=0.5417; sequence_match=0.3333,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
ObjectProperty,action,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5356; sequence_match=0.3529,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,target,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.5374; sequence_match=0.2500,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.7
ObjectProperty,operator,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5647; sequence_match=0.3000,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,target,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.5568; sequence_match=0.3333,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,failure,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,consequence,governs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.4905; sequence_match=0.3333,False,0.4618,False,top-3 avg score 0.4618 < final_threshold 0.7
ObjectProperty,function,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.4544; sequence_match=0.3333,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,leftOperand,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5311; sequence_match=0.3158,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,prohibition,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.5649; sequence_match=0.3000,False,0.4614,False,top-3 avg score 0.4614 < final_threshold 0.7
ObjectProperty,obligation,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.5226; sequence_match=0.2727,False,0.4614,False,top-3 avg score 0.4614 < final_threshold 0.7
ObjectProperty,target,has requirement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5714; levenshtein=0.2857; semantic=0.5269; sequence_match=0.1000,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
ObjectProperty,Only One,contains,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.3825; sequence_match=0.4000,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.7
ObjectProperty,constraint,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3333,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.7
ObjectProperty,scope,is sequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.5068; sequence_match=0.3529,False,0.4607,False,top-3 avg score 0.4607 < final_threshold 0.7
ObjectProperty,implies,follows,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5696; sequence_match=0.2857,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.7
ObjectProperty,or,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5646; sequence_match=0.2857,False,0.4594,False,top-3 avg score 0.4594 < final_threshold 0.7
ObjectProperty,consequence,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4784; sequence_match=0.3704,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
ObjectProperty,relation,has party with role,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5792; levenshtein=0.2500; semantic=0.5486; sequence_match=0.1667,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
ObjectProperty,permission,is sequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.4251; sequence_match=0.3636,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,Only One,has condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.2500; semantic=0.4713; sequence_match=0.4211,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.7
ObjectProperty,permission,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.5020; sequence_match=0.3333,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,obligation,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5754; sequence_match=0.2000,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,assignee,has condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4468; sequence_match=0.4000,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,assigner,has condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4464; sequence_match=0.4000,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.7
ObjectProperty,inheritRelation,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.1333; semantic=0.4781; sequence_match=0.2759,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.7
ObjectProperty,inheritFrom,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.5338; sequence_match=0.3478,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.7
ObjectProperty,operator,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2941; semantic=0.4763; sequence_match=0.4000,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.7
ObjectProperty,relation,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5981; sequence_match=0.2222,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,operator,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,operator,has party with role,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.5226; sequence_match=0.1667,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,conflict,is consequence duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2632; semantic=0.4959; sequence_match=0.2963,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,consequence,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5313; sequence_match=0.3478,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,implies,inherits from,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.5671; sequence_match=0.2105,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,and,assigns,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.2857; semantic=0.4766; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,operator,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5406; sequence_match=0.3000,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.7
ObjectProperty,implies,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2857,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,relation,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5341; sequence_match=0.2500,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.7
ObjectProperty,and,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.4896; sequence_match=0.2667,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.7
ObjectProperty,inheritRelation,is consequence duty of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5641; levenshtein=0.3158; semantic=0.4871; sequence_match=0.1765,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
ObjectProperty,target,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.6048; sequence_match=0.2500,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,implies,assigns,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5560; sequence_match=0.2857,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.7
ObjectProperty,assignee,has party with role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.2500; semantic=0.5061; sequence_match=0.3333,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,prohibition,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.5349; sequence_match=0.2963,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,scope,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5024; sequence_match=0.3077,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,obligation,is sub constraint of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6319; levenshtein=0.2353; semantic=0.4928; sequence_match=0.2222,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,target,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,relation,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5105; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,hasPolicy,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.2500; semantic=0.4760; sequence_match=0.3448,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
ObjectProperty,implies,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5117; sequence_match=0.3000,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,target,has remedy duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5769; levenshtein=0.3077; semantic=0.4701; sequence_match=0.1053,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,leftOperand,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.4888; sequence_match=0.3158,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,permission,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,scope,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.5338; sequence_match=0.2857,False,0.4509,False,top-3 avg score 0.4509 < final_threshold 0.7
ObjectProperty,scope,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.1765; semantic=0.4878; sequence_match=0.2727,False,0.4509,False,top-3 avg score 0.4509 < final_threshold 0.7
ObjectProperty,assigner,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,permission,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.5043; sequence_match=0.3077,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,operator,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5927; sequence_match=0.2667,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,prohibition,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,operand,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5030; sequence_match=0.3000,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,obligation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,failure,follows,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5341; sequence_match=0.2857,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,target,precedes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5295; sequence_match=0.2857,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,relation,has assignee,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.5202; sequence_match=0.1053,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.7
ObjectProperty,function,has party with role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5208; levenshtein=0.1875; semantic=0.5710; sequence_match=0.2500,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,relation,has assigner,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.5186; sequence_match=0.1053,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,consequence,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4771; sequence_match=0.3478,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,assignee,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4565; sequence_match=0.3333,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.7
ObjectProperty,andSequence,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4387; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,operator,has assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.6505; sequence_match=0.2105,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
ObjectProperty,inheritFrom,is remedy duty for,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6285; levenshtein=0.2667; semantic=0.4430; sequence_match=0.2308,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
ObjectProperty,inheritFrom,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.1429; semantic=0.4952; sequence_match=0.2400,False,0.4459,False,top-3 avg score 0.4459 < final_threshold 0.7
ObjectProperty,prohibition,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6286; sequence_match=0.1905,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,obligation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0000; semantic=0.7120; sequence_match=0.1739,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,failure,has assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.4367; sequence_match=0.3333,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,conflict,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5579; sequence_match=0.2667,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,prohibition,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6263; levenshtein=0.2500; semantic=0.4601; sequence_match=0.1739,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,remedy,resolves conflicts for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1500; semantic=0.5543; sequence_match=0.2308,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,operand,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.2500; semantic=0.5596; sequence_match=0.3478,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,andSequence,has condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0833; semantic=0.4300; sequence_match=0.3478,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,assigner,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.4413; sequence_match=0.3200,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.7
ObjectProperty,constraint,has assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5555; sequence_match=0.1905,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,andSequence,has assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.2727; semantic=0.3991; sequence_match=0.3636,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.7
ObjectProperty,function,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,scope,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.6036; sequence_match=0.1667,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,scope,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,inheritRelation,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.1333; semantic=0.4676; sequence_match=0.2963,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,and,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.2500; semantic=0.4808; sequence_match=0.3636,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,conflict,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5515; sequence_match=0.2667,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.7
ObjectProperty,obligation,has assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5375; sequence_match=0.2857,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.7
ObjectProperty,relation,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5490; sequence_match=0.2667,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,failure,has assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4269; sequence_match=0.3333,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,and,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,implies,governs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5167; sequence_match=0.2857,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.7
ObjectProperty,function,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.5237; sequence_match=0.2727,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,inheritFrom,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5368; sequence_match=0.3333,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,operand,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5307; levenshtein=0.2222; semantic=0.4750; sequence_match=0.3200,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,target,has party with role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1875; semantic=0.4972; sequence_match=0.2727,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,constraint,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.1000; semantic=0.5032; sequence_match=0.2000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,or,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5553; sequence_match=0.2222,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,andSequence,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5149; sequence_match=0.2857,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,operator,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.2308; semantic=0.5038; sequence_match=0.2857,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,remedy,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.5099; sequence_match=0.3333,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,relation,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.3953; sequence_match=0.3571,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,operator,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4906; sequence_match=0.3333,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,constraint,has assignee,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5541; sequence_match=0.0952,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,target,has assigner,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5051; levenshtein=0.2727; semantic=0.5448; sequence_match=0.2353,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
ObjectProperty,scope,precedes,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5246; sequence_match=0.1538,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.7
ObjectProperty,prohibition,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4956; sequence_match=0.2857,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.7
ObjectProperty,constraint,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4783; sequence_match=0.3478,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.7
ObjectProperty,target,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5072; sequence_match=0.2857,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.7
