prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has interface,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.5114; sequence_match=0.3810,False,0.5197,False,top-3 avg score 0.5197 < final_threshold 0.7
ObjectProperty,uses platform,has export,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6442; levenshtein=0.3333; semantic=0.4377; sequence_match=0.4762,False,0.5193,False,top-3 avg score 0.5193 < final_threshold 0.7
ObjectProperty,has version,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.6219; sequence_match=0.3529,False,0.517,False,top-3 avg score 0.5170 < final_threshold 0.7
ObjectProperty,has clause,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4993; sequence_match=0.4167,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
ObjectProperty,has clause,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.3333; semantic=0.5478; sequence_match=0.4444,False,0.5159,False,top-3 avg score 0.5159 < final_threshold 0.7
ObjectProperty,has format specification,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2727; semantic=0.4454; sequence_match=0.4444,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
ObjectProperty,has function,has help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.6411; sequence_match=0.3333,False,0.5138,False,top-3 avg score 0.5138 < final_threshold 0.7
ObjectProperty,has specified data input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5230; sequence_match=0.3871,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,has format specification,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5729; levenshtein=0.2727; semantic=0.5763; sequence_match=0.3889,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.7
ObjectProperty,has function,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.2500; semantic=0.6242; sequence_match=0.3478,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.7
ObjectProperty,has license,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.4994; sequence_match=0.4167,False,0.5117,False,top-3 avg score 0.5117 < final_threshold 0.7
ObjectProperty,uses software,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.2857; semantic=0.5037; sequence_match=0.3846,False,0.5117,False,top-3 avg score 0.5117 < final_threshold 0.7
ObjectProperty,has license,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.6057; sequence_match=0.3529,False,0.5116,False,top-3 avg score 0.5116 < final_threshold 0.7
ObjectProperty,has version,has programming language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.6364; sequence_match=0.2500,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
ObjectProperty,uses software,has feature,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6659; levenshtein=0.3333; semantic=0.5344; sequence_match=0.2727,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
ObjectProperty,has license,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5213; sequence_match=0.4000,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,has specified data output,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5316; sequence_match=0.3750,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,has format specification,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.2273; semantic=0.4756; sequence_match=0.3871,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.7
ObjectProperty,is software for,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.4637; sequence_match=0.4348,False,0.51,False,top-3 avg score 0.5100 < final_threshold 0.7
ObjectProperty,has function,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.2727; semantic=0.5253; sequence_match=0.4000,False,0.5095,False,top-3 avg score 0.5095 < final_threshold 0.7
ObjectProperty,has declared status,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6695; levenshtein=0.2941; semantic=0.4421; sequence_match=0.4167,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.7
ObjectProperty,has input,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.5688; sequence_match=0.3636,False,0.5092,False,top-3 avg score 0.5092 < final_threshold 0.7
ObjectProperty,has license,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.2353; semantic=0.5233; sequence_match=0.3704,False,0.5085,False,top-3 avg score 0.5085 < final_threshold 0.7
ObjectProperty,has declared status,has export,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6732; levenshtein=0.3529; semantic=0.3895; sequence_match=0.4615,False,0.5081,False,top-3 avg score 0.5081 < final_threshold 0.7
ObjectProperty,is software for,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6665; levenshtein=0.2353; semantic=0.4542; sequence_match=0.4000,False,0.5069,False,top-3 avg score 0.5069 < final_threshold 0.7
ObjectProperty,uses platform,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.1667; semantic=0.5338; sequence_match=0.3333,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.7
ObjectProperty,is software for,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.5401; sequence_match=0.3478,False,0.5065,False,top-3 avg score 0.5065 < final_threshold 0.7
ObjectProperty,has clause,uses,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.6022; sequence_match=0.4615,False,0.5058,False,top-3 avg score 0.5058 < final_threshold 0.7
ObjectProperty,has declared status,has version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6510; levenshtein=0.3529; semantic=0.4203; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,has output,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6148; levenshtein=0.2000; semantic=0.4726; sequence_match=0.4211,False,0.5028,False,top-3 avg score 0.5028 < final_threshold 0.7
ObjectProperty,has function,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6039; levenshtein=0.2273; semantic=0.6604; sequence_match=0.2424,False,0.5022,False,top-3 avg score 0.5022 < final_threshold 0.7
ObjectProperty,has specified data output,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.2727; semantic=0.5790; sequence_match=0.3226,False,0.5017,False,top-3 avg score 0.5017 < final_threshold 0.7
ObjectProperty,uses platform,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.2353; semantic=0.5262; sequence_match=0.3448,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has function,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5215; sequence_match=0.3846,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has format specification,has programming language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6136; levenshtein=0.1818; semantic=0.5177; sequence_match=0.3636,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.7
ObjectProperty,implements,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5550; sequence_match=0.3636,False,0.497,False,top-3 avg score 0.4970 < final_threshold 0.7
ObjectProperty,uses platform,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,has output,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5276; levenshtein=0.2273; semantic=0.6378; sequence_match=0.3226,False,0.496,False,top-3 avg score 0.4960 < final_threshold 0.7
ObjectProperty,is developed by,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6264; levenshtein=0.2308; semantic=0.4612; sequence_match=0.4000,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,has version,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2667; semantic=0.5396; sequence_match=0.3200,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,has declared status,has tool for task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5973; levenshtein=0.3529; semantic=0.3703; sequence_match=0.5161,False,0.4946,False,top-3 avg score 0.4946 < final_threshold 0.7
ObjectProperty,is software for,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.3571; semantic=0.4543; sequence_match=0.4444,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.7
ObjectProperty,has license,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5758; levenshtein=0.2727; semantic=0.5943; sequence_match=0.3125,False,0.4942,False,top-3 avg score 0.4942 < final_threshold 0.7
ObjectProperty,uses platform,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4696; sequence_match=0.4000,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,has specified data input,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6327; levenshtein=0.1429; semantic=0.4792; sequence_match=0.3684,False,0.4934,False,top-3 avg score 0.4934 < final_threshold 0.7
ObjectProperty,has specified data output,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6248; levenshtein=0.1818; semantic=0.4946; sequence_match=0.3590,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.7
ObjectProperty,has format specification,has collaborator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6404; levenshtein=0.3636; semantic=0.4043; sequence_match=0.4324,False,0.4924,False,top-3 avg score 0.4924 < final_threshold 0.7
ObjectProperty,has declared status,has algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6174; levenshtein=0.2941; semantic=0.4444; sequence_match=0.4138,False,0.4919,False,top-3 avg score 0.4919 < final_threshold 0.7
ObjectProperty,uses software,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5394; sequence_match=0.3636,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,is alternative format of,runs on platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.3827; sequence_match=0.4571,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.7
ObjectProperty,has interface,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5800; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6535; levenshtein=0.3182; semantic=0.4910; sequence_match=0.3243,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has clause,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.1429; semantic=0.5439; sequence_match=0.3478,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.7
ObjectProperty,has specified data input,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.2381; semantic=0.6130; sequence_match=0.3030,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.7
ObjectProperty,has output,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,has declared status,has software type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6728; levenshtein=0.3529; semantic=0.3318; sequence_match=0.4375,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has input,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5047; sequence_match=0.3636,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has specified data input,has software type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6615; levenshtein=0.3333; semantic=0.4669; sequence_match=0.3333,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,has specified data input,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5385; levenshtein=0.2273; semantic=0.5506; sequence_match=0.3721,False,0.4871,False,top-3 avg score 0.4871 < final_threshold 0.7
ObjectProperty,has license,uses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5667; levenshtein=0.3000; semantic=0.5926; sequence_match=0.2857,False,0.4864,False,top-3 avg score 0.4864 < final_threshold 0.7
ObjectProperty,has declared status,version has feature,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6588; levenshtein=0.1765; semantic=0.3885; sequence_match=0.4118,False,0.4864,False,top-3 avg score 0.4864 < final_threshold 0.7
ObjectProperty,has specified data output,has developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.5053; sequence_match=0.2941,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,uses platform,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5564; sequence_match=0.3636,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,uses software,export from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5163; sequence_match=0.3636,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,uses software,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5153; sequence_match=0.3846,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has input,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5144; sequence_match=0.3478,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,has format specification,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5945; levenshtein=0.2727; semantic=0.4976; sequence_match=0.3590,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,is alternative format of,has algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6521; levenshtein=0.2381; semantic=0.4348; sequence_match=0.3636,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.7
ObjectProperty,has format specification,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.5202; sequence_match=0.3448,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has input,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5055; sequence_match=0.3478,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.7
ObjectProperty,has declared status,supports task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6174; levenshtein=0.2941; semantic=0.4078; sequence_match=0.4138,False,0.4797,False,top-3 avg score 0.4797 < final_threshold 0.7
ObjectProperty,uses platform,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5021; sequence_match=0.3846,False,0.4794,False,top-3 avg score 0.4794 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has interface,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5890; sequence_match=0.3000,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
ObjectProperty,is software for,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5141; sequence_match=0.4348,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,has input,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.2353; semantic=0.5231; sequence_match=0.3200,False,0.4777,False,top-3 avg score 0.4777 < final_threshold 0.7
ObjectProperty,uses software,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2500; semantic=0.4604; sequence_match=0.3810,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.7
ObjectProperty,uses software,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.5522; sequence_match=0.3333,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has version,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.3333; semantic=0.4818; sequence_match=0.4000,False,0.4754,False,top-3 avg score 0.4754 < final_threshold 0.7
ObjectProperty,uses software,version has feature,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6117; levenshtein=0.2941; semantic=0.5204; sequence_match=0.2069,False,0.4754,False,top-3 avg score 0.4754 < final_threshold 0.7
ObjectProperty,has specified data output,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5216; levenshtein=0.2273; semantic=0.5590; sequence_match=0.3448,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,implements,produces,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.5328; sequence_match=0.3333,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.7
ObjectProperty,has specified data output,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2727; semantic=0.4525; sequence_match=0.3784,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.7
ObjectProperty,has clause,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5778; sequence_match=0.3529,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has specified data input,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.2381; semantic=0.5491; sequence_match=0.2857,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has specified data output,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5386; levenshtein=0.2273; semantic=0.5847; sequence_match=0.2941,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,is software for,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.5077; sequence_match=0.3704,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,has declared status,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.2941; semantic=0.4226; sequence_match=0.4000,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,has license,produces,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5206; sequence_match=0.3333,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,is alternative format of,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6521; levenshtein=0.2381; semantic=0.3952; sequence_match=0.3636,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,has format specification,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4704; sequence_match=0.3529,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,uses platform,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.0833; semantic=0.5160; sequence_match=0.3158,False,0.4696,False,top-3 avg score 0.4696 < final_threshold 0.7
ObjectProperty,has specified data input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.5098; sequence_match=0.3030,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,has specified data input,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.4914; sequence_match=0.3429,False,0.4659,False,top-3 avg score 0.4659 < final_threshold 0.7
ObjectProperty,has input,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5667; sequence_match=0.3000,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,has interface,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2667; semantic=0.5058; sequence_match=0.3704,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.7
ObjectProperty,has specified data output,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.4970; sequence_match=0.3333,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,is software for,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5272; sequence_match=0.3200,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
ObjectProperty,has input,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.0000; semantic=0.4903; sequence_match=0.3333,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,has license,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5113; sequence_match=0.3200,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,has output,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5736; sequence_match=0.1905,False,0.4584,False,top-3 avg score 0.4584 < final_threshold 0.7
ObjectProperty,is software for,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6873; levenshtein=0.2143; semantic=0.4653; sequence_match=0.2222,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.7
ObjectProperty,has version,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.4829; sequence_match=0.3333,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,uses platform,has tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5770; levenshtein=0.2500; semantic=0.5473; sequence_match=0.2105,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.7
ObjectProperty,is software for,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4736; sequence_match=0.3810,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.7
ObjectProperty,has specified data input,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2381; semantic=0.4431; sequence_match=0.3333,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,has specified data output,supports export,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5200; levenshtein=0.2273; semantic=0.6225; sequence_match=0.2222,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,implements,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5778; sequence_match=0.2727,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
