prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has version,Has Version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,Has Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has specified data input,Has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2381; semantic=0.5547; sequence_match=0.3571,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.7
ObjectProperty,has input,Has Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5492; sequence_match=0.4000,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.7
ObjectProperty,uses platform,Creator Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.4169; sequence_match=0.4762,False,0.5199,False,top-3 avg score 0.5199 < final_threshold 0.7
ObjectProperty,has version,Has Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has function,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.3000; semantic=0.5445; sequence_match=0.3871,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has input,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2632; semantic=0.5503; sequence_match=0.3704,False,0.5179,False,top-3 avg score 0.5179 < final_threshold 0.7
ObjectProperty,implements,Compatible With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5095; levenshtein=0.2857; semantic=0.6270; sequence_match=0.4167,False,0.5177,False,top-3 avg score 0.5177 < final_threshold 0.7
ObjectProperty,has interface,Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5603; sequence_match=0.3810,False,0.5175,False,top-3 avg score 0.5175 < final_threshold 0.7
ObjectProperty,has specified data output,Has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6472; levenshtein=0.2273; semantic=0.5555; sequence_match=0.3448,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.7
ObjectProperty,uses platform,Export Format For,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4177; sequence_match=0.5185,False,0.5148,False,top-3 avg score 0.5148 < final_threshold 0.7
ObjectProperty,has specified data output,Has Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2727; semantic=0.5018; sequence_match=0.4000,False,0.5143,False,top-3 avg score 0.5143 < final_threshold 0.7
ObjectProperty,has function,Has Development Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5649; levenshtein=0.2632; semantic=0.5768; sequence_match=0.4000,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
ObjectProperty,has specified data input,Has Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5230; sequence_match=0.3871,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,has function,Has Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.2500; semantic=0.6242; sequence_match=0.3478,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.7
ObjectProperty,has specified data input,Has Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6485; levenshtein=0.2857; semantic=0.4765; sequence_match=0.4118,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.7
ObjectProperty,has interface,Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5440; sequence_match=0.3810,False,0.512,False,top-3 avg score 0.5120 < final_threshold 0.7
ObjectProperty,uses software,Runs On Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.2857; semantic=0.5037; sequence_match=0.3846,False,0.5117,False,top-3 avg score 0.5117 < final_threshold 0.7
ObjectProperty,has format specification,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.2727; semantic=0.4358; sequence_match=0.4286,False,0.5115,False,top-3 avg score 0.5115 < final_threshold 0.7
ObjectProperty,uses software,Has Feature,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6659; levenshtein=0.3333; semantic=0.5344; sequence_match=0.2727,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
ObjectProperty,is developed by,Algorithm Used By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.5317; sequence_match=0.4286,False,0.5111,False,top-3 avg score 0.5111 < final_threshold 0.7
ObjectProperty,has specified data output,Has Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5316; sequence_match=0.3750,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,uses platform,Output Format For,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4048; sequence_match=0.5185,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,has interface,Has Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.5966; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.7
ObjectProperty,is software for,Has Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.4637; sequence_match=0.4348,False,0.51,False,top-3 avg score 0.5100 < final_threshold 0.7
ObjectProperty,is software for,Export Format For,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5912; levenshtein=0.4000; semantic=0.5380; sequence_match=0.3571,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.7
ObjectProperty,has interface,Version Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6626; levenshtein=0.2727; semantic=0.5126; sequence_match=0.3529,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.7
ObjectProperty,is alternative format of,Platform For,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5777; levenshtein=0.3810; semantic=0.4500; sequence_match=0.5000,False,0.5092,False,top-3 avg score 0.5092 < final_threshold 0.7
ObjectProperty,is software for,Version Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6608; levenshtein=0.2727; semantic=0.4655; sequence_match=0.4000,False,0.5088,False,top-3 avg score 0.5088 < final_threshold 0.7
ObjectProperty,has function,Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5460; sequence_match=0.3846,False,0.5078,False,top-3 avg score 0.5078 < final_threshold 0.7
ObjectProperty,has version,Has Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.6056; sequence_match=0.3478,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.7
ObjectProperty,has declared status,Has Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6537; levenshtein=0.3529; semantic=0.4685; sequence_match=0.4000,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,uses software,Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3333; semantic=0.5150; sequence_match=0.3704,False,0.507,False,top-3 avg score 0.5070 < final_threshold 0.7
ObjectProperty,has declared status,Has Version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6510; levenshtein=0.3529; semantic=0.4203; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,uses platform,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.2667; semantic=0.4596; sequence_match=0.4444,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,has output,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.5455; sequence_match=0.3571,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,has declared status,Has Export Format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6263; levenshtein=0.3529; semantic=0.3814; sequence_match=0.5000,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,has function,Modification Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.4847; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.7
ObjectProperty,is software for,Output Format For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.3333; semantic=0.5111; sequence_match=0.3571,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
ObjectProperty,has specified data input,Has Output Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has license,Has Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has interface,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5553; levenshtein=0.2632; semantic=0.5547; sequence_match=0.3871,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,is alternative format of,Format Supported By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4922; levenshtein=0.2381; semantic=0.6353; sequence_match=0.3684,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.7
ObjectProperty,uses platform,Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6442; levenshtein=0.1667; semantic=0.4696; sequence_match=0.3810,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.7
ObjectProperty,uses platform,Has Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has output,Version Has Export Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.6216; sequence_match=0.3871,False,0.4962,False,top-3 avg score 0.4962 < final_threshold 0.7
ObjectProperty,is software for,Supports Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.4868; sequence_match=0.3704,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
ObjectProperty,has specified data input,Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6021; levenshtein=0.2857; semantic=0.4960; sequence_match=0.3889,False,0.4957,False,top-3 avg score 0.4957 < final_threshold 0.7
ObjectProperty,uses software,Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6442; levenshtein=0.1667; semantic=0.4585; sequence_match=0.3810,False,0.4946,False,top-3 avg score 0.4946 < final_threshold 0.7
ObjectProperty,is software for,Runs On Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.3571; semantic=0.4543; sequence_match=0.4444,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.7
ObjectProperty,has declared status,Has Modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6261; levenshtein=0.2353; semantic=0.4167; sequence_match=0.4375,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,has specified data output,Version Has Export Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5734; levenshtein=0.1818; semantic=0.5881; sequence_match=0.3182,False,0.4932,False,top-3 avg score 0.4932 < final_threshold 0.7
ObjectProperty,has function,Version Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5584; sequence_match=0.4000,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.7
ObjectProperty,has specified data input,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.2381; semantic=0.4802; sequence_match=0.3415,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,uses software,Has Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5394; sequence_match=0.3636,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,has input,Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5522; sequence_match=0.3529,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,has version,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2500; semantic=0.5504; sequence_match=0.3333,False,0.4906,False,top-3 avg score 0.4906 < final_threshold 0.7
ObjectProperty,is alternative format of,Runs On Platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.3827; sequence_match=0.4571,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.7
ObjectProperty,has interface,Performs Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5800; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.3182; semantic=0.4653; sequence_match=0.3333,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.7
ObjectProperty,has interface,Type Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5500; sequence_match=0.3333,False,0.4889,False,top-3 avg score 0.4889 < final_threshold 0.7
ObjectProperty,uses platform,Input Format For,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5794; levenshtein=0.3571; semantic=0.4246; sequence_match=0.4615,False,0.4885,False,top-3 avg score 0.4885 < final_threshold 0.7
ObjectProperty,is alternative format of,Modification Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.4848; sequence_match=0.4000,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.7
ObjectProperty,is software for,Feature Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6768; levenshtein=0.3077; semantic=0.4792; sequence_match=0.1818,False,0.4879,False,top-3 avg score 0.4879 < final_threshold 0.7
ObjectProperty,has input,Runs On Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5047; sequence_match=0.3636,False,0.4875,False,top-3 avg score 0.4875 < final_threshold 0.7
ObjectProperty,has format specification,Platform For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2727; semantic=0.4633; sequence_match=0.4242,False,0.4865,False,top-3 avg score 0.4865 < final_threshold 0.7
ObjectProperty,has version,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.4478; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,has specified data output,Has Developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.5053; sequence_match=0.2941,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.7
ObjectProperty,has specified data input,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2381; semantic=0.4660; sequence_match=0.3889,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.7
ObjectProperty,has format specification,Has Capability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6264; levenshtein=0.3636; semantic=0.4648; sequence_match=0.3429,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,uses platform,Has Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5564; sequence_match=0.3636,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,Performs Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has interface,Creator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.1667; semantic=0.4807; sequence_match=0.3810,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.7
ObjectProperty,has interface,Input Format For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4802; sequence_match=0.3846,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,has clause,Algorithm Used By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2000; semantic=0.4864; sequence_match=0.3333,False,0.4831,False,top-3 avg score 0.4831 < final_threshold 0.7
ObjectProperty,has output,Format Supported By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.5051; sequence_match=0.3077,False,0.4825,False,top-3 avg score 0.4825 < final_threshold 0.7
ObjectProperty,implements,Task Performed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5699; sequence_match=0.3200,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,has clause,Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2000; semantic=0.5402; sequence_match=0.3333,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,uses software,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2000; semantic=0.4943; sequence_match=0.3704,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.7
ObjectProperty,has license,Has Export Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5654; sequence_match=0.3200,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
ObjectProperty,has specified data input,Modification Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2857; semantic=0.4607; sequence_match=0.4000,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has function,Task Performed By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5434; levenshtein=0.2000; semantic=0.5883; sequence_match=0.3077,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,has declared status,Has Development Model,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5936; levenshtein=0.3684; semantic=0.4005; sequence_match=0.4444,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
ObjectProperty,implements,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6154; levenshtein=0.2632; semantic=0.4782; sequence_match=0.3448,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
ObjectProperty,has version,Has Output Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has specified data input,Input Format For,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1905; semantic=0.6859; sequence_match=0.2857,False,0.4789,False,top-3 avg score 0.4789 < final_threshold 0.7
ObjectProperty,has license,Version Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5747; sequence_match=0.3158,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,is encoded in,Has Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.4873; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,uses software,Has Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.5522; sequence_match=0.3333,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,is alternative format of,Version Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.5351; sequence_match=0.3333,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.7
ObjectProperty,has clause,Has Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has specified data output,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2273; semantic=0.4579; sequence_match=0.3784,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.7
ObjectProperty,has input,Version Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6358; levenshtein=0.2273; semantic=0.4530; sequence_match=0.3333,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,has clause,Feature Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.5331; sequence_match=0.3333,False,0.474,False,top-3 avg score 0.4740 < final_threshold 0.7
ObjectProperty,is software for,Has Output Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,implements,Performs Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has clause,Has Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,uses platform,Compatible With Software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6086; levenshtein=0.1818; semantic=0.5142; sequence_match=0.2941,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,has interface,Capability Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5280; sequence_match=0.3333,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,has format specification,Compatible With,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5729; levenshtein=0.2273; semantic=0.5106; sequence_match=0.3333,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,uses platform,Export Format Of Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5575; levenshtein=0.2381; semantic=0.4332; sequence_match=0.4242,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.7
ObjectProperty,has specified data output,Output Format For,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4465; levenshtein=0.2273; semantic=0.6425; sequence_match=0.3243,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,is software for,Has Input Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,has format specification,Has Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4704; sequence_match=0.3529,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,has clause,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2632; semantic=0.5128; sequence_match=0.3571,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,has specified data input,Has Development Model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6008; levenshtein=0.2381; semantic=0.5086; sequence_match=0.3000,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,uses software,Export Format For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1333; semantic=0.4594; sequence_match=0.3704,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.7
ObjectProperty,implements,Compatible With Software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5299; levenshtein=0.2273; semantic=0.5641; sequence_match=0.3125,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.7
ObjectProperty,has format specification,Compatible With Software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5991; levenshtein=0.1364; semantic=0.4890; sequence_match=0.3182,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,is software for,Uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has specified data input,Has Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.5098; sequence_match=0.3030,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,uses software,Developer Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.0833; semantic=0.5852; sequence_match=0.2609,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.7
ObjectProperty,implements,Development Model Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2778; semantic=0.4228; sequence_match=0.3571,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.7
ObjectProperty,is software for,Task Performed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2000; semantic=0.4519; sequence_match=0.3571,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,has output,Has Maintenance Status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2500; semantic=0.5213; sequence_match=0.2759,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,has interface,Compatible With Software,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5518; levenshtein=0.2727; semantic=0.5728; sequence_match=0.1765,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.7
ObjectProperty,uses software,Version Has Export Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6086; levenshtein=0.2273; semantic=0.4936; sequence_match=0.2941,False,0.4654,False,top-3 avg score 0.4654 < final_threshold 0.7
ObjectProperty,is encoded in,Uses Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,is alternative format of,Feature Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6085; levenshtein=0.2857; semantic=0.3856; sequence_match=0.4000,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
ObjectProperty,is developed by,Format Supported By,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6025; levenshtein=0.2941; semantic=0.3909; sequence_match=0.4000,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,uses software,Performs Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
