role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,uses platform,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6442; levenshtein=0.2500; semantic=0.4888; sequence_match=0.4762,False,0.5364,False,top-3 avg score 0.5364 < final_threshold 0.6
property,has support url,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3077; semantic=0.5412; sequence_match=0.4348,False,0.5359,False,top-3 avg score 0.5359 < final_threshold 0.6
property,has interface,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5632; sequence_match=0.4167,False,0.5356,False,top-3 avg score 0.5356 < final_threshold 0.6
property,is software for,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.2308; semantic=0.5110; sequence_match=0.4211,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.6
property,has specified data input,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2381; semantic=0.5930; sequence_match=0.3571,False,0.5336,False,top-3 avg score 0.5336 < final_threshold 0.6
property,has input,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3846; semantic=0.5172; sequence_match=0.4762,False,0.5322,False,top-3 avg score 0.5322 < final_threshold 0.6
property,has specified data output,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6465; levenshtein=0.2727; semantic=0.5629; sequence_match=0.3871,False,0.5322,False,top-3 avg score 0.5322 < final_threshold 0.6
property,has documentation,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6458; levenshtein=0.2500; semantic=0.5311; sequence_match=0.4167,False,0.5312,False,top-3 avg score 0.5312 < final_threshold 0.6
property,has support url,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.5658; sequence_match=0.4000,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.6
property,has specified data input,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2857; semantic=0.5396; sequence_match=0.4000,False,0.5301,False,top-3 avg score 0.5301 < final_threshold 0.6
property,has documentation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6089; levenshtein=0.2500; semantic=0.6317; sequence_match=0.3478,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.6
property,has input,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.5724; sequence_match=0.4000,False,0.5288,False,top-3 avg score 0.5288 < final_threshold 0.6
property,has interface,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.2500; semantic=0.5031; sequence_match=0.4348,False,0.5275,False,top-3 avg score 0.5275 < final_threshold 0.6
property,has input,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5809; sequence_match=0.4000,False,0.5274,False,top-3 avg score 0.5274 < final_threshold 0.6
property,has input,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.4940; sequence_match=0.4348,False,0.5272,False,top-3 avg score 0.5272 < final_threshold 0.6
property,has documentation,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5762; sequence_match=0.3636,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.6
property,has interface,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5134; sequence_match=0.4211,False,0.5260,False,top-3 avg score 0.5260 < final_threshold 0.6
property,has support url,hasprice,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6699; levenshtein=0.3846; semantic=0.4318; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.6
property,has specified data output,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5641; sequence_match=0.3889,False,0.5253,False,top-3 avg score 0.5253 < final_threshold 0.6
property,has support url,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3077; semantic=0.5157; sequence_match=0.4000,False,0.5251,False,top-3 avg score 0.5251 < final_threshold 0.6
property,has interface,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5306; sequence_match=0.4167,False,0.5247,False,top-3 avg score 0.5247 < final_threshold 0.6
property,has documentation,hasdeveloper,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3125; semantic=0.5754; sequence_match=0.4286,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.6
property,has documentation,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6405; levenshtein=0.3125; semantic=0.5145; sequence_match=0.4138,False,0.5229,False,top-3 avg score 0.5229 < final_threshold 0.6
property,is developed by,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.5705; sequence_match=0.4000,False,0.5229,False,top-3 avg score 0.5229 < final_threshold 0.6
property,has specified data output,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3636; semantic=0.5007; sequence_match=0.4444,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.6
property,has download location,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6608; levenshtein=0.3158; semantic=0.4778; sequence_match=0.4286,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.6
property,has specified data output,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6472; levenshtein=0.2273; semantic=0.5749; sequence_match=0.3448,False,0.5223,False,top-3 avg score 0.5223 < final_threshold 0.6
property,has output,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6376; levenshtein=0.2857; semantic=0.4935; sequence_match=0.4348,False,0.5219,False,top-3 avg score 0.5219 < final_threshold 0.6
property,has release date,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5637; sequence_match=0.3810,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
property,has specified data output,outputs,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4105; levenshtein=0.2273; semantic=0.7370; sequence_match=0.4138,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.6
property,has specified data input,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.3810; semantic=0.4736; sequence_match=0.4571,False,0.5203,False,top-3 avg score 0.5203 < final_threshold 0.6
property,has download location,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5877; levenshtein=0.3158; semantic=0.5589; sequence_match=0.4138,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.6
property,has input,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.3636; semantic=0.5142; sequence_match=0.4211,False,0.5188,False,top-3 avg score 0.5188 < final_threshold 0.6
property,has input,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5396; sequence_match=0.4000,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.6
property,has output,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.5843; sequence_match=0.4211,False,0.5166,False,top-3 avg score 0.5166 < final_threshold 0.6
property,has documentation,locatedat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7130; levenshtein=0.3125; semantic=0.5117; sequence_match=0.3200,False,0.5149,False,top-3 avg score 0.5149 < final_threshold 0.6
property,uses software,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.5958; sequence_match=0.3333,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.6
property,has format specification,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6553; levenshtein=0.3182; semantic=0.4603; sequence_match=0.4242,False,0.5133,False,top-3 avg score 0.5133 < final_threshold 0.6
property,has support url,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6131; levenshtein=0.3077; semantic=0.5017; sequence_match=0.4167,False,0.5105,False,top-3 avg score 0.5105 < final_threshold 0.6
property,has release date,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4796; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.6
property,has specified data output,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6553; levenshtein=0.3182; semantic=0.4496; sequence_match=0.4242,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.6
property,has website homepage,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5974; levenshtein=0.3333; semantic=0.5983; sequence_match=0.3200,False,0.5097,False,top-3 avg score 0.5097 < final_threshold 0.6
property,has version,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5622; sequence_match=0.3810,False,0.5093,False,top-3 avg score 0.5093 < final_threshold 0.6
property,has release date,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.3333; semantic=0.5054; sequence_match=0.4138,False,0.5090,False,top-3 avg score 0.5090 < final_threshold 0.6
property,has specified data input,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6885; levenshtein=0.2857; semantic=0.4908; sequence_match=0.3448,False,0.5080,False,top-3 avg score 0.5080 < final_threshold 0.6
property,has license,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4874; sequence_match=0.4167,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.6
property,has release date,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.3571; semantic=0.4465; sequence_match=0.4444,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.6
property,has documentation,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5872; sequence_match=0.3571,False,0.5076,False,top-3 avg score 0.5076 < final_threshold 0.6
property,has specified data input,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.2857; semantic=0.5225; sequence_match=0.3636,False,0.5075,False,top-3 avg score 0.5075 < final_threshold 0.6
property,implements,iscompatiblewithdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5405; levenshtein=0.3000; semantic=0.5788; sequence_match=0.4000,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.6
property,uses software,processesformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7093; levenshtein=0.2667; semantic=0.4386; sequence_match=0.3704,False,0.5061,False,top-3 avg score 0.5061 < final_threshold 0.6
property,uses platform,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.1667; semantic=0.5306; sequence_match=0.3333,False,0.5056,False,top-3 avg score 0.5056 < final_threshold 0.6
property,uses platform,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.5012; sequence_match=0.4000,False,0.5044,False,top-3 avg score 0.5044 < final_threshold 0.6
property,has license,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.3000; semantic=0.5317; sequence_match=0.3750,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.6
property,has specified data input,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.4948; sequence_match=0.3871,False,0.5040,False,top-3 avg score 0.5040 < final_threshold 0.6
property,has specified data input,iscompatiblewithdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6281; levenshtein=0.1429; semantic=0.6391; sequence_match=0.2439,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.6
property,has specified data output,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.1818; semantic=0.6285; sequence_match=0.2381,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.6
property,has specified data output,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5099; sequence_match=0.3750,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.6
property,has license,hasavailability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5647; sequence_match=0.4000,False,0.5031,False,top-3 avg score 0.5031 < final_threshold 0.6
property,has format specification,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.3182; semantic=0.5245; sequence_match=0.3429,False,0.5029,False,top-3 avg score 0.5029 < final_threshold 0.6
property,implements,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5723; sequence_match=0.3636,False,0.5027,False,top-3 avg score 0.5027 < final_threshold 0.6
property,is developed by,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6581; levenshtein=0.3077; semantic=0.4270; sequence_match=0.4211,False,0.5021,False,top-3 avg score 0.5021 < final_threshold 0.6
property,has release date,hashomepage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6025; levenshtein=0.4286; semantic=0.4705; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
property,has website homepage,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.4955; sequence_match=0.4242,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
property,has version,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5193; sequence_match=0.3750,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
property,has format specification,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3182; semantic=0.5156; sequence_match=0.3333,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.6
property,has license,hasdataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.5763; sequence_match=0.3478,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.6
property,has download location,locatedat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5497; levenshtein=0.2105; semantic=0.5838; sequence_match=0.3571,False,0.4969,False,top-3 avg score 0.4969 < final_threshold 0.6
property,has interface,hasreleasedate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5992; levenshtein=0.4286; semantic=0.4604; sequence_match=0.3846,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
property,uses platform,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5244; sequence_match=0.3333,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.6
property,is software for,isdistributedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6205; levenshtein=0.2667; semantic=0.4339; sequence_match=0.4286,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.6
property,uses software,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5471; sequence_match=0.3636,False,0.4943,False,top-3 avg score 0.4943 < final_threshold 0.6
property,has specified data output,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6834; levenshtein=0.2727; semantic=0.4658; sequence_match=0.3333,False,0.4942,False,top-3 avg score 0.4942 < final_threshold 0.6
property,has output,hasavailability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5773; sequence_match=0.3333,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.6
property,has specified data input,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6021; levenshtein=0.2857; semantic=0.4900; sequence_match=0.3889,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.6
property,has specified data input,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6548; levenshtein=0.2400; semantic=0.4777; sequence_match=0.3478,False,0.4934,False,top-3 avg score 0.4934 < final_threshold 0.6
property,has support url,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5370; sequence_match=0.4000,False,0.4933,False,top-3 avg score 0.4933 < final_threshold 0.6
property,uses software,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.1667; semantic=0.5287; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.6
property,is software for,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.4773; sequence_match=0.3704,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.6
property,has release date,hasmodification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.2667; semantic=0.5091; sequence_match=0.4138,False,0.4923,False,top-3 avg score 0.4923 < final_threshold 0.6
property,has website homepage,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2778; semantic=0.5492; sequence_match=0.2963,False,0.4908,False,top-3 avg score 0.4908 < final_threshold 0.6
property,has download location,hasreleasedate,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6225; levenshtein=0.3684; semantic=0.4804; sequence_match=0.3636,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
property,has release date,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2857; semantic=0.5167; sequence_match=0.3704,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
property,has version,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.1667; semantic=0.5524; sequence_match=0.2727,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.6
property,has support url,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4906; sequence_match=0.3846,False,0.4869,False,top-3 avg score 0.4869 < final_threshold 0.6
property,has output,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.5354; sequence_match=0.3478,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.6
property,has release date,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2143; semantic=0.5039; sequence_match=0.3704,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.6
property,has release date,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.3571; semantic=0.4505; sequence_match=0.4348,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.6
property,has download location,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5641; levenshtein=0.3158; semantic=0.4794; sequence_match=0.4118,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.6
property,has specified data input,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5108; sequence_match=0.3889,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.6
property,uses software,hasdeveloper,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.5746; sequence_match=0.3333,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.6
property,has interface,locatedat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.2500; semantic=0.4780; sequence_match=0.3810,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.6
property,uses platform,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.5541; sequence_match=0.3636,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.6
property,has specified data output,hasdeveloper,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.4968; sequence_match=0.2941,False,0.4834,False,top-3 avg score 0.4834 < final_threshold 0.6
property,has version,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5852; sequence_match=0.3200,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
property,is developed by,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2000; semantic=0.4560; sequence_match=0.3684,False,0.4825,False,top-3 avg score 0.4825 < final_threshold 0.6
property,has interface,hasavailability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2667; semantic=0.5599; sequence_match=0.3704,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.6
property,has release date,locatedat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.4224; sequence_match=0.4348,False,0.4815,False,top-3 avg score 0.4815 < final_threshold 0.6
property,is software for,hasdataexport,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5299; levenshtein=0.3077; semantic=0.4520; sequence_match=0.4615,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.6
property,has support url,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2857; semantic=0.4983; sequence_match=0.3704,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.6
property,has download location,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.3158; semantic=0.5044; sequence_match=0.3871,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
property,has website homepage,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2778; semantic=0.5248; sequence_match=0.3448,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.6
property,uses software,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5233; sequence_match=0.3333,False,0.4800,False,top-3 avg score 0.4800 < final_threshold 0.6
property,implements,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.5080; sequence_match=0.3529,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.6
property,implements,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4615; sequence_match=0.3750,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
property,has format specification,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6099; levenshtein=0.3636; semantic=0.4375; sequence_match=0.3889,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
property,has website homepage,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5233; levenshtein=0.2222; semantic=0.5486; sequence_match=0.3636,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
property,has download location,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.3158; semantic=0.4424; sequence_match=0.4118,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.6
property,has documentation,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.1500; semantic=0.5241; sequence_match=0.3333,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
property,implements,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.2308; semantic=0.5124; sequence_match=0.3478,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
property,has format specification,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5729; levenshtein=0.2727; semantic=0.5232; sequence_match=0.3333,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
property,has website homepage,hasavailability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5233; levenshtein=0.2222; semantic=0.5423; sequence_match=0.3636,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.6
property,is software for,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.2308; semantic=0.4649; sequence_match=0.3636,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.6
property,has download location,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6257; levenshtein=0.2105; semantic=0.4810; sequence_match=0.3200,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.6
property,has website homepage,hasdataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2778; semantic=0.5556; sequence_match=0.3226,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.6
property,has specified data output,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.4677; sequence_match=0.3333,False,0.4747,False,top-3 avg score 0.4747 < final_threshold 0.6
property,uses platform,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5062; sequence_match=0.3333,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.6
property,has license,hasformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.5626; sequence_match=0.3158,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.6
property,implements,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.2308; semantic=0.5034; sequence_match=0.3478,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.6
property,has support url,hasmodification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2667; semantic=0.4894; sequence_match=0.3571,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.6
property,is software for,usesalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.5037; sequence_match=0.3846,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.6
property,implements,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.2857; semantic=0.4930; sequence_match=0.3333,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.6
property,has specified data input,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.3333; semantic=0.4431; sequence_match=0.3429,False,0.4720,False,top-3 avg score 0.4720 < final_threshold 0.6
property,is software for,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4603; sequence_match=0.3704,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.6
property,has format specification,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.2727; semantic=0.4981; sequence_match=0.3871,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
property,has download location,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2105; semantic=0.5293; sequence_match=0.3226,False,0.4706,False,top-3 avg score 0.4706 < final_threshold 0.6
property,has release date,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4968; levenshtein=0.2667; semantic=0.4998; sequence_match=0.4138,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.6
