prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,action,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.4455; sequence_match=0.3636,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.7
ObjectProperty,function,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.1500; semantic=0.5187; sequence_match=0.3571,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.7
ObjectProperty,operand,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.5521; sequence_match=0.3333,False,0.4824,False,top-3 avg score 0.4824 < final_threshold 0.7
ObjectProperty,consequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,action,applies to permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.2632; semantic=0.5032; sequence_match=0.4000,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,operand,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.6073; sequence_match=0.2400,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,permission,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5194; sequence_match=0.2727,False,0.4805,False,top-3 avg score 0.4805 < final_threshold 0.7
ObjectProperty,relation,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.1538; semantic=0.5298; sequence_match=0.2857,False,0.4805,False,top-3 avg score 0.4805 < final_threshold 0.7
ObjectProperty,implies,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5233; sequence_match=0.3200,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.7
ObjectProperty,action,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6245; levenshtein=0.2069; semantic=0.4719; sequence_match=0.3429,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,target,contains asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.3077; semantic=0.5207; sequence_match=0.4211,False,0.4792,False,top-3 avg score 0.4792 < final_threshold 0.7
ObjectProperty,leftOperand,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.4625; sequence_match=0.4167,False,0.479,False,top-3 avg score 0.4790 < final_threshold 0.7
ObjectProperty,conflict,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2222; semantic=0.5610; sequence_match=0.3077,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.7
ObjectProperty,relation,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.4344; sequence_match=0.4000,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.7
ObjectProperty,assigner,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2778; semantic=0.4790; sequence_match=0.3846,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,assigner,has sequence step,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5861; levenshtein=0.3333; semantic=0.4097; sequence_match=0.4348,False,0.4769,False,top-3 avg score 0.4769 < final_threshold 0.7
ObjectProperty,permission,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.5210; sequence_match=0.3478,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,permission,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5761; levenshtein=0.2308; semantic=0.5904; sequence_match=0.2609,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
ObjectProperty,Only One,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.4730; sequence_match=0.4286,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.7
ObjectProperty,obligation,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.2778; semantic=0.4660; sequence_match=0.3571,False,0.4747,False,top-3 avg score 0.4747 < final_threshold 0.7
ObjectProperty,scope,expresses condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6259; levenshtein=0.1667; semantic=0.5339; sequence_match=0.2609,False,0.4736,False,top-3 avg score 0.4736 < final_threshold 0.7
ObjectProperty,inheritFrom,applies to permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2632; semantic=0.5133; sequence_match=0.3333,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
ObjectProperty,constraint,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5761; levenshtein=0.2308; semantic=0.5779; sequence_match=0.2609,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,inheritFrom,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5488; sequence_match=0.3158,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
ObjectProperty,operator,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.5484; sequence_match=0.3158,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,Only One,contains asset,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.3869; sequence_match=0.4000,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,action,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5657; sequence_match=0.3077,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.7
ObjectProperty,scope,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5531; sequence_match=0.3077,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,assigner,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4630; sequence_match=0.4000,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,partOf,step target,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5222; levenshtein=0.3000; semantic=0.3875; sequence_match=0.5000,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,action,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6370; levenshtein=0.1667; semantic=0.4390; sequence_match=0.3333,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,function,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2778; semantic=0.5320; sequence_match=0.3846,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,assigner,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4490; sequence_match=0.3750,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,relation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.6163; sequence_match=0.2667,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,inheritRelation,expresses condition,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5759; levenshtein=0.2778; semantic=0.4062; sequence_match=0.4242,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,action,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5748; levenshtein=0.2308; semantic=0.5132; sequence_match=0.3158,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.7
ObjectProperty,relation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5920; levenshtein=0.2414; semantic=0.4332; sequence_match=0.3784,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,leftOperand,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.2222; semantic=0.5251; sequence_match=0.3448,False,0.4674,False,top-3 avg score 0.4674 < final_threshold 0.7
ObjectProperty,obligation,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5722; levenshtein=0.1667; semantic=0.6477; sequence_match=0.1818,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.7
ObjectProperty,scope,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.1875; semantic=0.5187; sequence_match=0.2857,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,target,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4831; sequence_match=0.3333,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.7
ObjectProperty,relation,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.5064; sequence_match=0.3077,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.7
ObjectProperty,operator,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5652; sequence_match=0.3000,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.7
ObjectProperty,leftOperand,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0833; semantic=0.4877; sequence_match=0.3478,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,operand,supports duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.5248; sequence_match=0.3158,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,scope,contains asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5376; sequence_match=0.3333,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.7
ObjectProperty,relation,applies to permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2632; semantic=0.5140; sequence_match=0.2963,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
ObjectProperty,leftOperand,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4864; sequence_match=0.3333,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
ObjectProperty,failure,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,leftOperand,step target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4954; sequence_match=0.2857,False,0.4617,False,top-3 avg score 0.4617 < final_threshold 0.7
ObjectProperty,function,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.4544; sequence_match=0.3333,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,assignee,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.5360; sequence_match=0.3810,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,hasPolicy,applies to permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.5461; sequence_match=0.2857,False,0.4605,False,top-3 avg score 0.4605 < final_threshold 0.7
ObjectProperty,function,contains asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.1538; semantic=0.4670; sequence_match=0.2857,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.7
ObjectProperty,inheritFrom,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5135; sequence_match=0.3158,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.7
ObjectProperty,consequence,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4784; sequence_match=0.3704,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
ObjectProperty,permission,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5871; sequence_match=0.2857,False,0.4591,False,top-3 avg score 0.4591 < final_threshold 0.7
ObjectProperty,inheritFrom,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.4869; sequence_match=0.3333,False,0.4591,False,top-3 avg score 0.4591 < final_threshold 0.7
ObjectProperty,scope,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5168; sequence_match=0.3077,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,partOf,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.1667; semantic=0.4708; sequence_match=0.3333,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,assignee,step target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4890; sequence_match=0.3333,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.7
ObjectProperty,operator,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,partOf,supports right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5748; levenshtein=0.2308; semantic=0.4782; sequence_match=0.3158,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.7
ObjectProperty,implies,inherits from,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.5671; sequence_match=0.2105,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,hasPolicy,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5249; sequence_match=0.3000,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,partOf,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5748; levenshtein=0.2308; semantic=0.4697; sequence_match=0.3158,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,prohibition,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.5349; sequence_match=0.2963,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,prohibition,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.1818; semantic=0.5013; sequence_match=0.2727,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,leftOperand,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.0000; semantic=0.5165; sequence_match=0.2727,False,0.453,False,top-3 avg score 0.4530 < final_threshold 0.7
ObjectProperty,target,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,target,has remedy duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5769; levenshtein=0.3077; semantic=0.4701; sequence_match=0.1053,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,assigner,step target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4711; sequence_match=0.3333,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.7
ObjectProperty,implies,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.5650; sequence_match=0.3333,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.7
ObjectProperty,permission,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,conflict,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.4875; sequence_match=0.3158,False,0.4509,False,top-3 avg score 0.4509 < final_threshold 0.7
ObjectProperty,assigner,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,hasPolicy,has sequence step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.4484; sequence_match=0.3333,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,hasPolicy,contains permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.5554; sequence_match=0.2963,False,0.4506,False,top-3 avg score 0.4506 < final_threshold 0.7
ObjectProperty,conflict,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.5296; sequence_match=0.2857,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,prohibition,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5798; levenshtein=0.1667; semantic=0.4256; sequence_match=0.3448,False,0.4501,False,top-3 avg score 0.4501 < final_threshold 0.7
ObjectProperty,permission,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.5043; sequence_match=0.3077,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,operator,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5927; sequence_match=0.2667,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,prohibition,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,target,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.4591; sequence_match=0.3333,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,scope,applies to permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5035; levenshtein=0.2105; semantic=0.5105; sequence_match=0.3333,False,0.4491,False,top-3 avg score 0.4491 < final_threshold 0.7
ObjectProperty,partOf,supports duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4303; sequence_match=0.3333,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.7
ObjectProperty,Only One,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5979; levenshtein=0.2222; semantic=0.4282; sequence_match=0.3200,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,or,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7037; levenshtein=0.1111; semantic=0.4419; sequence_match=0.2000,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.7
ObjectProperty,function,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5404; sequence_match=0.2857,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.7
ObjectProperty,obligation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,remedy,expresses condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.2222; semantic=0.4639; sequence_match=0.3333,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,duty,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.5564; sequence_match=0.2353,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,permission,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5642; sequence_match=0.2727,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,andSequence,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4387; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,prohibition,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.4852; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,function,has sequence step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.4651; sequence_match=0.3478,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.7
ObjectProperty,obligation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0000; semantic=0.7120; sequence_match=0.1739,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,constraint,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5587; sequence_match=0.2727,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
ObjectProperty,hasPolicy,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5241; levenshtein=0.1667; semantic=0.5269; sequence_match=0.2857,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
ObjectProperty,conflict,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5579; sequence_match=0.2667,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,prohibition,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6263; levenshtein=0.2500; semantic=0.4601; sequence_match=0.1739,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,obligation,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.4069; sequence_match=0.3529,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
ObjectProperty,partOf,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.1667; semantic=0.5151; sequence_match=0.2500,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,operand,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.2500; semantic=0.5596; sequence_match=0.3478,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,function,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,constraint,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4583; sequence_match=0.3333,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,scope,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,relation,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1111; semantic=0.4380; sequence_match=0.3077,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.7
ObjectProperty,and,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,inheritFrom,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5368; sequence_match=0.3333,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,constraint,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5356; sequence_match=0.2857,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,operand,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5307; levenshtein=0.2222; semantic=0.4750; sequence_match=0.3200,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,or,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5553; sequence_match=0.2222,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,remedy,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.5099; sequence_match=0.3333,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,operator,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4906; sequence_match=0.3333,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,consequence,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.5329; sequence_match=0.2759,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,operand,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5140; sequence_match=0.2857,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.7
ObjectProperty,operator,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.1667; semantic=0.4534; sequence_match=0.2308,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,obligation,supports right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4640; sequence_match=0.3478,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
