prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has feature,purchases game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6872; levenshtein=0.3077; semantic=0.4383; sequence_match=0.5217,False,0.5491,False,top-3 avg score 0.5491 < final_threshold 0.7
ObjectProperty,has item,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.5494; sequence_match=0.4444,False,0.5463,False,top-3 avg score 0.5463 < final_threshold 0.7
ObjectProperty,owns achievement,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,is achievement in game,purchases game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3684; semantic=0.6225; sequence_match=0.4375,False,0.5446,False,top-3 avg score 0.5446 < final_threshold 0.7
ObjectProperty,is friend with player,has player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3889; levenshtein=0.3333; semantic=0.7209; sequence_match=0.5185,False,0.5428,False,top-3 avg score 0.5428 < final_threshold 0.7
ObjectProperty,is event associated to player,purchases player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3600; semantic=0.5743; sequence_match=0.4500,False,0.5425,False,top-3 avg score 0.5425 < final_threshold 0.7
ObjectProperty,is friend with player,links player to IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6147; levenshtein=0.1667; semantic=0.5415; sequence_match=0.4706,False,0.5422,False,top-3 avg score 0.5422 < final_threshold 0.7
ObjectProperty,has playing area,links game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6164; levenshtein=0.2857; semantic=0.4879; sequence_match=0.5217,False,0.542,False,top-3 avg score 0.5420 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has game genre,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4211,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,has playing area,has purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6645; levenshtein=0.4286; semantic=0.4742; sequence_match=0.4800,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,owns character,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2308; semantic=0.5848; sequence_match=0.4000,False,0.5393,False,top-3 avg score 0.5393 < final_threshold 0.7
ObjectProperty,is leaderboard in game,uses game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5702; levenshtein=0.3158; semantic=0.6031; sequence_match=0.4444,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,is event associated to player,uses player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5000; levenshtein=0.3600; semantic=0.6024; sequence_match=0.5143,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.7
ObjectProperty,lives in,links item,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.3551; sequence_match=0.5000,False,0.5388,False,top-3 avg score 0.5388 < final_threshold 0.7
ObjectProperty,has character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has playing area,uses player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.3571; semantic=0.5245; sequence_match=0.5000,False,0.5383,False,top-3 avg score 0.5383 < final_threshold 0.7
ObjectProperty,has item,has purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.5994; sequence_match=0.4444,False,0.537,False,top-3 avg score 0.5370 < final_threshold 0.7
ObjectProperty,has playing area,links player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6722; levenshtein=0.2857; semantic=0.4572; sequence_match=0.4800,False,0.5365,False,top-3 avg score 0.5365 < final_threshold 0.7
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,has game genre,records game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.5922; sequence_match=0.4348,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.7
ObjectProperty,has playing area,purchases player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5995; levenshtein=0.2000; semantic=0.4464; sequence_match=0.5517,False,0.5325,False,top-3 avg score 0.5325 < final_threshold 0.7
ObjectProperty,has item,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.3333; semantic=0.5523; sequence_match=0.4800,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has leaderboard,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.5112; sequence_match=0.4800,False,0.5312,False,top-3 avg score 0.5312 < final_threshold 0.7
ObjectProperty,has leaderboard,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.3571; semantic=0.5875; sequence_match=0.3810,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
ObjectProperty,purchases game offering,session for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2381; semantic=0.5934; sequence_match=0.4000,False,0.5301,False,top-3 avg score 0.5301 < final_threshold 0.7
ObjectProperty,owns character,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6297; levenshtein=0.1538; semantic=0.5410; sequence_match=0.4167,False,0.5291,False,top-3 avg score 0.5291 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,is session in game,records game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5289; sequence_match=0.3846,False,0.5274,False,top-3 avg score 0.5274 < final_threshold 0.7
ObjectProperty,is achievement in game,uses game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4961; levenshtein=0.3158; semantic=0.6394; sequence_match=0.4444,False,0.5266,False,top-3 avg score 0.5266 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,purchases game offering,links purchase to IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2381; semantic=0.5371; sequence_match=0.4615,False,0.526,False,top-3 avg score 0.5260 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,has achievement,purchases item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2143; semantic=0.5024; sequence_match=0.4444,False,0.5257,False,top-3 avg score 0.5257 < final_threshold 0.7
ObjectProperty,has feature,uses item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.2000; semantic=0.4973; sequence_match=0.4444,False,0.525,False,top-3 avg score 0.5250 < final_threshold 0.7
ObjectProperty,plays game,records player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5214; levenshtein=0.2308; semantic=0.5972; sequence_match=0.4545,False,0.5244,False,top-3 avg score 0.5244 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,has feature,has session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.4000; semantic=0.5700; sequence_match=0.4000,False,0.5233,False,top-3 avg score 0.5233 < final_threshold 0.7
ObjectProperty,owns character,has player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.3077; semantic=0.5724; sequence_match=0.4545,False,0.5232,False,top-3 avg score 0.5232 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is player in session,records player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5703; levenshtein=0.1176; semantic=0.5297; sequence_match=0.4667,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has game genre,has session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.4702; sequence_match=0.4545,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.7
ObjectProperty,lives in,has location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.6665; sequence_match=0.3333,False,0.5205,False,top-3 avg score 0.5205 < final_threshold 0.7
ObjectProperty,has character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.3333; semantic=0.5594; sequence_match=0.4000,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
ObjectProperty,lives in,has session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.4000; semantic=0.5152; sequence_match=0.4706,False,0.5199,False,top-3 avg score 0.5199 < final_threshold 0.7
ObjectProperty,is event associated to player,links player to IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.2800; semantic=0.5604; sequence_match=0.3902,False,0.5197,False,top-3 avg score 0.5197 < final_threshold 0.7
ObjectProperty,plays game,purchases player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5630; levenshtein=0.3333; semantic=0.5774; sequence_match=0.4167,False,0.519,False,top-3 avg score 0.5190 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,owns character,purchases player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.2667; semantic=0.4899; sequence_match=0.4286,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,is player in session,purchases player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1176; semantic=0.5516; sequence_match=0.4375,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.7
ObjectProperty,has feature,purchases player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6528; levenshtein=0.2667; semantic=0.4178; sequence_match=0.4800,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.7
ObjectProperty,purchases game offering,records game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6194; levenshtein=0.2857; semantic=0.4931; sequence_match=0.4375,False,0.5167,False,top-3 avg score 0.5167 < final_threshold 0.7
ObjectProperty,is session in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.3333; semantic=0.6207; sequence_match=0.4545,False,0.5161,False,top-3 avg score 0.5161 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is event associated to player,has player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4515; levenshtein=0.3200; semantic=0.6190; sequence_match=0.4706,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,has leaderboard,has session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5026; sequence_match=0.4167,False,0.5128,False,top-3 avg score 0.5128 < final_threshold 0.7
ObjectProperty,has playing area,records player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.1429; semantic=0.4613; sequence_match=0.4444,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has achievement,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,purchases game offering,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6071; levenshtein=0.2857; semantic=0.6198; sequence_match=0.3077,False,0.5116,False,top-3 avg score 0.5116 < final_threshold 0.7
ObjectProperty,lives in,links session to IAP,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6811; levenshtein=0.3529; semantic=0.3038; sequence_match=0.5000,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.7
ObjectProperty,is achievement in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5258; levenshtein=0.2632; semantic=0.6227; sequence_match=0.3846,False,0.5111,False,top-3 avg score 0.5111 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,is character in game,links game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2353; semantic=0.5097; sequence_match=0.4615,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.7
ObjectProperty,owns item,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.5282; sequence_match=0.4000,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
ObjectProperty,is session in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4167,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,is session in game,uses player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5732; sequence_match=0.4000,False,0.5059,False,top-3 avg score 0.5059 < final_threshold 0.7
ObjectProperty,has playing area,has session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4817; sequence_match=0.4167,False,0.5058,False,top-3 avg score 0.5058 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,owns achievement,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.2000; semantic=0.6034; sequence_match=0.3636,False,0.5054,False,top-3 avg score 0.5054 < final_threshold 0.7
ObjectProperty,owns character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5089; sequence_match=0.3810,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,is achievement in game,links game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5396; levenshtein=0.3158; semantic=0.5476; sequence_match=0.4286,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,is character in game,uses game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4060; levenshtein=0.3529; semantic=0.6292; sequence_match=0.4800,False,0.5051,False,top-3 avg score 0.5051 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,is character in game,purchases item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6858; levenshtein=0.2941; semantic=0.4264; sequence_match=0.4000,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.7
ObjectProperty,is character in session,session for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1500; semantic=0.6243; sequence_match=0.4118,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.7
ObjectProperty,has game genre,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.4474; sequence_match=0.4348,False,0.5028,False,top-3 avg score 0.5028 < final_threshold 0.7
ObjectProperty,is character in game,game has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6315; levenshtein=0.2778; semantic=0.5985; sequence_match=0.2286,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,has game genre,purchases player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6333; levenshtein=0.2000; semantic=0.4298; sequence_match=0.4444,False,0.5025,False,top-3 avg score 0.5025 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,is player in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5554; sequence_match=0.3846,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2632; semantic=0.6047; sequence_match=0.3846,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,has achievement,purchases game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.5179; sequence_match=0.4444,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,has playing area,links player to IAP,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6464; levenshtein=0.3125; semantic=0.3851; sequence_match=0.4667,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.7
ObjectProperty,is leaderboard in game,links game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4729; levenshtein=0.2632; semantic=0.5233; sequence_match=0.5000,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.7
ObjectProperty,is leaderboard in game,session for game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6135; levenshtein=0.3684; semantic=0.5136; sequence_match=0.3636,False,0.4985,False,top-3 avg score 0.4985 < final_threshold 0.7
ObjectProperty,has leaderboard,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5387; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,has item,purchases player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.5157; sequence_match=0.3636,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
ObjectProperty,owns character,purchases game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.1538; semantic=0.5102; sequence_match=0.3846,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
ObjectProperty,has character,purchases player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4372; sequence_match=0.4444,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,has playing area,session for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4898; sequence_match=0.4286,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.7
ObjectProperty,plays game,links player to IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2500; semantic=0.5188; sequence_match=0.4000,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.7
ObjectProperty,is character in game,records game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6076; levenshtein=0.4118; semantic=0.4681; sequence_match=0.3571,False,0.4958,False,top-3 avg score 0.4958 < final_threshold 0.7
ObjectProperty,has game genre,session for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.5708; sequence_match=0.3846,False,0.4957,False,top-3 avg score 0.4957 < final_threshold 0.7
ObjectProperty,owns character,purchases item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.3077; semantic=0.5041; sequence_match=0.3846,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.7
ObjectProperty,is session in game,uses item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.3333; semantic=0.4649; sequence_match=0.4348,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.7
ObjectProperty,has leaderboard,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4840; sequence_match=0.3810,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
ObjectProperty,owns achievement,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6176; sequence_match=0.3200,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
ObjectProperty,owns character,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5383; sequence_match=0.4000,False,0.4938,False,top-3 avg score 0.4938 < final_threshold 0.7
ObjectProperty,has game genre,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6237; levenshtein=0.2500; semantic=0.4223; sequence_match=0.4348,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,has leaderboard,purchases player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5766; levenshtein=0.2000; semantic=0.4192; sequence_match=0.4828,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.7
ObjectProperty,is character in game,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6493; levenshtein=0.1765; semantic=0.4005; sequence_match=0.4286,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.7
ObjectProperty,plays game,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.1818; semantic=0.4730; sequence_match=0.4000,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.7
