prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,involves player,has achievement player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6048; levenshtein=0.4000; semantic=0.6292; sequence_match=0.5294,False,0.5878,False,top-3 avg score 0.5878 < final_threshold 0.7
ObjectProperty,has playing area,has achievement game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6402; levenshtein=0.3333; semantic=0.5574; sequence_match=0.5625,False,0.5867,False,top-3 avg score 0.5867 < final_threshold 0.7
ObjectProperty,has character,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8003; levenshtein=0.3636; semantic=0.4882; sequence_match=0.4706,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
ObjectProperty,has character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6644; sequence_match=0.4545,False,0.5859,False,top-3 avg score 0.5859 < final_threshold 0.7
ObjectProperty,plays game,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2222; semantic=0.6461; sequence_match=0.4444,False,0.5858,False,top-3 avg score 0.5858 < final_threshold 0.7
ObjectProperty,has character,has achievement game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3333; semantic=0.6133; sequence_match=0.4667,False,0.5853,False,top-3 avg score 0.5853 < final_threshold 0.7
ObjectProperty,has item,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.3333; semantic=0.5951; sequence_match=0.4800,False,0.5832,False,top-3 avg score 0.5832 < final_threshold 0.7
ObjectProperty,is achievement in game,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7384; levenshtein=0.4211; semantic=0.5446; sequence_match=0.4667,False,0.5832,False,top-3 avg score 0.5832 < final_threshold 0.7
ObjectProperty,has playing area,has item game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6645; levenshtein=0.4286; semantic=0.5231; sequence_match=0.5600,False,0.5825,False,top-3 avg score 0.5825 < final_threshold 0.7
ObjectProperty,has achievement,has equipment game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6798; levenshtein=0.3750; semantic=0.5282; sequence_match=0.5333,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
ObjectProperty,has leaderboard,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6873; levenshtein=0.2857; semantic=0.5351; sequence_match=0.5185,False,0.5803,False,top-3 avg score 0.5803 < final_threshold 0.7
ObjectProperty,has game genre,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,has achievement,has item game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6829; levenshtein=0.3571; semantic=0.4930; sequence_match=0.5600,False,0.5786,False,top-3 avg score 0.5786 < final_threshold 0.7
ObjectProperty,is achievement in game,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6784; levenshtein=0.4737; semantic=0.5419; sequence_match=0.5143,False,0.5782,False,top-3 avg score 0.5782 < final_threshold 0.7
ObjectProperty,purchases game offering,has IAP game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6020; levenshtein=0.2857; semantic=0.6652; sequence_match=0.4516,False,0.5729,False,top-3 avg score 0.5729 < final_threshold 0.7
ObjectProperty,has character,has IAP player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.4167; semantic=0.4601; sequence_match=0.5833,False,0.5727,False,top-3 avg score 0.5727 < final_threshold 0.7
ObjectProperty,involves player,has IAP player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.4286; semantic=0.5567; sequence_match=0.5385,False,0.5721,False,top-3 avg score 0.5721 < final_threshold 0.7
ObjectProperty,has playing area,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6240; levenshtein=0.3750; semantic=0.5560; sequence_match=0.5333,False,0.5711,False,top-3 avg score 0.5711 < final_threshold 0.7
ObjectProperty,has game genre,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3889; semantic=0.5682; sequence_match=0.4667,False,0.5703,False,top-3 avg score 0.5703 < final_threshold 0.7
ObjectProperty,has achievement,has item usage,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.2857; semantic=0.5071; sequence_match=0.5385,False,0.5694,False,top-3 avg score 0.5694 < final_threshold 0.7
ObjectProperty,is character in game,has achievement game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6751; levenshtein=0.3889; semantic=0.5734; sequence_match=0.4571,False,0.5686,False,top-3 avg score 0.5686 < final_threshold 0.7
ObjectProperty,has feature,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6649; levenshtein=0.3750; semantic=0.5773; sequence_match=0.4615,False,0.5679,False,top-3 avg score 0.5679 < final_threshold 0.7
ObjectProperty,purchases game offering,has game achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6071; levenshtein=0.2857; semantic=0.6347; sequence_match=0.4615,False,0.5678,False,top-3 avg score 0.5678 < final_threshold 0.7
ObjectProperty,has achievement,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6566; levenshtein=0.3333; semantic=0.5465; sequence_match=0.5000,False,0.5677,False,top-3 avg score 0.5677 < final_threshold 0.7
ObjectProperty,has achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has feature,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,is character in game,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.3529; semantic=0.5918; sequence_match=0.5000,False,0.5649,False,top-3 avg score 0.5649 < final_threshold 0.7
ObjectProperty,has character,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3125; semantic=0.5134; sequence_match=0.5000,False,0.5646,False,top-3 avg score 0.5646 < final_threshold 0.7
ObjectProperty,is character in game,has IAP game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6617; levenshtein=0.3529; semantic=0.5119; sequence_match=0.5185,False,0.564,False,top-3 avg score 0.5640 < final_threshold 0.7
ObjectProperty,has character,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3333; semantic=0.6128; sequence_match=0.4000,False,0.5629,False,top-3 avg score 0.5629 < final_threshold 0.7
ObjectProperty,has achievement,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2857; semantic=0.5227; sequence_match=0.5185,False,0.5623,False,top-3 avg score 0.5623 < final_threshold 0.7
ObjectProperty,has achievement,has player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6376; levenshtein=0.2857; semantic=0.6108; sequence_match=0.4348,False,0.5611,False,top-3 avg score 0.5611 < final_threshold 0.7
ObjectProperty,is event associated to player,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6192; levenshtein=0.4400; semantic=0.5504; sequence_match=0.5116,False,0.5604,False,top-3 avg score 0.5604 < final_threshold 0.7
ObjectProperty,has feature,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3000; semantic=0.5642; sequence_match=0.4667,False,0.5603,False,top-3 avg score 0.5603 < final_threshold 0.7
ObjectProperty,plays game,has equipment game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5956; levenshtein=0.3125; semantic=0.6827; sequence_match=0.4000,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.7
ObjectProperty,has playing area,has in app purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6798; levenshtein=0.3125; semantic=0.4636; sequence_match=0.5333,False,0.5589,False,top-3 avg score 0.5589 < final_threshold 0.7
ObjectProperty,has leaderboard,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6580; levenshtein=0.3571; semantic=0.5246; sequence_match=0.4800,False,0.5542,False,top-3 avg score 0.5542 < final_threshold 0.7
ObjectProperty,has game genre,has equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.3333; semantic=0.4853; sequence_match=0.5000,False,0.5533,False,top-3 avg score 0.5533 < final_threshold 0.7
ObjectProperty,purchases game offering,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.5834; sequence_match=0.4667,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.7
ObjectProperty,has game genre,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3333; semantic=0.5149; sequence_match=0.4667,False,0.5525,False,top-3 avg score 0.5525 < final_threshold 0.7
ObjectProperty,has character,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3846; semantic=0.5172; sequence_match=0.4800,False,0.5523,False,top-3 avg score 0.5523 < final_threshold 0.7
ObjectProperty,is session in game,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5418; sequence_match=0.4615,False,0.5523,False,top-3 avg score 0.5523 < final_threshold 0.7
ObjectProperty,purchases game offering,has IAP purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5968; levenshtein=0.1905; semantic=0.6008; sequence_match=0.4571,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has feature,has playing area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has playing area,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3333; semantic=0.5505; sequence_match=0.5000,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has leaderboard,has IAP player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.3571; semantic=0.4511; sequence_match=0.5385,False,0.5507,False,top-3 avg score 0.5507 < final_threshold 0.7
ObjectProperty,is player in session,has IAP player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.1765; semantic=0.5397; sequence_match=0.4828,False,0.5505,False,top-3 avg score 0.5505 < final_threshold 0.7
ObjectProperty,owns achievement,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.4000; semantic=0.5342; sequence_match=0.4444,False,0.5503,False,top-3 avg score 0.5503 < final_threshold 0.7
ObjectProperty,plays game,has item player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.6140; sequence_match=0.4545,False,0.5495,False,top-3 avg score 0.5495 < final_threshold 0.7
ObjectProperty,has feature,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6649; levenshtein=0.3750; semantic=0.5201; sequence_match=0.4615,False,0.5489,False,top-3 avg score 0.5489 < final_threshold 0.7
ObjectProperty,has character,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6237; levenshtein=0.3333; semantic=0.5818; sequence_match=0.4348,False,0.5468,False,top-3 avg score 0.5468 < final_threshold 0.7
ObjectProperty,owns achievement,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,has feature,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6727; levenshtein=0.3182; semantic=0.5261; sequence_match=0.4375,False,0.5454,False,top-3 avg score 0.5454 < final_threshold 0.7
ObjectProperty,has game genre,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3750; semantic=0.5263; sequence_match=0.4286,False,0.5452,False,top-3 avg score 0.5452 < final_threshold 0.7
ObjectProperty,has item,has IAP purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5378; sequence_match=0.4762,False,0.5443,False,top-3 avg score 0.5443 < final_threshold 0.7
ObjectProperty,has character,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3333; semantic=0.5441; sequence_match=0.4667,False,0.5437,False,top-3 avg score 0.5437 < final_threshold 0.7
ObjectProperty,owns item,has equipment item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5125; levenshtein=0.3125; semantic=0.6997; sequence_match=0.4167,False,0.543,False,top-3 avg score 0.5430 < final_threshold 0.7
ObjectProperty,is friend with player,has player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3889; levenshtein=0.3333; semantic=0.7209; sequence_match=0.5185,False,0.5428,False,top-3 avg score 0.5428 < final_threshold 0.7
ObjectProperty,has achievement,has IAP game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.4902; sequence_match=0.5000,False,0.5427,False,top-3 avg score 0.5427 < final_threshold 0.7
ObjectProperty,is character in game,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6570; levenshtein=0.2941; semantic=0.5447; sequence_match=0.4242,False,0.542,False,top-3 avg score 0.5420 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6088; levenshtein=0.2632; semantic=0.5847; sequence_match=0.4324,False,0.542,False,top-3 avg score 0.5420 < final_threshold 0.7
ObjectProperty,plays game,has achievement game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2778; semantic=0.6365; sequence_match=0.4444,False,0.5418,False,top-3 avg score 0.5418 < final_threshold 0.7
ObjectProperty,has achievement,has IAP purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6310; levenshtein=0.2143; semantic=0.4936; sequence_match=0.5000,False,0.5415,False,top-3 avg score 0.5415 < final_threshold 0.7
ObjectProperty,has feature,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6487; levenshtein=0.3333; semantic=0.5466; sequence_match=0.4286,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.7
ObjectProperty,is event associated to player,has item player,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5109; levenshtein=0.4400; semantic=0.5333; sequence_match=0.5789,False,0.5411,False,top-3 avg score 0.5411 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,purchases game offering,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2381; semantic=0.5807; sequence_match=0.4324,False,0.5401,False,top-3 avg score 0.5401 < final_threshold 0.7
ObjectProperty,has feature,has achievement game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5897; sequence_match=0.4286,False,0.5398,False,top-3 avg score 0.5398 < final_threshold 0.7
ObjectProperty,has achievement,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5451; sequence_match=0.4667,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,has game genre,has IAP player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.4520; sequence_match=0.5000,False,0.5395,False,top-3 avg score 0.5395 < final_threshold 0.7
ObjectProperty,has leaderboard,has in app purchase record,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6563; levenshtein=0.3636; semantic=0.4618; sequence_match=0.5000,False,0.5394,False,top-3 avg score 0.5394 < final_threshold 0.7
ObjectProperty,owns character,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2308; semantic=0.5848; sequence_match=0.4000,False,0.5393,False,top-3 avg score 0.5393 < final_threshold 0.7
ObjectProperty,purchases game offering,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5828; levenshtein=0.1364; semantic=0.5233; sequence_match=0.5116,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has feature,has IAP player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.5162; sequence_match=0.4545,False,0.5384,False,top-3 avg score 0.5384 < final_threshold 0.7
ObjectProperty,has playing area,has achievement player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6235; levenshtein=0.3000; semantic=0.5201; sequence_match=0.4706,False,0.5381,False,top-3 avg score 0.5381 < final_threshold 0.7
ObjectProperty,has achievement,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3636; semantic=0.5447; sequence_match=0.4444,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5904; levenshtein=0.1905; semantic=0.6111; sequence_match=0.4103,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has leaderboard,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2778; semantic=0.5401; sequence_match=0.4375,False,0.5357,False,top-3 avg score 0.5357 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has item,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5601; sequence_match=0.4348,False,0.534,False,top-3 avg score 0.5340 < final_threshold 0.7
ObjectProperty,is player in session,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.1176; semantic=0.5400; sequence_match=0.4667,False,0.533,False,top-3 avg score 0.5330 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6155; levenshtein=0.3000; semantic=0.5711; sequence_match=0.4118,False,0.5328,False,top-3 avg score 0.5328 < final_threshold 0.7
ObjectProperty,purchases game offering,has in app purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.5976; sequence_match=0.4324,False,0.5324,False,top-3 avg score 0.5324 < final_threshold 0.7
ObjectProperty,has feature,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5786; sequence_match=0.4286,False,0.532,False,top-3 avg score 0.5320 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has leaderboard,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.3571; semantic=0.5875; sequence_match=0.3810,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
ObjectProperty,has item,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6544; levenshtein=0.2727; semantic=0.5184; sequence_match=0.4138,False,0.5289,False,top-3 avg score 0.5289 < final_threshold 0.7
ObjectProperty,is character in game,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6315; levenshtein=0.2222; semantic=0.6108; sequence_match=0.3429,False,0.5284,False,top-3 avg score 0.5284 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,plays game,has equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.6556; sequence_match=0.3704,False,0.5272,False,top-3 avg score 0.5272 < final_threshold 0.7
ObjectProperty,has character,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2727; semantic=0.5236; sequence_match=0.4118,False,0.527,False,top-3 avg score 0.5270 < final_threshold 0.7
ObjectProperty,has achievement,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6504; levenshtein=0.3158; semantic=0.5272; sequence_match=0.4000,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,plays game,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6465; levenshtein=0.1818; semantic=0.5420; sequence_match=0.3871,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.7
ObjectProperty,has playing area,has game achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3333; semantic=0.5349; sequence_match=0.4375,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.7
ObjectProperty,is character in game,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6487; levenshtein=0.3529; semantic=0.5098; sequence_match=0.4138,False,0.5241,False,top-3 avg score 0.5241 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,purchases game offering,has game achievement type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5667; levenshtein=0.1364; semantic=0.5856; sequence_match=0.4186,False,0.5237,False,top-3 avg score 0.5237 < final_threshold 0.7
ObjectProperty,plays game,has IAP player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5241; levenshtein=0.2500; semantic=0.5707; sequence_match=0.4762,False,0.5236,False,top-3 avg score 0.5236 < final_threshold 0.7
ObjectProperty,owns character,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2500; semantic=0.5837; sequence_match=0.3636,False,0.5235,False,top-3 avg score 0.5235 < final_threshold 0.7
ObjectProperty,owns character,has player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.3077; semantic=0.5724; sequence_match=0.4545,False,0.5232,False,top-3 avg score 0.5232 < final_threshold 0.7
ObjectProperty,is achievement in game,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6827; levenshtein=0.3684; semantic=0.4862; sequence_match=0.4000,False,0.523,False,top-3 avg score 0.5230 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,has character,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.5389; sequence_match=0.4167,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has character,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6351; levenshtein=0.3182; semantic=0.5746; sequence_match=0.3529,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.7
ObjectProperty,has leaderboard,has item usage,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4575; sequence_match=0.4615,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.7
ObjectProperty,has feature,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5277; sequence_match=0.4286,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has feature,has IAP game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.4000; semantic=0.4904; sequence_match=0.4000,False,0.519,False,top-3 avg score 0.5190 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5820; levenshtein=0.3333; semantic=0.5963; sequence_match=0.3750,False,0.5178,False,top-3 avg score 0.5178 < final_threshold 0.7
ObjectProperty,has feature,has achievement player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.3000; semantic=0.5646; sequence_match=0.4000,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
