prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,inheritFrom,inherits From,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,function,activates Upon Failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.1500; semantic=0.5187; sequence_match=0.3571,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.7
ObjectProperty,constraint,is Consequence Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.3333; semantic=0.5692; sequence_match=0.4000,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,assignee,is Consequence Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.2667; semantic=0.4376; sequence_match=0.3478,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
ObjectProperty,consequence,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,leftOperand,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4780; sequence_match=0.3810,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,operator,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.5245; sequence_match=0.3529,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.7
ObjectProperty,function,is Consequence Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.5079; sequence_match=0.3478,False,0.4806,False,top-3 avg score 0.4806 < final_threshold 0.7
ObjectProperty,permission,inherits From,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5194; sequence_match=0.2727,False,0.4805,False,top-3 avg score 0.4805 < final_threshold 0.7
ObjectProperty,action,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6245; levenshtein=0.2069; semantic=0.4719; sequence_match=0.3429,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,consequence,is Remedied By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5657; levenshtein=0.1667; semantic=0.5253; sequence_match=0.3478,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.7
ObjectProperty,assigner,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5096; sequence_match=0.4000,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,Only One,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.5071; sequence_match=0.3529,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.7
ObjectProperty,partOf,has Operator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5101; levenshtein=0.3636; semantic=0.4521; sequence_match=0.4706,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.7
ObjectProperty,scope,has Rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.5370; sequence_match=0.3333,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,obligation,has Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2222; semantic=0.4862; sequence_match=0.3571,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,obligation,is Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.4957; sequence_match=0.3636,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,obligation,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1000; semantic=0.4265; sequence_match=0.4000,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.7
ObjectProperty,implies,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.4639; sequence_match=0.3750,False,0.4754,False,top-3 avg score 0.4754 < final_threshold 0.7
ObjectProperty,obligation,is Logical Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6154; levenshtein=0.2632; semantic=0.4658; sequence_match=0.3448,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.7
ObjectProperty,scope,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.6368; sequence_match=0.2667,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,duty,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5431; sequence_match=0.3077,False,0.475,False,top-3 avg score 0.4750 < final_threshold 0.7
ObjectProperty,conflict,is Consequence Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2667; semantic=0.5566; sequence_match=0.3478,False,0.4746,False,top-3 avg score 0.4746 < final_threshold 0.7
ObjectProperty,assignee,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4954; sequence_match=0.4000,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,inheritFrom,is Logical Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5254; levenshtein=0.3158; semantic=0.4977; sequence_match=0.4000,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,assignee,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5580; sequence_match=0.3158,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.7
ObjectProperty,leftOperand,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5494; levenshtein=0.3158; semantic=0.4707; sequence_match=0.4000,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.7
ObjectProperty,relation,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5444; sequence_match=0.4211,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
ObjectProperty,obligation,contains Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2143; semantic=0.5304; sequence_match=0.2500,False,0.4728,False,top-3 avg score 0.4728 < final_threshold 0.7
ObjectProperty,inheritFrom,is Rule Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.2727; semantic=0.5417; sequence_match=0.3158,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
ObjectProperty,remedy,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4399; sequence_match=0.3750,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,operand,has Logical Operator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.2989; levenshtein=0.2778; semantic=0.7151; sequence_match=0.4000,False,0.4714,False,top-3 avg score 0.4714 < final_threshold 0.7
ObjectProperty,assigner,inherits From,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4630; sequence_match=0.4000,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,target,has Operator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2727; semantic=0.5438; sequence_match=0.2353,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.7
ObjectProperty,inheritFrom,is Nested In,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5498; sequence_match=0.1905,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,assigner,has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4490; sequence_match=0.3750,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,relation,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,relation,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5920; levenshtein=0.2414; semantic=0.4332; sequence_match=0.3784,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,inheritFrom,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5657; levenshtein=0.1667; semantic=0.4898; sequence_match=0.3478,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,or,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5645; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,and,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7193; levenshtein=0.1579; semantic=0.4067; sequence_match=0.2727,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,action,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.4459; sequence_match=0.3200,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,constraint,is Operator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5272; sequence_match=0.3636,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,assigner,is Operator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5682; sequence_match=0.3000,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
ObjectProperty,obligation,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5099; sequence_match=0.3810,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,hasPolicy,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.1111; semantic=0.4911; sequence_match=0.3333,False,0.4649,False,top-3 avg score 0.4649 < final_threshold 0.7
ObjectProperty,action,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5356; sequence_match=0.3529,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,permission,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.2727; semantic=0.5029; sequence_match=0.2857,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,operator,has Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5647; sequence_match=0.3000,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.7
ObjectProperty,target,has Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.5568; sequence_match=0.3333,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,function,contains Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2143; semantic=0.5022; sequence_match=0.2727,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
ObjectProperty,failure,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,constraint,resolves Conflicts For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3333,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.7
ObjectProperty,implies,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4566; sequence_match=0.3529,False,0.4611,False,top-3 avg score 0.4611 < final_threshold 0.7
ObjectProperty,assigner,is Logical Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2105; semantic=0.5264; sequence_match=0.2222,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,assignee,has Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2222; semantic=0.5036; sequence_match=0.3077,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.7
ObjectProperty,inheritFrom,has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5135; sequence_match=0.3158,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.7
ObjectProperty,or,has Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5646; sequence_match=0.2857,False,0.4594,False,top-3 avg score 0.4594 < final_threshold 0.7
ObjectProperty,action,has Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4978; sequence_match=0.3333,False,0.4591,False,top-3 avg score 0.4591 < final_threshold 0.7
ObjectProperty,permission,resolves Conflicts For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.5020; sequence_match=0.3333,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,obligation,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5754; sequence_match=0.2000,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,scope,has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5168; sequence_match=0.3077,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,assigner,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5935; levenshtein=0.1111; semantic=0.4270; sequence_match=0.3529,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.7
ObjectProperty,implies,is Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5039; sequence_match=0.3158,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.7
ObjectProperty,relation,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5981; sequence_match=0.2222,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,operator,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,consequence,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.4036; sequence_match=0.3810,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,implies,inherits From,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.5671; sequence_match=0.2105,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,obligation,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.4326; sequence_match=0.3636,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.7
ObjectProperty,implies,has Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2857,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,function,is Party In,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5761; sequence_match=0.1176,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.7
ObjectProperty,and,has Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.4896; sequence_match=0.2667,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.7
ObjectProperty,target,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.6048; sequence_match=0.2500,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,hasPolicy,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2632; semantic=0.4686; sequence_match=0.3571,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,inheritRelation,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2000; semantic=0.4904; sequence_match=0.2963,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
ObjectProperty,assigner,is Consequence Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2667; semantic=0.4265; sequence_match=0.3478,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,scope,is Rule Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5024; sequence_match=0.3077,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,scope,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5324; sequence_match=0.2857,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,target,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,relation,has Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5105; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,Only One,contains Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.4405; sequence_match=0.3810,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,or,is Remedy For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5188; sequence_match=0.3077,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,action,is Consequence Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1333; semantic=0.5099; sequence_match=0.2857,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,hasPolicy,resolves Conflicts For,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.2500; semantic=0.4760; sequence_match=0.3448,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
ObjectProperty,inheritRelation,is Logical Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.3158; semantic=0.4762; sequence_match=0.3529,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.7
ObjectProperty,permission,contains Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.5883; sequence_match=0.1667,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,implies,is Inherited By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5117; sequence_match=0.3000,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,scope,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5178; sequence_match=0.2500,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.7
ObjectProperty,leftOperand,is Rule Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.4888; sequence_match=0.3158,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,inheritRelation,is Party In,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5630; levenshtein=0.3333; semantic=0.4575; sequence_match=0.1667,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,permission,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,andSequence,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4821; sequence_match=0.2857,False,0.4509,False,top-3 avg score 0.4509 < final_threshold 0.7
ObjectProperty,assigner,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,implies,has Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.5975; sequence_match=0.2400,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,assignee,is Party In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1111; semantic=0.4335; sequence_match=0.3529,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,target,links To Asset,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4167; levenshtein=0.3333; semantic=0.4895; sequence_match=0.4444,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,scope,is Nested In,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5497; sequence_match=0.2667,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.7
ObjectProperty,prohibition,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,assigner,is Nested In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.4387; sequence_match=0.3333,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.7
ObjectProperty,scope,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.4716; sequence_match=0.3529,False,0.4489,False,top-3 avg score 0.4489 < final_threshold 0.7
ObjectProperty,hasPolicy,is Logical Operator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6202; levenshtein=0.1579; semantic=0.4405; sequence_match=0.2857,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.7
ObjectProperty,operand,is Inherited By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5030; sequence_match=0.3000,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,implies,contains Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2857; semantic=0.5285; sequence_match=0.3810,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,inheritRelation,has Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4926; levenshtein=0.2222; semantic=0.4894; sequence_match=0.3636,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.7
ObjectProperty,obligation,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,operand,has Nested Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2105; semantic=0.5238; sequence_match=0.3077,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.7
ObjectProperty,leftOperand,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.4371; sequence_match=0.3478,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,consequence,has Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4771; sequence_match=0.3478,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,andSequence,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2632; semantic=0.4146; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,prohibition,has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.4852; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,relation,links To Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.0833; semantic=0.5000; sequence_match=0.2000,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,prohibition,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6286; sequence_match=0.1905,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.7
ObjectProperty,prohibition,inherits From,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6263; levenshtein=0.2500; semantic=0.4601; sequence_match=0.1739,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,remedy,resolves Conflicts For,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1500; semantic=0.5543; sequence_match=0.2308,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,conflict,activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.2273; semantic=0.4376; sequence_match=0.3333,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,relation,is Linked By Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5125; levenshtein=0.1250; semantic=0.5701; sequence_match=0.2500,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.7
ObjectProperty,function,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,conflict,has Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.1667; semantic=0.4571; sequence_match=0.3077,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,constraint,activates Upon Failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4583; sequence_match=0.3333,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
