prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,uses platform,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.2222; semantic=0.4765; sequence_match=0.4000,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.7
ObjectProperty,is software for,targets developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.2500; semantic=0.5191; sequence_match=0.4138,False,0.4988,False,top-3 avg score 0.4988 < final_threshold 0.7
ObjectProperty,has function,contains feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5869; levenshtein=0.2000; semantic=0.6012; sequence_match=0.3077,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.7
ObjectProperty,has specified data output,has format type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5894; levenshtein=0.3182; semantic=0.5876; sequence_match=0.2857,False,0.4984,False,top-3 avg score 0.4984 < final_threshold 0.7
ObjectProperty,has input,has community development,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6788; levenshtein=0.2609; semantic=0.4281; sequence_match=0.3871,False,0.498,False,top-3 avg score 0.4980 < final_threshold 0.7
ObjectProperty,has version,has format type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.3077; semantic=0.5843; sequence_match=0.3478,False,0.4979,False,top-3 avg score 0.4979 < final_threshold 0.7
ObjectProperty,has license,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.1875; semantic=0.5046; sequence_match=0.3846,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
ObjectProperty,has specified data output,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.5113; sequence_match=0.3871,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has format specification,is feature of version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5985; levenshtein=0.4091; semantic=0.4813; sequence_match=0.4000,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,has license,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2000; semantic=0.5089; sequence_match=0.4000,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.7
ObjectProperty,has version,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2667; semantic=0.5396; sequence_match=0.3200,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,uses software,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.3571; semantic=0.5020; sequence_match=0.3846,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.7
ObjectProperty,has version,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.4758; sequence_match=0.4615,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.7
ObjectProperty,has license,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.4854; sequence_match=0.4762,False,0.4932,False,top-3 avg score 0.4932 < final_threshold 0.7
ObjectProperty,uses software,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5621; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
ObjectProperty,has version,targets developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5464; sequence_match=0.3846,False,0.4927,False,top-3 avg score 0.4927 < final_threshold 0.7
ObjectProperty,has function,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5584; sequence_match=0.4000,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.7
ObjectProperty,has specified data input,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.2381; semantic=0.4802; sequence_match=0.3415,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,has input,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5522; sequence_match=0.3529,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,has clause,has community development,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6425; levenshtein=0.2609; semantic=0.4556; sequence_match=0.3750,False,0.491,False,top-3 avg score 0.4910 < final_threshold 0.7
ObjectProperty,has version,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2500; semantic=0.5504; sequence_match=0.3333,False,0.4906,False,top-3 avg score 0.4906 < final_threshold 0.7
ObjectProperty,has specified data output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6535; levenshtein=0.3182; semantic=0.4910; sequence_match=0.3243,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has specified data output,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.3182; semantic=0.4653; sequence_match=0.3333,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.7
ObjectProperty,has declared status,has software type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6728; levenshtein=0.3529; semantic=0.3318; sequence_match=0.4375,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has specified data input,has software type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6615; levenshtein=0.3333; semantic=0.4669; sequence_match=0.3333,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,has specified data input,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2381; semantic=0.5319; sequence_match=0.3333,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.7
ObjectProperty,has specified data input,has format type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5821; levenshtein=0.3333; semantic=0.5450; sequence_match=0.2941,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.7
ObjectProperty,has format specification,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5729; levenshtein=0.2727; semantic=0.5524; sequence_match=0.3333,False,0.4862,False,top-3 avg score 0.4862 < final_threshold 0.7
ObjectProperty,has output,has permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5599; levenshtein=0.1765; semantic=0.5908; sequence_match=0.3077,False,0.4861,False,top-3 avg score 0.4861 < final_threshold 0.7
ObjectProperty,has license,has community development,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6326; levenshtein=0.2609; semantic=0.4612; sequence_match=0.3636,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.7
ObjectProperty,has format specification,has capability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6264; levenshtein=0.3636; semantic=0.4648; sequence_match=0.3429,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
ObjectProperty,has input,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.5144; sequence_match=0.3478,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,has license,has format type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.3077; semantic=0.5287; sequence_match=0.3478,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,uses platform,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.4615; sequence_match=0.3846,False,0.4818,False,top-3 avg score 0.4818 < final_threshold 0.7
ObjectProperty,implements,applies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5872; sequence_match=0.3077,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,is developed by,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5948; levenshtein=0.2778; semantic=0.4587; sequence_match=0.3871,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.7
ObjectProperty,uses software,from usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2500; semantic=0.5632; sequence_match=0.2857,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.7
ObjectProperty,has declared status,supports task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6174; levenshtein=0.2941; semantic=0.4078; sequence_match=0.4138,False,0.4797,False,top-3 avg score 0.4797 < final_threshold 0.7
ObjectProperty,has specified data output,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.4823; sequence_match=0.3333,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,uses platform,has format type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.2308; semantic=0.4730; sequence_match=0.4000,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,has interface,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5890; sequence_match=0.3000,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
ObjectProperty,has license,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5747; sequence_match=0.3158,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,is alternative format of,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6779; levenshtein=0.3333; semantic=0.3971; sequence_match=0.3590,False,0.478,False,top-3 avg score 0.4780 < final_threshold 0.7
ObjectProperty,has interface,has community development,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.3043; semantic=0.4502; sequence_match=0.3429,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.7
ObjectProperty,has declared status,accesses resource,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5862; levenshtein=0.2353; semantic=0.4220; sequence_match=0.4242,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.7
ObjectProperty,is alternative format of,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.5351; sequence_match=0.3333,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.7
ObjectProperty,is encoded in,is feature of version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6275; levenshtein=0.3889; semantic=0.4125; sequence_match=0.2759,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has input,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.0909; semantic=0.4845; sequence_match=0.3158,False,0.4756,False,top-3 avg score 0.4756 < final_threshold 0.7
ObjectProperty,has specified data input,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.3333; semantic=0.4496; sequence_match=0.3429,False,0.4742,False,top-3 avg score 0.4742 < final_threshold 0.7
ObjectProperty,has clause,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5778; sequence_match=0.3529,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,has function,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.1818; semantic=0.4858; sequence_match=0.3636,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,uses platform,targets developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.1875; semantic=0.5543; sequence_match=0.2857,False,0.4728,False,top-3 avg score 0.4728 < final_threshold 0.7
ObjectProperty,has declared status,has implementation language,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6048; levenshtein=0.3200; semantic=0.3847; sequence_match=0.4286,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,implements,has community development,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2174; semantic=0.4602; sequence_match=0.3636,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,has input,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5151; sequence_match=0.3478,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.7
ObjectProperty,has declared status,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.2941; semantic=0.4226; sequence_match=0.4000,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,has version,has community development,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5729; levenshtein=0.2609; semantic=0.4143; sequence_match=0.4242,False,0.4705,False,top-3 avg score 0.4705 < final_threshold 0.7
ObjectProperty,is software for,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.2143; semantic=0.4563; sequence_match=0.3704,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,is software for,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.1333; semantic=0.4322; sequence_match=0.4286,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,is alternative format of,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.3333; semantic=0.4126; sequence_match=0.4000,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,has output,is exported data,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.6224; sequence_match=0.1739,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.7
ObjectProperty,has output,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5800; levenshtein=0.2000; semantic=0.5316; sequence_match=0.2941,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has clause,from usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1111; semantic=0.5207; sequence_match=0.3333,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,implements,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.2857; semantic=0.4765; sequence_match=0.3333,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.7
ObjectProperty,has function,uses tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.5459; sequence_match=0.3158,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.7
ObjectProperty,has output,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2500; semantic=0.5213; sequence_match=0.2759,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,implements,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2941; semantic=0.5411; sequence_match=0.2963,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,uses software,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2222; semantic=0.4617; sequence_match=0.3333,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.7
ObjectProperty,has interface,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5715; levenshtein=0.1818; semantic=0.4719; sequence_match=0.3529,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,has declared status,has license type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.3313; sequence_match=0.3871,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,has specified data input,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1905; semantic=0.5086; sequence_match=0.3333,False,0.4632,False,top-3 avg score 0.4632 < final_threshold 0.7
ObjectProperty,has function,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.2727; semantic=0.4556; sequence_match=0.4242,False,0.4628,False,top-3 avg score 0.4628 < final_threshold 0.7
ObjectProperty,has format specification,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5358; levenshtein=0.2273; semantic=0.5155; sequence_match=0.3333,False,0.4615,False,top-3 avg score 0.4615 < final_threshold 0.7
ObjectProperty,implements,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2500; semantic=0.5074; sequence_match=0.3333,False,0.4604,False,top-3 avg score 0.4604 < final_threshold 0.7
ObjectProperty,has specified data output,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2727; semantic=0.4132; sequence_match=0.3636,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.7
ObjectProperty,is developed by,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.1429; semantic=0.4064; sequence_match=0.3704,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.7
ObjectProperty,has declared status,has community development,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6175; levenshtein=0.1739; semantic=0.3612; sequence_match=0.4000,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.7
ObjectProperty,has license,applies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.1250; semantic=0.5202; sequence_match=0.3846,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
ObjectProperty,has output,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5736; sequence_match=0.1905,False,0.4584,False,top-3 avg score 0.4584 < final_threshold 0.7
ObjectProperty,is software for,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4736; sequence_match=0.3810,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.7
ObjectProperty,has interface,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.2500; semantic=0.5712; sequence_match=0.2857,False,0.4569,False,top-3 avg score 0.4569 < final_threshold 0.7
ObjectProperty,has specified data input,applies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5437; levenshtein=0.1905; semantic=0.5020; sequence_match=0.3243,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,has clause,uses tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5242; sequence_match=0.3529,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,implements,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5778; sequence_match=0.2727,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
ObjectProperty,is software for,has format type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5971; levenshtein=0.1538; semantic=0.4619; sequence_match=0.3077,False,0.4556,False,top-3 avg score 0.4556 < final_threshold 0.7
ObjectProperty,uses platform,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.2500; semantic=0.4951; sequence_match=0.3571,False,0.4554,False,top-3 avg score 0.4554 < final_threshold 0.7
ObjectProperty,is encoded in,version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.0909; semantic=0.5286; sequence_match=0.3000,False,0.4551,False,top-3 avg score 0.4551 < final_threshold 0.7
ObjectProperty,has interface,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2143; semantic=0.5055; sequence_match=0.3077,False,0.4549,False,top-3 avg score 0.4549 < final_threshold 0.7
ObjectProperty,is alternative format of,initiates collaboration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6654; levenshtein=0.2727; semantic=0.2806; sequence_match=0.4186,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
ObjectProperty,is alternative format of,has maintenance status,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6004; levenshtein=0.2857; semantic=0.3732; sequence_match=0.3902,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,has declared status,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4164; sequence_match=0.3846,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.7
ObjectProperty,has format specification,initiates collaboration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5991; levenshtein=0.2727; semantic=0.3547; sequence_match=0.4091,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has declared status,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.1818; semantic=0.4361; sequence_match=0.4103,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,uses software,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.5602; sequence_match=0.2857,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.7
ObjectProperty,is software for,accesses resource,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5634; levenshtein=0.2500; semantic=0.3789; sequence_match=0.4138,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
ObjectProperty,has format specification,has community development,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5905; levenshtein=0.2609; semantic=0.3649; sequence_match=0.4000,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,has declared status,has format type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6120; levenshtein=0.2941; semantic=0.3417; sequence_match=0.4000,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,has format specification,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.2273; semantic=0.4889; sequence_match=0.3243,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,has clause,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1875; semantic=0.4630; sequence_match=0.3200,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.7
ObjectProperty,has input,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6011; sequence_match=0.2500,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,has output,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.5413; sequence_match=0.3200,False,0.4502,False,top-3 avg score 0.4502 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses software,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5533; sequence_match=0.2857,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,uses platform,has implementation language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4956; levenshtein=0.2400; semantic=0.5266; sequence_match=0.3243,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.7
ObjectProperty,has interface,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5787; levenshtein=0.1667; semantic=0.5007; sequence_match=0.2667,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,is encoded in,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4799; sequence_match=0.3158,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,is encoded in,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5574; levenshtein=0.1600; semantic=0.5094; sequence_match=0.2778,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,has specified data output,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.2273; semantic=0.4783; sequence_match=0.3243,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,has version,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4720; sequence_match=0.2857,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,is encoded in,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2143; semantic=0.4750; sequence_match=0.3200,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,has function,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.2500; semantic=0.4760; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,has output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,has specified data output,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2273; semantic=0.4306; sequence_match=0.3684,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
ObjectProperty,uses software,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4988; sequence_match=0.2759,False,0.4456,False,top-3 avg score 0.4456 < final_threshold 0.7
