prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,target,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,obligation,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5316; sequence_match=0.3125,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,constraint,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.1000; semantic=0.5281; sequence_match=0.2105,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,or,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5188; sequence_match=0.3077,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,action,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1333; semantic=0.5099; sequence_match=0.2857,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,or,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6970; levenshtein=0.0909; semantic=0.4921; sequence_match=0.1667,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.7
ObjectProperty,operand,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.2273; semantic=0.5922; sequence_match=0.3448,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,target,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5328; levenshtein=0.1818; semantic=0.5354; sequence_match=0.2857,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,permission,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,assigner,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,implies,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.5975; sequence_match=0.2400,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,inheritRelation,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.2667; semantic=0.4513; sequence_match=0.3077,False,0.4506,False,top-3 avg score 0.4506 < final_threshold 0.7
ObjectProperty,prohibition,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,inheritRelation,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4926; levenshtein=0.2222; semantic=0.4894; sequence_match=0.3636,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.7
ObjectProperty,scope,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5184; sequence_match=0.2857,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,obligation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,hasPolicy,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.2500; semantic=0.4607; sequence_match=0.3448,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,operand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5017; sequence_match=0.2500,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,assigner,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.4175; sequence_match=0.3529,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.7
ObjectProperty,assignee,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5292; sequence_match=0.2353,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,scope,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5073; sequence_match=0.2857,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,function,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,conflict,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.1667; semantic=0.4571; sequence_match=0.3077,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,failure,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.0000; semantic=0.4310; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
ObjectProperty,scope,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,and,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,conflict,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4613; sequence_match=0.3158,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.7
ObjectProperty,leftOperand,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4904; sequence_match=0.3000,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,prohibition,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5669; levenshtein=0.2000; semantic=0.4360; sequence_match=0.3226,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,implies,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.4823; sequence_match=0.3000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
ObjectProperty,obligation,is asset of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6148; levenshtein=0.2000; semantic=0.5104; sequence_match=0.1053,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,consequence,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2727; semantic=0.5241; sequence_match=0.3030,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
ObjectProperty,function,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5366; sequence_match=0.2727,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.7
ObjectProperty,failure,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1818; semantic=0.4255; sequence_match=0.3333,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.7
ObjectProperty,prohibition,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5563; levenshtein=0.1818; semantic=0.5809; sequence_match=0.1818,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,relation,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4532; sequence_match=0.3158,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
ObjectProperty,inheritFrom,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.2727; semantic=0.4589; sequence_match=0.2727,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,inheritFrom,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4601; levenshtein=0.2667; semantic=0.5454; sequence_match=0.3077,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
ObjectProperty,target,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4915; levenshtein=0.1538; semantic=0.5040; sequence_match=0.3158,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
ObjectProperty,permission,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.5738; sequence_match=0.2500,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,andSequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4443; sequence_match=0.3158,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,permission,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1333; semantic=0.4854; sequence_match=0.3200,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,inheritRelation,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2667; semantic=0.4755; sequence_match=0.3333,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,relation,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.5867; sequence_match=0.3077,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,assignee,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.4346; sequence_match=0.2703,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,assigner,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4941; sequence_match=0.2857,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,inheritRelation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.5129; sequence_match=0.2609,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,scope,activates,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5342; sequence_match=0.1429,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,partOf,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,andSequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2353,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,failure,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5307; levenshtein=0.2222; semantic=0.4448; sequence_match=0.3200,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,permission,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5521; sequence_match=0.2105,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,Only One,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4579; sequence_match=0.3200,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,leftOperand,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4359; sequence_match=0.3636,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,operator,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4367; sequence_match=0.3158,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,conflict,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4835; sequence_match=0.2353,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,assignee,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4775; sequence_match=0.2857,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,hasPolicy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.5041; sequence_match=0.3333,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,operator,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5317; sequence_match=0.2500,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,leftOperand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4618; sequence_match=0.3000,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,relation,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4724; sequence_match=0.2353,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,partOf,applies to,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.5252; sequence_match=0.4000,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,or,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5561; sequence_match=0.2000,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,target,has logical operator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.4963; sequence_match=0.1667,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,permission,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.0769; semantic=0.5024; sequence_match=0.2609,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,partOf,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4574; sequence_match=0.3333,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,scope,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4948; sequence_match=0.2500,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,or,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,relation,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.1364; semantic=0.5600; sequence_match=0.2000,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.7
ObjectProperty,obligation,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5692; levenshtein=0.2308; semantic=0.4370; sequence_match=0.2609,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,inheritRelation,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.5170; sequence_match=0.2000,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,scope,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1500; semantic=0.4377; sequence_match=0.2400,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.7
ObjectProperty,obligation,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4049; sequence_match=0.3333,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,function,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1364; semantic=0.4959; sequence_match=0.2000,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,failure,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,partOf,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,consequence,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.4779; sequence_match=0.2581,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,operator,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.5252; sequence_match=0.3333,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.7
ObjectProperty,constraint,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5668; sequence_match=0.2105,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,permission,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5299; levenshtein=0.1364; semantic=0.5323; sequence_match=0.1875,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,partOf,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5328; levenshtein=0.1364; semantic=0.5018; sequence_match=0.2143,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
ObjectProperty,and,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,constraint,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.0909; semantic=0.5556; sequence_match=0.0952,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,andSequence,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,inheritRelation,resolves conflict with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.4148; sequence_match=0.1714,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,partOf,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4943; sequence_match=0.2353,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,and,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.1364; semantic=0.4082; sequence_match=0.2400,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,implies,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4441; sequence_match=0.3333,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,duty,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5184; sequence_match=0.2667,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,assigner,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.3764; sequence_match=0.3158,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,inheritRelation,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.3850; sequence_match=0.3077,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,function,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5361; sequence_match=0.2353,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,function,is applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5419; sequence_match=0.2105,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,Only One,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5216; levenshtein=0.1818; semantic=0.4312; sequence_match=0.2759,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,operand,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4394; levenshtein=0.1818; semantic=0.4828; sequence_match=0.3030,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.7
ObjectProperty,obligation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,prohibition,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.0909; semantic=0.4711; sequence_match=0.1818,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,partOf,is applied to,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3384; levenshtein=0.1818; semantic=0.5311; sequence_match=0.3529,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,assignee,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.3672; sequence_match=0.3158,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,function,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.5095; sequence_match=0.2857,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,target,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,operand,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5389; sequence_match=0.2000,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
