prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is measured by device,is measured by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9333; levenshtein=0.6667; semantic=0.8728; sequence_match=0.8000,False,0.8687,True,selected
ObjectProperty,isKPIOf,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.4794; sequence_match=0.4000,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,makes measurement,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2500; semantic=0.5869; sequence_match=0.3077,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.7
ObjectProperty,is measured by device,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2778; semantic=0.4405; sequence_match=0.3704,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,has property,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4861; sequence_match=0.3158,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,has period,measures indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6176; levenshtein=0.2941; semantic=0.4196; sequence_match=0.3077,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,has property,is water meter of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.5120; sequence_match=0.2400,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,has billing period,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.4666; sequence_match=0.3200,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.7
ObjectProperty,is measured by device,comprises asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.1667; semantic=0.4206; sequence_match=0.3750,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,has measurement,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.2105; semantic=0.4431; sequence_match=0.3030,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
ObjectProperty,has period,comprises asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4878; sequence_match=0.2609,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
ObjectProperty,applies to,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1000; semantic=0.4648; sequence_match=0.3158,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,measurement made by,has sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4832; levenshtein=0.2353; semantic=0.5392; sequence_match=0.3077,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.7
ObjectProperty,has key performance indicator,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5871; levenshtein=0.1923; semantic=0.4547; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,has property,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5363; sequence_match=0.2857,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.7
ObjectProperty,applies to,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2778; semantic=0.4014; sequence_match=0.2963,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,makes measurement,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2500; semantic=0.4387; sequence_match=0.4000,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.7
ObjectProperty,measurement made by,is water meter of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5557; levenshtein=0.2353; semantic=0.5283; sequence_match=0.1935,False,0.4398,False,top-3 avg score 0.4398 < final_threshold 0.7
ObjectProperty,applies to,has tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5023; sequence_match=0.3333,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,feature is measured by device,is water meter of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.4019; sequence_match=0.3077,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,feature is measured by device,has water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5442; levenshtein=0.1600; semantic=0.4346; sequence_match=0.3333,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.7
ObjectProperty,measurement made by,comprises asset,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5420; levenshtein=0.1765; semantic=0.3827; sequence_match=0.3871,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.7
ObjectProperty,is measured by device,has water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5064; sequence_match=0.2581,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has phenomenon time,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5033; levenshtein=0.2353; semantic=0.4218; sequence_match=0.3846,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.7
ObjectProperty,makes measurement,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5648; levenshtein=0.2500; semantic=0.4925; sequence_match=0.2400,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,applies to,defined for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5551; sequence_match=0.3158,False,0.4347,False,top-3 avg score 0.4347 < final_threshold 0.7
ObjectProperty,isKPIOf,location of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.3000; semantic=0.4787; sequence_match=0.3529,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,hasGeometry,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2105; semantic=0.4373; sequence_match=0.2667,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.7
ObjectProperty,applies to,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6033; levenshtein=0.2632; semantic=0.4040; sequence_match=0.2857,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
ObjectProperty,has period,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1000; semantic=0.4325; sequence_match=0.3158,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.7
ObjectProperty,hasGeometry,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5410; sequence_match=0.2609,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,hasGeometry,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5009; sequence_match=0.2857,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.7
ObjectProperty,has billing period,is sensor of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.2500; semantic=0.4452; sequence_match=0.3077,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,has billing period,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.4683; sequence_match=0.2963,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.7
ObjectProperty,isKPIOf,is measured by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5895; sequence_match=0.2105,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,has key performance indicator,is measured by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5331; levenshtein=0.1923; semantic=0.5354; sequence_match=0.2105,False,0.4264,False,top-3 avg score 0.4264 < final_threshold 0.7
ObjectProperty,applies to,has water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4080; sequence_match=0.3077,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,has billing period,is water meter of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5456; levenshtein=0.2500; semantic=0.4625; sequence_match=0.2667,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,isKPIOf,has sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.5169; sequence_match=0.2500,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,feature is measured by device,comprises asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5195; levenshtein=0.2400; semantic=0.3909; sequence_match=0.3590,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.7
ObjectProperty,has key performance indicator,is sensor of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4991; levenshtein=0.1923; semantic=0.4893; sequence_match=0.2778,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.7
ObjectProperty,has period,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.4356; sequence_match=0.2105,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,is measured by device,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5838; levenshtein=0.2105; semantic=0.4086; sequence_match=0.2703,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,isKPIOf,has location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4731; sequence_match=0.3333,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,has duration,is water meter of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.4650; sequence_match=0.3200,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,has key performance indicator,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1923; semantic=0.4624; sequence_match=0.3158,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.7
ObjectProperty,has billing period,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.2500; semantic=0.4067; sequence_match=0.3077,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.7
ObjectProperty,has billing period,measures indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2941; semantic=0.3624; sequence_match=0.3030,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.7
ObjectProperty,is measured by device,has sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5514; sequence_match=0.2222,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,has property,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4990; sequence_match=0.2609,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,has billing period,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.1875; semantic=0.4572; sequence_match=0.3333,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
ObjectProperty,has measurement,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.2857; semantic=0.4855; sequence_match=0.3478,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,isKPIOf,measures indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.5246; sequence_match=0.2500,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.7
ObjectProperty,has phenomenon time,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.4398; sequence_match=0.2857,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,has property,measures indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.2353; semantic=0.4342; sequence_match=0.3571,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,has phenomenon time,measures indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5221; levenshtein=0.1765; semantic=0.4226; sequence_match=0.2941,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.7
ObjectProperty,measurement made by,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.2353; semantic=0.4298; sequence_match=0.2857,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,has phenomenon time,is water meter of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.1765; semantic=0.3545; sequence_match=0.3226,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,has phenomenon time,comprises asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5420; levenshtein=0.1176; semantic=0.4310; sequence_match=0.2581,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,makes measurement,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1875; semantic=0.4700; sequence_match=0.2222,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,measurement made by,has water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4804; levenshtein=0.1765; semantic=0.4529; sequence_match=0.2941,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.7
ObjectProperty,makes measurement,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5306; levenshtein=0.1579; semantic=0.4101; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,has phenomenon time,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.4331; sequence_match=0.3077,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.7
ObjectProperty,makes measurement,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4958; levenshtein=0.1250; semantic=0.4947; sequence_match=0.2308,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
ObjectProperty,feature is measured by device,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.3816; sequence_match=0.2941,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,has billing period,is measured by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.1250; semantic=0.4230; sequence_match=0.2143,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,feature is measured by device,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4467; levenshtein=0.2000; semantic=0.4814; sequence_match=0.2857,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,applies to,has water meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.4300; sequence_match=0.2727,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,is measured by device,has actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4791; sequence_match=0.2759,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,has key performance indicator,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4131; sequence_match=0.2353,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,has key performance indicator,is water meter of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5663; levenshtein=0.2308; semantic=0.4026; sequence_match=0.2000,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,has duration,comprises asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.0714; semantic=0.4873; sequence_match=0.2400,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4284; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,has measurement,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4883; sequence_match=0.2308,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,measurement made by,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4103; sequence_match=0.3077,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,is measured by device,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.3703; sequence_match=0.2778,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,has period,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.4809; sequence_match=0.2857,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.7
ObjectProperty,has key performance indicator,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4991; levenshtein=0.2692; semantic=0.4151; sequence_match=0.2778,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,measurement made by,has temporal setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5283; levenshtein=0.1667; semantic=0.3171; sequence_match=0.3429,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.7
ObjectProperty,feature is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.4084; sequence_match=0.2353,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,has duration,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.4875; sequence_match=0.2857,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,feature is measured by device,has sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4519; levenshtein=0.2000; semantic=0.5267; sequence_match=0.1765,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,has key performance indicator,comprises asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5663; levenshtein=0.1923; semantic=0.4122; sequence_match=0.2000,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,isKPIOf,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.4662; sequence_match=0.2222,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
ObjectProperty,isKPIOf,has water indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.4589; sequence_match=0.2500,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
ObjectProperty,applies to,is measured by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.4768; sequence_match=0.1905,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
ObjectProperty,has property,is temporal setting of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5254; levenshtein=0.2105; semantic=0.4305; sequence_match=0.2000,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,measurement made by,defined for,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.4545; sequence_match=0.1481,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.7
ObjectProperty,isKPIOf,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4586; sequence_match=0.2353,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.7
ObjectProperty,hasGeometry,location of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0000; semantic=0.5552; sequence_match=0.1905,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.7
ObjectProperty,hasGeometry,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4702; sequence_match=0.2105,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.7
ObjectProperty,makes measurement,is actuator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4431; levenshtein=0.1250; semantic=0.4982; sequence_match=0.2143,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,has key performance indicator,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4493; levenshtein=0.1923; semantic=0.4204; sequence_match=0.2857,False,0.3851,False,top-3 avg score 0.3851 < final_threshold 0.7
ObjectProperty,measurement made by,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5055; levenshtein=0.1579; semantic=0.3696; sequence_match=0.2778,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,has phenomenon time,is measured by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1176; semantic=0.4423; sequence_match=0.2069,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,measurement made by,is sensor of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3784; levenshtein=0.1765; semantic=0.5404; sequence_match=0.2222,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,has billing period,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.3678; sequence_match=0.2308,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,has measurement,tariff of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.4895; sequence_match=0.1818,False,0.3785,False,top-3 avg score 0.3785 < final_threshold 0.7
ObjectProperty,feature is measured by device,has actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4840; levenshtein=0.1200; semantic=0.4767; sequence_match=0.1667,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,measurement made by,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4140; sequence_match=0.2308,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,feature is measured by device,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5022; levenshtein=0.1600; semantic=0.3934; sequence_match=0.2286,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.7
ObjectProperty,measurement made by,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.3904; sequence_match=0.2143,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,feature is measured by device,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1600; semantic=0.4561; sequence_match=0.1622,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.7
ObjectProperty,is measured by device,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.4400; sequence_match=0.2143,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.7
ObjectProperty,has billing period,comprises asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0625; semantic=0.4761; sequence_match=0.2000,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.7
ObjectProperty,isKPIOf,comprises asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.1429; semantic=0.4595; sequence_match=0.1905,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,measurement made by,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1176; semantic=0.4422; sequence_match=0.2069,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,feature is measured by device,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2000; semantic=0.3460; sequence_match=0.2326,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,has key performance indicator,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4308; levenshtein=0.1538; semantic=0.3872; sequence_match=0.2778,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,has measurement,location of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.0714; semantic=0.4697; sequence_match=0.1667,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,has phenomenon time,defined for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.3959; sequence_match=0.2222,False,0.36,False,top-3 avg score 0.3600 < final_threshold 0.7
ObjectProperty,has billing period,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4431; levenshtein=0.1875; semantic=0.4221; sequence_match=0.2143,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,has phenomenon time,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4618; levenshtein=0.1765; semantic=0.3950; sequence_match=0.2222,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.7
ObjectProperty,feature is measured by device,is temporal setting of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5088; levenshtein=0.1600; semantic=0.3327; sequence_match=0.2273,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
ObjectProperty,has duration,defined for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4629; sequence_match=0.1905,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.7
ObjectProperty,isKPIOf,has temporal setting,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.1667; semantic=0.3669; sequence_match=0.0800,False,0.3551,False,top-3 avg score 0.3551 < final_threshold 0.7
ObjectProperty,measurement made by,tariff of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4559; levenshtein=0.1176; semantic=0.4487; sequence_match=0.1600,False,0.3549,False,top-3 avg score 0.3549 < final_threshold 0.7
ObjectProperty,has measurement,defined for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.5042; sequence_match=0.1667,False,0.3548,False,top-3 avg score 0.3548 < final_threshold 0.7
ObjectProperty,has phenomenon time,is actuator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4145; sequence_match=0.2069,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,makes measurement,tariff of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3958; levenshtein=0.1250; semantic=0.4852; sequence_match=0.1667,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,makes measurement,location of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4417; levenshtein=0.0625; semantic=0.4409; sequence_match=0.1538,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.7
ObjectProperty,has property,location of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2939; levenshtein=0.0000; semantic=0.5301; sequence_match=0.1905,False,0.3382,False,top-3 avg score 0.3382 < final_threshold 0.7
