gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Acceptability property,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.1429; semantic=0.6038; sequence_match=0.2308,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Key Performance Indicator,Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2609; semantic=0.5546; sequence_match=0.2941,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Meter,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.4709; sequence_match=0.3000,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Measurement,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2667; semantic=0.4789; sequence_match=0.3077,False,0.4717,False,top-3 avg score 0.4717 < final_threshold 0.6
Water asset,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1000; semantic=0.5139; sequence_match=0.3000,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.6
Meter,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.6035; sequence_match=0.3158,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.6
Water property,Asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4991; levenshtein=0.2308; semantic=0.6827; sequence_match=0.2222,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
Temporal duration,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5735; levenshtein=0.1935; semantic=0.4536; sequence_match=0.3830,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.6
FeatureOfInterest,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6130; levenshtein=0.2941; semantic=0.4739; sequence_match=0.3226,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.6
Water meter,Unit of Measure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.3077; semantic=0.5665; sequence_match=0.3478,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Sensor,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Water meter,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
Meter,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5411; sequence_match=0.4000,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
Water meter,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.3000; semantic=0.4851; sequence_match=0.4000,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
Geometry,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5476; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.6
Water property,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2667; semantic=0.4530; sequence_match=0.3571,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.6
Temporal duration,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5298; levenshtein=0.1250; semantic=0.5589; sequence_match=0.3125,False,0.467,False,top-3 avg score 0.4670 < final_threshold 0.6
ChemicalProperty,Actuator Type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5972; levenshtein=0.1875; semantic=0.3747; sequence_match=0.4286,False,0.4668,False,top-3 avg score 0.4668 < final_threshold 0.6
Device,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.2500; semantic=0.4737; sequence_match=0.3636,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.6
Temporal entity,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5655; levenshtein=0.1250; semantic=0.4333; sequence_match=0.4000,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.6
Water,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.2500; semantic=0.4286; sequence_match=0.3529,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.6
Temporal duration,Indicator Definition,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5306; levenshtein=0.3158; semantic=0.4100; sequence_match=0.4571,False,0.4659,False,top-3 avg score 0.4659 < final_threshold 0.6
Sensor,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5486; sequence_match=0.2857,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
Geometry,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1818; semantic=0.6229; sequence_match=0.3158,False,0.4644,False,top-3 avg score 0.4644 < final_threshold 0.6
ChemicalProperty,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4639; sequence_match=0.3846,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Temporal duration,Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.5505; sequence_match=0.2727,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.6
FeatureOfInterest,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.3992; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
Water asset,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5386; sequence_match=0.3077,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
Water infrastructure,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5458; sequence_match=0.2500,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
FeatureOfInterest,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4949; sequence_match=0.2400,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
Temporal duration,Measurement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5484; levenshtein=0.2500; semantic=0.5808; sequence_match=0.2222,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
Water,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1875; semantic=0.4922; sequence_match=0.2857,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.6
Water property,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.2500; semantic=0.4641; sequence_match=0.3448,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.6
Water infrastructure,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5553; levenshtein=0.2632; semantic=0.4299; sequence_match=0.3871,False,0.4574,False,top-3 avg score 0.4574 < final_threshold 0.6
ChemicalProperty,Measurement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4745; sequence_match=0.2963,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Measurement,Chemical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4745; sequence_match=0.2963,False,0.4572,False,top-3 avg score 0.4572 < final_threshold 0.6
Device,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4522; sequence_match=0.3636,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
Time-based tariff,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4471; sequence_match=0.4000,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Time-based tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.1333; semantic=0.4568; sequence_match=0.2759,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.6
Point,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2667; semantic=0.4797; sequence_match=0.4000,False,0.4562,False,top-3 avg score 0.4562 < final_threshold 0.6
Device,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6070; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Actuator,Indicator Definition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4324; sequence_match=0.3704,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.6
Actuator,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5163; sequence_match=0.2564,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.6
FeatureOfInterest,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6797; levenshtein=0.2353; semantic=0.3808; sequence_match=0.3030,False,0.4545,False,top-3 avg score 0.4545 < final_threshold 0.6
Water property,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5584; sequence_match=0.2857,False,0.4544,False,top-3 avg score 0.4544 < final_threshold 0.6
Device,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4865; sequence_match=0.3000,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
Measurement,Physical Property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5223; levenshtein=0.2500; semantic=0.5789; sequence_match=0.2222,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.6
Water asset,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5058; sequence_match=0.3077,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.6
Acceptability property,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2381; semantic=0.4515; sequence_match=0.3226,False,0.449,False,top-3 avg score 0.4490 < final_threshold 0.6
Temporal entity,Indicator Definition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.2632; semantic=0.4243; sequence_match=0.4242,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.6
Water asset,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.4803; sequence_match=0.2727,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.6
Temporal duration,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1250; semantic=0.4626; sequence_match=0.3077,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Temporal entity,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5286; levenshtein=0.1429; semantic=0.4947; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Tariff,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2143; semantic=0.4706; sequence_match=0.3000,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.6
Measurement,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.5559; sequence_match=0.2400,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
Temporal entity,Unit of Measure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.5264; sequence_match=0.2222,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
Water infrastructure,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5570; levenshtein=0.2105; semantic=0.4319; sequence_match=0.3429,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Temporal entity,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5317; sequence_match=0.2727,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
Acceptability property,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2381; semantic=0.4154; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
FeatureOfInterest,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4736; levenshtein=0.1176; semantic=0.4940; sequence_match=0.3636,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
Time-based tariff,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4621; sequence_match=0.3478,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.6
Point,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5348; sequence_match=0.2857,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
Tariff,Actuator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5381; sequence_match=0.4286,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
Water asset,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5882; sequence_match=0.2500,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
Measurement,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Water,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.5632; sequence_match=0.2500,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Point,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.5143; sequence_match=0.3158,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Actuator,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.2105,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.6
Key Performance Indicator,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5565; levenshtein=0.1935; semantic=0.4314; sequence_match=0.3333,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Water infrastructure,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5424; levenshtein=0.2105; semantic=0.5669; sequence_match=0.1600,False,0.44,False,top-3 avg score 0.4400 < final_threshold 0.6
Sensor,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5908; sequence_match=0.2727,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.6
Water asset,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4684; sequence_match=0.3077,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.6
Temporal entity,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5655; levenshtein=0.1875; semantic=0.4143; sequence_match=0.3333,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.6
Geometry,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5624; sequence_match=0.2500,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.6
Water meter,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.4652; sequence_match=0.2727,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.6
Measurement,Water Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.2381; semantic=0.4958; sequence_match=0.3125,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.6
Geometry,Water Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4802; levenshtein=0.1905; semantic=0.4824; sequence_match=0.3448,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.6
Tariff,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5982; levenshtein=0.1290; semantic=0.4922; sequence_match=0.2162,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Device,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5647; sequence_match=0.2353,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Key Performance Indicator,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5302; levenshtein=0.1739; semantic=0.5643; sequence_match=0.2069,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
Temporal duration,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1250; semantic=0.4983; sequence_match=0.2857,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Device,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5395; sequence_match=0.2500,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
Key Performance Indicator,Water Meter,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5729; levenshtein=0.2609; semantic=0.4664; sequence_match=0.1818,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Device,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.6889; sequence_match=0.1667,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.6
Water,Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.5055; sequence_match=0.2857,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.6
FeatureOfInterest,Water Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2857; semantic=0.4279; sequence_match=0.3158,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.6
Sensor,Unit of Measure,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5695; sequence_match=0.2105,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.6
Sensor,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1250; semantic=0.4605; sequence_match=0.2727,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.6
Key Performance Indicator,Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.1304; semantic=0.4855; sequence_match=0.2564,False,0.4317,False,top-3 avg score 0.4317 < final_threshold 0.6
Key Performance Indicator,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6007; levenshtein=0.1304; semantic=0.4366; sequence_match=0.2564,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
Key Performance Indicator,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3907; levenshtein=0.2609; semantic=0.5149; sequence_match=0.3871,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Water property,Measurement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5133; sequence_match=0.1667,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.6
Water,Sensor Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.5002; sequence_match=0.2667,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.6
Water meter,Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.4403; sequence_match=0.3077,False,0.4285,False,top-3 avg score 0.4285 < final_threshold 0.6
Device,Water Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1905; semantic=0.4406; sequence_match=0.2963,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.6
Key Performance Indicator,Geographical Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.2174; semantic=0.4234; sequence_match=0.3077,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
FeatureOfInterest,Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6732; levenshtein=0.1765; semantic=0.4299; sequence_match=0.1739,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
Actuator,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.6087; sequence_match=0.2222,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
Sensor,Indicator Definition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4855; sequence_match=0.2400,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Water,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1333; semantic=0.4558; sequence_match=0.3000,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
Temporal duration,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.4985; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.6
ChemicalProperty,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Water,Chemical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5043; sequence_match=0.2857,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
Acceptability property,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6143; levenshtein=0.0952; semantic=0.4364; sequence_match=0.2222,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.6
Actuator,Water Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.1905; semantic=0.4294; sequence_match=0.2759,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.6
Geometry,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5125; levenshtein=0.1875; semantic=0.4257; sequence_match=0.3333,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
Device,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.6327; sequence_match=0.1818,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Water infrastructure,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2632; semantic=0.4326; sequence_match=0.2941,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Actuator,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.4893; sequence_match=0.2609,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
ChemicalProperty,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.4107; sequence_match=0.3333,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
ChemicalProperty,Unit of Measure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5158; levenshtein=0.1250; semantic=0.4759; sequence_match=0.2759,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.6
Key Performance Indicator,Meter Tariff Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5533; levenshtein=0.2609; semantic=0.4062; sequence_match=0.3077,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.6
FeatureOfInterest,Actuator Type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5698; levenshtein=0.2941; semantic=0.3980; sequence_match=0.2759,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
Sensor,Actuator Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5388; sequence_match=0.2222,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Temporal entity,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1935; semantic=0.4610; sequence_match=0.2667,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Water property,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.5634; sequence_match=0.2105,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.6
Temporal entity,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.4480; sequence_match=0.2857,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
Point,Indicator Definition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5035; levenshtein=0.2105; semantic=0.5036; sequence_match=0.2500,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.6
Tariff,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Water meter,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5167; sequence_match=0.2500,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
Actuator,Meter Tariff Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.5052; sequence_match=0.2500,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
Time-based tariff,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5901; levenshtein=0.1613; semantic=0.4466; sequence_match=0.2174,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
Tariff,Actuator Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4477; sequence_match=0.3333,False,0.4177,False,top-3 avg score 0.4177 < final_threshold 0.6
Point,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5855; sequence_match=0.2000,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
Water asset,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5132; sequence_match=0.2500,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
Water infrastructure,Sensor Type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4544; levenshtein=0.3158; semantic=0.4816; sequence_match=0.1379,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.6
Water meter,Sensor Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5346; sequence_match=0.2000,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
ChemicalProperty,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
Water meter,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5696; levenshtein=0.1875; semantic=0.3701; sequence_match=0.3077,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
