prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,Has Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,scope,Applies To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5603; sequence_match=0.2857,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
ObjectProperty,failure,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,Only One,Has Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2857; semantic=0.4690; sequence_match=0.3810,False,0.4619,False,top-3 avg score 0.4619 < final_threshold 0.7
ObjectProperty,partOf,Has Right Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4688; sequence_match=0.3333,False,0.4618,False,top-3 avg score 0.4618 < final_threshold 0.7
ObjectProperty,constraint,In Permission Duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6028; levenshtein=0.2500; semantic=0.5326; sequence_match=0.2308,False,0.4618,False,top-3 avg score 0.4618 < final_threshold 0.7
ObjectProperty,function,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.4544; sequence_match=0.3333,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,failure,Results In Loss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5663; levenshtein=0.1538; semantic=0.6185; sequence_match=0.2000,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,duty,In Permission Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.7295; sequence_match=0.4000,False,0.4598,False,top-3 avg score 0.4598 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5135; sequence_match=0.3158,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.7
ObjectProperty,consequence,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4784; sequence_match=0.3704,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
ObjectProperty,assigner,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.5015; sequence_match=0.3333,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.7
ObjectProperty,operand,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.5039; sequence_match=0.3478,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,scope,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5168; sequence_match=0.3077,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
ObjectProperty,operator,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5530; sequence_match=0.3810,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,leftOperand,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5568; sequence_match=0.3333,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,constraint,From Specification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6087; levenshtein=0.2353; semantic=0.5256; sequence_match=0.2222,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
ObjectProperty,prohibition,Applies To,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.4904; sequence_match=0.2000,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,leftOperand,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.4652; sequence_match=0.3704,False,0.4549,False,top-3 avg score 0.4549 < final_threshold 0.7
ObjectProperty,assigner,Applies To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5573; sequence_match=0.2353,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,prohibition,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.5349; sequence_match=0.2963,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
ObjectProperty,operand,From Specification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4356; levenshtein=0.2353; semantic=0.5057; sequence_match=0.4167,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,target,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.5463; sequence_match=0.3158,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.7
ObjectProperty,permission,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5980; sequence_match=0.2609,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.7
ObjectProperty,assigner,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6578; levenshtein=0.2069; semantic=0.4241; sequence_match=0.2703,False,0.4507,False,top-3 avg score 0.4507 < final_threshold 0.7
ObjectProperty,action,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.2308; semantic=0.4582; sequence_match=0.3158,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,permission,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5375; levenshtein=0.1250; semantic=0.5043; sequence_match=0.3077,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,operator,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5927; sequence_match=0.2667,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,prohibition,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.6193; sequence_match=0.2500,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,function,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.5157; sequence_match=0.3333,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,or,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.1538; semantic=0.5561; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,obligation,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.5924; sequence_match=0.2609,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,partOf,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.4496; sequence_match=0.3478,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,scope,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5184; sequence_match=0.2857,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,obligation,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.2414; semantic=0.4184; sequence_match=0.3590,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.7
ObjectProperty,relation,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4267; sequence_match=0.3333,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5125; sequence_match=0.3478,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,relation,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5125; levenshtein=0.2500; semantic=0.4968; sequence_match=0.3333,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,remedy,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.5085; sequence_match=0.3333,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,operand,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5017; sequence_match=0.2500,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,function,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2308; semantic=0.4512; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,assigner,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.4175; sequence_match=0.3529,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.7
ObjectProperty,andSequence,Has Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4387; sequence_match=0.3333,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,prohibition,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.4852; sequence_match=0.3158,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,conflict,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5579; sequence_match=0.2667,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,obligation,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.4069; sequence_match=0.3529,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
ObjectProperty,failure,Has Right Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2500; semantic=0.4683; sequence_match=0.3158,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,operand,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.2500; semantic=0.5596; sequence_match=0.3478,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,conflict,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.2273; semantic=0.4376; sequence_match=0.3333,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,assignee,Applies To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5292; sequence_match=0.2353,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,function,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6102; levenshtein=0.2069; semantic=0.3979; sequence_match=0.3243,False,0.4441,False,top-3 avg score 0.4441 < final_threshold 0.7
ObjectProperty,hasPolicy,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.5354; sequence_match=0.2400,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
ObjectProperty,scope,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6460; levenshtein=0.1379; semantic=0.4493; sequence_match=0.2353,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,and,Has Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2500,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5368; sequence_match=0.3333,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
ObjectProperty,remedy,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.2500; semantic=0.5102; sequence_match=0.3636,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,or,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5553; sequence_match=0.2222,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,operator,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4906; sequence_match=0.3333,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,operand,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5140; sequence_match=0.2857,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.7
ObjectProperty,partOf,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.4879; sequence_match=0.2727,False,0.441,False,top-3 avg score 0.4410 < final_threshold 0.7
ObjectProperty,conflict,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4366; sequence_match=0.2400,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
ObjectProperty,function,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5366; sequence_match=0.2727,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.7
ObjectProperty,implies,Has Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5095; sequence_match=0.2857,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5891; sequence_match=0.1818,False,0.4395,False,top-3 avg score 0.4395 < final_threshold 0.7
ObjectProperty,implies,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5071; sequence_match=0.2857,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,operator,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.4780; sequence_match=0.3333,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
ObjectProperty,function,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.4702; sequence_match=0.3333,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
ObjectProperty,inheritRelation,Negates,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.3341; sequence_match=0.3636,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,permission,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.5738; sequence_match=0.2500,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,target,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.1429; semantic=0.4222; sequence_match=0.3077,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,partOf,Activated Upon Failure Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6202; levenshtein=0.2273; semantic=0.3318; sequence_match=0.3571,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,inheritRelation,Applies To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2667; semantic=0.4755; sequence_match=0.3333,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,prohibition,Has Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.1818; semantic=0.4601; sequence_match=0.2727,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
ObjectProperty,assignee,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4118; sequence_match=0.4000,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,assignee,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.4346; sequence_match=0.2703,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,relation,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5500; sequence_match=0.2500,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,inheritFrom,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.3965; sequence_match=0.3333,False,0.4323,False,top-3 avg score 0.4323 < final_threshold 0.7
ObjectProperty,partOf,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,obligation,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1875; semantic=0.5184; sequence_match=0.2308,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
ObjectProperty,andSequence,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,Has Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2353,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,permission,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5521; sequence_match=0.2105,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,action,From Specification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4477; levenshtein=0.2941; semantic=0.4115; sequence_match=0.4348,False,0.4313,False,top-3 avg score 0.4313 < final_threshold 0.7
ObjectProperty,constraint,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5162; sequence_match=0.2222,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.7
ObjectProperty,constraint,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4727; sequence_match=0.2353,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6097; levenshtein=0.0625; semantic=0.4782; sequence_match=0.1935,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,leftOperand,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4618; sequence_match=0.3000,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,leftOperand,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.2500; semantic=0.5279; sequence_match=0.2963,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.7
ObjectProperty,partOf,Applies To,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.5252; sequence_match=0.4000,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,Only One,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,action,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5482; sequence_match=0.2727,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,or,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,operand,Has Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5128; sequence_match=0.2667,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,prohibition,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,constraint,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1818; semantic=0.4258; sequence_match=0.3125,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.7
ObjectProperty,failure,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.4551; sequence_match=0.2857,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,andSequence,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.4321; sequence_match=0.2963,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,failure,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,partOf,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,Only One,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,constraint,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5668; sequence_match=0.2105,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,failure,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4724; sequence_match=0.2667,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,target,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,prohibition,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5057; sequence_match=0.2609,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
ObjectProperty,action,Has Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5325; sequence_match=0.2857,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,relation,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4953; sequence_match=0.2500,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,and,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4776; sequence_match=0.2609,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,andSequence,Has Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4558; sequence_match=0.2727,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,operand,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,consequence,Results In Loss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.6001; sequence_match=0.1667,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,andSequence,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,obligation,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,conflict,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5631; sequence_match=0.2000,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.7
ObjectProperty,remedy,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3873; sequence_match=0.3077,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.7
ObjectProperty,duty,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4474; sequence_match=0.2353,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
