gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Permission,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Action,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.2105; semantic=0.5348; sequence_match=0.3200,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.6
Action,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5419; levenshtein=0.1923; semantic=0.4786; sequence_match=0.3125,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
LogicalConstraint,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Policy,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
LeftOperand,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.5227; sequence_match=0.3333,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.6
Policy,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.1923; semantic=0.5759; sequence_match=0.3125,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
AssetCollection,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.4724; sequence_match=0.3158,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Prohibition,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.1818; semantic=0.4986; sequence_match=0.2667,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.6
Constraint,Disaggregation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.5462; sequence_match=0.1667,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
LeftOperand,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.0909; semantic=0.5471; sequence_match=0.2500,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.6
Permission,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5776; levenshtein=0.1923; semantic=0.4679; sequence_match=0.2778,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
Action,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1333; semantic=0.5501; sequence_match=0.2857,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.6
Asset,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Rule,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Rule,Logical Operator,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.6309; sequence_match=0.1053,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.6
LeftOperand,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4503; sequence_match=0.3529,False,0.4361,False,top-3 avg score 0.4361 < final_threshold 0.6
Party,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.2143; semantic=0.4765; sequence_match=0.3158,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Policy,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.2500,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Rule,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5305; sequence_match=0.2222,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Policy,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.5126; sequence_match=0.2667,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.6
AssetScope,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4976; sequence_match=0.3200,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.6
Permission,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5556; sequence_match=0.2500,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.6
AssetCollection,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.2105; semantic=0.4636; sequence_match=0.2941,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
Policy,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
Rule,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
LeftOperand,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.5566; sequence_match=0.3000,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.6
Asset,Temporal Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5408; sequence_match=0.2609,False,0.4265,False,top-3 avg score 0.4265 < final_threshold 0.6
Permission,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.1538; semantic=0.6143; sequence_match=0.2609,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
Action,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6039; sequence_match=0.2000,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
Duty,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Policy,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Party,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.5535; sequence_match=0.3000,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.6
Prohibition,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.1923; semantic=0.4111; sequence_match=0.3243,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
Operator,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.1923; semantic=0.4380; sequence_match=0.2941,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
Asset,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5655; sequence_match=0.2222,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.6
LogicalConstraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
Permission,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
Constraint,Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.1250,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
LeftOperand,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.2308; semantic=0.3890; sequence_match=0.3243,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
Rule,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1154; semantic=0.4988; sequence_match=0.2000,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
Rule,Temporal Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1111; semantic=0.5387; sequence_match=0.1818,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.6
AssetCollection,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.5068; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
AssetScope,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4412; sequence_match=0.2667,False,0.4137,False,top-3 avg score 0.4137 < final_threshold 0.6
LogicalConstraint,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4382; levenshtein=0.2353; semantic=0.4674; sequence_match=0.3333,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.6
Rule,Exclusive Permission,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5249; levenshtein=0.1053; semantic=0.6082; sequence_match=0.0870,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Operator,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
LeftOperand,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4496; sequence_match=0.3200,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.6
AssetScope,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5534; levenshtein=0.1111; semantic=0.4682; sequence_match=0.2143,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.6
AssetCollection,Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.2000; semantic=0.4630; sequence_match=0.2667,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.6
ConflictTerm,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.3665; sequence_match=0.3200,False,0.4097,False,top-3 avg score 0.4097 < final_threshold 0.6
LogicalConstraint,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4982; levenshtein=0.1053; semantic=0.5076; sequence_match=0.2222,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
Constraint,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Duty,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Operator,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.2105; semantic=0.5281; sequence_match=0.2963,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.6
Prohibition,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.1538; semantic=0.4693; sequence_match=0.2500,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.6
Prohibition,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.5267; sequence_match=0.2308,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.6
Constraint,Exclusive Permission,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4535; levenshtein=0.2105; semantic=0.5524; sequence_match=0.2069,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
AssetScope,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5468; sequence_match=0.2000,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.6
AssetScope,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5163; sequence_match=0.2222,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
Party,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.1176; semantic=0.5100; sequence_match=0.2727,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.6
Permission,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Rule,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Duty,Disaggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.5328; sequence_match=0.2222,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.6
AssetScope,Role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5431; sequence_match=0.1429,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.6
Operator,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6091; sequence_match=0.1667,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
Party,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.2667,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
Prohibition,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
Rule,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
Action,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5145; sequence_match=0.2105,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
AssetCollection,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4538; levenshtein=0.0667; semantic=0.4497; sequence_match=0.2857,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.6
AssetScope,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.2308; semantic=0.4364; sequence_match=0.3478,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.6
Permission,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6404; sequence_match=0.1429,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
ConflictTerm,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4855; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.6
AssetScope,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.4894; sequence_match=0.2105,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
Action,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5583; sequence_match=0.1667,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
AssetScope,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.5074; sequence_match=0.2069,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.6
AssetCollection,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.0667; semantic=0.4475; sequence_match=0.2000,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
Constraint,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5622; sequence_match=0.1429,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.6
LeftOperand,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4779; sequence_match=0.2727,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.6
Asset,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.1111; semantic=0.5746; sequence_match=0.1429,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
Asset,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5059; sequence_match=0.1818,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
LeftOperand,Party,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4303; levenshtein=0.1818; semantic=0.5240; sequence_match=0.1250,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
LogicalConstraint,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.6045; sequence_match=0.0952,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Rule,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.6045; sequence_match=0.0952,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
AssetScope,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4827; sequence_match=0.1905,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Party,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.1111; semantic=0.5434; sequence_match=0.1429,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.6
LeftOperand,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5422; sequence_match=0.1333,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
Duty,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0000; semantic=0.5613; sequence_match=0.1176,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.6
AssetScope,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5210; sequence_match=0.1429,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
Policy,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.1053; semantic=0.5113; sequence_match=0.1600,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.6
LogicalConstraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.1176; semantic=0.5100; sequence_match=0.1818,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
ConflictTerm,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.4277; sequence_match=0.1739,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
ConflictTerm,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0833; semantic=0.4398; sequence_match=0.2727,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.6
Policy,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4942; sequence_match=0.1667,False,0.3684,False,top-3 avg score 0.3684 < final_threshold 0.6
AssetScope,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4999; sequence_match=0.1429,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
AssetScope,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4198; sequence_match=0.2500,False,0.364,False,top-3 avg score 0.3640 < final_threshold 0.6
AssetCollection,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1333; semantic=0.5019; sequence_match=0.2105,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
Asset,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
Prohibition,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
AssetCollection,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4026; sequence_match=0.1905,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.6
AssetScope,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5335; sequence_match=0.1250,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Prohibition,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5437; sequence_match=0.1176,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Duty,Temporal Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.0556; semantic=0.5497; sequence_match=0.0909,False,0.3586,False,top-3 avg score 0.3586 < final_threshold 0.6
Asset,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4607; levenshtein=0.1154; semantic=0.4813; sequence_match=0.1290,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.6
Asset,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3351; levenshtein=0.1053; semantic=0.5679; sequence_match=0.1667,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
Duty,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5459; sequence_match=0.0870,False,0.3557,False,top-3 avg score 0.3557 < final_threshold 0.6
Constraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.1333,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
AssetCollection,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.5129; sequence_match=0.1053,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.6
ConflictTerm,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4840; sequence_match=0.1739,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
Operator,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5407; sequence_match=0.1429,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.6
ConflictTerm,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4694; sequence_match=0.1250,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.6
ConflictTerm,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4563; levenshtein=0.0714; semantic=0.4238; sequence_match=0.1538,False,0.3447,False,top-3 avg score 0.3447 < final_threshold 0.6
AssetScope,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4308; levenshtein=0.1538; semantic=0.4365; sequence_match=0.1667,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
Policy,Disaggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.5192; sequence_match=0.1000,False,0.344,False,top-3 avg score 0.3440 < final_threshold 0.6
Duty,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3590; levenshtein=0.1154; semantic=0.4607; sequence_match=0.2000,False,0.3399,False,top-3 avg score 0.3399 < final_threshold 0.6
ConflictTerm,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4632; sequence_match=0.1176,False,0.3362,False,top-3 avg score 0.3362 < final_threshold 0.6
LogicalConstraint,Role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3725; levenshtein=0.1176; semantic=0.5161; sequence_match=0.0952,False,0.3354,False,top-3 avg score 0.3354 < final_threshold 0.6
Operator,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.4929; sequence_match=0.1429,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
ConflictTerm,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4117; sequence_match=0.1176,False,0.319,False,top-3 avg score 0.3190 < final_threshold 0.6
LeftOperand,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.0909; semantic=0.4712; sequence_match=0.1176,False,0.3091,False,top-3 avg score 0.3091 < final_threshold 0.6
Party,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3256; levenshtein=0.1154; semantic=0.4017; sequence_match=0.1935,False,0.307,False,top-3 avg score 0.3070 < final_threshold 0.6
Constraint,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Rule,Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6447; sequence_match=0.1429,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
Party,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Rule,Party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6180; sequence_match=0.2222,False,0.2801,False,top-3 avg score 0.2801 < final_threshold 0.6
Duty,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Prohibition,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.6149; sequence_match=0.1333,False,0.2797,False,top-3 avg score 0.2797 < final_threshold 0.6
Asset,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6157; sequence_match=0.2222,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
Duty,Aggregation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5862; sequence_match=0.1333,False,0.2701,False,top-3 avg score 0.2701 < final_threshold 0.6
