prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
DatatypeProperty,operates at radio frequency,has radio frequency level,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7079; levenshtein=0.4583; semantic=0.6829; sequence_match=0.6957,False,0.6955,False,top-3 avg score 0.6955 < final_threshold 0.7
DatatypeProperty,has model,has power,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8250; levenshtein=0.6250; semantic=0.6078; sequence_match=0.6250,False,0.6917,False,top-3 avg score 0.6917 < final_threshold 0.7
DatatypeProperty,requires power,has power,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5705; levenshtein=0.4615; semantic=0.8516; sequence_match=0.5714,False,0.6645,False,top-3 avg score 0.6645 < final_threshold 0.7
DatatypeProperty,has fabrication number,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has manufacturer,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8334; levenshtein=0.4000; semantic=0.7012; sequence_match=0.4571,False,0.6639,False,top-3 avg score 0.6639 < final_threshold 0.7
DatatypeProperty,has version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8094; levenshtein=0.3000; semantic=0.5924; sequence_match=0.5556,False,0.6525,False,top-3 avg score 0.6525 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8085; levenshtein=0.3889; semantic=0.5542; sequence_match=0.5714,False,0.6447,False,top-3 avg score 0.6447 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8057; levenshtein=0.4444; semantic=0.4567; sequence_match=0.5714,False,0.6113,False,top-3 avg score 0.6113 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8222; levenshtein=0.3500; semantic=0.4082; sequence_match=0.5946,False,0.6083,False,top-3 avg score 0.6083 < final_threshold 0.7
DatatypeProperty,has version,has geolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6857; levenshtein=0.5000; semantic=0.5152; sequence_match=0.5833,False,0.5947,False,top-3 avg score 0.5947 < final_threshold 0.7
DatatypeProperty,has version,has tariff duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7927; levenshtein=0.4118; semantic=0.4511; sequence_match=0.5185,False,0.5874,False,top-3 avg score 0.5874 < final_threshold 0.7
DatatypeProperty,has model,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6728; sequence_match=0.4444,False,0.5863,False,top-3 avg score 0.5863 < final_threshold 0.7
DatatypeProperty,has fabrication number,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has firmware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5953; sequence_match=0.4737,False,0.5804,False,top-3 avg score 0.5804 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6906; levenshtein=0.4444; semantic=0.4944; sequence_match=0.5455,False,0.5768,False,top-3 avg score 0.5768 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff period,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6741; levenshtein=0.5000; semantic=0.4525; sequence_match=0.5455,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.7
DatatypeProperty,has firmware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6130; sequence_match=0.4615,False,0.5711,False,top-3 avg score 0.5711 < final_threshold 0.7
DatatypeProperty,has timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6620; levenshtein=0.3333; semantic=0.5833; sequence_match=0.4667,False,0.5707,False,top-3 avg score 0.5707 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6921; levenshtein=0.3889; semantic=0.5040; sequence_match=0.5143,False,0.5701,False,top-3 avg score 0.5701 < final_threshold 0.7
DatatypeProperty,has timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.5284; sequence_match=0.5000,False,0.5696,False,top-3 avg score 0.5696 < final_threshold 0.7
DatatypeProperty,has hardware version,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5865; sequence_match=0.4615,False,0.5623,False,top-3 avg score 0.5623 < final_threshold 0.7
DatatypeProperty,has version,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.4000; semantic=0.4481; sequence_match=0.5600,False,0.5609,False,top-3 avg score 0.5609 < final_threshold 0.7
DatatypeProperty,has model,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.2857; semantic=0.5564; sequence_match=0.4545,False,0.5605,False,top-3 avg score 0.5605 < final_threshold 0.7
DatatypeProperty,has hardware version,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6503; sequence_match=0.3846,False,0.5564,False,top-3 avg score 0.5564 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8017; levenshtein=0.3000; semantic=0.4069; sequence_match=0.4571,False,0.5552,False,top-3 avg score 0.5552 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing date period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6295; levenshtein=0.4500; semantic=0.4883; sequence_match=0.5263,False,0.548,False,top-3 avg score 0.5480 < final_threshold 0.7
DatatypeProperty,has firmware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has manufacturer,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has fabrication number,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6728; levenshtein=0.4118; semantic=0.4620; sequence_match=0.5000,False,0.5449,False,top-3 avg score 0.5449 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6204; levenshtein=0.4444; semantic=0.4751; sequence_match=0.5333,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
DatatypeProperty,has fabrication number,has geolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6235; levenshtein=0.4500; semantic=0.4758; sequence_match=0.5294,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
DatatypeProperty,has firmware version,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has model,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has hardware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.5661; sequence_match=0.4848,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has manufacturer,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.5661; sequence_match=0.4848,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has firmware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.2727; semantic=0.5559; sequence_match=0.4000,False,0.5414,False,top-3 avg score 0.5414 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.4727; sequence_match=0.4706,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.7
DatatypeProperty,has manufacturer,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has model,has manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has manufacturer,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5883; sequence_match=0.4348,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6492; levenshtein=0.3529; semantic=0.4898; sequence_match=0.4706,False,0.5366,False,top-3 avg score 0.5366 < final_threshold 0.7
DatatypeProperty,has fabrication number,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5031; sequence_match=0.4737,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.7
DatatypeProperty,has hardware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5031; sequence_match=0.4737,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.7
DatatypeProperty,has hardware version,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6303; levenshtein=0.3333; semantic=0.5339; sequence_match=0.4375,False,0.5339,False,top-3 avg score 0.5339 < final_threshold 0.7
DatatypeProperty,has model,has hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6503; sequence_match=0.3077,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
DatatypeProperty,has timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.5815; sequence_match=0.3636,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.7
DatatypeProperty,has model,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6834; levenshtein=0.2727; semantic=0.5022; sequence_match=0.4000,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
DatatypeProperty,has hardware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.3182; semantic=0.5166; sequence_match=0.4000,False,0.5284,False,top-3 avg score 0.5284 < final_threshold 0.7
DatatypeProperty,has firmware version,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6303; levenshtein=0.3333; semantic=0.5160; sequence_match=0.4375,False,0.5279,False,top-3 avg score 0.5279 < final_threshold 0.7
DatatypeProperty,has start timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2941; semantic=0.5415; sequence_match=0.3704,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.7
DatatypeProperty,has hardware version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6704; levenshtein=0.2778; semantic=0.4523; sequence_match=0.4444,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
DatatypeProperty,has fabrication number,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6598; levenshtein=0.3500; semantic=0.4279; sequence_match=0.4737,False,0.5205,False,top-3 avg score 0.5205 < final_threshold 0.7
DatatypeProperty,has timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5410; sequence_match=0.4000,False,0.5174,False,top-3 avg score 0.5174 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3333; semantic=0.4547; sequence_match=0.4444,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
DatatypeProperty,has start timestamp,has fabrication number,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5961; levenshtein=0.3000; semantic=0.4635; sequence_match=0.4865,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6407; levenshtein=0.3889; semantic=0.4177; sequence_match=0.4848,False,0.5144,False,top-3 avg score 0.5144 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing date period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6295; levenshtein=0.4000; semantic=0.4382; sequence_match=0.4737,False,0.5138,False,top-3 avg score 0.5138 < final_threshold 0.7
DatatypeProperty,has start timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2353; semantic=0.5005; sequence_match=0.4000,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
DatatypeProperty,has model,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4903; sequence_match=0.4545,False,0.513,False,top-3 avg score 0.5130 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.3529; semantic=0.4494; sequence_match=0.4375,False,0.5128,False,top-3 avg score 0.5128 < final_threshold 0.7
DatatypeProperty,has timestamp,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2500; semantic=0.4993; sequence_match=0.4375,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.5594; sequence_match=0.3846,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.7
DatatypeProperty,has start timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2222; semantic=0.5409; sequence_match=0.3429,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
DatatypeProperty,has timestamp,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.5456; sequence_match=0.3846,False,0.5058,False,top-3 avg score 0.5058 < final_threshold 0.7
DatatypeProperty,has version,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3000; semantic=0.4671; sequence_match=0.4667,False,0.5038,False,top-3 avg score 0.5038 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5968; levenshtein=0.3333; semantic=0.4465; sequence_match=0.4667,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6174; levenshtein=0.3529; semantic=0.4781; sequence_match=0.4138,False,0.5031,False,top-3 avg score 0.5031 < final_threshold 0.7
DatatypeProperty,has start timestamp,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2353; semantic=0.5277; sequence_match=0.3871,False,0.5015,False,top-3 avg score 0.5015 < final_threshold 0.7
DatatypeProperty,has fabrication number,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5143; sequence_match=0.4286,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6556; levenshtein=0.2667; semantic=0.4307; sequence_match=0.4138,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.2222; semantic=0.5397; sequence_match=0.3750,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.7
DatatypeProperty,has start timestamp,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2778; semantic=0.5065; sequence_match=0.3429,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
DatatypeProperty,has model,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.4625; sequence_match=0.4348,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.7
DatatypeProperty,requires power,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2273; semantic=0.5240; sequence_match=0.3429,False,0.4916,False,top-3 avg score 0.4916 < final_threshold 0.7
DatatypeProperty,has version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5163; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
DatatypeProperty,has manufacturer,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,has version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,requires power,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6197; levenshtein=0.2222; semantic=0.5754; sequence_match=0.2581,False,0.4844,False,top-3 avg score 0.4844 < final_threshold 0.7
DatatypeProperty,has start timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.2353; semantic=0.4402; sequence_match=0.3750,False,0.4836,False,top-3 avg score 0.4836 < final_threshold 0.7
DatatypeProperty,has version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.4906; sequence_match=0.3125,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
DatatypeProperty,has fabrication number,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2727; semantic=0.4119; sequence_match=0.3810,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
DatatypeProperty,has fabrication number,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has model,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.5220; sequence_match=0.3226,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
DatatypeProperty,has start timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5328; sequence_match=0.3200,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6037; levenshtein=0.2222; semantic=0.4835; sequence_match=0.3333,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6521; levenshtein=0.2083; semantic=0.4827; sequence_match=0.2857,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
DatatypeProperty,has model,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2500; semantic=0.4339; sequence_match=0.3571,False,0.4729,False,top-3 avg score 0.4729 < final_threshold 0.7
DatatypeProperty,has manufacturer,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.3182; semantic=0.4155; sequence_match=0.3784,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
DatatypeProperty,has timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.4568; sequence_match=0.3704,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.7
DatatypeProperty,has manufacturer,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.2667; semantic=0.4934; sequence_match=0.3448,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.3000; semantic=0.4728; sequence_match=0.3125,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.7
DatatypeProperty,requires power,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.1333; semantic=0.5052; sequence_match=0.3571,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5819; levenshtein=0.2000; semantic=0.4811; sequence_match=0.3243,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.7
DatatypeProperty,requires power,has hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5616; levenshtein=0.1667; semantic=0.5673; sequence_match=0.2581,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.1667; semantic=0.4895; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
DatatypeProperty,has model,has tariff duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.2353; semantic=0.4774; sequence_match=0.3200,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.3973; sequence_match=0.3500,False,0.4565,False,top-3 avg score 0.4565 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.3500; semantic=0.4060; sequence_match=0.4000,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
DatatypeProperty,has timestamp,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5374; sequence_match=0.2667,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2500; semantic=0.3875; sequence_match=0.2927,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
DatatypeProperty,requires power,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.5158; sequence_match=0.2609,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
DatatypeProperty,has model,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.2222; semantic=0.4241; sequence_match=0.3846,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6278; levenshtein=0.2917; semantic=0.3987; sequence_match=0.2564,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1667; semantic=0.4870; sequence_match=0.2857,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
DatatypeProperty,has version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.4298; sequence_match=0.2857,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.7
DatatypeProperty,has timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.4526; sequence_match=0.2941,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
DatatypeProperty,has start timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1818; semantic=0.4418; sequence_match=0.3077,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2083; semantic=0.3952; sequence_match=0.3158,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.7
DatatypeProperty,requires power,has tariff duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.0588; semantic=0.4968; sequence_match=0.2667,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5404; sequence_match=0.1875,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
DatatypeProperty,requires power,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5316; levenshtein=0.2000; semantic=0.4536; sequence_match=0.2424,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
DatatypeProperty,requires power,has billing date period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4866; levenshtein=0.1500; semantic=0.4695; sequence_match=0.2424,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.2500; semantic=0.3831; sequence_match=0.3529,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
DatatypeProperty,requires power,has model,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.5081; sequence_match=0.0952,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff start date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2083; semantic=0.3490; sequence_match=0.1905,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has manufacturer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5611; levenshtein=0.2083; semantic=0.3693; sequence_match=0.1026,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
