gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
LogicalConstraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5636; sequence_match=0.2857,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.6
ConflictTerm,Policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.4417; sequence_match=0.4444,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Constraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Prohibition,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Party,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Asset,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Permission,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Constraint,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5942; levenshtein=0.2632; semantic=0.5115; sequence_match=0.2759,False,0.4605,False,top-3 avg score 0.4605 < final_threshold 0.6
Constraint,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.2000; semantic=0.5158; sequence_match=0.2222,False,0.4599,False,top-3 avg score 0.4599 < final_threshold 0.6
ConflictTerm,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.0769; semantic=0.4131; sequence_match=0.4000,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.6
Policy,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.2105; semantic=0.5126; sequence_match=0.3200,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.6
LogicalConstraint,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6208; levenshtein=0.2105; semantic=0.4761; sequence_match=0.2778,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.6
AssetCollection,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.3333; semantic=0.4600; sequence_match=0.3846,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.6
Constraint,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5570; sequence_match=0.3000,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.6
Operator,Party Right Duty Support,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1905; semantic=0.4732; sequence_match=0.3448,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.6
Constraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5966; sequence_match=0.1905,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
AssetScope,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.4862; sequence_match=0.3333,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
Permission,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Policy,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
LeftOperand,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.5261; sequence_match=0.3478,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.6
Asset,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
LogicalConstraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
LeftOperand,Xor Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5474; sequence_match=0.3333,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
Action,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.2105; semantic=0.4877; sequence_match=0.3200,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.6
Permission,Party Right Duty Support,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.2381; semantic=0.5066; sequence_match=0.3226,False,0.4531,False,top-3 avg score 0.4531 < final_threshold 0.6
LeftOperand,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.2105; semantic=0.5154; sequence_match=0.4000,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
AssetScope,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5260; sequence_match=0.3000,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
LeftOperand,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.5124; sequence_match=0.2667,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
AssetCollection,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4305; sequence_match=0.3704,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.6
Asset,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5400; sequence_match=0.2667,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
LogicalConstraint,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1765; semantic=0.5059; sequence_match=0.2581,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.6
Party,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.5065; sequence_match=0.3333,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Asset,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.2222; semantic=0.6161; sequence_match=0.2857,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Action,Disaggregation,sequence_match+semantic+levenshtein,jaro_winkler=0.3254; levenshtein=0.3571; semantic=0.4817; sequence_match=0.5000,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Constraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Permission,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
LogicalConstraint,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.5990; sequence_match=0.2857,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.6
Action,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.2105; semantic=0.5348; sequence_match=0.3200,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.6
Action,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5419; levenshtein=0.1923; semantic=0.4786; sequence_match=0.3125,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
LogicalConstraint,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Policy,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Party,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.0769; semantic=0.4800; sequence_match=0.3333,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Prohibition,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5649; levenshtein=0.2632; semantic=0.4321; sequence_match=0.3333,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.6
Operator,And Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.2308; semantic=0.5132; sequence_match=0.3810,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.6
LeftOperand,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.5227; sequence_match=0.3333,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.6
Party,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.4713; sequence_match=0.3077,False,0.443,False,top-3 avg score 0.4430 < final_threshold 0.6
Policy,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.1923; semantic=0.5759; sequence_match=0.3125,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
Rule,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.6667; sequence_match=0.2667,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.6
AssetCollection,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.4724; sequence_match=0.3158,False,0.4423,False,top-3 avg score 0.4423 < final_threshold 0.6
Action,Party Right Duty Support,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1905; semantic=0.4824; sequence_match=0.2963,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
Prohibition,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.1818; semantic=0.4986; sequence_match=0.2667,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.6
Constraint,Disaggregation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.5462; sequence_match=0.1667,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
Prohibition,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.5742; sequence_match=0.2609,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
LeftOperand,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.0909; semantic=0.5471; sequence_match=0.2500,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.6
Permission,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5776; levenshtein=0.1923; semantic=0.4679; sequence_match=0.2778,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
AssetScope,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4806; sequence_match=0.3000,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.6
LeftOperand,And Constraint,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5246; sequence_match=0.2500,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
Party,Inheritance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.6012; sequence_match=0.1250,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.6
Asset,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Rule,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Party,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.2143; semantic=0.4765; sequence_match=0.3158,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
Asset,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1250; semantic=0.4514; sequence_match=0.3077,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.6
AssetCollection,Negation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5056; levenshtein=0.3333; semantic=0.3654; sequence_match=0.4348,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.6
Action,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4717; sequence_match=0.3333,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Policy,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.2500,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
AssetScope,Inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5233; sequence_match=0.1905,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.6
Prohibition,Xor Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.2308; semantic=0.5488; sequence_match=0.2500,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
Duty,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.5144; sequence_match=0.2353,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
Duty,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5873; sequence_match=0.2667,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Rule,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5305; sequence_match=0.2222,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.6
Prohibition,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5342; sequence_match=0.2727,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.6
Policy,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.5126; sequence_match=0.2667,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.6
LogicalConstraint,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.5671; sequence_match=0.2143,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.6
LeftOperand,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.4802; sequence_match=0.2857,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
Permission,Or Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5118; sequence_match=0.2727,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
Action,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5712; sequence_match=0.2353,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
AssetCollection,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.2105; semantic=0.4636; sequence_match=0.2941,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
AssetCollection,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.2000; semantic=0.4005; sequence_match=0.3571,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.6
Policy,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
Rule,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
AssetCollection,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.1333; semantic=0.5346; sequence_match=0.2500,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.6
LeftOperand,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.5566; sequence_match=0.3000,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.6
Permission,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.1538; semantic=0.6143; sequence_match=0.2609,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
Action,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6039; sequence_match=0.2000,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
Policy,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4908; sequence_match=0.2667,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Duty,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Policy,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Prohibition,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.1923; semantic=0.4111; sequence_match=0.3243,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
Operator,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5180; sequence_match=0.3158,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Operator,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.1923; semantic=0.4380; sequence_match=0.2941,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
Asset,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5655; sequence_match=0.2222,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.6
AssetScope,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5211; sequence_match=0.3158,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Asset,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1667; semantic=0.5126; sequence_match=0.2353,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
Action,Sequencing,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3444; levenshtein=0.1000; semantic=0.5495; sequence_match=0.3750,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.6
Prohibition,Party Right Duty Support,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.4634; sequence_match=0.2500,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
Permission,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5820; sequence_match=0.2105,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
AssetCollection,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5977; levenshtein=0.2105; semantic=0.3692; sequence_match=0.2941,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
Action,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4915; levenshtein=0.2308; semantic=0.4514; sequence_match=0.3158,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.6
LogicalConstraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
Permission,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
Prohibition,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.5381; sequence_match=0.2000,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
Party,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3741; levenshtein=0.1111; semantic=0.5960; sequence_match=0.2857,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.6
Duty,Party Role Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5351; levenshtein=0.1053; semantic=0.5459; sequence_match=0.1739,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
Constraint,Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.1250,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
Permission,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.5311; sequence_match=0.3000,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
LeftOperand,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.2308; semantic=0.3890; sequence_match=0.3243,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
Rule,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1154; semantic=0.4988; sequence_match=0.2000,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
Policy,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.1818; semantic=0.5948; sequence_match=0.2353,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.6
LeftOperand,Sequence Step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.4806; sequence_match=0.2609,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.6
Asset,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5084; sequence_match=0.2222,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.6
AssetCollection,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.5068; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
Rule,Sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.5596; sequence_match=0.2857,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
AssetCollection,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.5596; sequence_match=0.1538,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.6
AssetScope,Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.3586; sequence_match=0.3333,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.6
LeftOperand,Party Role Assignment,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5911; levenshtein=0.2105; semantic=0.4384; sequence_match=0.2000,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.6
AssetCollection,Sequence Step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.4207; sequence_match=0.2963,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
LogicalConstraint,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4382; levenshtein=0.2353; semantic=0.4674; sequence_match=0.3333,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.6
Rule,Exclusive Permission,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5249; levenshtein=0.1053; semantic=0.6082; sequence_match=0.0870,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Operator,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
LeftOperand,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4496; sequence_match=0.3200,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.6
Permission,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4799; sequence_match=0.2609,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.6
LeftOperand,Requirement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4924; levenshtein=0.2727; semantic=0.4677; sequence_match=0.1818,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
AssetScope,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4770; sequence_match=0.2609,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
Duty,Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.5531; sequence_match=0.2353,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
ConflictTerm,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.3665; sequence_match=0.3200,False,0.4097,False,top-3 avg score 0.4097 < final_threshold 0.6
LogicalConstraint,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4982; levenshtein=0.1053; semantic=0.5076; sequence_match=0.2222,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
Constraint,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Duty,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Party,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0833; semantic=0.4679; sequence_match=0.2353,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Operator,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.2105; semantic=0.5281; sequence_match=0.2963,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.6
Duty,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6423; sequence_match=0.1333,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
