gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Tutorial,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5211; sequence_match=0.1667,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
Fandom,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4055; sequence_match=0.2353,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
Curiosity,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.0000; semantic=0.5616; sequence_match=0.1429,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.6
Virtuosity,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.5741; sequence_match=0.1333,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
Tutorial,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4907; sequence_match=0.2105,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
Virtuosity,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.3897; sequence_match=0.2609,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.6
Tutorial,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.4145; sequence_match=0.2857,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Tutorial,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5604; sequence_match=0.1429,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Luck,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.4560; sequence_match=0.2353,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Item,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4168; sequence_match=0.2667,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.6
playing area,Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4168; sequence_match=0.2667,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.6
special play style,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3750; levenshtein=0.1250; semantic=0.6278; sequence_match=0.1000,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.6
game product,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4422; sequence_match=0.2727,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.6
Veteran,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4345; sequence_match=0.2222,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.6
Session,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0000; semantic=0.4319; sequence_match=0.2000,False,0.3706,False,top-3 avg score 0.3706 < final_threshold 0.6
in-app purchase event,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.4943; sequence_match=0.1818,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.6
Fandom,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.2500; semantic=0.4638; sequence_match=0.2857,False,0.3702,False,top-3 avg score 0.3702 < final_threshold 0.6
special play style,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1250; semantic=0.4990; sequence_match=0.1905,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.6
Item,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4837; sequence_match=0.1667,False,0.3696,False,top-3 avg score 0.3696 < final_threshold 0.6
Completion,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.5652; sequence_match=0.1429,False,0.3694,False,top-3 avg score 0.3694 < final_threshold 0.6
Session,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4915; sequence_match=0.1111,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
game product,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.0909; semantic=0.5643; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
Curiosity,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4067; sequence_match=0.2727,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.6
Genre,In-App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4158; sequence_match=0.1111,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.6
Luck,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5067; sequence_match=0.1333,False,0.3623,False,top-3 avg score 0.3623 < final_threshold 0.6
special play style,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.3970; sequence_match=0.1667,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
in-app purchase event,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.4664; sequence_match=0.1818,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.6
Leaderboard,In-App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5012; levenshtein=0.2308; semantic=0.3477; sequence_match=0.0833,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
Character,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2222; semantic=0.5447; sequence_match=0.3077,False,0.3582,False,top-3 avg score 0.3582 < final_threshold 0.6
Tutorial,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.4772; sequence_match=0.1538,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.6
Curiosity,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5087; sequence_match=0.1333,False,0.356,False,top-3 avg score 0.3560 < final_threshold 0.6
game product,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.3785; sequence_match=0.2105,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.6
Virtuosity,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5147; sequence_match=0.1250,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.6
Virtuosity,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3970; levenshtein=0.0000; semantic=0.4714; sequence_match=0.1905,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
Tutorial,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0000; semantic=0.5452; sequence_match=0.1053,False,0.3519,False,top-3 avg score 0.3519 < final_threshold 0.6
Leaderboard,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.4657; sequence_match=0.1333,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.6
in-app purchase event,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1667; semantic=0.3961; sequence_match=0.1667,False,0.3419,False,top-3 avg score 0.3419 < final_threshold 0.6
Collection,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0769; semantic=0.4166; sequence_match=0.1739,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.6
Veteran,In-App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.3869; sequence_match=0.1000,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.6
Completion,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0769; semantic=0.4128; sequence_match=0.1739,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.6
special play style,Item,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3750; levenshtein=0.1250; semantic=0.4650; sequence_match=0.1000,False,0.3217,False,top-3 avg score 0.3217 < final_threshold 0.6
in-app purchase event,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.3768; sequence_match=0.1538,False,0.317,False,top-3 avg score 0.3170 < final_threshold 0.6
Curiosity,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4007; levenshtein=0.0909; semantic=0.4233; sequence_match=0.1000,False,0.308,False,top-3 avg score 0.3080 < final_threshold 0.6
Loyalty,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0000; semantic=0.4153; sequence_match=0.1000,False,0.3073,False,top-3 avg score 0.3073 < final_threshold 0.6
Fandom,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.0769; semantic=0.3787; sequence_match=0.1053,False,0.271,False,top-3 avg score 0.2710 < final_threshold 0.6
Tutorial,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6160; sequence_match=0.1667,False,0.2609,False,top-3 avg score 0.2609 < final_threshold 0.6
Session,Player,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5701; sequence_match=0.1538,False,0.2413,False,top-3 avg score 0.2413 < final_threshold 0.6
Loyalty,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4974; sequence_match=0.1818,False,0.2264,False,top-3 avg score 0.2264 < final_threshold 0.6
Luck,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6513; sequence_match=0.0000,False,0.2171,False,top-3 avg score 0.2171 < final_threshold 0.6
Genre,Location,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4617; sequence_match=0.1538,False,0.2052,False,top-3 avg score 0.2052 < final_threshold 0.6
Virtuosity,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6124; sequence_match=0.0000,False,0.2041,False,top-3 avg score 0.2041 < final_threshold 0.6
Curiosity,Game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5855; sequence_match=0.0000,False,0.1952,False,top-3 avg score 0.1952 < final_threshold 0.6
Paragon,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5596; sequence_match=0.0000,False,0.1865,False,top-3 avg score 0.1865 < final_threshold 0.6
Luck,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5488; sequence_match=0.0000,False,0.1829,False,top-3 avg score 0.1829 < final_threshold 0.6
Luck,Genre,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5310; sequence_match=0.0000,False,0.177,False,top-3 avg score 0.1770 < final_threshold 0.6
Loyalty,Genre,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4296; sequence_match=0.0000,False,0.1432,False,top-3 avg score 0.1432 < final_threshold 0.6
